8.1984 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor instance at 0x052F9990>, name='window1', pos=[0, 0], screen=0, size=array([1280, 1024]), stereo=False, units=u'norm', useFBO=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
8.1985 	EXP 	window1: recordFrameIntervals = False
8.3980 	EXP 	window1: recordFrameIntervals = True
8.4760 	WARNING 	t of last frame was 28.35ms (=1/35)
8.5228 	WARNING 	t of last frame was 31.19ms (=1/32)
8.6810 	EXP 	window1: recordFrameIntervals = False
8.7897 	EXP 	Created text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
8.8109 	EXP 	window1: units = 'norm'
8.8786 	EXP 	window1: units = u'norm'
8.8788 	EXP 	Created rating = RatingScale(acceptKeys=['return'], acceptPreText=UNKNOWN, acceptSize=UNKNOWN, acceptText=u'accept?', autoLog=True, choices=False, depth=0, disappear=False, flipVert=False, high=3, kwargs=UNKNOWN, labels=list(...), leftKeys=['left'], lineColor='White', low=0, marker=ShapeStim(...), markerColor='DarkBlue', markerExpansion=UNKNOWN, markerStart=None, maxTime=0.0, minTime=0.4, mouseOnly=False, name='rating', noMouse=False, pos=[0.0, -0.4], precision=1, respKeys=['0', '1', '2', '3'], rightKeys=['right'], scale=str(...), self=UNKNOWN, showAccept=True, showValue=True, singleClick=False, size=0.6, skipKeys=['tab'], stretch=1.0, textColor='LightGray', textFont='Helvetica Bold', textSize=0.12, tickHeight=1.0, tickMarks=3.0, win=Window(...))
8.8858 	EXP 	Created stimulus_to_rate = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='stimulus_to_rate', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
8.8913 	EXP 	Created text_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_2', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
8.8967 	EXP 	Created text_3 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_3', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
8.9285 	EXP 	rating: flipVert = False
8.9285 	EXP 	rating: autoLog = True
8.9285 	EXP 	text: autoDraw = True
17.8049 	DATA 	Keypress: return
17.8386 	EXP 	Imported scsr_questions.xlsx as conditions, 22 conditions, 2 params
17.8390 	EXP 	Created sequence: sequential, trialTypes=22, nReps=1, seed=None
17.8394 	EXP 	New trial (rep=0, index=0): {u'thing': u"I'm always trying to figure myself out.", u'reverse': 0}
17.8450 	EXP 	RatingScale rating: reset()
17.8561 	EXP 	window1: recordFrameIntervals = False
17.8671 	EXP 	text: autoDraw = False
17.8671 	EXP 	stimulus_to_rate: text = u"I'm always trying to figure myself out."
17.8672 	EXP 	window1: recordFrameIntervals = False
18.4911 	EXP 	rating: autoDraw = True
18.4911 	EXP 	stimulus_to_rate: autoDraw = True
37.1343 	DATA 	Keypress: 3
37.3983 	DATA 	Keypress: 3
38.3677 	DATA 	Keypress: return
38.3678 	DATA 	RatingScale rating: (key response) rating=3
38.3678 	DATA 	RatingScale rating: rating RT=19.986
38.3678 	DATA 	RatingScale rating: history=[(None, 0.0), (3, 18.752), (3, 19.986)]
38.3987 	EXP 	rating: autoDraw = False
38.3987 	EXP 	stimulus_to_rate: autoDraw = False
38.3987 	EXP 	text_2: text = 'You pressed 3 = a lot like me'
38.8036 	EXP 	text_2: autoDraw = True
40.7993 	EXP 	New trial (rep=0, index=1): {u'thing': u"I'm concerned about my style of doing things.", u'reverse': 0}
40.8051 	EXP 	RatingScale rating: reset()
40.8163 	EXP 	window1: recordFrameIntervals = False
40.8302 	EXP 	text_2: autoDraw = False
40.8302 	EXP 	stimulus_to_rate: text = u"I'm concerned about my style of doing things."
40.8302 	EXP 	window1: recordFrameIntervals = False
41.3605 	EXP 	rating: autoDraw = True
41.3605 	EXP 	stimulus_to_rate: autoDraw = True
44.5910 	DATA 	Keypress: 3
