7.2966 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor instance at 0x05036990>, name='window1', pos=[0, 0], screen=0, size=array([1280, 1024]), stereo=False, units=u'norm', useFBO=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
7.2966 	EXP 	window1: recordFrameIntervals = False
7.4627 	EXP 	window1: recordFrameIntervals = True
7.6459 	EXP 	window1: recordFrameIntervals = False
7.7560 	EXP 	Created text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
7.7771 	EXP 	window1: units = 'norm'
7.8449 	EXP 	window1: units = u'norm'
7.8452 	EXP 	Created rating = RatingScale(acceptKeys=['return'], acceptPreText=UNKNOWN, acceptSize=UNKNOWN, acceptText=u'accept?', autoLog=True, choices=False, depth=0, disappear=False, flipVert=False, high=3, kwargs=UNKNOWN, labels=list(...), leftKeys=['left'], lineColor='White', low=0, marker=ShapeStim(...), markerColor='DarkBlue', markerExpansion=UNKNOWN, markerStart=None, maxTime=0.0, minTime=0.4, mouseOnly=False, name='rating', noMouse=False, pos=[0.0, -0.4], precision=1, respKeys=['0', '1', '2', '3'], rightKeys=['right'], scale=str(...), self=UNKNOWN, showAccept=True, showValue=True, singleClick=False, size=0.6, skipKeys=['tab'], stretch=1.0, textColor='LightGray', textFont='Helvetica Bold', textSize=0.12, tickHeight=1.0, tickMarks=3.0, win=Window(...))
7.8522 	EXP 	Created stimulus_to_rate = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='stimulus_to_rate', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
7.8577 	EXP 	Created text_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_2', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
7.8631 	EXP 	Created text_3 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_3', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
7.8958 	EXP 	rating: flipVert = False
7.8958 	EXP 	rating: autoLog = True
7.8958 	EXP 	text: autoDraw = True
11.6111 	DATA 	Keypress: return
11.6213 	EXP 	Imported scsr_questions.xlsx as conditions, 22 conditions, 2 params
11.6217 	EXP 	Created sequence: sequential, trialTypes=22, nReps=1, seed=None
11.6220 	EXP 	New trial (rep=0, index=0): {u'thing': u"I'm always trying to figure myself out.", u'reverse': 0}
11.6276 	EXP 	RatingScale rating: reset()
11.6386 	EXP 	window1: recordFrameIntervals = False
11.6463 	EXP 	text: autoDraw = False
11.6463 	EXP 	stimulus_to_rate: text = u"I'm always trying to figure myself out."
11.6463 	EXP 	window1: recordFrameIntervals = False
12.2466 	EXP 	rating: autoDraw = True
12.2466 	EXP 	stimulus_to_rate: autoDraw = True
18.1425 	DATA 	Mouse: Left button down, pos=(830,314)
18.2254 	DATA 	Mouse:  Left button up, pos=(831,317)
18.7776 	DATA 	Mouse: Left button down, pos=(689,196)
18.7778 	DATA 	RatingScale rating: (mouse response) rating=3
18.7778 	DATA 	RatingScale rating: rating RT=6.632
18.7778 	DATA 	RatingScale rating: history=[(None, 0.0), (3, 5.998), (3, 6.632)]
18.8100 	EXP 	rating: autoDraw = False
18.8100 	EXP 	stimulus_to_rate: autoDraw = False
18.8100 	EXP 	text_2: text = 'You pressed 3 = a lot like me'
18.8754 	DATA 	Mouse:  Left button up, pos=(689,196)
19.2253 	EXP 	text_2: autoDraw = True
21.1908 	EXP 	New trial (rep=0, index=1): {u'thing': u"I'm concerned about my style of doing things.", u'reverse': 0}
21.1966 	EXP 	RatingScale rating: reset()
21.2078 	EXP 	window1: recordFrameIntervals = False
21.2244 	EXP 	text_2: autoDraw = False
21.2244 	EXP 	text_2: autoDraw = False
21.2244 	EXP 	stimulus_to_rate: text = u"I'm concerned about my style of doing things."
21.2245 	EXP 	window1: recordFrameIntervals = False
21.7404 	EXP 	rating: autoDraw = True
21.7404 	EXP 	stimulus_to_rate: autoDraw = True
24.4067 	DATA 	Mouse: Left button down, pos=(830,312)
24.5227 	DATA 	Mouse:  Left button up, pos=(830,312)
25.0399 	DATA 	Mouse: Left button down, pos=(644,192)
25.0421 	DATA 	RatingScale rating: (mouse response) rating=3
25.0421 	DATA 	RatingScale rating: rating RT=3.317
25.0422 	DATA 	RatingScale rating: history=[(None, 0.0), (3, 2.683), (3, 3.317)]
25.0726 	EXP 	rating: autoDraw = False
