9.2101 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor instance at 0x04E2F940>, name='window1', pos=[0, 0], screen=0, size=array([1280, 1024]), stereo=False, units=u'norm', useFBO=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
9.2101 	EXP 	window1: recordFrameIntervals = False
9.3943 	EXP 	window1: recordFrameIntervals = True
9.4879 	WARNING 	t of last frame was 28.55ms (=1/35)
9.5347 	WARNING 	t of last frame was 31.20ms (=1/32)
9.6926 	EXP 	window1: recordFrameIntervals = False
9.8017 	EXP 	Created text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
9.8228 	EXP 	window1: units = 'norm'
9.8904 	EXP 	window1: units = u'norm'
9.8907 	EXP 	Created rating = RatingScale(acceptKeys=['return'], acceptPreText=UNKNOWN, acceptSize=UNKNOWN, acceptText=u'accept?', autoLog=True, choices=False, depth=0, disappear=False, flipVert=False, high=3, kwargs=UNKNOWN, labels=list(...), leftKeys=['left'], lineColor='White', low=0, marker=ShapeStim(...), markerColor='DarkBlue', markerExpansion=UNKNOWN, markerStart=None, maxTime=0.0, minTime=0.4, mouseOnly=False, name='rating', noMouse=False, pos=[0.0, -0.4], precision=1, respKeys=['0', '1', '2', '3'], rightKeys=['right'], scale=str(...), self=UNKNOWN, showAccept=True, showValue=True, singleClick=False, size=0.6, skipKeys=['tab'], stretch=1.0, textColor='LightGray', textFont='Helvetica Bold', textSize=0.12, tickHeight=1.0, tickMarks=3.0, win=Window(...))
9.8976 	EXP 	Created stimulus_to_rate = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='stimulus_to_rate', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
9.9031 	EXP 	Created text_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_2', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
9.9085 	EXP 	Created text_3 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_3', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
9.9403 	EXP 	rating: flipVert = False
9.9403 	EXP 	rating: autoLog = True
9.9403 	EXP 	text: autoDraw = True
19.5968 	DATA 	Keypress: return
19.6201 	EXP 	Imported scsr_questions.xlsx as conditions, 22 conditions, 2 params
19.6205 	EXP 	Created sequence: sequential, trialTypes=22, nReps=1, seed=None
19.6209 	EXP 	New trial (rep=0, index=0): {u'thing': u"I'm always trying to figure myself out.", u'reverse': 0}
19.6266 	EXP 	RatingScale rating: reset()
19.6375 	EXP 	window1: recordFrameIntervals = False
19.6453 	EXP 	text: autoDraw = False
19.6453 	EXP 	stimulus_to_rate: text = u"I'm always trying to figure myself out."
19.6453 	EXP 	window1: recordFrameIntervals = False
20.2674 	EXP 	rating: autoDraw = True
20.2674 	EXP 	stimulus_to_rate: autoDraw = True
27.5232 	DATA 	Mouse: Left button down, pos=(698,314)
27.6463 	DATA 	Mouse:  Left button up, pos=(698,314)
28.1767 	DATA 	Mouse: Left button down, pos=(702,197)
28.1789 	DATA 	RatingScale rating: (mouse response) rating=2
28.1789 	DATA 	RatingScale rating: rating RT=8.020
28.1789 	DATA 	RatingScale rating: history=[(None, 0.0), (2, 7.38), (2, 8.02)]
28.2389 	EXP 	rating: autoDraw = False
28.2389 	EXP 	stimulus_to_rate: autoDraw = False
28.2389 	EXP 	text_2: text = 'You pressed 2 = somewhat like me'
28.2546 	DATA 	Mouse:  Left button up, pos=(702,196)
28.6288 	EXP 	text_2: autoDraw = True
30.6104 	EXP 	New trial (rep=0, index=1): {u'thing': u"I'm concerned about my style of doing things.", u'reverse': 0}
30.6162 	EXP 	RatingScale rating: reset()
30.6274 	EXP 	window1: recordFrameIntervals = False
30.6412 	EXP 	text_2: autoDraw = False
30.6412 	EXP 	stimulus_to_rate: text = u"I'm concerned about my style of doing things."
30.6414 	EXP 	window1: recordFrameIntervals = False
31.1717 	EXP 	rating: autoDraw = True
31.1717 	EXP 	stimulus_to_rate: autoDraw = True
35.1677 	DATA 	Mouse: Left button down, pos=(564,295)
35.2590 	DATA 	Mouse:  Left button up, pos=(564,295)
35.6802 	DATA 	Mouse: Left button down, pos=(635,170)
35.6824 	DATA 	RatingScale rating: (mouse response) rating=1
35.6824 	DATA 	RatingScale rating: rating RT=4.526
35.6824 	DATA 	RatingScale rating: history=[(None, 0.0), (1, 4.012), (1, 4.526)]
35.7121 	EXP 	rating: autoDraw = False
35.7121 	EXP 	stimulus_to_rate: autoDraw = False
35.7121 	EXP 	text_2: text = 'You pressed 1 = a little like me'
35.7582 	DATA 	Mouse:  Left button up, pos=(636,171)
36.1168 	EXP 	text_2: autoDraw = True
