20.4654 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor instance at 0x05129918>, name='window1', pos=[0, 0], screen=0, size=array([1280, 1024]), stereo=False, units=u'norm', useFBO=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
20.4654 	EXP 	window1: recordFrameIntervals = False
20.6291 	EXP 	window1: recordFrameIntervals = True
20.7070 	WARNING 	t of last frame was 28.57ms (=1/35)
20.7538 	WARNING 	t of last frame was 31.19ms (=1/32)
20.9119 	EXP 	window1: recordFrameIntervals = False
21.7688 	EXP 	Created text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
21.7766 	EXP 	Created stimulus_to_rate = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='stimulus_to_rate', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
21.9123 	EXP 	window1: units = 'norm'
22.0050 	EXP 	window1: units = u'norm'
22.0052 	EXP 	Created rating = RatingScale(acceptKeys=['return'], acceptPreText=UNKNOWN, acceptSize=UNKNOWN, acceptText=u'accept?', autoLog=True, choices=False, depth=0, disappear=False, flipVert=False, high=4, kwargs=UNKNOWN, labels=list(...), leftKeys=['left'], lineColor='White', low=1, marker=ShapeStim(...), markerColor='DarkBlue', markerExpansion=UNKNOWN, markerStart=None, maxTime=0.0, minTime=0.4, mouseOnly=False, name='rating', noMouse=False, pos=[0.0, -0.4], precision=1, respKeys=['1', '2', '3', '4'], rightKeys=['right'], scale=str(...), self=UNKNOWN, showAccept=True, showValue=True, singleClick=False, size=0.6, skipKeys=['tab'], stretch=1.0, textColor='LightGray', textFont='Helvetica Bold', textSize=0.12, tickHeight=1.0, tickMarks=3.0, win=Window(...))
22.0107 	EXP 	Created text_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_2', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
22.0162 	EXP 	Created text_4 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_4', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
22.0955 	EXP 	rating: flipVert = False
22.0955 	EXP 	rating: autoLog = True
22.0955 	EXP 	text: autoDraw = True
29.8176 	DATA 	Keypress: return
29.8488 	EXP 	Imported BIS_BAS_questions.xlsx as conditions, 24 conditions, 2 params
29.8493 	EXP 	Created sequence: sequential, trialTypes=24, nReps=1, seed=None
29.8497 	EXP 	New trial (rep=0, index=0): {u'thing': u"A person's family is the most important thing in life. ", u'reverse': 1}
29.8677 	EXP 	RatingScale rating: reset()
29.8678 	EXP 	window1: recordFrameIntervals = False
29.8798 	EXP 	text: autoDraw = False
29.8798 	EXP 	stimulus_to_rate: text = u"A person's family is the most important thing in life. "
29.8799 	EXP 	window1: recordFrameIntervals = False
30.5818 	EXP 	stimulus_to_rate: autoDraw = True
30.5818 	EXP 	rating: autoDraw = True
34.5768 	DATA 	Mouse: Left button down, pos=(645,176)
34.7471 	DATA 	Mouse:  Left button up, pos=(645,176)
38.8344 	DATA 	Mouse: Left button down, pos=(527,309)
39.0683 	DATA 	Mouse:  Left button up, pos=(527,309)
40.5369 	DATA 	Mouse: Left button down, pos=(639,192)
40.5370 	DATA 	RatingScale rating: (mouse response) rating=2
40.5370 	DATA 	RatingScale rating: rating RT=10.142
40.5370 	DATA 	RatingScale rating: history=[(None, 0.0), (2, 8.441), (2, 10.142)]
40.5970 	EXP 	stimulus_to_rate: autoDraw = False
40.5970 	EXP 	rating: autoDraw = False
40.5970 	EXP 	text_2: text = 'You pressed 2 = somewhat true for me'
40.7219 	DATA 	Mouse:  Left button up, pos=(639,192)
40.9716 	EXP 	text_2: autoDraw = True
42.9546 	EXP 	New trial (rep=0, index=1): {u'thing': u'Even if something bad is about to happen to me, I rarely experience fear or nervousness. ', u'reverse': 0}
42.9789 	EXP 	RatingScale rating: reset()
42.9789 	EXP 	window1: recordFrameIntervals = False
42.9994 	EXP 	text_2: autoDraw = False
42.9994 	EXP 	stimulus_to_rate: text = u'Even if something bad is about to happen to me, I rarely experience fear or nervousness. '
42.9994 	EXP 	window1: recordFrameIntervals = False
43.5141 	EXP 	stimulus_to_rate: autoDraw = True
43.5141 	EXP 	rating: autoDraw = True
48.4907 	DATA 	Mouse: Left button down, pos=(807,306)
48.6645 	DATA 	Mouse:  Left button up, pos=(807,306)
49.3198 	DATA 	Mouse: Left button down, pos=(690,188)
49.3220 	DATA 	RatingScale rating: (mouse response) rating=4
49.3220 	DATA 	RatingScale rating: rating RT=5.823
49.3220 	DATA 	RatingScale rating: history=[(None, 0.0), (4, 4.993), (4, 5.823)]
49.3800 	EXP 	stimulus_to_rate: autoDraw = False
49.3800 	EXP 	rating: autoDraw = False
49.3800 	EXP 	text_2: text = 'You pressed 4 = very false for me'
49.4891 	DATA 	Mouse:  Left button up, pos=(690,188)
49.7697 	EXP 	text_2: autoDraw = True
51.7515 	EXP 	New trial (rep=0, index=2): {u'thing': u'I go out of my way to get things I want. ', u'reverse': 1}
51.7663 	EXP 	RatingScale rating: reset()
51.7663 	EXP 	window1: recordFrameIntervals = False
51.7822 	EXP 	text_2: autoDraw = False
51.7822 	EXP 	stimulus_to_rate: text = u'I go out of my way to get things I want. '
51.7823 	EXP 	window1: recordFrameIntervals = False
52.3125 	EXP 	stimulus_to_rate: autoDraw = True
52.3125 	EXP 	rating: autoDraw = True
55.2611 	DATA 	Mouse: Left button down, pos=(642,308)
55.4795 	DATA 	Mouse:  Left button up, pos=(642,308)
57.7727 	DATA 	Mouse: Left button down, pos=(597,311)
57.9442 	DATA 	Mouse:  Left button up, pos=(597,311)
58.6328 	DATA 	Mouse: Left button down, pos=(628,189)
58.6350 	DATA 	RatingScale rating: (mouse response) rating=2
58.6350 	DATA 	RatingScale rating: rating RT=6.338
58.6350 	DATA 	RatingScale rating: history=[(None, 0.0), (3, 2.965), (2, 5.478), (2, 6.338)]
58.6790 	EXP 	stimulus_to_rate: autoDraw = False
58.6790 	EXP 	rating: autoDraw = False
58.6790 	EXP 	text_2: text = 'You pressed 2 = somewhat true for me'
58.7711 	DATA 	Mouse:  Left button up, pos=(628,189)
59.0829 	EXP 	text_2: autoDraw = True
61.0649 	EXP 	New trial (rep=0, index=3): {u'thing': u"When I'm doing well at something I love to keep at it. ", u'reverse': 1}
61.0838 	EXP 	RatingScale rating: reset()
61.0839 	EXP 	window1: recordFrameIntervals = False
61.0953 	EXP 	text_2: autoDraw = False
61.0953 	EXP 	stimulus_to_rate: text = u"When I'm doing well at something I love to keep at it. "
61.0953 	EXP 	window1: recordFrameIntervals = False
61.6256 	EXP 	stimulus_to_rate: autoDraw = True
61.6256 	EXP 	rating: autoDraw = True
65.0579 	DATA 	Mouse: Left button down, pos=(754,314)
65.1982 	DATA 	Mouse:  Left button up, pos=(754,314)
65.6663 	DATA 	Mouse: Left button down, pos=(717,212)
65.6685 	DATA 	RatingScale rating: (mouse response) rating=3
65.6685 	DATA 	RatingScale rating: rating RT=4.058
65.6685 	DATA 	RatingScale rating: history=[(None, 0.0), (3, 3.449), (3, 4.058)]
65.7128 	EXP 	stimulus_to_rate: autoDraw = False
65.7128 	EXP 	rating: autoDraw = False
65.7128 	EXP 	text_2: text = 'You pressed 3 = somewhat false for me'
65.8066 	DATA 	Mouse:  Left button up, pos=(717,212)
66.1028 	EXP 	text_2: autoDraw = True
68.0844 	EXP 	New trial (rep=0, index=4): {u'thing': u"I'm always willing to try something new if I think it will be fun. ", u'reverse': 1}
68.1038 	EXP 	RatingScale rating: reset()
68.1038 	EXP 	window1: recordFrameIntervals = False
68.1152 	EXP 	text_2: autoDraw = False
68.1152 	EXP 	stimulus_to_rate: text = u"I'm always willing to try something new if I think it will be fun. "
68.1153 	EXP 	window1: recordFrameIntervals = False
68.6456 	EXP 	stimulus_to_rate: autoDraw = True
68.6456 	EXP 	rating: autoDraw = True
71.3785 	DATA 	Mouse: Left button down, pos=(586,302)
71.5318 	DATA 	Mouse:  Left button up, pos=(586,302)
72.0155 	DATA 	Mouse: Left button down, pos=(607,192)
72.0178 	DATA 	RatingScale rating: (mouse response) rating=2
72.0178 	DATA 	RatingScale rating: rating RT=3.387
72.0178 	DATA 	RatingScale rating: history=[(None, 0.0), (2, 2.749), (2, 3.387)]
72.0480 	EXP 	stimulus_to_rate: autoDraw = False
72.0480 	EXP 	rating: autoDraw = False
72.0480 	EXP 	text_2: text = 'You pressed 2 = somewhat true for me'
72.1714 	DATA 	Mouse:  Left button up, pos=(607,192)
72.4676 	EXP 	text_2: autoDraw = True
74.4336 	EXP 	New trial (rep=0, index=5): {u'thing': u'How I dress is important to me. ', u'reverse': 1}
74.4484 	EXP 	RatingScale rating: reset()
74.4484 	EXP 	window1: recordFrameIntervals = False
74.4644 	EXP 	text_2: autoDraw = False
74.4644 	EXP 	stimulus_to_rate: text = u'How I dress is important to me. '
74.4645 	EXP 	window1: recordFrameIntervals = False
74.9948 	EXP 	stimulus_to_rate: autoDraw = True
74.9948 	EXP 	rating: autoDraw = True
77.0542 	DATA 	Mouse: Left button down, pos=(580,298)
77.2428 	DATA 	Mouse:  Left button up, pos=(580,298)
77.8810 	DATA 	Mouse: Left button down, pos=(588,203)
77.8832 	DATA 	RatingScale rating: (mouse response) rating=2
77.8832 	DATA 	RatingScale rating: rating RT=2.903
77.8832 	DATA 	RatingScale rating: history=[(None, 0.0), (2, 2.075), (2, 2.903)]
77.9131 	EXP 	stimulus_to_rate: autoDraw = False
77.9131 	EXP 	rating: autoDraw = False
77.9131 	EXP 	text_2: text = 'You pressed 2 = somewhat true for me'
78.0525 	DATA 	Mouse:  Left button up, pos=(588,203)
78.3332 	EXP 	text_2: autoDraw = True
80.2992 	EXP 	New trial (rep=0, index=6): {u'thing': u'When I get something I want, I feel excited and energized. ', u'reverse': 1}
80.3196 	EXP 	RatingScale rating: reset()
80.3196 	EXP 	window1: recordFrameIntervals = False
80.3300 	EXP 	text_2: autoDraw = False
80.3300 	EXP 	stimulus_to_rate: text = u'When I get something I want, I feel excited and energized. '
80.3301 	EXP 	window1: recordFrameIntervals = False
80.8604 	EXP 	stimulus_to_rate: autoDraw = True
80.8604 	EXP 	rating: autoDraw = True
83.9026 	DATA 	Mouse: Left button down, pos=(583,293)
84.0906 	DATA 	Mouse:  Left button up, pos=(583,293)
84.5442 	DATA 	Mouse: Left button down, pos=(594,203)
84.5444 	DATA 	RatingScale rating: (mouse response) rating=2
84.5444 	DATA 	RatingScale rating: rating RT=3.699
84.5444 	DATA 	RatingScale rating: history=[(None, 0.0), (2, 3.059), (2, 3.699)]
84.5743 	EXP 	stimulus_to_rate: autoDraw = False
84.5743 	EXP 	rating: autoDraw = False
84.5743 	EXP 	text_2: text = 'You pressed 2 = somewhat true for me'
84.7137 	DATA 	Mouse:  Left button up, pos=(594,203)
84.9793 	EXP 	text_2: autoDraw = True
86.9604 	EXP 	New trial (rep=0, index=7): {u'thing': u'Criticism or scolding hurts me quite a bit. ', u'reverse': 1}
86.9770 	EXP 	RatingScale rating: reset()
86.9770 	EXP 	window1: recordFrameIntervals = False
86.9912 	EXP 	text_2: autoDraw = False
86.9912 	EXP 	stimulus_to_rate: text = u'Criticism or scolding hurts me quite a bit. '
86.9912 	EXP 	window1: recordFrameIntervals = False
87.5215 	EXP 	stimulus_to_rate: autoDraw = True
