	accuracy	block	cue_onset	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
0	0	1	2008		339.0	329.0	3000	8020	5097.0	1924.0	580.0	580.0	[2, 1, 4, 2, 3, 4, 1]	[2, 1, 4, 2, 3, 4, 1, 3]	4517	B	278.0	279.0	126	343.0	1	356.0
1	1	1	10035	206.0	281.0	251.0	3000	14703	12947.0	1756.0	399.0	399.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	12548	A	200.0	231.0	126	276.0	0	311.0
2	1	1	16718	163.0	262.0	211.0	3000	21023	19481.0	1542.0	254.0	254.0	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	19227	B	163.0	222.0	126	270.0	0	251.0
3	1	1	23036	131.0	217.0	191.0	3000	27316	25847.0	1469.0	302.0	302.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	25545	A	171.0	203.0	126	307.0	0	249.0
4	1	1	29330	183.0	206.0	165.0	3000	33431	32156.0	1275.0	313.0	313.0	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	31843	B	138.0	168.0	126	223.0	0	192.0
5	1	1	35445	127.0	193.0	244.0	3000	39564	38224.0	1340.0	270.0	270.0	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	37954	B	140.0	160.0	126	238.0	0	238.0
6	0	1	41579			143.0	3000	45924	44595.0	824.0	507.0	507.0	[3, 2, 4, 1, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	44088	A			126	177.0	0	255.0
7	1	1	47943	118.0	208.0	233.0	3000	52430	50974.0	1456.0	514.0	514.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	50460	A	237.0	153.0	126	230.0	0	277.0
8	1	1	54452	107.0	231.0	209.0	3000	58709	57342.0	1367.0	380.0	380.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	56962	A	185.0	173.0	126	238.0	0	224.0
9	1	1	60724	122.0	165.0	150.0	3000	64785	63625.0	1160.0	392.0	392.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	63233	A	134.0	165.0	126	180.0	0	244.0
10	1	1	66799	43.0	264.0	211.0	3000	71053	69728.0	1325.0	419.0	419.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	69309	A	197.0	152.0	126	209.0	0	249.0
11	0	1	73067		157.0	184.0	3000	77675	76008.0	1162.0	432.0	432.0	[2, 1, 4, 2, 3, 4, 1, 2]	[2, 1, 4, 2, 3, 4, 1, 3]	75576	B	112.0	168.0	126	174.0	0	193.0
12	1	1	79689	122.0	228.0	191.0	3000	83986	82666.0	1320.0	468.0	468.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	82198	A	189.0	141.0	126	217.0	0	232.0
13	1	1	86001	117.0	170.0	151.0	3000	90027	88792.0	1235.0	282.0	282.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	88510	A	190.0	157.0	126	211.0	0	239.0
14	1	1	92042	128.0	221.0	207.0	3000	96387	95012.0	1375.0	459.0	459.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	94553	A	216.0	165.0	126	202.0	0	236.0
15	1	1	98401	172.0	228.0	211.0	3000	102820	101340.0	1480.0	428.0	428.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	100912	A	245.0	159.0	126	206.0	0	259.0
