	accuracy	block	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	rew_onset	reward	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
28	0	2		274.0	283.0	2313	266922	264376	1759	270	270	[3, 2, 4, 1, 2, 4, 3]	260175	30	[3, 2, 4, 1, 2, 4, 3, 1]	264106	B	359.0	322.0	107	256.0	1	265
29	0	2		241.0	295.0	1624	276065	274222	1173	287	287	[4, 3, 1, 4, 2, 3]	270104	30	[4, 3, 1, 4, 2, 3, 1, 2]	273935	A		145.0	107	464.0	1	28
30	1	3	135.0	343.0	315.0	2313	11394	9621	1773	263	263	[3, 2, 4, 1, 2, 4, 3, 1]	5027	30	[3, 2, 4, 1, 2, 4, 3, 1]	9358	B	244.0	234.0	107	234.0	0	268
31	1	3	169.0	336.0	273.0	2313	20279	18538	1741	289	289	[3, 2, 4, 1, 2, 4, 3, 1]	14617	5	[3, 2, 4, 1, 2, 4, 3, 1]	18249	B	281.0	230.0	107	181.0	0	271
32	1	3	186.0	318.0	188.0	2313	28834	27209	1625	274	274	[3, 2, 4, 1, 2, 4, 3, 1]	23205	30	[3, 2, 4, 1, 2, 4, 3, 1]	26935	B	274.0	242.0	107	229.0	0	188
33	1	3	164.0	311.0	203.0	2313	38097	36545	1552	259	259	[3, 2, 4, 1, 2, 4, 3, 1]	31955	10	[3, 2, 4, 1, 2, 4, 3, 1]	36286	B	222.0	207.0	107	212.0	0	233
34	1	3	155.0	377.0	208.0	2313	46796	45099	1697	354	354	[3, 2, 4, 1, 2, 4, 3, 1]	41115	5	[3, 2, 4, 1, 2, 4, 3, 1]	44745	B	225.0	234.0	107	248.0	0	250
35	1	3	156.0	272.0	197.0	1624	55444	54211	1233	260	260	[4, 3, 1, 4, 2, 3, 1, 2]	49620	5	[4, 3, 1, 4, 2, 3, 1, 2]	53951	A	151.0	178.0	107	170.0	0	109
36	0	3		212.0	233.0	1624	64811	62942	1281	258	258	[4, 3, 1, 4, 2, 3, 1]	59053	30	[4, 3, 1, 4, 2, 3, 1, 2]	62684	A	217.0	244.0	107	242.0	1	133
37	1	3	176.0	392.0	160.0	2313	74297	72674	1623	257	257	[3, 2, 4, 1, 2, 4, 3, 1]	68485	30	[3, 2, 4, 1, 2, 4, 3, 1]	72417	B	204.0	219.0	107	256.0	0	216
38	1	3	132.0	173.0	193.0	1624	82187	81150	1037	300	300	[4, 3, 1, 4, 2, 3, 1, 2]	77019	10	[4, 3, 1, 4, 2, 3, 1, 2]	80850	A	158.0	173.0	107	142.0	0	66
39	1	3	112.0	180.0	153.0	1624	92988	91936	1052	307	307	[4, 3, 1, 4, 2, 3, 1, 2]	85898	30	[4, 3, 1, 4, 2, 3, 1, 2]	91629	A	153.0	155.0	107	162.0	0	137
40	1	3	160.0	476.0	169.0	2313	101920	100447	1473	320	320	[3, 2, 4, 1, 2, 4, 3, 1]	96496	10	[3, 2, 4, 1, 2, 4, 3, 1]	100127	B	151.0	144.0	107	197.0	0	176
41	1	3	145.0	262.0	149.0	2313	111196	109625	1571	253	253	[3, 2, 4, 1, 2, 4, 3, 1]	105541	30	[3, 2, 4, 1, 2, 4, 3, 1]	109372	B	141.0	547.0	107	196.0	0	131
42	1	3	153.0	393.0	145.0	2313	120398	118842	1556	389	389	[3, 2, 4, 1, 2, 4, 3, 1]	114022	10	[3, 2, 4, 1, 2, 4, 3, 1]	118453	B	293.0	223.0	107	200.0	0	149
43	1	3	57.0	152.0	187.0	1624	128636	127669	967	318	318	[4, 3, 1, 4, 2, 3, 1, 2]	123720	10	[4, 3, 1, 4, 2, 3, 1, 2]	127351	A	170.0	153.0	107	179.0	0	69
44	1	3	92.0	409.0	120.0	1624	139115	137843	1272	262	262	[4, 3, 1, 4, 2, 3, 1, 2]	132750	10	[4, 3, 1, 4, 2, 3, 1, 2]	137581	A	151.0	127.0	107	248.0	0	125
45	1	3	19.0	178.0	140.0	1624	148883	147951	932	295	295	[4, 3, 1, 4, 2, 3, 1, 2]	144024	5	[4, 3, 1, 4, 2, 3, 1, 2]	147656	A	170.0	134.0	107	211.0	0	80
46	1	3	4.0	143.0	180.0	1624	158046	157137	909	305	305	[4, 3, 1, 4, 2, 3, 1, 2]	152600	5	[4, 3, 1, 4, 2, 3, 1, 2]	156832	A	144.0	151.0	107	200.0	0	87
47	1	3	151.0	484.0	186.0	2313	168002	166384	1618	292	292	[3, 2, 4, 1, 2, 4, 3, 1]	162260	5	[3, 2, 4, 1, 2, 4, 3, 1]	166092	B	151.0	177.0	107	256.0	0	213
48	1	3	88.0	171.0	152.0	1624	176689	175701	988	247	247	[4, 3, 1, 4, 2, 3, 1, 2]	171123	30	[4, 3, 1, 4, 2, 3, 1, 2]	175454	A	150.0	140.0	107	153.0	0	134
49	0	3		163.0	164.0	1624	186241	184699	1037	270	270	[4, 3, 1, 4, 2, 3, 3]	180798	30	[4, 3, 1, 4, 2, 3, 1, 2]	184429	A		166.0	107	154.0	0	88
50	1	3	153.0	505.0	179.0	2313	196784	195220	1564	276	276	[3, 2, 4, 1, 2, 4, 3, 1]	190112	10	[3, 2, 4, 1, 2, 4, 3, 1]	194944	B	144.0	190.0	107	227.0	0	166
51	1	3	159.0	382.0	158.0	2313	205310	203718	1592	280	280	[3, 2, 4, 1, 2, 4, 3, 1]	199806	5	[3, 2, 4, 1, 2, 4, 3, 1]	203438	B	206.0	187.0	107	281.0	0	219
52	1	3	118.0	150.0	175.0	1624	214601	213559	1042	294	294	[4, 3, 1, 4, 2, 3, 1, 2]	208935	10	[4, 3, 1, 4, 2, 3, 1, 2]	213265	A	153.0	167.0	107	167.0	0	112
53	1	3	118.0	165.0	181.0	1624	223189	222114	1075	369	369	[4, 3, 1, 4, 2, 3, 1, 2]	218013	10	[4, 3, 1, 4, 2, 3, 1, 2]	221745	A	172.0	173.0	107	183.0	0	83
54	1	3	124.0	262.0	204.0	1624	232044	230799	1245	264	264	[4, 3, 1, 4, 2, 3, 1, 2]	226603	5	[4, 3, 1, 4, 2, 3, 1, 2]	230535	A	165.0	222.0	107	168.0	0	100
55	1	3	175.0	407.0	142.0	2313	241045	239385	1660	297	297	[3, 2, 4, 1, 2, 4, 3, 1]	235456	5	[3, 2, 4, 1, 2, 4, 3, 1]	239088	B	313.0	192.0	107	232.0	0	199
56	0	3		700.0	131.0	2313	250058	247856	1696	256	256	[3, 2, 4, 1, 2, 4, 2]	243768	30	[3, 2, 4, 1, 2, 4, 3, 1]	247600	B		177.0	107	267.0	0	217
57	1	3	171.0	367.0	157.0	2313	258509	256904	1605	229	229	[3, 2, 4, 1, 2, 4, 3, 1]	252544	10	[3, 2, 4, 1, 2, 4, 3, 1]	256675	B	296.0	208.0	107	231.0	0	175
58	0	3		166.0	146.0	1624	267734	266204	1025	240	240	[4, 3, 1, 4, 2, 3, 2]	261333	5	[4, 3, 1, 4, 2, 3, 1, 2]	265964	A		178.0	107	187.0	0	133
59	0	3		313.0	206.0	1624	276772	274936	1170	294	294	[4, 3, 1, 4, 2, 3, 1]	270911	30	[4, 3, 1, 4, 2, 3, 1, 2]	274642	A	184.0	149.0	107	228.0	1	90
