	accuracy	block	cue_onset	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
0	0	1	4010		371.0	288.0	3000	10625	7649.0	2375.0	527.0	527.0	[3, 2, 4, 1, 2, 4, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	7122	A	367.0	412.0	124	440.0	1	497.0
1	0	1	11597		426.0	262.0	3000	18512	15544.0	2246.0	535.0	535.0	[1, 2, 3, 4, 2, 3, 4]	[1, 2, 3, 4, 2, 3, 4, 1]	15009	random	299.0	515.0	124	308.0	1	435.0
2	0	1	19681				3000	24598	23498.0	596.0	704.0	704.0	[3, 2, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	22794	A			124		0	310.0
3	0	1	26169		323.0	295.0	3000	32788	29828.0	2187.0	543.0	543.0	[3, 2, 4, 1, 2, 4, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	29285	A	356.0	338.0	124	374.0	1	501.0
4	1	1	34157	346.0	246.0	269.0	3000	40037	37725.0	2312.0	554.0	554.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	37171	A	351.0	381.0	124	268.0	0	451.0
5	0	1	42151				3000	46664	45830.0	330.0	564.0	564.0	[2, 4]	[2, 3, 1, 4, 3, 1, 2, 4]	45266	random			124		0	
6	1	1	48028	321.0	251.0	298.0	3000	54471	52007.0	2464.0	467.0	467.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	51540	A	329.0	376.0	124	365.0	0	524.0
7	1	1	56585	388.0	305.0	330.0	3000	62986	60536.0	2450.0	540.0	540.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	59996	A	258.0	395.0	124	272.0	0	502.0
8	0	1	64700		494.0	456.0	3000	71425	68456.0	2410.0	534.0	534.0	[3, 2, 4, 1, 2, 4, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	67922	A	288.0	441.0	124	310.0	1	421.0
9	1	1	73089	282.0	344.0	279.0	3000	78834	76718.0	2116.0	418.0	418.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	76300	A	309.0	420.0	124	263.0	0	219.0
10	0	1	80649				3000	85151	84335.0	312.0	474.0	474.0	[4, 3]	[4, 2, 3, 1, 2, 3, 1, 4]	83861	random			124		0	
11	0	1	86117		299.0	218.0	3000	92630	89792.0	2140.0	665.0	665.0	[3, 2, 4, 1, 2, 4, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	89127	A	369.0	346.0	124	411.0	1	497.0
12	1	1	93797	232.0	414.0	231.0	3000	99576	97456.0	2120.0	649.0	649.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	96807	A	353.0	309.0	124	291.0	0	290.0
13	1	1	101090	306.0	330.0	288.0	3000	106485	104400.0	2085.0	300.0	300.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	104100	A	277.0	349.0	124	323.0	0	212.0
14	0	1	108300				3000	112680	111922.0	254.0	510.0	510.0	[4, 1]	[4, 3, 2, 1, 3, 2, 1, 4]	111412	random			124		0	
15	0	1	113645		500.0	549.0	3000	120858	118016.0	2165.0	661.0	661.0	[2, 1, 4, 2, 3, 4]	[2, 1, 4, 2, 3, 4, 1, 3]	117355	B		317.0	124	313.0	1	486.0
16	1	1	123234	287.0	371.0	279.0	3000	129612	127457.0	2155.0	412.0	412.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	127045	A	276.0	341.0	124	338.0	0	263.0
17	1	1	131433	335.0	281.0	292.0	3000	137005	134875.0	2130.0	430.0	430.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	134445	A	334.0	309.0	124	339.0	0	240.0
18	0	1	139619				3000	145902	144149.0	1249.0	620.0	620.0	[2, 1, 4, 1]	[2, 1, 4, 2, 3, 4, 1, 3]	143529	B			124	344.0	0	420.0
19	0	1	146978		327.0	243.0	3000	153891	150941.0	2218.0	553.0	553.0	[3, 2, 4, 1, 2, 4, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	150388	A	467.0	340.0	124	309.0	1	532.0
20	0	1	155063		378.0	247.0	3000	161785	158905.0	2112.0	625.0	625.0	[3, 2, 4, 1, 2, 4, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	158280	A	484.0	342.0	124	292.0	1	369.0
21	0	1	162950			660.0	3000	168906	166740.0	1662.0	677.0	677.0	[2, 1, 4, 2, 1]	[2, 1, 4, 2, 3, 4, 1, 3]	166063	B			124	324.0	0	373.0
22	1	1	169971	280.0	516.0	335.0	3000	176282	173898.0	2384.0	517.0	517.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	173381	A	437.0	301.0	124	284.0	0	231.0
23	1	1	177797	335.0	283.0	259.0	3000	184080	181796.0	2284.0	687.0	687.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	181109	A	541.0	316.0	124	245.0	0	305.0
24	1	1	185794	337.0	415.0	355.0	3000	191904	189648.0	2256.0	433.0	433.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	189215	A	438.0	248.0	124	263.0	0	200.0
25	0	1	193619		551.0	524.0	3000	200232	197286.0	2203.0	557.0	557.0	[2, 1, 4, 2, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	196729	B			124	548.0	1	580.0
26	1	1	201609	283.0	308.0	275.0	3000	207366	205273.0	2093.0	653.0	653.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	204620	A	347.0	296.0	124	251.0	0	333.0
27	0	1	208881		492.0	371.0	3000	215802	212856.0	2295.0	557.0	557.0	[2, 3, 1, 4, 1, 2]	[2, 3, 1, 4, 1, 2, 3, 4]	212299	random		419.0	124	458.0	1	555.0
28	1	1	216867	296.0	315.0	245.0	3000	222869	220732.0	2137.0	655.0	655.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	220077	A	364.0	265.0	124	316.0	0	336.0
29	1	1	224583	367.0	272.0	225.0	3000	230240	228190.0	2050.0	397.0	397.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	227793	A	259.0	493.0	124	225.0	0	209.0
30	0	1	231756				3000	236018	235304.0	210.0	536.0	536.0	[3, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	234768	A			124		0	
31	1	1	238083	256.0	252.0	211.0	3000	243888	241764.0	2124.0	457.0	457.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	241307	A	331.0	388.0	124	364.0	0	322.0
32	0	1	245403		258.0	259.0	3000	252019	249257.0	1461.0	741.0	741.0	[3, 2, 4, 1, 2, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	248516	A		331.0	124	319.0	1	294.0
33	1	1	252989	294.0	301.0	250.0	3000	259918	257554.0	2364.0	555.0	555.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	256999	A	414.0	299.0	124	387.0	0	419.0
34	0	1	262533		518.0	548.0	3000	269377	266800.0	2073.0	458.0	458.0	[2, 1, 4, 2, 3, 1]	[2, 1, 4, 2, 3, 4, 1, 3]	266342	B			124	319.0	0	388.0
35	0	2	959		456.0	394.0	3000	7874	4744.0	2181.0	373.0	373.0	[2, 1, 4, 2, 3, 4, 1]	[2, 1, 4, 2, 3, 4, 1, 3]	4371	B	269.0	319.0	124	295.0	1	448.0
36	1	2	8840	243.0	177.0	254.0	3000	14088	12285.0	1803.0	436.0	436.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	11849	A	304.0	394.0	124	233.0	0	198.0
37	1	2	15704	210.0	98.0	245.0	3000	21105	19280.0	1825.0	453.0	453.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	18827	A	348.0	518.0	124	211.0	0	195.0
38	1	2	22725	290.0	195.0	209.0	3000	27719	26109.0	1610.0	372.0	372.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	25737	A	305.0	288.0	124	187.0	0	136.0
39	1	2	29434	268.0	87.0	216.0	3000	34869	33166.0	1703.0	517.0	517.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	32649	A	319.0	332.0	124	158.0	0	323.0
40	0	2	36784		69.0	228.0	3000	41585	40258.0	824.0	364.0	364.0	[3, 2, 4, 1, 2, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	39894	A			124	164.0	0	137.0
41	1	2	42559	288.0	148.0	219.0	3000	47560	46028.0	1532.0	459.0	459.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	45569	A	198.0	374.0	124	128.0	0	177.0
42	0	2	49476				3000	53951	53260.0	187.0	571.0	571.0	[3, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	52689	A			124		0	
43	0	2	54915		422.0	485.0	3000	61428	58344.0	2294.0	419.0	419.0	[2, 1, 4, 2, 3, 4, 1]	[2, 1, 4, 2, 3, 4, 1, 3]	57925	B	274.0	342.0	124	284.0	1	487.0
44	0	2	62593		361.0	447.0	3000	69806	66813.0	2195.0	510.0	510.0	[1, 4, 3, 2, 1, 3]	[1, 4, 3, 2, 1, 3, 4, 2]	66303	random		606.0	124	295.0	1	486.0
45	0	2	71174			323.0	3000	77170	75528.0	1138.0	440.0	440.0	[3, 2, 4, 1, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	75088	A			124	294.0	0	230.0
46	1	2	78441	325.0	325.0	280.0	3000	84230	82059.0	2171.0	608.0	608.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	81451	A	306.0	352.0	124	318.0	0	265.0
47	0	2	85952		466.0	485.0	3000	93372	90376.0	2328.0	507.0	507.0	[1, 3, 4, 2, 4, 2]	[1, 3, 4, 2, 4, 2, 3, 1]	89869	random		428.0	124	452.0	1	497.0
48	1	2	94438	297.0	535.0	299.0	3000	100392	98248.0	2144.0	300.0	300.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	97948	A	259.0	276.0	124	261.0	0	217.0
49	1	2	101913	267.0	408.0	191.0	3000	108076	106162.0	1914.0	437.0	437.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	105725	A	225.0	463.0	124	176.0	0	184.0
50	0	2	110391		452.0	491.0	3000	117498	115069.0	1924.0	365.0	365.0	[2, 1, 4, 2, 3, 1]	[2, 1, 4, 2, 3, 4, 1, 3]	114704	B			124	411.0	0	275.0
51	1	2	118476	242.0	271.0	233.0	3000	123701	121982.0	1719.0	496.0	496.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	121486	A	272.0	314.0	124	214.0	0	173.0
52	0	2	125518		725.0	373.0	3000	132455	129898.0	2053.0	570.0	570.0	[2, 1, 4, 3, 4, 1]	[2, 1, 4, 3, 4, 2, 1, 3]	129328	random			124	274.0	0	375.0
53	0	2	134121			578.0	3000	139990	138011.0	1474.0	475.0	475.0	[2, 1, 4, 2, 4]	[2, 1, 4, 2, 3, 4, 1, 3]	137536	B			124	374.0	0	254.0
54	1	2	141263	242.0	322.0	276.0	3000	147311	145081.0	2230.0	608.0	608.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	144473	A	376.0	389.0	124	304.0	0	321.0
55	1	2	149326	704.0	371.0	245.0	3000	155344	152897.0	2447.0	461.0	461.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	152436	A	458.0	281.0	124	225.0	0	163.0
56	1	2	156959	266.0	198.0	220.0	3000	162066	160472.0	1594.0	402.0	402.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	160070	A	215.0	296.0	124	195.0	0	204.0
57	0	2	164282		133.0	241.0	3000	169064	167643.0	916.0	350.0	350.0	[3, 2, 4, 1, 2, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	167293	A			124	172.0	0	137.0
58	1	2	170232	241.0	302.0	404.0	3000	175684	173720.0	1964.0	474.0	474.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	173246	A	240.0	276.0	124	352.0	0	149.0
59	1	2	177401	272.0	621.0	408.0	3000	183314	181193.0	2121.0	370.0	370.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	180823	A	266.0	225.0	124	198.0	0	131.0
60	0	2	186029		471.0	580.0	3000	192139	189726.0	1909.0	287.0	287.0	[2, 1, 4, 2, 3, 1]	[2, 1, 4, 2, 3, 4, 1, 3]	189439	B			124	271.0	0	234.0
61	0	2	193113		582.0	518.0	3000	199733	196994.0	2205.0	764.0	764.0	[3, 2, 4, 1, 2, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	196230	A		377.0	124	197.0	1	531.0
62	0	2	200999		530.0	310.0	3000	207514	204453.0	2280.0	442.0	442.0	[1, 3, 4, 2, 3, 1]	[1, 3, 4, 2, 3, 1, 4, 2]	204011	random		454.0	124	394.0	1	592.0
63	0	2	208481		317.0	259.0	3000	216595	213647.0	2067.0	555.0	555.0	[3, 2, 4, 1, 2, 4, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	213092	A	442.0	486.0	124	280.0	1	283.0
64	1	2	217662	265.0	388.0	254.0	3000	223437	221423.0	2014.0	549.0	549.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	220874	A	253.0	289.0	124	239.0	0	326.0
65	1	2	224953	289.0	250.0	233.0	3000	230547	228484.0	2063.0	518.0	518.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	227966	A	192.0	390.0	124	209.0	0	500.0
66	0	2	233062				3000	237580	236516.0	559.0	437.0	437.0	[3, 4, 3]	[3, 4, 1, 2, 3, 4, 2, 1]	236079	random			124		0	303.0
67	1	2	238545	506.0	372.0	301.0	3000	244049	241890.0	2159.0	332.0	332.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	241558	A	216.0	341.0	124	216.0	0	207.0
68	0	2	245672				3000	250497	249739.0	254.0	450.0	450.0	[3, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	249289	A			124		0	
69	1	2	251963	236.0	181.0	223.0	3000	257730	255968.0	1762.0	495.0	495.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	255473	A	260.0	379.0	124	238.0	0	245.0
70	0	3	1010			343.0	3000	7408	5456.0	1448.0	532.0	532.0	[4, 1, 3, 2, 4]	[4, 1, 3, 2, 3, 4, 2, 1]	4924	random			124	416.0	0	431.0
71	0	3	8679				3000	12917	12018.0	394.0	328.0	328.0	[3, 2, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	11690	A			124		0	145.0
72	1	3	13890	300.0	529.0	310.0	3000	19603	17346.0	2257.0	344.0	344.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	17002	A	273.0	278.0	124	364.0	0	203.0
73	0	3	21421		873.0	291.0	3000	28935	25864.0	2423.0	432.0	432.0	[3, 2, 4, 1, 2, 4, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	25432	A	285.0	491.0	124	193.0	1	290.0
74	1	3	30408	300.0	518.0	368.0	3000	36110	34024.0	2086.0	406.0	406.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	33618	A	231.0	229.0	124	208.0	0	232.0
75	0	3	38529		200.0	211.0	3000	44055	42294.0	1257.0	654.0	654.0	[3, 2, 4, 1, 2, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	41640	A			124	273.0	0	305.0
76	1	3	45730	251.0	271.0	308.0	3000	51253	49429.0	1824.0	687.0	687.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	48742	A	229.0	255.0	124	237.0	0	273.0
77	0	3	52869		317.0	276.0	3000	59882	56983.0	2003.0	604.0	604.0	[2, 1, 4, 3, 2, 1, 3]	[2, 1, 4, 3, 2, 1, 3, 4]	56379	random	396.0	314.0	124	270.0	1	430.0
78	1	3	60959	259.0	358.0	248.0	3000	66462	64633.0	1829.0	564.0	564.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	64069	A	198.0	284.0	124	180.0	0	302.0
79	1	3	68380	219.0	180.0	191.0	3000	73482	71983.0	1499.0	286.0	286.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	71697	A	225.0	323.0	124	248.0	0	113.0
80	1	3	75198	250.0	200.0	252.0	3000	80448	78714.0	1734.0	296.0	296.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	78418	A	194.0	257.0	124	417.0	0	164.0
81	0	3	82467				3000	87241	85828.0	909.0	351.0	351.0	[2, 1, 4, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	85477	B			124	422.0	0	257.0
82	1	3	88207	277.0	403.0	369.0	3000	94560	92201.0	2359.0	484.0	484.0	[3, 2, 4, 1, 4, 2, 3, 1]	[3, 2, 4, 1, 4, 2, 3, 1]	91717	random	323.0	425.0	124	276.0	0	286.0
83	1	3	96377	272.0	349.0	209.0	3000	101876	100003.0	1873.0	612.0	612.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	99391	A	272.0	430.0	124	152.0	0	189.0
84	0	3	103596			167.0	3000	109181	107697.0	980.0	283.0	283.0	[3, 2, 4, 1, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	107414	A			124	198.0	0	166.0
85	1	3	110451	287.0	121.0	229.0	3000	115895	114100.0	1795.0	537.0	537.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	113563	A	316.0	400.0	124	285.0	0	157.0
86	1	3	117817	247.0	393.0	197.0	3000	123661	121769.0	1892.0	341.0	341.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	121428	A	229.0	246.0	124	403.0	0	177.0
87	0	3	126283		295.0	434.0	3000	132836	130806.0	1525.0	312.0	312.0	[2, 1, 4, 2, 3, 1]	[2, 1, 4, 2, 3, 4, 1, 3]	130494	B			124	333.0	0	199.0
88	1	3	134102	224.0	323.0	270.0	3000	139614	137795.0	1819.0	583.0	583.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	137212	A	227.0	410.0	124	164.0	0	201.0
89	1	3	141730	243.0	486.0	282.0	3000	148255	146161.0	2094.0	520.0	520.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	145641	A	285.0	292.0	124	249.0	0	257.0
90	0	3	149871				3000	154206	153701.0	0.0		620.0	[2]	[3, 2, 4, 1, 2, 4, 3, 1]	153081	A			124		0	
91	0	3	155377				3000	159864	158822.0	538.0	425.0	425.0	[2, 1, 4]	[2, 1, 3, 4, 3, 2, 4, 1]	158397	random			124		0	312.0
92	1	3	162141	236.0	335.0	251.0	3000	167624	165792.0	1831.0	531.0	531.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	165261	A	222.0	300.0	124	209.0	0	278.0
93	1	3	169240	262.0	554.0	208.0	3000	174995	173140.0	1855.0	288.0	288.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	172852	A	266.0	237.0	124	230.0	0	98.0
94	1	3	176713	247.0	308.0	191.0	3000	182111	180497.0	1614.0	368.0	368.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	180129	A	242.0	258.0	124	167.0	0	201.0
95	1	3	183727	251.0	387.0	181.0	3000	188872	187197.0	1675.0	460.0	460.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	186737	A	231.0	251.0	124	192.0	0	182.0
96	1	3	190488	287.0	213.0	218.0	3000	196383	194716.0	1667.0	511.0	511.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	194205	A	302.0	249.0	124	157.0	0	241.0
97	0	3	197899		516.0	264.0	3000	204176	201653.0	2018.0	442.0	442.0	[1, 4, 3, 2, 3, 4, 1]	[1, 4, 3, 2, 3, 4, 2, 1]	201211	random		232.0	124	409.0	0	372.0
98	0	3	205144		342.0	548.0	3000	211533	208633.0	2396.0	377.0	377.0	[2, 1, 4, 2, 3, 4, 1, 4]	[2, 1, 4, 2, 3, 4, 1, 3]	208256	B	359.0	422.0	124	176.0	0	171.0
99	1	3	212713	252.0	116.0	205.0	3000	218202	216366.0	1836.0	635.0	635.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	215731	A	448.0	364.0	124	167.0	0	284.0
100	1	3	219721	207.0	224.0	209.0	3000	224706	223223.0	1483.0	384.0	384.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	222839	A	296.0	214.0	124	149.0	0	184.0
101	1	3	226223	450.0	358.0	482.0	3000	231837	229566.0	2271.0	327.0	327.0	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	229239	B	264.0	372.0	124	172.0	0	173.0
102	1	3	233453	232.0	254.0	154.0	3000	238496	236854.0	1642.0	384.0	384.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	236470	A	234.0	409.0	124	182.0	0	177.0
103	0	3	240213		287.0	396.0	3000	245992	243577.0	1911.0	354.0	354.0	[2, 1, 4, 2, 3, 4, 1, 4]	[2, 1, 4, 2, 3, 4, 1, 3]	243223	B	274.0	264.0	124	170.0	0	198.0
