	accuracy	block	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	rew_onset	reward	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
0	0	1		381.0	307.0	3000	11274	8450	2318	486.0	486	[2, 1, 4, 2, 3, 4, 1, 2]	4332	5	[2, 1, 4, 2, 3, 4, 1, 3]	7964	B	233.0	259.0	112	501.0	0	265.0
1	0	1		294.0	178.0	2224	19328	17005	1802	406.0	406	[3, 2, 4, 1, 2, 4, 3]	12968	5	[3, 2, 4, 1, 2, 4, 3, 1]	16599	A	441.0	250.0	112	497.0	1	142.0
2	0	1		188.0	189.0	2224	30357	28267	1341	637.0	637	[3, 2, 4, 1, 2, 4]	22099	30	[3, 2, 4, 1, 2, 4, 3, 1]	27630	A		383.0	112	273.0	1	308.0
3	0	1		249.0	202.0	2224	39793	37455	1525	392.0	392	[3, 2, 4, 1, 2, 4, 3]	33532	30	[3, 2, 4, 1, 2, 4, 3, 1]	37063	A	327.0	244.0	112	372.0	1	131.0
4	0	1		288.0	153.0	2224	48324	46022	1556	426.0	426	[3, 2, 4, 1, 2, 4, 3]	42064	5	[3, 2, 4, 1, 2, 4, 3, 1]	45596	A	311.0	237.0	112	434.0	1	133.0
5	0	1		440.0	210.0	3000	57186	55284	1397	558.0	558	[2, 1, 4, 2, 3, 1]	50795	30	[2, 1, 4, 2, 3, 4, 1, 3]	54726	B			112	303.0	0	170.0
6	0	1				3000	65264	64516	242	504.0	504	[2, 4]	58781	30	[2, 1, 4, 2, 3, 4, 1, 3]	64012	B			112		0	
7	0	1		366.0	103.0	2224	75415	73283	1492	595.0	595	[3, 2, 4, 1, 2, 4]	68757	10	[3, 2, 4, 1, 2, 4, 3, 1]	72688	A		317.0	112	281.0	1	425.0
8	0	1		428.0	431.0	3000	85222	82201	2268	484.0	484	[2, 1, 4, 2, 3, 4, 1]	77785	5	[2, 1, 4, 2, 3, 4, 1, 3]	81717	B	257.0	468.0	112	360.0	1	324.0
9	0	1		552.0	403.0	3000	94051	91058	2372	510.0	510	[2, 1, 4, 2, 3, 4, 1]	86917	5	[2, 1, 4, 2, 3, 4, 1, 3]	90548	B	209.0	477.0	112	392.0	1	339.0
10	0	1		290.0	443.0	3000	102445	99725	2215	549.0	549	[2, 1, 4, 2, 3, 4, 1, 2]	95545	10	[2, 1, 4, 2, 3, 4, 1, 3]	99176	B	197.0	212.0	112	302.0	0	377.0
11	1	1	358.0	662.0	349.0	3000	110686	108136	2550	363.0	363	[2, 1, 4, 2, 3, 4, 1, 3]	104242	30	[2, 1, 4, 2, 3, 4, 1, 3]	107773	B	167.0	336.0	112	327.0	0	351.0
12	0	1				2224	118637	117421	710	471.0	471	[3, 2, 1]	113319	5	[3, 2, 4, 1, 2, 4, 3, 1]	116950	A			112		0	90.0
13	0	1		189.0	308.0	2224	127263	124971	1461	435.0	435	[3, 2, 4, 1, 2, 4]	120904	10	[3, 2, 4, 1, 2, 4, 3, 1]	124536	A		403.0	112	504.0	1	57.0
14	0	1			250.0	3000	136219	134651	1062	487.0	487	[2, 1, 4, 2, 4]	130034	30	[2, 1, 4, 2, 3, 4, 1, 3]	134164	B			112	253.0	0	270.0
15	0	1		269.0	168.0	2224	147273	145318	1450	570.0	570	[3, 2, 4, 1, 2, 4, 2]	140416	30	[3, 2, 4, 1, 2, 4, 3, 1]	144748	A		268.0	112	167.0	0	274.0
16	0	1			339.0	3000	157116	155242	1370	470.0	470	[2, 1, 4, 2, 4]	150342	10	[2, 1, 4, 2, 3, 4, 1, 3]	154772	B			112	313.0	0	464.0
17	0	1		454.0	330.0	3000	165847	162948	2171	605.0	605	[2, 1, 4, 2, 3, 4, 1]	158812	10	[2, 1, 4, 2, 3, 4, 1, 3]	162343	B	305.0	395.0	112	347.0	1	340.0
18	1	1	318.0	211.0	269.0	3000	173930	172022	1908	549.0	549	[2, 1, 4, 2, 3, 4, 1, 3]	167442	5	[2, 1, 4, 2, 3, 4, 1, 3]	171473	B	262.0	275.0	112	427.0	0	146.0
19	0	1		522.0	221.0	2224	183122	180878	1520	483.0	483	[3, 2, 4, 1, 2, 4]	176363	5	[3, 2, 4, 1, 2, 4, 3, 1]	180395	A		256.0	112	424.0	1	97.0
20	0	1		175.0	343.0	2224	192546	190188	1686	369.0	369	[3, 2, 4, 1, 2, 4, 3]	185688	10	[3, 2, 4, 1, 2, 4, 3, 1]	189819	A	443.0	330.0	112	347.0	1	48.0
21	0	1		476.0	680.0	2224	202477	200100	1738	350.0	350	[3, 2, 4, 1, 2, 4]	194818	30	[3, 2, 4, 1, 2, 4, 3, 1]	199750	A		272.0	112	222.0	1	88.0
22	0	1				3000	210280	209506	269	627.0	627	[2, 3]	205248	10	[2, 1, 4, 2, 3, 4, 1, 3]	208879	B			112		0	
23	0	1				2224	217756	217248	0		540	[2]	213177	10	[3, 2, 4, 1, 2, 4, 3, 1]	216708	A			112		0	
24	0	1		425.0	574.0	3000	227657	224595	2201	441.0	441	[2, 1, 4, 2, 3, 4, 1]	220023	5	[2, 1, 4, 2, 3, 4, 1, 3]	224154	B	237.0	259.0	112	352.0	1	354.0
25	0	1				2224	235258	234219	535	441.0	441	[3, 2, 3]	229447	5	[3, 2, 4, 1, 2, 4, 3, 1]	233778	A			112		0	72.0
26	0	1		332.0	583.0	3000	246164	243178	2178	517.0	517	[2, 1, 4, 2, 3, 4, 1]	239131	10	[2, 1, 4, 2, 3, 4, 1, 3]	242661	B	244.0	264.0	112	324.0	1	431.0
27	0	1		451.0	213.0	2224	254215	251842	1607	354.0	354	[3, 2, 4, 1, 2, 4]	247656	30	[3, 2, 4, 1, 2, 4, 3, 1]	251488	A		395.0	112	486.0	1	62.0
28	0	1		256.0	203.0	2224	262609	261073	1029	359.0	359	[3, 2, 4, 1, 2, 3]	256484	10	[3, 2, 4, 1, 2, 4, 3, 1]	260714	A			112	335.0	0	53.0
29	0	1		225.0	536.0	3000	271965	269061	2399	450.0	450	[2, 1, 4, 2, 3, 4, 1, 2]	265080	30	[2, 1, 4, 2, 3, 4, 1, 3]	268611	B	229.0	395.0	112	333.0	0	375.0
30	0	2				2224	12291	11122	221	1560.0	1560	[3, 2]	4731	5	[3, 2, 4, 1, 2, 4, 3, 1]	9562	A			112		1	221.0
31	0	2		184.0	181.0	2224	21523	19225	1510	431.0	431	[3, 2, 4, 1, 2, 4, 3]	15063	5	[3, 2, 4, 1, 2, 4, 3, 1]	18794	A	388.0	403.0	112	223.0	1	131.0
32	0	2				3000	30558	29803	249	478.0	478	[2, 4]	25493	5	[2, 1, 4, 2, 3, 4, 1, 3]	29325	B			112		0	
33	1	2	277.0	271.0	182.0	2224	37875	36165	1710	385.0	385	[3, 2, 4, 1, 2, 4, 3, 1]	32149	30	[3, 2, 4, 1, 2, 4, 3, 1]	35780	A	293.0	271.0	112	262.0	0	154.0
34	0	2		285.0	234.0	2224	47344	45018	1695	401.0	401	[3, 2, 4, 1, 2, 4, 3]	40686	10	[3, 2, 4, 1, 2, 4, 3, 1]	44617	A	416.0	302.0	112	332.0	1	126.0
35	1	2	304.0	142.0	214.0	2224	57417	55661	1756	414.0	414	[3, 2, 4, 1, 2, 4, 3, 1]	50516	30	[3, 2, 4, 1, 2, 4, 3, 1]	55247	A	275.0	349.0	112	382.0	0	90.0
36	0	2			331.0	3000	66481	64718	1257	354.0	354	[2, 1, 4, 2, 1]	60333	5	[2, 1, 4, 2, 3, 4, 1, 3]	64364	B			112	347.0	0	309.0
37	0	2		671.0	144.0	2224	75719	73517	1697	513.0	513	[3, 2, 4, 1, 2, 4, 2]	68273	5	[3, 2, 4, 1, 2, 4, 3, 1]	73004	A		252.0	112	227.0	0	113.0
38	1	2	454.0	644.0	415.0	3000	85011	82497	2514	473.0	473	[2, 1, 4, 2, 3, 4, 1, 3]	78493	30	[2, 1, 4, 2, 3, 4, 1, 3]	82024	B	154.0	239.0	112	315.0	0	293.0
39	1	2	250.0	346.0	215.0	2224	92880	91091	1789	313.0	313	[3, 2, 4, 1, 2, 4, 3, 1]	87147	30	[3, 2, 4, 1, 2, 4, 3, 1]	90778	A	291.0	287.0	112	352.0	0	48.0
40	0	2				3000	101884	101184	195	456.0	456	[2, 4]	96897	10	[2, 1, 4, 2, 3, 4, 1, 3]	100728	B			112		0	
41	0	2				2224	111040	110536	0		422	[4]	105583	10	[3, 2, 4, 1, 2, 4, 3, 1]	110114	A			112		0	
42	0	2			561.0	3000	119690	117747	1437	409.0	409	[2, 1, 4, 2, 4]	113708	10	[2, 1, 4, 2, 3, 4, 1, 3]	117338	B			112	255.0	0	295.0
43	0	2			636.0	3000	127679	125393	1782	580.0	580	[2, 1, 4, 2, 4]	121282	5	[2, 1, 4, 2, 3, 4, 1, 3]	124813	B			112	267.0	0	376.0
44	0	2		224.0	207.0	2224	135636	133385	1689	478.0	478	[3, 2, 4, 1, 2, 4, 3]	129175	5	[3, 2, 4, 1, 2, 4, 3, 1]	132907	A	331.0	317.0	112	475.0	1	135.0
45	0	2			614.0	3000	144299	142439	1355	504.0	504	[2, 1, 4, 2, 4]	138003	10	[2, 1, 4, 2, 3, 4, 1, 3]	141935	B			112	367.0	0	151.0
46	0	2			418.0	3000	153213	151290	1417	463.0	463	[2, 1, 4, 2, 1]	146895	5	[2, 1, 4, 2, 3, 4, 1, 3]	150827	B			112	481.0	0	179.0
