	accuracy	block	cue_onset	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
0	1	1	4017	232.0	359.0	296.0	3000	9818	7492	2326	344.0	344	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	7148	A	339.0	327.0	106	387.0	0	386.0
1	0	1	11345			456.0	3000	17315	15170	1640	394.0	394	[2, 3, 1, 4, 4]	[2, 3, 1, 4, 3, 1, 2, 4]	14776	random			106	342.0	0	387.0
2	1	1	18502	178.0	336.0	277.0	3000	23871	21958	1913	325.0	325	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	21633	A	267.0	279.0	106	299.0	0	277.0
3	1	1	25995	206.0	354.0	265.0	3000	31440	29414	2026	288.0	288	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	29126	A	277.0	368.0	106	286.0	0	270.0
4	1	1	33369	280.0	331.0	275.0	3000	38752	36681	2071	281.0	281	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	36400	A	356.0	267.0	106	272.0	0	290.0
5	0	1	40873		611.0	280.0	3000	47507	44412	2477	408.0	408	[1, 2, 4, 3, 1, 2, 4]	[1, 2, 4, 3, 1, 2, 4, 3]	44004	random	449.0	408.0	106	392.0	1	337.0
6	1	1	48894	165.0	370.0	233.0	3000	54491	52727	1764	302.0	302	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	52425	A	298.0	207.0	106	255.0	0	236.0
7	1	1	56621	193.0	305.0	254.0	3000	62204	60327	1877	275.0	275	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	60052	A	329.0	253.0	106	286.0	0	257.0
8	1	1	63938	216.0	285.0	224.0	3000	69453	67610	1843	442.0	442	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	67168	A	338.0	201.0	106	308.0	0	271.0
9	1	1	71681	161.0	313.0	228.0	3000	77061	75237	1824	325.0	325	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	74912	A	301.0	250.0	106	287.0	0	284.0
10	0	1	78886				3000	83872	82642	725	525.0	525	[4, 1, 2]	[4, 1, 3, 2, 4, 3, 1, 2]	82117	random			106		0	371.0
11	1	1	84861	285.0	306.0	332.0	3000	90231	88282	1949	390.0	390	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	87892	A	256.0	251.0	106	237.0	0	282.0
12	1	1	91956	164.0	351.0	216.0	3000	97117	95370	1747	384.0	384	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	94986	A	294.0	217.0	106	260.0	0	245.0
13	0	1	98644				3000	103017	101977	535	302.0	302	[3, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	101675	A			106		0	
14	0	1	104305		493.0	322.0	3000	110199	107836	1859	400.0	400	[1, 2, 4, 3, 4, 1]	[1, 2, 4, 3, 4, 2, 1, 3]	107436	random			106	362.0	0	372.0
15	0	1	111187		376.0	529.0	3000	118420	115289	2440	372.0	372	[2, 1, 4, 2, 3, 4, 1]	[2, 1, 4, 2, 3, 4, 1, 3]	114917	B	356.0	348.0	106	456.0	1	375.0
16	1	1	120808	172.0	317.0	287.0	3000	126793	124980	1813	341.0	341	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	124639	A	269.0	249.0	106	252.0	0	267.0
17	1	1	128620	156.0	335.0	224.0	3000	133727	131929	1798	278.0	278	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	131651	A	300.0	247.0	106	272.0	0	264.0
18	0	1	136356		520.0	492.0	3000	143790	140644	2331	358.0	358	[2, 1, 4, 2, 3, 4, 1]	[2, 1, 4, 2, 3, 4, 1, 3]	140286	B	308.0	277.0	106	410.0	1	324.0
19	1	1	144880	156.0	322.0	265.0	3000	150342	148593	1749	282.0	282	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	148311	A	237.0	229.0	106	288.0	0	252.0
20	1	1	152073	158.0	304.0	219.0	3000	157268	155614	1654	310.0	310	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	155304	A	270.0	219.0	106	227.0	0	257.0
21	0	1	158997		478.0	536.0	3000	164863	162444	1915	315.0	315	[2, 1, 4, 2, 3, 1]	[2, 1, 4, 2, 3, 4, 1, 3]	162129	B			106	496.0	0	252.0
22	1	1	165951	161.0	278.0	194.0	3000	171325	169759	1566	377.0	377	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	169382	A	238.0	218.0	106	262.0	0	215.0
23	1	1	172859	159.0	422.0	175.0	3000	178188	176481	1707	293.0	293	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	176188	A	252.0	209.0	106	245.0	0	245.0
24	1	1	179915	158.0	371.0	187.0	3000	185287	183597	1690	251.0	251	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	183346	A	251.0	223.0	106	249.0	0	251.0
25	0	1	187019		293.0	327.0	3000	193159	190476	2178	327.0	327	[2, 1, 4, 2, 3, 4, 1, 4]	[2, 1, 4, 2, 3, 4, 1, 3]	190149	B	271.0	375.0	106	331.0	0	233.0
