	accuracy	block	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	rew_onset	reward	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
56	0	2		86.0	228.0	1529	255693	254002.0	1175.0	341.0	341.0	[3, 2, 4, 1, 2, 4, 3]	249950	5	[3, 2, 4, 1, 2, 4, 3, 1]	253661	B	436.0	140.0	111	134.0	1	151.0
57	0	2		103.0	251.0	1529	264449	262810.0	1135.0	366.0	366.0	[3, 2, 4, 1, 2, 4, 4]	258932	30	[3, 2, 4, 1, 2, 4, 3, 1]	262444	B		341.0	111	133.0	0	144.0
58	1	2	177.0	60.0	241.0	1529	273177	272014.0	1163.0	313.0	313.0	[3, 2, 4, 1, 2, 4, 3, 1]	267788	30	[3, 2, 4, 1, 2, 4, 3, 1]	271701	B	229.0	149.0	111	133.0	0	174.0
59	0	2		149.0	129.0	1382	283364	281822.0	903.0	343.0	343.0	[4, 3, 1, 4, 2, 3, 1]	277666	30	[4, 3, 1, 4, 2, 3, 1, 2]	281479	A	204.0	136.0	111	144.0	1	141.0
60	0	3		112.0	239.0	1529	11363	9721.0	1066.0	390.0	390.0	[3, 2, 4, 1, 2, 4]	5020	30	[3, 2, 4, 1, 2, 4, 3, 1]	9331	B		326.0	111	200.0	1	189.0
61	0	3		116.0	264.0	1529	20445	18729.0	1051.0	316.0	316.0	[3, 2, 4, 1, 2, 4, 3]	14801	5	[3, 2, 4, 1, 2, 4, 3, 1]	18413	B	187.0	184.0	111	120.0	1	180.0
62	1	3	196.0	86.0	226.0	1529	28742	27627.0	1115.0	325.0	325.0	[3, 2, 4, 1, 2, 4, 3, 1]	23590	30	[3, 2, 4, 1, 2, 4, 3, 1]	27302	B	163.0	175.0	111	114.0	0	155.0
63	1	3	193.0	72.0	208.0	1529	38393	37275.0	1118.0	331.0	331.0	[3, 2, 4, 1, 2, 4, 3, 1]	32632	10	[3, 2, 4, 1, 2, 4, 3, 1]	36944	B	194.0	156.0	111	135.0	0	160.0
64	1	3	192.0	79.0	219.0	1529	47179	46114.0	1065.0	322.0	322.0	[3, 2, 4, 1, 2, 4, 3, 1]	42181	5	[3, 2, 4, 1, 2, 4, 3, 1]	45792	B	161.0	161.0	111	141.0	0	112.0
65	0	3		129.0	146.0	1382	56827	55396.0	926.0	313.0	313.0	[4, 3, 1, 4, 2, 3, 2]	50771	5	[4, 3, 1, 4, 2, 3, 1, 2]	55083	A		219.0	111	149.0	0	127.0
66	0	3		120.0	165.0	1382	65512	64044.0	964.0	314.0	314.0	[4, 3, 1, 4, 2, 3, 2]	60113	30	[4, 3, 1, 4, 2, 3, 1, 2]	63730	A		152.0	111	142.0	0	121.0
67	0	3		55.0	218.0	1529	75171	73554.0	1112.0	243.0	243.0	[3, 2, 4, 1, 2, 4, 3, 2]	69397	30	[3, 2, 4, 1, 2, 4, 3, 1]	73310	B	148.0	165.0	111	117.0	0	132.0
68	0	3			215.0	1382	83480	82267.0	709.0	341.0	341.0	[4, 3, 1, 4, 3]	78111	10	[4, 3, 1, 4, 2, 3, 1, 2]	81926	A			111	141.0	0	118.0
69	0	3		195.0	146.0	1382	94463	92894.0	1035.0	316.0	316.0	[4, 3, 1, 4, 2, 3, 1]	86865	30	[4, 3, 1, 4, 2, 3, 1, 2]	92578	A	249.0	141.0	111	140.0	1	164.0
70	0	3		138.0	264.0	1529	103299	101562.0	1171.0	295.0	295.0	[3, 2, 4, 1, 2, 4, 3]	97655	10	[3, 2, 4, 1, 2, 4, 3, 1]	101267	B	248.0	201.0	111	170.0	1	150.0
71	0	3		149.0	197.0	1529	112986	111255.0	1068.0	301.0	301.0	[3, 2, 4, 1, 2, 4, 3]	107144	30	[3, 2, 4, 1, 2, 4, 3, 1]	110954	B	211.0	150.0	111	211.0	1	150.0
72	0	3		123.0	203.0	1529	122475	120791.0	1020.0	348.0	348.0	[3, 2, 4, 1, 2, 4, 3]	116025	10	[3, 2, 4, 1, 2, 4, 3, 1]	120443	B	231.0	146.0	111	175.0	1	142.0
73	1	3	102.0	173.0	149.0	1382	130929	129951.0	978.0	326.0	326.0	[4, 3, 1, 4, 2, 3, 1, 2]	126014	10	[4, 3, 1, 4, 2, 3, 1, 2]	129625	A	178.0	136.0	111	121.0	0	119.0
74	0	3		214.0	163.0	1382	141968	140387.0	984.0	304.0	304.0	[4, 3, 1, 4, 2, 3, 1]	135272	10	[4, 3, 1, 4, 2, 3, 1, 2]	140083	A	212.0	114.0	111	121.0	1	160.0
75	1	3	91.0	200.0	151.0	1382	151500	150510.0	990.0	345.0	345.0	[4, 3, 1, 4, 2, 3, 1, 2]	146553	5	[4, 3, 1, 4, 2, 3, 1, 2]	150165	A	184.0	124.0	111	132.0	0	108.0
76	1	3	87.0	216.0	156.0	1382	160968	159962.0	1005.0	315.0	315.0	[4, 3, 1, 4, 2, 3, 1, 2]	155436	5	[4, 3, 1, 4, 2, 3, 1, 2]	159647	A	203.0	109.0	111	110.0	0	125.0
77	1	3	213.0	115.0	214.0	1529	170688	169513.0	1175.0	289.0	289.0	[3, 2, 4, 1, 2, 4, 3, 1]	165412	5	[3, 2, 4, 1, 2, 4, 3, 1]	169224	B	238.0	83.0	111	149.0	0	163.0
78	1	3	65.0	248.0	129.0	1382	180214	179178.0	1036.0	288.0	288.0	[4, 3, 1, 4, 2, 3, 1, 2]	174576	30	[4, 3, 1, 4, 2, 3, 1, 2]	178890	A	204.0	94.0	111	125.0	0	171.0
79	0	3		231.0	124.0	1382	189916	188485.0	927.0	305.0	305.0	[4, 3, 1, 4, 2, 3, 2]	184552	30	[4, 3, 1, 4, 2, 3, 1, 2]	188180	A		53.0	111	129.0	0	144.0
80	0	3		87.0	267.0	1529	200845	199142.0	1086.0	329.0	329.0	[3, 2, 4, 1, 2, 4]	194001	10	[3, 2, 4, 1, 2, 4, 3, 1]	198813	B		356.0	111	183.0	1	193.0
81	0	3		54.0	262.0	1529	209688	208019.0	1165.0	322.0	322.0	[3, 2, 4, 1, 2, 4, 3, 2]	204085	5	[3, 2, 4, 1, 2, 4, 3, 1]	207697	B	161.0	175.0	111	117.0	0	171.0
82	0	3		235.0	132.0	1382	219736	218158.0	759.0	307.0	307.0	[4, 3, 1, 4, 2, 3]	213528	10	[4, 3, 1, 4, 2, 3, 1, 2]	217851	A		103.0	111	138.0	1	151.0
83	1	3	60.0	205.0	117.0	1382	227842	226851.0	991.0	318.0	318.0	[4, 3, 1, 4, 2, 3, 1, 2]	222822	10	[4, 3, 1, 4, 2, 3, 1, 2]	226533	A	203.0	114.0	111	164.0	0	128.0
84	0	3		225.0	123.0	1382	237168	235736.0	928.0	346.0	346.0	[4, 3, 1, 4, 2, 3, 2]	231479	5	[4, 3, 1, 4, 2, 3, 1, 2]	235390	A		91.0	111	140.0	0	157.0
85	0	3		142.0	286.0	1529	245897	244186.0	1102.0	321.0	321.0	[3, 2, 4, 1, 2, 4, 3]	240254	5	[3, 2, 4, 1, 2, 4, 3, 1]	243865	B	208.0	186.0	111	128.0	1	152.0
86	0	3		140.0	246.0	1529	254682	252974.0	1053.0	324.0	324.0	[3, 2, 4, 1, 2, 4, 3]	248839	30	[3, 2, 4, 1, 2, 4, 3, 1]	252650	B	181.0	164.0	111	135.0	1	187.0
87	0	3			226.0	1529	263521	262339.0	678.0	301.0	301.0	[3, 2, 4, 1, 4]	257921	10	[3, 2, 4, 1, 2, 4, 3, 1]	262038	B			111	115.0	0	167.0
88	0	3		227.0	134.0	1382	273060	271532.0	994.0	357.0	357.0	[4, 3, 1, 4, 2, 3, 1]	266561	5	[4, 3, 1, 4, 2, 3, 1, 2]	271175	A	192.0	126.0	111	154.0	1	161.0
89	1	3	72.0	183.0	128.0	1382	281371	280432.0	939.0	270.0	270.0	[4, 3, 1, 4, 2, 3, 1, 2]	276449	30	[4, 3, 1, 4, 2, 3, 1, 2]	280162	A	186.0	128.0	111	104.0	0	138.0
90	0	4		190.0	134.0	1382	10811	9260.0	1035.0	334.0	334.0	[4, 3, 1, 4, 2, 3, 1]	5210	30	[4, 3, 1, 4, 2, 3, 1, 2]	8926	A	291.0	125.0	111	147.0	1	148.0
91	0	4		95.0	217.0	1529	21748	20005.0	870.0	289.0	289.0	[3, 2, 4, 1, 2, 4, 3]	15597	5	[3, 2, 4, 1, 2, 4, 3, 1]	19716	B	63.0	209.0	111	126.0	1	160.0
92	0	4		216.0	146.0	1382	31088	29505.0	983.0	302.0	302.0	[4, 3, 1, 4, 2, 3, 1]	25093	10	[4, 3, 1, 4, 2, 3, 1, 2]	29203	A	252.0	88.0	111	114.0	1	167.0
93	1	4	27.0	229.0	129.0	1382	40969	40011.0	958.0	307.0	307.0	[4, 3, 1, 4, 2, 3, 1, 2]	34883	10	[4, 3, 1, 4, 2, 3, 1, 2]	39704	A	190.0	126.0	111	116.0	0	141.0
94	1	4	271.0	85.0	202.0	1529	50084	48889.0	1195.0	272.0	272.0	[3, 2, 4, 1, 2, 4, 3, 1]	44906	30	[3, 2, 4, 1, 2, 4, 3, 1]	48617	B	225.0	160.0	111	127.0	0	125.0
95	0	4		128.0	218.0	1529	59985	58479.0	1001.0	288.0	288.0	[3, 2, 4, 1, 2, 4, 2]	54474	5	[3, 2, 4, 1, 2, 4, 3, 1]	58191	B		189.0	111	122.0	0	129.0
96	0	4		129.0	243.0	1529	69216	67636.0	1076.0	298.0	298.0	[3, 2, 4, 1, 2, 4, 2]	63225	10	[3, 2, 4, 1, 2, 4, 3, 1]	67338	B		195.0	111	108.0	0	167.0
97	0	4		255.0	115.0	1382	77552	76048.0	986.0	381.0	381.0	[4, 3, 1, 4, 2, 3, 1]	72156	5	[4, 3, 1, 4, 2, 3, 1, 2]	75667	A	209.0	122.0	111	141.0	1	144.0
98	1	4	91.0	176.0	149.0	1382	85954	84930.0	1024.0	275.0	275.0	[4, 3, 1, 4, 2, 3, 1, 2]	80844	30	[4, 3, 1, 4, 2, 3, 1, 2]	84655	A	221.0	104.0	111	119.0	0	164.0
99	0	4		103.0	226.0	1529	95840	94177.0	989.0	369.0	369.0	[3, 2, 4, 1, 2, 4, 3]	90096	10	[3, 2, 4, 1, 2, 4, 3, 1]	93808	B	170.0	217.0	111	138.0	1	135.0
100	0	4		136.0	215.0	1529	105328	103600.0	1186.0	304.0	304.0	[3, 2, 4, 1, 2, 4, 3]	99779	10	[3, 2, 4, 1, 2, 4, 3, 1]	103296	B	494.0	87.0	111	140.0	1	114.0
101	0	4			136.0	1382	114625	113425.0	696.0	340.0	340.0	[4, 3, 1, 4, 3]	109067	10	[4, 3, 1, 4, 2, 3, 1, 2]	113085	A			111	127.0	0	168.0
102	0	4		295.0	234.0	1529	123424	121850.0	1069.0	328.0	328.0	[3, 2, 4, 1, 2, 3]	117811	5	[3, 2, 4, 1, 2, 4, 3, 1]	121522	B			111	117.0	0	145.0
103	0	4			95.0	1382	131906	130676.0	726.0	295.0	295.0	[4, 3, 1, 4, 3]	126563	30	[4, 3, 1, 4, 2, 3, 1, 2]	130381	A			111	170.0	0	173.0
104	0	4		107.0	290.0	1529	142442	140694.0	1074.0	284.0	284.0	[3, 2, 4, 1, 2, 4, 3]	136097	30	[3, 2, 4, 1, 2, 4, 3, 1]	140410	B	207.0	233.0	111	75.0	1	162.0
105	0	4		95.0	255.0	1529	151526	149881.0	990.0	387.0	387.0	[3, 2, 4, 1, 2, 4, 3]	145981	10	[3, 2, 4, 1, 2, 4, 3, 1]	149494	B	162.0	218.0	111	103.0	1	157.0
106	0	4		88.0	231.0	1529	162411	160706.0	1061.0	327.0	327.0	[3, 2, 4, 1, 2, 4, 3]	155067	30	[3, 2, 4, 1, 2, 4, 3, 1]	160379	B	193.0	228.0	111	134.0	1	187.0
107	1	4	24.0	166.0	156.0	1382	170678	169748.0	930.0	280.0	280.0	[4, 3, 1, 4, 2, 3, 1, 2]	165450	30	[4, 3, 1, 4, 2, 3, 1, 2]	169468	A	199.0	163.0	111	165.0	0	57.0
108	0	4		142.0	108.0	1382	179558	178220.0	834.0	389.0	389.0	[4, 3, 1, 4, 2, 3, 2]	174317	5	[4, 3, 1, 4, 2, 3, 1, 2]	177831	A		177.0	111	114.0	0	133.0
109	0	4		144.0	147.0	1382	189496	188051.0	941.0	393.0	393.0	[4, 3, 1, 4, 2, 3, 2]	182743	5	[4, 3, 1, 4, 2, 3, 1, 2]	187658	A		151.0	111	141.0	0	177.0
110	1	4	12.0	168.0	144.0	1382	197356	196443.0	913.0	322.0	322.0	[4, 3, 1, 4, 2, 3, 1, 2]	192597	30	[4, 3, 1, 4, 2, 3, 1, 2]	196121	A	191.0	140.0	111	126.0	0	132.0
111	1	4	12.0	228.0	132.0	1382	205810	204915.0	895.0	310.0	310.0	[4, 3, 1, 4, 2, 3, 1, 2]	201094	10	[4, 3, 1, 4, 2, 3, 1, 2]	204605	A	176.0	110.0	111	138.0	0	99.0
112	0	4		73.0	199.0	1529	215663	214356.0	803.0	292.0	292.0	[3, 2, 4, 1, 2, 3]	210246	30	[3, 2, 4, 1, 2, 4, 3, 1]	214064	B			111	151.0	0	197.0
113	1	4	10.0	168.0	115.0	1382	224186	223337.0	849.0	311.0	311.0	[4, 3, 1, 4, 2, 3, 1, 2]	219413	5	[4, 3, 1, 4, 2, 3, 1, 2]	223026	A	170.0	135.0	111	124.0	0	127.0
114	1	4	25.0	191.0	138.0	1382	233442	232546.0	896.0	308.0	308.0	[4, 3, 1, 4, 2, 3, 1, 2]	228422	10	[4, 3, 1, 4, 2, 3, 1, 2]	232238	A	198.0	115.0	111	109.0	0	120.0
115	0	4		102.0	173.0	1529	242802	241575.0	723.0	283.0	283.0	[3, 2, 4, 1, 2, 4, 2]	237578	30	[3, 2, 4, 1, 2, 4, 3, 1]	241292	B		117.0	111	69.0	0	141.0
116	0	4		123.0	158.0	1529	251880	250497.0	879.0	343.0	343.0	[3, 2, 4, 1, 2, 4, 2]	245742	5	[3, 2, 4, 1, 2, 4, 3, 1]	250154	B		131.0	111	138.0	0	205.0
117	0	4			212.0	1529	260879	259660.0	715.0	329.0	329.0	[3, 2, 4, 1, 3]	255719	5	[3, 2, 4, 1, 2, 4, 3, 1]	259331	B			111	93.0	0	177.0
118	0	4		288.0	247.0	1529	270961	269239.0	1091.0	310.0	310.0	[3, 2, 4, 1, 2, 4]	264418	10	[3, 2, 4, 1, 2, 4, 3, 1]	268929	B		224.0	111	120.0	1	212.0
119	0	4		191.0	130.0	1382	279726	278365.0	857.0	249.0	249.0	[4, 3, 1, 4, 2, 3, 2]	274101	5	[4, 3, 1, 4, 2, 3, 1, 2]	278116	A		118.0	111	107.0	0	168.0
