	accuracy	block	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	rew_onset	reward	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
28	0	1		47.0	139.0	1239	270937	269738	695	274.0	274	[3, 2, 4, 1, 2, 3]	265253	10	[3, 2, 4, 1, 2, 4, 3, 1]	269464	A			128	130.0	0	116.0
29	1	1	121.0	213.0	132.0	1478	279317	278208	1109	332.0	332	[2, 1, 4, 2, 3, 4, 1, 3]	274364	30	[2, 1, 4, 2, 3, 4, 1, 3]	277876	B	138.0	213.0	128	112.0	0	180.0
30	1	2	117.0	123.0	119.0	1239	10670	9799	871	277.0	277	[3, 2, 4, 1, 2, 4, 3, 1]	4711	5	[3, 2, 4, 1, 2, 4, 3, 1]	9522	A	101.0	149.0	128	131.0	0	131.0
31	1	2	120.0	97.0	146.0	1239	19853	18960	893	297.0	297	[3, 2, 4, 1, 2, 4, 3, 1]	14949	5	[3, 2, 4, 1, 2, 4, 3, 1]	18663	A	99.0	152.0	128	111.0	0	168.0
32	0	2		159.0	100.0	1215	30863	29466	868	321.0	321	[2, 1, 4, 2, 3, 4, 1]	25333	5	[2, 1, 4, 2, 3, 4, 1, 3]	29145	B	104.0	182.0	128	169.0	1	154.0
33	0	2				1239	38980	38112	364	287.0	287	[3, 2, 4, 2]	34214	30	[3, 2, 4, 1, 2, 4, 3, 1]	37825	A			128	102.0	0	101.0
34	0	2		164.0	133.0	1239	47861	46413	926	294.0	294	[3, 2, 4, 1, 2, 4, 3]	42208	10	[3, 2, 4, 1, 2, 4, 3, 1]	46119	A	66.0	254.0	128	160.0	1	149.0
35	1	2	119.0	127.0	123.0	1239	57886	56943	943	243.0	243	[3, 2, 4, 1, 2, 4, 3, 1]	51989	30	[3, 2, 4, 1, 2, 4, 3, 1]	56700	A	132.0	143.0	128	174.0	0	125.0
36	0	2		166.0	142.0	1215	67492	66049	814	275.0	275	[2, 1, 4, 2, 3, 4, 1]	61763	5	[2, 1, 4, 2, 3, 4, 1, 3]	65774	B	90.0	138.0	128	163.0	1	115.0
37	0	2				1239	76674	76170	0		414	[2]	71045	5	[3, 2, 4, 1, 2, 4, 3, 1]	75756	A			128		0	
38	0	2		166.0	105.0	1215	85631	84283	546	370.0	370	[2, 1, 4, 2, 3]	80402	30	[2, 1, 4, 2, 3, 4, 1, 3]	83913	B			128	134.0	1	141.0
39	1	2	119.0	203.0	132.0	1239	93756	92887	869	291.0	291	[3, 2, 4, 1, 2, 4, 3, 1]	88984	30	[3, 2, 4, 1, 2, 4, 3, 1]	92596	A	69.0	123.0	128	115.0	0	108.0
40	0	2		168.0	158.0	1215	104263	102873	750	328.0	328	[2, 1, 4, 2, 3, 4]	98734	10	[2, 1, 4, 2, 3, 4, 1, 3]	102545	B		108.0	128	109.0	1	207.0
41	1	2	112.0	115.0	123.0	1239	115355	114523	832	295.0	295	[3, 2, 4, 1, 2, 4, 3, 1]	109717	10	[3, 2, 4, 1, 2, 4, 3, 1]	114228	A	114.0	129.0	128	108.0	0	131.0
42	0	2		165.0	131.0	1215	124862	123441	835	297.0	297	[2, 1, 4, 2, 3, 4, 1]	119533	10	[2, 1, 4, 2, 3, 4, 1, 3]	123144	B	137.0	111.0	128	129.0	1	162.0
43	0	2		167.0	151.0	1215	133445	132121	785	394.0	394	[2, 1, 4, 2, 3, 4, 1]	128216	5	[2, 1, 4, 2, 3, 4, 1, 3]	131727	B	114.0	96.0	128	95.0	1	162.0
44	0	2		156.0	190.0	1239	142150	140667	825	259.0	259	[3, 2, 4, 1, 2, 4, 3]	136697	5	[3, 2, 4, 1, 2, 4, 3, 1]	140408	A	115.0	119.0	128	123.0	1	122.0
45	0	2		149.0	101.0	1215	151107	149688	812	299.0	299	[2, 1, 4, 2, 3, 4, 1]	145478	10	[2, 1, 4, 2, 3, 4, 1, 3]	149389	B	154.0	85.0	128	193.0	1	130.0
46	1	2	101.0	135.0	132.0	1215	160491	159656	835	286.0	286	[2, 1, 4, 2, 3, 4, 1, 3]	155459	5	[2, 1, 4, 2, 3, 4, 1, 3]	159370	B	140.0	93.0	128	110.0	0	124.0
47	0	2			107.0	1239	169814	168701	609	288.0	288	[3, 2, 4, 1, 3]	164502	5	[3, 2, 4, 1, 2, 4, 3, 1]	168413	A			128	167.0	0	126.0
48	1	2	70.0	173.0	106.0	1215	177870	177081	789	327.0	327	[2, 1, 4, 2, 3, 4, 1, 3]	173142	30	[2, 1, 4, 2, 3, 4, 1, 3]	176754	B	135.0	85.0	128	113.0	0	107.0
49	0	2		164.0	118.0	1239	188194	186789	901	304.0	304	[3, 2, 4, 1, 2, 4, 2]	182173	30	[3, 2, 4, 1, 2, 4, 3, 1]	186485	A		103.0	128	171.0	0	92.0
50	1	2	114.0	170.0	107.0	1215	196266	195413	853	276.0	276	[2, 1, 4, 2, 3, 4, 1, 3]	191526	10	[2, 1, 4, 2, 3, 4, 1, 3]	195137	B	122.0	94.0	128	132.0	0	114.0
51	1	2	150.0	142.0	98.0	1239	205261	204369	892	289.0	289	[3, 2, 4, 1, 2, 4, 3, 1]	200568	10	[3, 2, 4, 1, 2, 4, 3, 1]	204080	A	109.0	152.0	128	144.0	0	97.0
52	1	2	126.0	152.0	133.0	1215	214422	213537	885	286.0	286	[2, 1, 4, 2, 3, 4, 1, 3]	209240	30	[2, 1, 4, 2, 3, 4, 1, 3]	213251	B	119.0	97.0	128	123.0	0	135.0
53	1	2	153.0	178.0	113.0	1215	224634	223604	1030	169.0	169	[2, 1, 4, 2, 3, 4, 1, 3]	219224	10	[2, 1, 4, 2, 3, 4, 1, 3]	223435	B	115.0	112.0	128	173.0	0	186.0
54	0	2		154.0	106.0	1239	234989	233510	802	263.0	263	[3, 2, 4, 1, 2, 4]	228836	10	[3, 2, 4, 1, 2, 4, 3, 1]	233247	A		274.0	128	131.0	1	137.0
55	0	2		165.0	140.0	1239	244970	243546	848	318.0	318	[3, 2, 4, 1, 2, 4, 3]	239017	10	[3, 2, 4, 1, 2, 4, 3, 1]	243228	A	126.0	135.0	128	147.0	1	135.0
56	0	2		172.0	120.0	1215	254127	252755	788	346.0	346	[2, 1, 4, 2, 3, 4, 1]	248698	5	[2, 1, 4, 2, 3, 4, 1, 3]	252409	B	109.0	96.0	128	121.0	1	170.0
57	1	2	103.0	147.0	114.0	1215	262302	261520	782	330.0	330	[2, 1, 4, 2, 3, 4, 1, 3]	257679	30	[2, 1, 4, 2, 3, 4, 1, 3]	261190	B	97.0	107.0	128	121.0	0	93.0
58	0	2		120.0	229.0	1215	272133	270695	889	280.0	280	[2, 1, 4, 2, 3, 4, 1]	266505	30	[2, 1, 4, 2, 3, 4, 1, 3]	270415	B	142.0	145.0	128	168.0	1	85.0
59	0	2			109.0	1239	281558	280474	580	276.0	276	[3, 2, 4, 1, 3]	276386	30	[3, 2, 4, 1, 2, 4, 3, 1]	280198	A			128	158.0	0	127.0
60	1	3	124.0	179.0	116.0	1215	10508	9581	927	259.0	259	[2, 1, 4, 2, 3, 4, 1, 3]	5011	30	[2, 1, 4, 2, 3, 4, 1, 3]	9322	B	115.0	113.0	128	166.0	0	114.0
61	0	3		174.0	126.0	1215	20141	18701	867	278.0	278	[2, 1, 4, 2, 3, 4, 1]	14811	5	[2, 1, 4, 2, 3, 4, 1, 3]	18423	B	166.0	118.0	128	122.0	1	161.0
62	1	3	150.0	157.0	120.0	1215	28495	27608	887	303.0	303	[2, 1, 4, 2, 3, 4, 1, 3]	23594	30	[2, 1, 4, 2, 3, 4, 1, 3]	27305	B	112.0	106.0	128	127.0	0	115.0
63	1	3	111.0	159.0	106.0	1215	38161	37319	842	310.0	310	[2, 1, 4, 2, 3, 4, 1, 3]	32698	10	[2, 1, 4, 2, 3, 4, 1, 3]	37009	B	83.0	114.0	128	153.0	0	116.0
64	1	3	109.0	173.0	107.0	1215	46999	46165	834	290.0	290	[2, 1, 4, 2, 3, 4, 1, 3]	42264	5	[2, 1, 4, 2, 3, 4, 1, 3]	45875	B	95.0	105.0	128	150.0	0	95.0
65	0	3		122.0	138.0	1239	56957	55473	956	258.0	258	[3, 2, 4, 1, 2, 4, 3]	50902	5	[3, 2, 4, 1, 2, 4, 3, 1]	55215	A	143.0	249.0	128	169.0	1	135.0
66	1	3	134.0	137.0	88.0	1239	65158	64308	850	304.0	304	[3, 2, 4, 1, 2, 4, 3, 1]	60392	30	[3, 2, 4, 1, 2, 4, 3, 1]	64004	A	97.0	152.0	128	142.0	0	100.0
67	1	3	145.0	166.0	99.0	1215	74805	73935	870	287.0	287	[2, 1, 4, 2, 3, 4, 1, 3]	69737	30	[2, 1, 4, 2, 3, 4, 1, 3]	73648	B	133.0	105.0	128	122.0	0	100.0
68	1	3	137.0	157.0	107.0	1239	83614	82688	926	262.0	262	[3, 2, 4, 1, 2, 4, 3, 1]	78608	10	[3, 2, 4, 1, 2, 4, 3, 1]	82426	A	108.0	192.0	128	149.0	0	76.0
69	1	3	99.0	180.0	106.0	1239	94636	93681	955	277.0	277	[3, 2, 4, 1, 2, 4, 3, 1]	87693	30	[3, 2, 4, 1, 2, 4, 3, 1]	93404	A	98.0	188.0	128	175.0	0	109.0
70	1	3	116.0	178.0	106.0	1215	103252	102413	839	288.0	288	[2, 1, 4, 2, 3, 4, 1, 3]	98515	10	[2, 1, 4, 2, 3, 4, 1, 3]	102125	B	85.0	110.0	128	126.0	0	118.0
71	1	3	121.0	168.0	109.0	1215	112935	112079	856	314.0	314	[2, 1, 4, 2, 3, 4, 1, 3]	107954	30	[2, 1, 4, 2, 3, 4, 1, 3]	111765	B	85.0	116.0	128	157.0	0	100.0
72	1	3	114.0	171.0	105.0	1215	122423	121548	875	292.0	292	[2, 1, 4, 2, 3, 4, 1, 3]	116844	10	[2, 1, 4, 2, 3, 4, 1, 3]	121256	B	62.0	110.0	128	160.0	0	153.0
73	1	3	115.0	132.0	97.0	1239	131585	130754	831	318.0	318	[3, 2, 4, 1, 2, 4, 3, 1]	126825	10	[3, 2, 4, 1, 2, 4, 3, 1]	130436	A	119.0	126.0	128	141.0	0	101.0
74	0	3		125.0	86.0	1239	142488	141210	774	335.0	335	[3, 2, 4, 1, 2, 3]	136064	10	[3, 2, 4, 1, 2, 4, 3, 1]	140875	A			128	209.0	0	124.0
75	1	3	95.0	137.0	98.0	1239	151944	151151	793	323.0	323	[3, 2, 4, 1, 2, 4, 3, 1]	147217	5	[3, 2, 4, 1, 2, 4, 3, 1]	150828	A	102.0	128.0	128	127.0	0	106.0
76	0	3		171.0	119.0	1239	161850	160577	769	344.0	344	[3, 2, 4, 1, 2, 3]	156023	5	[3, 2, 4, 1, 2, 4, 3, 1]	160233	A			128	125.0	0	99.0
77	0	3		161.0	105.0	1215	171278	170002	772	309.0	309	[2, 1, 4, 2, 3, 4, 3]	165882	5	[2, 1, 4, 2, 3, 4, 1, 3]	169693	B		106.0	128	117.0	0	111.0
78	1	3	169.0	137.0	101.0	1239	180466	179518	948	275.0	275	[3, 2, 4, 1, 2, 4, 3, 1]	174931	30	[3, 2, 4, 1, 2, 4, 3, 1]	179243	A	149.0	139.0	128	142.0	0	111.0
79	1	3	106.0	134.0	104.0	1239	189645	188839	806	283.0	283	[3, 2, 4, 1, 2, 4, 3, 1]	184945	30	[3, 2, 4, 1, 2, 4, 3, 1]	188556	A	146.0	118.0	128	110.0	0	88.0
80	1	3	101.0	180.0	103.0	1215	200370	199521	849	286.0	286	[2, 1, 4, 2, 3, 4, 1, 3]	194424	10	[2, 1, 4, 2, 3, 4, 1, 3]	199235	B	93.0	108.0	128	189.0	0	75.0
81	1	3	72.0	172.0	118.0	1215	209218	208438	780	352.0	352	[2, 1, 4, 2, 3, 4, 1, 3]	204474	5	[2, 1, 4, 2, 3, 4, 1, 3]	208086	B	112.0	108.0	128	86.0	0	112.0
82	1	3	114.0	121.0	96.0	1239	219307	218513	794	281.0	281	[3, 2, 4, 1, 2, 4, 3, 1]	213921	10	[3, 2, 4, 1, 2, 4, 3, 1]	218232	A	103.0	122.0	128	128.0	0	110.0
83	0	3		121.0	105.0	1239	228216	227071	641	272.0	272	[3, 2, 4, 1, 2, 3]	223086	10	[3, 2, 4, 1, 2, 4, 3, 1]	226799	A			128	121.0	0	95.0
84	1	3	108.0	146.0	121.0	1239	236425	235620	805	262.0	262	[3, 2, 4, 1, 2, 4, 3, 1]	231445	5	[3, 2, 4, 1, 2, 4, 3, 1]	235358	A	114.0	123.0	128	98.0	0	95.0
85	0	3		164.0	112.0	1215	245535	244179	738	362.0	362	[2, 1, 4, 2, 3, 4, 1]	240205	5	[2, 1, 4, 2, 3, 4, 1, 3]	243817	B	113.0	120.0	128	127.0	1	102.0
86	0	3		172.0	128.0	1215	254317	252891	772	292.0	292	[2, 1, 4, 2, 3, 4, 1]	248787	30	[2, 1, 4, 2, 3, 4, 1, 3]	252599	B	109.0	111.0	128	177.0	1	75.0
87	1	3	74.0	152.0	120.0	1215	263036	262252	784	271.0	271	[2, 1, 4, 2, 3, 4, 1, 3]	257870	10	[2, 1, 4, 2, 3, 4, 1, 3]	261981	B	114.0	104.0	128	130.0	0	90.0
88	1	3	135.0	121.0	125.0	1239	272723	271818	905	268.0	268	[3, 2, 4, 1, 2, 4, 3, 1]	266939	5	[3, 2, 4, 1, 2, 4, 3, 1]	271550	A	111.0	165.0	128	175.0	0	73.0
89	1	3	96.0	171.0	158.0	1239	281726	280826	900	312.0	312	[3, 2, 4, 1, 2, 4, 3, 1]	276803	30	[3, 2, 4, 1, 2, 4, 3, 1]	280514	A	128.0	117.0	128	154.0	0	76.0
90	0	4		127.0	104.0	1073	10504	9204	679	276.0	276	[3, 2, 4, 1, 2, 4, 3]	5217	30	[3, 2, 4, 1, 2, 4, 3, 1]	8928	A	124.0	129.0	128	113.0	1	82.0
91	0	4		139.0	114.0	1121	21335	19991	694	280.0	280	[2, 1, 4, 2, 3, 4, 1]	15599	5	[2, 1, 4, 2, 3, 4, 1, 3]	19711	B	106.0	98.0	128	144.0	1	93.0
92	0	4		130.0	96.0	1073	30770	29483	684	289.0	289	[3, 2, 4, 1, 2, 4, 3]	25083	10	[3, 2, 4, 1, 2, 4, 3, 1]	29194	A	103.0	133.0	128	113.0	1	109.0
93	1	4	121.0	143.0	87.0	1073	40740	39948	792	272.0	272	[3, 2, 4, 1, 2, 4, 3, 1]	34865	10	[3, 2, 4, 1, 2, 4, 3, 1]	39676	A	145.0	88.0	128	132.0	0	76.0
94	1	4	116.0	164.0	136.0	1121	49735	48978	757	282.0	282	[2, 1, 4, 2, 3, 4, 1, 3]	44985	30	[2, 1, 4, 2, 3, 4, 1, 3]	48696	B	64.0	99.0	128	115.0	0	63.0
95	0	4		167.0	119.0	1121	59868	58569	730	325.0	325	[2, 1, 4, 2, 3, 4, 1]	54533	5	[2, 1, 4, 2, 3, 4, 1, 3]	58244	B	62.0	127.0	128	110.0	1	145.0
96	0	4		173.0	129.0	1121	69258	68024	630	390.0	390	[2, 1, 4, 2, 3, 4]	63522	10	[2, 1, 4, 2, 3, 4, 1, 3]	67634	B		103.0	128	95.0	1	130.0
97	0	4			175.0	1073	77579	76408	667	292.0	292	[3, 2, 4, 1, 3]	72605	5	[3, 2, 4, 1, 2, 4, 3, 1]	76116	A			128	92.0	0	83.0
98	0	4		115.0	92.0	1073	86561	85260	780	275.0	275	[3, 2, 4, 1, 2, 4, 3]	81174	30	[3, 2, 4, 1, 2, 4, 3, 1]	84985	A	162.0	195.0	128	118.0	1	98.0
99	0	4		179.0	121.0	1121	95791	94463	747	296.0	296	[2, 1, 4, 2, 3, 4, 1]	90456	10	[2, 1, 4, 2, 3, 4, 1, 3]	94167	B	120.0	107.0	128	132.0	1	88.0
100	1	4	84.0	144.0	110.0	1121	104677	103959	718	310.0	310	[2, 1, 4, 2, 3, 4, 1, 3]	100138	10	[2, 1, 4, 2, 3, 4, 1, 3]	103649	B	74.0	103.0	128	139.0	0	64.0
101	1	4	83.0	137.0	85.0	1073	114437	113685	752	299.0	299	[3, 2, 4, 1, 2, 4, 3, 1]	109375	10	[3, 2, 4, 1, 2, 4, 3, 1]	113386	A	129.0	109.0	128	117.0	0	92.0
102	1	4	103.0	156.0	119.0	1121	123204	122477	727	284.0	284	[2, 1, 4, 2, 3, 4, 1, 3]	118482	5	[2, 1, 4, 2, 3, 4, 1, 3]	122193	B	60.0	101.0	128	132.0	0	56.0
103	1	4	86.0	123.0	81.0	1073	132122	131421	701	308.0	308	[3, 2, 4, 1, 2, 4, 3, 1]	127302	30	[3, 2, 4, 1, 2, 4, 3, 1]	131113	A	90.0	113.0	128	109.0	0	99.0
104	1	4	76.0	148.0	121.0	1121	142571	141780	791	302.0	302	[2, 1, 4, 2, 3, 4, 1, 3]	137167	30	[2, 1, 4, 2, 3, 4, 1, 3]	141478	B	103.0	97.0	128	131.0	0	115.0
105	0	4		151.0	142.0	1121	152204	150881	689	301.0	301	[2, 1, 4, 2, 3, 4, 1]	147069	10	[2, 1, 4, 2, 3, 4, 1, 3]	150580	B	59.0	140.0	128	95.0	1	102.0
106	1	4	62.0	159.0	135.0	1121	162524	161753	771	287.0	287	[2, 1, 4, 2, 3, 4, 1, 3]	156151	30	[2, 1, 4, 2, 3, 4, 1, 3]	161466	B	113.0	108.0	128	140.0	0	54.0
107	0	4				1073	171551	170826	221	293.0	293	[3, 2, 1]	166522	30	[3, 2, 4, 1, 2, 4, 3, 1]	170533	A			128		0	101.0
108	0	4			122.0	1073	179784	178785	495	328.0	328	[3, 2, 4, 1, 3]	174946	5	[3, 2, 4, 1, 2, 4, 3, 1]	178457	A			128	101.0	0	120.0
109	0	4		143.0	74.0	1073	189768	188223	945	31.0	31	[3, 2, 4, 1, 2, 4]	183279	5	[3, 2, 4, 1, 2, 4, 3, 1]	188192	A		175.0	128	197.0	1	356.0
110	0	4			119.0	1073	197980	196969	507	295.0	295	[3, 2, 4, 1, 3]	193163	30	[3, 2, 4, 1, 2, 4, 3, 1]	196674	A			128	106.0	0	99.0
111	0	4		245.0	116.0	1073	206511	205295	712	307.0	307	[3, 2, 4, 1, 2, 3]	201476	10	[3, 2, 4, 1, 2, 4, 3, 1]	204988	A			128	100.0	0	111.0
112	0	4		159.0	138.0	1121	216151	214806	746	279.0	279	[2, 1, 4, 2, 3, 4, 1]	210714	30	[2, 1, 4, 2, 3, 4, 1, 3]	214527	B	101.0	107.0	128	86.0	1	155.0
113	0	4		139.0	97.0	1073	225485	224192	679	283.0	283	[3, 2, 4, 1, 2, 4, 3]	220298	5	[3, 2, 4, 1, 2, 4, 3, 1]	223909	A	66.0	116.0	128	116.0	1	145.0
114	1	4	94.0	149.0	57.0	1073	234260	233534	726	243.0	243	[3, 2, 4, 1, 2, 4, 3, 1]	229480	10	[3, 2, 4, 1, 2, 4, 3, 1]	233291	A	98.0	72.0	128	149.0	0	107.0
115	0	4		156.0	107.0	1121	244043	242724	615	305.0	305	[2, 1, 4, 2, 3, 4, 1]	238708	30	[2, 1, 4, 2, 3, 4, 1, 3]	242419	B	74.0	96.0	128	106.0	1	76.0
116	1	4	91.0	165.0	115.0	1121	252827	252094	733	287.0	287	[2, 1, 4, 2, 3, 4, 1, 3]	247391	5	[2, 1, 4, 2, 3, 4, 1, 3]	251807	B	81.0	114.0	128	118.0	0	49.0
117	0	4		130.0	132.0	1121	262859	261555	688	320.0	320	[2, 1, 4, 2, 3, 4, 1]	257624	5	[2, 1, 4, 2, 3, 4, 1, 3]	261235	B	117.0	110.0	128	90.0	1	109.0
118	1	4	89.0	163.0	123.0	1121	272377	271609	768	290.0	290	[2, 1, 4, 2, 3, 4, 1, 3]	266807	10	[2, 1, 4, 2, 3, 4, 1, 3]	271319	B	99.0	100.0	128	95.0	0	99.0
119	0	4		162.0	74.0	1073	281864	280763	597	277.0	277	[3, 2, 4, 1, 2, 3]	276475	5	[3, 2, 4, 1, 2, 4, 3, 1]	280486	A			128	112.0	0	95.0
120	0	5		174.0	134.0	1073	9598	8332	693	310.0	310	[3, 2, 4, 1, 2, 4, 3]	4211	5	[3, 2, 4, 1, 2, 4, 3, 1]	8022	A	112.0	82.0	128	84.0	1	107.0
121	0	5		159.0	179.0	1121	18529	17204	682	299.0	299	[2, 1, 4, 2, 3, 4, 1]	13394	30	[2, 1, 4, 2, 3, 4, 1, 3]	16905	B	126.0	82.0	128	35.0	1	101.0
122	0	5		350.0	80.0	1073	27496	26280	712	292.0	292	[3, 2, 4, 1, 2, 3]	22377	5	[3, 2, 4, 1, 2, 4, 3, 1]	25988	A			128	94.0	0	87.0
123	0	5		392.0	86.0	1073	37369	36092	772	286.0	286	[3, 2, 4, 1, 2, 3]	32091	5	[3, 2, 4, 1, 2, 4, 3, 1]	35806	A			128	103.0	0	85.0
124	0	5		159.0	127.0	1121	47303	45987	718	308.0	308	[2, 1, 4, 2, 3, 4, 1]	42069	30	[2, 1, 4, 2, 3, 4, 1, 3]	45679	B	127.0	107.0	128	82.0	1	116.0
125	1	5	68.0	171.0	122.0	1121	55347	54613	734	352.0	352	[2, 1, 4, 2, 3, 4, 1, 3]	50651	10	[2, 1, 4, 2, 3, 4, 1, 3]	54261	B	118.0	103.0	128	64.0	0	88.0
