	accuracy	block	cue_onset	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
0	1	1	2017	460.0	299.0	271.0	3000	7489	5112	2377	563	563	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	4549	B	342.0	181.0	130	324.0	0	500.0
1	0	1	9512				3000	13087	12371	211	328	328	[2, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	12043	B			130		0	
2	1	1	15126	282.0	75.0	315.0	3000	20341	18041	2300	382	382	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	17659	A	547.0	571.0	130	266.0	0	244.0
3	1	1	22377	287.0	221.0	225.0	3000	26776	25216	1560	306	306	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	24910	A	152.0	242.0	130	209.0	0	224.0
4	0	1	28803				3000	32598	31711	383	376	376	[2, 1, 2]	[2, 1, 4, 2, 3, 4, 1, 3]	31335	B			130		0	270.0
5	1	1	34637	593.0	306.0	230.0	3000	39890	37546	2344	378	378	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	37168	B	259.0	171.0	130	527.0	0	258.0
6	1	1	41923	223.0	181.0	216.0	3000	46338	44855	1483	400	400	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	44455	A	180.0	224.0	130	257.0	0	202.0
7	1	1	48371	305.0	151.0	253.0	3000	52904	51232	1672	331	331	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	50901	A	321.0	258.0	130	212.0	0	172.0
8	1	1	54938	238.0	151.0	257.0	3000	59493	57983	1510	514	514	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	57469	A	180.0	293.0	130	161.0	0	230.0
9	1	1	61523	235.0	173.0	244.0	3000	65877	64422	1455	368	368	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	64054	A	153.0	234.0	130	144.0	0	272.0
