	accuracy	block	cue_onset	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
25	1	5	200228	305.0	340.0	277.0	3000	206616	204479	2137	520	520	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	203959	A	356.0	161.0	138	253	0	445
26	0	5	208146		349.0	276.0	3000	214680	211605	2280	428	428	[3, 2, 4, 1, 2, 4, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	211177	A	416.0	363.0	138	321	1	555
27	0	5	216167			397.0	3000	223401	220620	1866	722	722	[1, 4, 2, 3]	[1, 4, 2, 3, 4, 2, 3, 1]	219898	random			138	745	1	724
28	0	5	224791		348.0	428.0	3000	231613	228524	2246	414	414	[2, 1, 4, 2, 3, 4, 1]	[2, 1, 4, 2, 3, 4, 1, 3]	228110	B	326.0	445.0	138	374	1	325
29	1	5	233804	288.0	300.0	292.0	3000	239541	237417	2124	382	382	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	237035	A	302.0	320.0	138	306	0	316
30	0	5	241264				3000	247496	245592	1399	597	597	[2, 3, 1, 3]	[2, 3, 1, 4, 2, 1, 4, 3]	244995	random			138	486	0	490
31	1	5	248785	271.0	346.0	248.0	3000	254293	252232	2061	416	416	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	251816	A	291.0	302.0	138	259	0	344
32	1	5	256119	243.0	316.0	306.0	3000	262063	259623	2440	372	372	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	259251	A	257.0	291.0	138	572	0	455
33	1	5	263890	278.0	321.0	375.0	3000	270456	268026	2430	505	505	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	267521	A	302.0	511.0	138	296	0	347
34	1	5	272689	318.0	373.0	402.0	3000	278609	276363	2246	643	643	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	275720	A	258.0	279.0	138	266	0	350
