	accuracy	block	cue_onset	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
0	0	1	4009		331.0	368.0	3000	10622	7509	2282	390.0	390	[4, 3, 1, 4, 2, 3, 1]	[4, 3, 1, 4, 2, 3, 1, 2]	7119	A	347.0	326.0	125	388.0	1	522.0
1	0	1	11591				3000	16189	15384	301	376.0	376	[3, 4]	[3, 1, 4, 2, 1, 4, 3, 2]	15008	random			125		0	
2	1	1	17426	333.0	295.0	345.0	3000	23294	20975	2319	437.0	437	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	20538	A	298.0	304.0	125	364.0	0	380.0
3	1	1	25409	307.0	262.0	330.0	3000	30901	28907	1994	382.0	382	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	28525	A	257.0	251.0	125	212.0	0	375.0
4	1	1	32815	326.0	266.0	339.0	3000	38250	36152	2098	325.0	325	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	35827	A	275.0	265.0	125	186.0	0	441.0
5	1	1	40364	360.0	432.0	305.0	3000	46140	43890	2250	416.0	416	[3, 1, 2, 4, 3, 1, 2, 4]	[3, 1, 2, 4, 3, 1, 2, 4]	43474	random	292.0	237.0	125	288.0	0	336.0
6	1	1	48060	441.0	245.0	288.0	3000	54013	51962	2051	391.0	391	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	51571	A	204.0	276.0	125	276.0	0	321.0
7	1	1	56127	299.0	249.0	288.0	3000	61738	59892	1846	355.0	355	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	59537	A	287.0	220.0	125	200.0	0	303.0
8	1	1	63452	191.0	221.0	282.0	3000	68521	67022	1499	356.0	356	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	66666	A	142.0	176.0	125	198.0	0	289.0
9	1	1	70735	206.0	200.0	237.0	3000	75584	74228	1356	281.0	281	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	73947	A	135.0	161.0	125	199.0	0	218.0
10	0	1	77399				3000	81916	81034	378	425.0	425	[1, 4]	[1, 3, 2, 4, 1, 3, 4, 2]	80609	random			125		0	
11	0	1	82883				3000	87344	86176	664	283.0	283	[4, 3, 1, 3]	[4, 3, 1, 4, 2, 3, 1, 2]	85893	A			125	195.0	0	243.0
12	1	1	88508	320.0	317.0	354.0	3000	93995	91895	2100	376.0	376	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	91519	A	286.0	253.0	125	260.0	0	310.0
13	1	1	95510	208.0	263.0	215.0	3000	100316	98818	1498	298.0	298	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	98520	A	179.0	190.0	125	212.0	0	231.0
14	0	1	102130		432.0	516.0	3000	108311	105609	2197	369.0	369	[2, 1, 4, 3, 4, 4]	[2, 1, 4, 3, 4, 3, 2, 1]	105240	random			125	407.0	0	372.0
15	1	1	109282	382.0	359.0	438.0	3000	115887	113361	2526	368.0	368	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	112993	B	311.0	389.0	125	285.0	0	362.0
16	1	1	118801	203.0	260.0	253.0	3000	124451	122915	1536	303.0	303	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	122612	A	183.0	173.0	125	212.0	0	252.0
17	1	1	126266	195.0	222.0	177.0	3000	130854	129531	1323	255.0	255	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	129276	A	169.0	144.0	125	221.0	0	195.0
18	1	1	133470	343.0	361.0	288.0	3000	140182	137804	2378	424.0	424	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	137380	B	367.0	380.0	125	282.0	0	357.0
19	1	1	141810	286.0	272.0	261.0	3000	147218	145506	1712	286.0	286	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	145220	A	288.0	168.0	125	207.0	0	230.0
20	1	1	148934	190.0	215.0	216.0	3000	153910	152497	1413	352.0	352	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	152145	A	187.0	168.0	125	242.0	0	195.0
