	accuracy	block	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	rew_onset	reward	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
0	1	1	199.0	308.0	245.0	2078	9980	8379	1601	425	425	[2, 1, 4, 2, 3, 4, 1, 3]	4323	5	[2, 1, 4, 2, 3, 4, 1, 3]	7954	B	228.0	208.0	108	249.0	0	164.0
1	0	1		127.0	179.0	1659	18931	17577	714	808	808	[3, 2, 4, 1, 2]	13137	5	[3, 2, 4, 1, 2, 4, 3, 1]	16769	A			108	195.0	1	213.0
2	0	1		129.0	177.0	1659	29961	28172	990	373	373	[3, 2, 4, 1, 2, 4]	22268	30	[3, 2, 4, 1, 2, 4, 3, 1]	27799	A		287.0	108	224.0	1	173.0
3	1	1	158.0	109.0	164.0	1659	38821	37686	1135	429	429	[3, 2, 4, 1, 2, 4, 3, 1]	33726	30	[3, 2, 4, 1, 2, 4, 3, 1]	37257	A	217.0	120.0	108	202.0	0	165.0
4	0	1				1659	46992	46133	355	407	407	[3, 2, 1]	42195	5	[3, 2, 4, 1, 2, 4, 3, 1]	45726	A			108		0	141.0
5	1	1	206.0	293.0	210.0	2078	55778	54344	1434	385	385	[2, 1, 4, 2, 3, 4, 1, 3]	50028	30	[2, 1, 4, 2, 3, 4, 1, 3]	53959	B	205.0	195.0	108	214.0	0	111.0
6	1	1	257.0	229.0	178.0	2078	65910	64432	1478	370	370	[2, 1, 4, 2, 3, 4, 1, 3]	58832	30	[2, 1, 4, 2, 3, 4, 1, 3]	64062	B	221.0	217.0	108	206.0	0	170.0
7	1	1	144.0	141.0	193.0	1659	76510	75304	1206	440	440	[3, 2, 4, 1, 2, 4, 3, 1]	70932	10	[3, 2, 4, 1, 2, 4, 3, 1]	74864	A	208.0	153.0	108	204.0	0	163.0
8	1	1	164.0	283.0	197.0	2078	85708	84321	1387	402	402	[2, 1, 4, 2, 3, 4, 1, 3]	79988	5	[2, 1, 4, 2, 3, 4, 1, 3]	83919	B	227.0	198.0	108	176.0	0	142.0
9	1	1	207.0	219.0	170.0	2078	94409	93024	1385	528	528	[2, 1, 4, 2, 3, 4, 1, 3]	88865	5	[2, 1, 4, 2, 3, 4, 1, 3]	92496	B	193.0	263.0	108	204.0	0	129.0
10	1	1	125.0	239.0	177.0	2078	102604	101357	1247	359	359	[2, 1, 4, 2, 3, 4, 1, 3]	97366	10	[2, 1, 4, 2, 3, 4, 1, 3]	100998	B	222.0	214.0	108	154.0	0	116.0
11	1	1	71.0	410.0	365.0	2078	111336	109797	1539	408	408	[2, 1, 4, 2, 3, 4, 1, 3]	105858	30	[2, 1, 4, 2, 3, 4, 1, 3]	109389	B	244.0	138.0	108	177.0	0	134.0
12	1	1	167.0	94.0	202.0	1659	120005	118898	1107	379	379	[3, 2, 4, 1, 2, 4, 3, 1]	114888	5	[3, 2, 4, 1, 2, 4, 3, 1]	118519	A	219.0	115.0	108	185.0	0	125.0
13	1	1	162.0	91.0	206.0	1659	128636	127509	1127	496	496	[3, 2, 4, 1, 2, 4, 3, 1]	123382	10	[3, 2, 4, 1, 2, 4, 3, 1]	127013	A	187.0	142.0	108	189.0	0	150.0
14	1	1	103.0	374.0	190.0	2078	138484	137038	1446	393	393	[2, 1, 4, 2, 3, 4, 1, 3]	132514	30	[2, 1, 4, 2, 3, 4, 1, 3]	136645	B	232.0	224.0	108	164.0	0	159.0
15	1	1	162.0	99.0	185.0	1659	149925	148844	1081	359	359	[3, 2, 4, 1, 2, 4, 3, 1]	144154	30	[3, 2, 4, 1, 2, 4, 3, 1]	148485	A	199.0	111.0	108	171.0	0	154.0
16	1	1	159.0	279.0	188.0	2078	160333	158904	1429	370	370	[2, 1, 4, 2, 3, 4, 1, 3]	154102	10	[2, 1, 4, 2, 3, 4, 1, 3]	158534	B	234.0	233.0	108	189.0	0	147.0
17	1	1	114.0	262.0	215.0	2078	168797	167442	1355	420	420	[2, 1, 4, 2, 3, 4, 1, 3]	163491	10	[2, 1, 4, 2, 3, 4, 1, 3]	167022	B	207.0	270.0	108	163.0	0	124.0
18	1	1	229.0	242.0	168.0	2078	177766	176232	1534	343	343	[2, 1, 4, 2, 3, 4, 1, 3]	171858	5	[2, 1, 4, 2, 3, 4, 1, 3]	175889	B	296.0	248.0	108	149.0	0	202.0
19	1	1	164.0	109.0	197.0	1659	186680	185539	1141	389	389	[3, 2, 4, 1, 2, 4, 3, 1]	181119	5	[3, 2, 4, 1, 2, 4, 3, 1]	185150	A	207.0	128.0	108	205.0	0	131.0
20	1	1	161.0	115.0	180.0	1659	195997	194886	1111	395	395	[3, 2, 4, 1, 2, 4, 3, 1]	190360	10	[3, 2, 4, 1, 2, 4, 3, 1]	194491	A	198.0	114.0	108	197.0	0	146.0
21	1	1	153.0	79.0	200.0	1659	205902	204758	1144	456	456	[3, 2, 4, 1, 2, 4, 3, 1]	199371	30	[3, 2, 4, 1, 2, 4, 3, 1]	204302	A	138.0	143.0	108	251.0	0	180.0
22	0	1		232.0	178.0	2078	215352	213838	1006	425	425	[2, 1, 4, 2, 3, 1]	209782	10	[2, 1, 4, 2, 3, 4, 1, 3]	213413	B			108	187.0	0	159.0
23	0	1			201.0	1659	224604	223300	800	602	602	[3, 2, 4, 1, 4]	219166	10	[3, 2, 4, 1, 2, 4, 3, 1]	222698	A			108	227.0	0	156.0
24	1	1	178.0	274.0	183.0	2078	233408	231946	1462	378	378	[2, 1, 4, 2, 3, 4, 1, 3]	227436	5	[2, 1, 4, 2, 3, 4, 1, 3]	231568	B	238.0	207.0	108	212.0	0	170.0
25	0	1			218.0	1659	242679	241410	765	415	415	[3, 2, 4, 1, 4]	236663	5	[3, 2, 4, 1, 2, 4, 3, 1]	240995	A			108	172.0	0	166.0
26	1	1	170.0	315.0	191.0	2078	252485	251011	1474	366	366	[2, 1, 4, 2, 3, 4, 1, 3]	247114	10	[2, 1, 4, 2, 3, 4, 1, 3]	250645	B	244.0	207.0	108	158.0	0	189.0
27	0	1		408.0	217.0	1659	261437	259714	1195	439	439	[3, 2, 4, 1, 2, 4]	255444	30	[3, 2, 4, 1, 2, 4, 3, 1]	259275	A		202.0	108	195.0	1	173.0
28	0	1		191.0	223.0	1659	270669	268954	1174	450	450	[3, 2, 4, 1, 2, 4, 3]	264273	10	[3, 2, 4, 1, 2, 4, 3, 1]	268504	A	186.0	194.0	108	184.0	1	196.0
29	1	1	124.0	298.0	169.0	2078	278884	277553	1331	318	318	[2, 1, 4, 2, 3, 4, 1, 3]	273705	30	[2, 1, 4, 2, 3, 4, 1, 3]	277235	B	252.0	162.0	108	210.0	0	116.0
30	0	2		120.0	344.0	1440	11498	9979	888	424	424	[3, 2, 4, 1, 2]	4723	5	[3, 2, 4, 1, 2, 4, 3, 1]	9555	A			108	255.0	1	169.0
31	0	2		22.0	197.0	1440	20728	19233	894	448	448	[3, 2, 4, 1, 2, 4, 3]	15054	5	[3, 2, 4, 1, 2, 4, 3, 1]	18785	A	174.0	191.0	108	193.0	1	117.0
32	0	2		286.0	172.0	1714	31534	29742	1276	430	430	[2, 1, 4, 2, 3, 4, 1]	25480	5	[2, 1, 4, 2, 3, 4, 1, 3]	29312	B	232.0	243.0	108	226.0	1	117.0
33	0	2		94.0	204.0	1440	39988	38424	928	379	379	[3, 2, 4, 1, 2, 4, 3]	34414	30	[3, 2, 4, 1, 2, 4, 3, 1]	38045	A	151.0	173.0	108	160.0	1	146.0
34	0	2		136.0	198.0	1440	48918	47376	977	401	401	[3, 2, 4, 1, 2, 4, 3]	43044	10	[3, 2, 4, 1, 2, 4, 3, 1]	46975	A	169.0	134.0	108	194.0	1	146.0
35	0	2		73.0	224.0	1440	59550	57983	975	376	376	[3, 2, 4, 1, 2, 4, 3]	52876	30	[3, 2, 4, 1, 2, 4, 3, 1]	57607	A	146.0	168.0	108	178.0	1	186.0
36	0	2			215.0	1714	68670	67051	1115	314	314	[2, 1, 4, 2, 4]	62706	5	[2, 1, 4, 2, 3, 4, 1, 3]	66737	B			108	593.0	0	30.0
37	0	2		184.0	240.0	1440	78421	76863	921	385	385	[3, 2, 4, 1, 2, 4]	71747	5	[3, 2, 4, 1, 2, 4, 3, 1]	76478	A		139.0	108	200.0	1	158.0
38	0	2		226.0	169.0	1714	87728	85945	1071	437	437	[2, 1, 4, 2, 3, 4]	81977	30	[2, 1, 4, 2, 3, 4, 1, 3]	85508	B		299.0	108	203.0	1	174.0
39	0	2		125.0	204.0	1440	96181	94602	962	364	364	[3, 2, 4, 1, 2, 4, 3]	90607	30	[3, 2, 4, 1, 2, 4, 3, 1]	94238	A	173.0	121.0	108	180.0	1	159.0
40	1	2	86.0	270.0	161.0	1714	105944	104667	1277	402	402	[2, 1, 4, 2, 3, 4, 1, 3]	100433	10	[2, 1, 4, 2, 3, 4, 1, 3]	104265	B	199.0	264.0	108	204.0	0	93.0
