	accuracy	block	cue_onset	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
0	0	1	2015		342.0	297.0	3000	8049	4926	2450	380	380	[3, 2, 4, 1, 2, 4, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	4546	A	745.0	314.0	136	366.0	1	386
1	1	1	10088	244.0	304.0	280.0	3000	15108	13106	2002	487	487	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	12619	A	265.0	267.0	136	312.0	0	330
2	1	1	17139	264.0	246.0	299.0	3000	21900	20026	1874	356	356	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	19670	A	303.0	242.0	136	219.0	0	301
3	0	1	23925		319.0	377.0	3000	29074	26813	1757	357	357	[2, 1, 4, 2, 3, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	26456	B			136	305.0	0	383
4	1	1	31110	329.0	263.0	293.0	3000	36085	34075	2010	433	433	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	33642	A	279.0	306.0	136	245.0	0	295
5	1	1	38115	303.0	285.0	257.0	3000	42807	41015	1792	369	369	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	40646	A	263.0	212.0	136	214.0	0	258
6	0	1	44839		327.0	300.0	3000	50457	47683	2269	313	313	[2, 1, 4, 2, 3, 4, 1, 2]	[2, 1, 4, 2, 3, 4, 1, 3]	47370	B	284.0	367.0	136	281.0	0	388
7	1	1	52496	455.0	293.0	366.0	3000	57627	55343	2284	316	316	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	55027	B	290.0	283.0	136	306.0	0	291
8	0	1	59660				3000	63951	62508	939	317	317	[2, 1, 4, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	62191	B			136	282.0	0	341
9	0	1	65990		171.0	266.0	3000	70689	68838	1347	316	316	[3, 2, 4, 1, 2, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	68522	A			136	238.0	0	280
10	1	1	72727	300.0	289.0	256.0	3000	77620	75717	1903	459	459	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	75258	A	271.0	315.0	136	215.0	0	257
11	1	1	79648	277.0	455.0	277.0	3000	84611	82551	2060	372	372	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	82179	A	304.0	276.0	136	217.0	0	254
12	1	1	86636	272.0	284.0	255.0	3000	91331	89514	1817	347	347	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	89167	A	264.0	257.0	136	238.0	0	247
13	1	1	93361	245.0	236.0	200.0	3000	97849	96215	1634	323	323	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	95892	A	273.0	213.0	136	227.0	0	240
