	accuracy	block	cue_onset	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
0	1	1	2008	213.0	254.0	256.0	3000	6676	4861	1815	338	338	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	4523	A	287.0	245.0	128	268.0	0	292.0
1	0	1	8690		287.0	274.0	3000	14006	11553	1949	344	344	[2, 1, 4, 2, 3, 4, 1, 2]	[2, 1, 4, 2, 3, 4, 1, 3]	11209	B	195.0	294.0	128	352.0	0	278.0
2	1	1	16028	298.0	253.0	321.0	3000	20734	18828	1906	285	285	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	18543	A	282.0	284.0	128	213.0	0	255.0
3	1	1	22749	197.0	250.0	253.0	3000	27399	25696	1703	437	437	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	25259	A	274.0	224.0	128	266.0	0	239.0
4	1	1	29415	246.0	248.0	230.0	3000	33867	32190	1677	264	264	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	31926	A	251.0	230.0	128	231.0	0	241.0
5	1	1	35883	221.0	246.0	227.0	3000	40330	38692	1638	299	299	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	38393	A	260.0	223.0	128	224.0	0	237.0
6	1	1	42345	219.0	236.0	260.0	3000	46827	45163	1664	304	304	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	44859	A	246.0	228.0	128	207.0	0	268.0
7	1	1	48841	346.0	317.0	322.0	3000	53900	51655	2245	304	304	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	51351	B	301.0	296.0	128	365.0	0	298.0
8	0	1	55914		244.0	212.0	3000	60822	58734	1584	302	302	[3, 2, 4, 1, 2, 4, 3, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	58432	A	225.0	191.0	128	233.0	0	248.0
9	1	1	62837	370.0	363.0	424.0	3000	68112	65674	2438	327	327	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	65347	B	344.0	300.0	128	324.0	0	313.0
10	0	1	70144		298.0	259.0	3000	75315	72927	1883	268	268	[2, 1, 4, 2, 3, 4, 1, 2]	[2, 1, 4, 2, 3, 4, 1, 3]	72659	B	269.0	237.0	128	271.0	0	283.0
11	1	1	77329	171.0	328.0	281.0	3000	81871	80138	1733	299	299	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	79839	A	240.0	256.0	128	237.0	0	220.0
12	1	1	83890	144.0	476.0	260.0	3000	88604	86699	1905	299	299	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	86400	A	282.0	227.0	128	257.0	0	259.0
13	1	1	90618	229.0	317.0	271.0	3000	95417	93446	1971	314	314	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	93132	B	248.0	250.0	128	307.0	0	349.0
14	1	1	97432	106.0	254.0	179.0	3000	101629	100267	1362	324	324	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	99943	A	186.0	190.0	128	220.0	0	227.0
15	1	1	103645	129.0	174.0	159.0	3000	107609	106459	1150	296	296	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	106163	A	129.0	165.0	128	192.0	0	202.0
16	1	1	109624	335.0	228.0	192.0	3000	114006	112425	1581	285	285	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	112140	B	186.0	200.0	128	216.0	0	224.0
17	1	1	116020	201.0	273.0	260.0	3000	120554	118793	1761	260	260	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	118533	B	215.0	254.0	128	289.0	0	269.0
18	1	1	122569	115.0	289.0	126.0	3000	126575	125354	1221	275	275	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	125079	A	211.0	138.0	128	162.0	0	180.0
19	1	1	128590	129.0	175.0	139.0	3000	132534	131404	1130	304	304	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	131100	A	168.0	176.0	128	179.0	0	164.0
20	1	1	134577	137.0	148.0	131.0	3000	138423	137397	1026	310	310	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	137087	A	127.0	150.0	128	162.0	0	171.0
21	1	1	140440	204.0	202.0	322.0	3000	144808	143321	1487	364	364	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	142957	B	173.0	178.0	128	239.0	0	169.0
22	1	1	146829	156.0	191.0	125.0	3000	150682	149650	1032	309	309	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	149341	A	109.0	143.0	128	178.0	0	130.0
23	1	1	152696	301.0	230.0	106.0	3000	156815	155506	1309	300	300	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	155206	B	190.0	134.0	128	227.0	0	121.0
24	1	1	158830	169.0	242.0	252.0	3000	163183	161660	1523	317	317	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	161343	B	230.0	217.0	128	197.0	0	216.0
25	1	1	165198	159.0	168.0	159.0	3000	169090	167936	1154	227	227	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	167709	A	137.0	146.0	128	173.0	0	212.0
26	1	1	171105	141.0	237.0	130.0	3000	175041	173930	1111	297	297	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	173633	A	121.0	177.0	128	148.0	0	157.0
27	1	1	177055	138.0	275.0	139.0	3000	181025	179789	1236	216	216	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	179573	B	160.0	113.0	128	211.0	0	200.0
28	1	1	183040	218.0	216.0	113.0	3000	187057	185894	1163	333	333	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	185561	B	131.0	113.0	128	220.0	0	152.0
29	1	1	189071	245.0	245.0	134.0	3000	193173	191903	1270	322	322	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	191581	B	170.0	111.0	128	237.0	0	128.0
30	1	1	195187	125.0	316.0	138.0	3000	199072	197924	1148	227	227	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	197697	A	149.0	145.0	128	156.0	0	119.0
