	accuracy	block	cue_onset	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
0	0	1	4016				3000	8412	7907.0	0.0		754.0	[4]	[3, 2, 4, 1, 2, 4, 3, 1]	7153	A			110		0	
1	0	1	9399				3000	15193	13397.0	1288.0	568.0	568.0	[2, 4, 1, 4]	[2, 4, 1, 3, 4, 3, 1, 2]	12829	random			110	399.0	0	449.0
2	0	1	16381		495.0	376.0	3000	23019	19959.0	2433.0	446.0	446.0	[3, 2, 4, 1, 2, 4, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	19513	A	360.0	392.0	110	425.0	1	385.0
3	0	1	24606		398.0	229.0	3000	31233	28258.0	2470.0	521.0	521.0	[3, 2, 4, 1, 2, 4, 3, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	27737	A	409.0	282.0	110	438.0	0	444.0
4	1	1	32620	366.0	362.0	301.0	3000	38583	36105.0	2478.0	453.0	453.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	35652	A	391.0	358.0	110	334.0	0	366.0
5	0	1	40710				3000	45617	44282.0	828.0	441.0	441.0	[2, 1, 4]	[2, 1, 3, 4, 3, 4, 1, 2]	43841	random			110		0	455.0
6	0	1	47003		363.0	295.0	3000	54043	51005.0	2258.0	465.0	465.0	[3, 2, 4, 1, 2, 4, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	50540	A	391.0	381.0	110	478.0	1	350.0
7	0	1	55657		365.0	280.0	3000	62592	59545.0	1765.0	458.0	458.0	[3, 2, 4, 1, 2, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	59087	A		295.0	110	473.0	1	352.0
8	0	1	63779		381.0	327.0	3000	70515	67498.0	1923.0	488.0	488.0	[3, 2, 4, 1, 2, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	67010	A		359.0	110	371.0	1	485.0
9	0	1	72203		399.0	350.0	3000	78937	75999.0	2394.0	565.0	565.0	[3, 2, 4, 1, 2, 4, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	75434	A	489.0	297.0	110	355.0	1	504.0
10	0	1	80226		410.0	442.0	3000	86963	83932.0	2443.0	476.0	476.0	[4, 2, 3, 1, 2, 3]	[4, 2, 3, 1, 2, 3, 4, 1]	83456	random		568.0	110	403.0	1	620.0
11	1	1	87950	281.0	416.0	344.0	3000	93926	91430.0	2496.0	449.0	449.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	90981	A	376.0	387.0	110	421.0	0	271.0
12	1	1	95652	289.0	442.0	326.0	3000	101630	99167.0	2463.0	484.0	484.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	98683	A	350.0	360.0	110	391.0	0	305.0
13	1	1	103159	264.0	459.0	400.0	3000	109138	106668.0	2470.0	478.0	478.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	106190	A	354.0	341.0	110	415.0	0	237.0
14	0	1	110966		656.0	267.0	3000	117600	114641.0	2108.0	544.0	544.0	[2, 1, 3, 4, 3]	[2, 1, 3, 4, 3, 4, 1, 2]	114097	random			110	692.0	1	493.0
15	0	1	118588		421.0	619.0	3000	125828	122760.0	2411.0	435.0	435.0	[2, 1, 4, 2, 3, 4]	[2, 1, 4, 2, 3, 4, 1, 3]	122325	B		446.0	110	471.0	1	454.0
16	1	1	128217	230.0	379.0	279.0	3000	134879	132625.0	2254.0	572.0	572.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	132053	A	375.0	304.0	110	371.0	0	316.0
17	1	1	136705	263.0	474.0	323.0	3000	142691	140202.0	2489.0	464.0	464.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	139737	A	450.0	351.0	110	393.0	0	235.0
18	0	1	145315			725.0	3000	152151	149846.0	1800.0	594.0	594.0	[2, 1, 4, 2, 4]	[2, 1, 4, 2, 3, 4, 1, 3]	149252	B			110	387.0	0	398.0
19	1	1	153239	252.0	407.0	316.0	3000	159491	157170.0	2321.0	500.0	500.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	156670	A	424.0	297.0	110	369.0	0	256.0
20	1	1	161220	274.0	545.0	324.0	3000	167318	164862.0	2456.0	411.0	411.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	164451	A	378.0	312.0	110	362.0	0	261.0
21	0	1	169049			498.0	3000	174857	172620.0	1732.0	440.0	440.0	[2, 1, 4, 2, 4]	[2, 1, 4, 2, 3, 4, 1, 3]	172180	B			110	390.0	0	509.0
22	1	1	175945	222.0	588.0	360.0	3000	182326	179797.0	2529.0	421.0	421.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	179376	A	415.0	290.0	110	364.0	0	290.0
23	1	1	183855	237.0	610.0	392.0	3000	190135	187588.0	2547.0	403.0	403.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	187185	A	342.0	302.0	110	372.0	0	292.0
24	0	1	191865		762.0	317.0	3000	198796	195744.0	2502.0	451.0	451.0	[3, 2, 4, 1, 2, 4, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	195293	A	424.0	344.0	110	331.0	1	323.0
25	0	1	199984		480.0	627.0	3000	206618	203492.0	2397.0	377.0	377.0	[2, 1, 4, 2, 3, 4]	[2, 1, 4, 2, 3, 4, 1, 3]	203115	B		310.0	110	474.0	1	506.0
26	1	1	208030	238.0	342.0	301.0	3000	213759	211491.0	2268.0	429.0	429.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	211062	A	437.0	301.0	110	347.0	0	302.0
27	0	1	215290		966.0	329.0	3000	222226	219220.0	2477.0	499.0	499.0	[3, 2, 4, 1, 4, 1]	[3, 2, 4, 1, 4, 1, 3, 2]	218721	random		555.0	110	263.0	1	364.0
28	1	1	223336	231.0	346.0	341.0	3000	229353	226996.0	2357.0	429.0	429.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	226567	A	538.0	278.0	110	316.0	0	307.0
29	1	1	231078	261.0	319.0	315.0	3000	236994	234827.0	2167.0	518.0	518.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	234309	A	350.0	310.0	110	365.0	0	247.0
30	1	1	238522	221.0	285.0	330.0	3000	244065	241993.0	2072.0	440.0	440.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	241553	A	318.0	335.0	110	365.0	0	218.0
31	1	1	246697	204.0	268.0	297.0	3000	252386	250442.0	1944.0	515.0	515.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	249927	A	293.0	313.0	110	328.0	0	241.0
32	1	1	253918	254.0	211.0	318.0	3000	259601	257494.0	2107.0	445.0	445.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	257049	A	300.0	439.0	110	342.0	0	243.0
33	1	1	261132	237.0	191.0	274.0	3000	267443	265601.0	1842.0	437.0	437.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	265164	A	320.0	270.0	110	288.0	0	262.0
34	0	1	270071		443.0	575.0	3000	277411	274407.0	2374.0	499.0	499.0	[2, 1, 4, 2, 3, 4]	[2, 1, 4, 2, 3, 4, 1, 3]	273908	B		289.0	110	460.0	1	607.0
35	0	2	966				3000	7903	4829.0	1739.0	432.0	432.0	[2, 1, 4]	[2, 1, 4, 2, 3, 4, 1, 3]	4397	B			110	1285.0	1	454.0
36	1	2	8893	223.0	229.0	247.0	3000	14192	12370.0	1822.0	445.0	445.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	11925	A	301.0	240.0	110	348.0	0	234.0
37	1	2	15819	217.0	185.0	281.0	3000	21157	19357.0	1800.0	407.0	407.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	18950	A	340.0	268.0	110	284.0	0	225.0
38	1	2	22787	229.0	201.0	256.0	3000	27920	26260.0	1660.0	442.0	442.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	25818	A	305.0	228.0	110	238.0	0	203.0
39	1	2	29647	203.0	178.0	266.0	3000	35101	33351.0	1750.0	473.0	473.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	32878	A	360.0	245.0	110	285.0	0	213.0
40	1	2	37038	233.0	236.0	270.0	3000	42340	40577.0	1763.0	409.0	409.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	40168	A	351.0	237.0	110	235.0	0	201.0
41	1	2	43869	251.0	219.0	317.0	3000	49018	47199.0	1819.0	298.0	298.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	46901	A	337.0	225.0	110	264.0	0	206.0
42	1	2	50949	261.0	231.0	280.0	3000	56648	54630.0	2018.0	450.0	450.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	54180	A	338.0	237.0	110	417.0	0	254.0
43	0	2	58177		418.0	599.0	3000	64711	61658.0	2418.0	450.0	450.0	[2, 1, 4, 2, 3, 4, 1]	[2, 1, 4, 2, 3, 4, 1, 3]	61208	B	276.0	293.0	110	347.0	1	485.0
44	0	2	65902				3000	71097	70188.0	403.0	549.0	549.0	[4, 1]	[4, 2, 3, 1, 4, 2, 1, 3]	69639	random			110		0	
45	1	2	72488	266.0	169.0	289.0	3000	78707	76779.0	1928.0	360.0	360.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	76419	A	379.0	246.0	110	297.0	0	282.0
46	1	2	80539	284.0	278.0	333.0	3000	86089	84040.0	2049.0	469.0	469.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	83571	A	271.0	237.0	110	288.0	0	358.0
47	0	2	87820				3000	93953	92285.0	1164.0	535.0	535.0	[2, 4, 1, 4]	[2, 4, 1, 3, 2, 4, 1, 3]	91750	random			110	350.0	0	406.0
48	1	2	95033	265.0	190.0	254.0	3000	100826	99069.0	1757.0	505.0	505.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	98564	A	312.0	224.0	110	255.0	0	257.0
49	1	2	102353	206.0	172.0	251.0	3000	108345	106731.0	1614.0	541.0	541.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	106190	A	272.0	212.0	110	264.0	0	237.0
50	0	2	110675		442.0	443.0	3000	118518	115656.0	2149.0	644.0	644.0	[2, 1, 4, 2, 3, 4]	[2, 1, 4, 2, 3, 4, 1, 3]	115012	B		326.0	110	357.0	1	581.0
51	1	2	119508	239.0	161.0	287.0	3000	125254	123023.0	2231.0	484.0	484.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	122539	A	736.0	252.0	110	254.0	0	302.0
52	0	2	127082		770.0	421.0	3000	134421	131353.0	2229.0	435.0	435.0	[2, 1, 3, 4, 3]	[2, 1, 3, 4, 3, 4, 2, 1]	130918	random			110	593.0	1	445.0
53	0	2	136113		448.0	596.0	3000	143053	140110.0	2375.0	560.0	560.0	[2, 1, 4, 2, 3, 4]	[2, 1, 4, 2, 3, 4, 1, 3]	139550	B		379.0	110	460.0	1	492.0
54	1	2	144345	259.0	180.0	281.0	3000	149667	148007.0	1660.0	432.0	432.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	147575	A	265.0	237.0	110	253.0	0	185.0
55	1	2	151692	218.0	202.0	311.0	3000	156966	155292.0	1674.0	464.0	464.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	154828	A	278.0	205.0	110	201.0	0	259.0
56	1	2	158592	236.0	187.0	285.0	3000	163886	162082.0	1804.0	359.0	359.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	161723	A	299.0	201.0	110	260.0	0	336.0
57	1	2	166118	219.0	158.0	269.0	3000	171254	169657.0	1597.0	507.0	507.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	169150	A	281.0	212.0	110	254.0	0	204.0
58	1	2	172983	242.0	135.0	269.0	3000	178032	176417.0	1615.0	403.0	403.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	176014	A	267.0	226.0	110	255.0	0	221.0
59	1	2	179761	249.0	145.0	253.0	3000	185485	183827.0	1658.0	630.0	630.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	183197	A	357.0	213.0	110	237.0	0	204.0
60	0	2	188218		477.0	358.0	3000	195157	192126.0	2488.0	472.0	472.0	[2, 1, 4, 2, 3, 4, 1]	[2, 1, 4, 2, 3, 4, 1, 3]	191654	B	283.0	385.0	110	328.0	1	657.0
61	1	2	196148	243.0	158.0	313.0	3000	201554	199870.0	1684.0	591.0	591.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	199279	A	263.0	221.0	110	248.0	0	238.0
62	0	2	203385		443.0	411.0	3000	209920	207091.0	2175.0	674.0	674.0	[2, 1, 4, 3, 1, 2]	[2, 1, 4, 3, 1, 2, 4, 3]	206417	random		429.0	110	374.0	1	518.0
63	1	2	210911	231.0	174.0	278.0	3000	217907	216280.0	1627.0	732.0	732.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	215548	A	281.0	203.0	110	231.0	0	229.0
64	1	2	219535	206.0	157.0	249.0	3000	224591	223151.0	1440.0	384.0	384.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	222767	A	232.0	198.0	110	204.0	0	194.0
65	1	2	226119	230.0	129.0	296.0	3000	231122	229579.0	1543.0	429.0	429.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	229150	A	235.0	209.0	110	228.0	0	216.0
66	0	2	233652		514.0	508.0	3000	240185	237289.0	2347.0	607.0	607.0	[3, 4, 1, 2, 4, 3]	[3, 4, 1, 2, 4, 3, 2, 1]	236682	random		500.0	110	424.0	1	401.0
67	1	2	241177	252.0	170.0	332.0	3000	246381	244736.0	1645.0	528.0	528.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	244208	A	239.0	208.0	110	263.0	0	181.0
68	1	2	248011	287.0	242.0	347.0	3000	254223	252190.0	2033.0	549.0	549.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	251641	A	186.0	559.0	110	234.0	0	178.0
69	1	2	256250	236.0	165.0	315.0	3000	261803	260199.0	1604.0	418.0	418.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	259781	A	235.0	205.0	110	220.0	0	228.0
70	0	3	1018		523.0	493.0	3000	8451	5540.0	2392.0	592.0	592.0	[1, 3, 2, 4, 2, 3]	[1, 3, 2, 4, 2, 3, 4, 1]	4948	random		436.0	110	389.0	1	551.0
71	1	3	9746	218.0	154.0	267.0	3000	14725	13180.0	1545.0	403.0	403.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	12777	A	231.0	201.0	110	247.0	0	227.0
72	1	3	16252	208.0	184.0	253.0	3000	21248	19756.0	1492.0	373.0	373.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	19383	A	231.0	204.0	110	204.0	0	208.0
73	1	3	23082	257.0	148.0	279.0	3000	29063	27477.0	1586.0	365.0	365.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	27112	A	270.0	190.0	110	221.0	0	221.0
74	1	3	31096	265.0	157.0	304.0	3000	36559	34879.0	1680.0	546.0	546.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	34333	A	233.0	246.0	110	228.0	0	247.0
