	accuracy	block	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	rew_onset	reward	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
16	0	8		212.0	481.0	2117.0	154051	151898.0	1588.0	467.0	467.0	[2, 1, 4, 2, 3, 4, 1]	147900	10	[2, 1, 4, 2, 3, 4, 1, 3]	151431	B	284.0	144.0	116	281.0	1	186.0
17	1	8	256.0	190.0	218.0	2117.0	162343	161040.0	1303.0	477.0	477.0	[2, 1, 4, 2, 3, 4, 1, 3]	156932	10	[2, 1, 4, 2, 3, 4, 1, 3]	160563	B	187.0	149.0	116	150.0	0	153.0
18	0	8		102.0	155.0	1742.0	172038	170297.0	1044.0	507.0	507.0	[3, 2, 4, 1, 2, 4, 3]	165859	10	[3, 2, 4, 1, 2, 4, 3, 1]	169790	A	184.0	265.0	116	183.0	1	155.0
19	0	8				2117.0	182535	181837.0	194.0	914.0	914.0	[2, 3]	174791	30	[2, 1, 4, 2, 3, 4, 1, 3]	180923	B			116		0	
20	1	8	281.0	213.0	190.0	2117.0	191346	189990.0	1356.0	547.0	547.0	[2, 1, 4, 2, 3, 4, 1, 3]	185112	30	[2, 1, 4, 2, 3, 4, 1, 3]	189443	B	173.0	171.0	116	167.0	0	161.0
21	0	8		208.0	201.0	2117.0	202119	200317.0	1190.0	820.0	820.0	[2, 1, 4, 2, 3]	195066	5	[2, 1, 4, 2, 3, 4, 1, 3]	199497	B			116	166.0	1	615.0
22	0	8		196.0	193.0	2117.0	212950	210971.0	1078.0	641.0	641.0	[2, 1, 4, 2, 3, 4, 1]	204699	30	[2, 1, 4, 2, 3, 4, 1, 3]	210330	B	163.0	150.0	116	227.0	1	149.0
23	0	8		252.0	165.0	1742.0	221906	220214.0	1102.0	553.0	553.0	[3, 2, 4, 1, 2, 4, 3]	216130	5	[3, 2, 4, 1, 2, 4, 3, 1]	219661	A	182.0	159.0	116	164.0	1	180.0
24	1	8	252.0	221.0	168.0	2117.0	231697	230461.0	1236.0	467.0	467.0	[2, 1, 4, 2, 3, 4, 1, 3]	226163	10	[2, 1, 4, 2, 3, 4, 1, 3]	229994	B	164.0	120.0	116	168.0	0	143.0
25	1	8	173.0	106.0	175.0	1742.0	240745	239504.0	1241.0	453.0	453.0	[3, 2, 4, 1, 2, 4, 3, 1]	235120	5	[3, 2, 4, 1, 2, 4, 3, 1]	239051	A	192.0	226.0	116	191.0	0	178.0
26	0	8		505.0	236.0	1742.0	250113	248428.0	1150.0	560.0	560.0	[3, 2, 4, 1, 2]	244237	30	[3, 2, 4, 1, 2, 4, 3, 1]	247868	A			116	246.0	1	163.0
27	1	8	215.0	208.0	188.0	2117.0	260930	259641.0	1289.0	544.0	544.0	[2, 1, 4, 2, 3, 4, 1, 3]	253666	5	[2, 1, 4, 2, 3, 4, 1, 3]	259097	B	191.0	121.0	116	193.0	0	173.0
28	0	8			176.0	1742.0	269827	268766.0	549.0	1185.0	1185.0	[3, 2, 4, 1]	263850	10	[3, 2, 4, 1, 2, 4, 3, 1]	267581	A			116	188.0	1	185.0
29	0	8		281.0	187.0	2117.0	279231	277288.0	1173.0	677.0	677.0	[2, 1, 4, 2, 3, 4, 1]	272680	5	[2, 1, 4, 2, 3, 4, 1, 3]	276611	B	223.0	152.0	116	142.0	1	188.0
