	accuracy	block	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	rew_onset	reward	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
0	0	1				2180	23507					[]	17192	5	[3, 2, 4, 1, 2, 4, 3, 1]	20824	B			137		1	
1	0	1			248.0	1682	31519	30076.0	939.0	422.0	422.0	[4, 3, 1, 4, 3]	26020	5	[4, 3, 1, 4, 2, 3, 1, 2]	29654	A			137	279.0	0	316.0
2	0	1				1682	42120	40702.0	913.0	337.0	337.0	[4, 3, 1, 3]	34834	30	[4, 3, 1, 4, 2, 3, 1, 2]	40365	A			137	260.0	0	364.0
3	0	1			250.0	1682	51318	49733.0	1081.0	371.0	371.0	[4, 3, 1, 4, 3]	45829	30	[4, 3, 1, 4, 2, 3, 1, 2]	49362	A			137	583.0	0	35.0
4	0	1				1682	58556	58051.0	0.0		397.0	[3]	54123	5	[4, 3, 1, 4, 2, 3, 1, 2]	57654	A			137		0	
5	0	1		534.0	228.0	2180	68182	65747.0	1687.0	248.0	248.0	[3, 2, 4, 1, 2, 4]	61568	30	[3, 2, 4, 1, 2, 4, 3, 1]	65499	B		351.0	137	305.0	1	269.0
6	0	1		542.0	223.0	2180	78512	76144.0	1677.0	315.0	315.0	[3, 2, 4, 1, 2, 4]	70598	30	[3, 2, 4, 1, 2, 4, 3, 1]	75829	B		205.0	137	303.0	1	404.0
7	0	1			211.0	1682	88937	87217.0	737.0	465.0	465.0	[4, 3, 1, 4]	82820	10	[4, 3, 1, 4, 2, 3, 1, 2]	86752	A			137	209.0	1	317.0
8	0	1		346.0	164.0	2180	97606	96092.0	1010.0	318.0	318.0	[3, 2, 4, 1, 2, 3]	91843	5	[3, 2, 4, 1, 2, 4, 3, 1]	95774	B			137	219.0	0	198.0
9	0	1		642.0	285.0	2180	106424	104057.0	1715.0	316.0	316.0	[3, 2, 4, 1, 2, 4]	100111	5	[3, 2, 4, 1, 2, 4, 3, 1]	103741	B		230.0	137	271.0	1	287.0
