	accuracy	block	cue_onset	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
0	0	1	2017				3000	5942	5095	343	548.0	548	[4, 4]	[4, 3, 1, 4, 2, 3, 1, 2]	4547	A			117		0	
1	0	1	7983		837.0	288.0	3000	13485	10865	2115	352.0	352	[3, 2, 4, 1, 2, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	10513	B			117	341.0	0	382.0
2	0	1	15523		441.0	352.0	3000	21560	18452	2412	395.0	395	[4, 3, 1, 4, 2, 3, 1]	[4, 3, 1, 4, 2, 3, 1, 2]	18057	A	492.0	339.0	117	430.0	1	358.0
3	0	1	23616		680.0	291.0	3000	29651	26501	2470	353.0	353	[4, 3, 1, 4, 2, 3, 1]	[4, 3, 1, 4, 2, 3, 1, 2]	26148	A	300.0	572.0	117	373.0	1	254.0
4	1	1	31691	270.0	515.0	295.0	3000	36918	34483	2435	262.0	262	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	34221	A	227.0	311.0	117	325.0	0	492.0
5	1	1	38948	345.0	290.0	314.0	3000	44234	41785	2449	307.0	307	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	41478	A	326.0	614.0	117	315.0	0	245.0
6	0	1	46263		448.0	323.0	3000	52300	49207	2501	414.0	414	[3, 2, 4, 1, 2, 4, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	48793	B	506.0	404.0	117	391.0	1	429.0
7	1	1	54339	277.0	328.0	293.0	3000	59213	57236	1977	366.0	366	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	56870	A	274.0	268.0	117	258.0	0	279.0
8	1	1	61247	272.0	275.0	291.0	3000	66403	64080	2323	302.0	302	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	63778	A	296.0	660.0	117	291.0	0	238.0
9	0	1	68450				3000	72506	71688	314	707.0	707	[3, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	70981	B			117		0	
10	1	1	74545	288.0	384.0	330.0	3000	79927	77375	2552	300.0	300	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	77075	B	442.0	429.0	117	374.0	0	305.0
11	1	1	81954	255.0	261.0	264.0	3000	86573	84791	1782	306.0	306	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	84485	A	274.0	251.0	117	270.0	0	207.0
12	1	1	88632	255.0	262.0	265.0	3000	93377	91467	1910	305.0	305	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	91162	A	316.0	320.0	117	287.0	0	205.0
13	1	1	95409	253.0	267.0	259.0	3000	99923	98218	1705	280.0	280	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	97938	A	251.0	230.0	117	255.0	0	190.0
14	1	1	101951	366.0	376.0	289.0	3000	107468	104983	2485	502.0	502	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	104481	B	379.0	463.0	117	320.0	0	292.0
15	1	1	109500	256.0	281.0	261.0	3000	114084	112314	1770	284.0	284	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	112030	A	256.0	236.0	117	265.0	0	215.0
16	1	1	116111	260.0	296.0	290.0	3000	120950	118942	2008	301.0	301	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	118641	B	434.0	282.0	117	242.0	0	204.0
17	0	1	122978			267.0	3000	127346	125814	1028	306.0	306	[4, 3, 1, 4, 3]	[4, 3, 1, 4, 2, 3, 1, 2]	125508	A			117	315.0	0	193.0
18	1	1	129385	216.0	328.0	278.0	3000	134087	132280	1806	365.0	365	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	131915	A	251.0	227.0	117	283.0	0	224.0
19	1	1	136114	247.0	220.0	185.0	3000	140603	138969	1634	324.0	324	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	138645	A	263.0	243.0	117	266.0	0	210.0
20	1	1	142632	263.0	299.0	249.0	3000	147254	145427	1827	265.0	265	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	145162	A	279.0	271.0	117	287.0	0	179.0
21	1	1	149288	267.0	241.0	273.0	3000	154093	152156	1937	338.0	338	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	151818	B	314.0	315.0	117	260.0	0	267.0
22	0	1	156122		450.0	226.0	3000	161666	158974	2184	322.0	322	[4, 3, 1, 4, 2, 3, 1, 4]	[4, 3, 1, 4, 2, 3, 1, 2]	158652	A	247.0	316.0	117	446.0	0	216.0
23	1	1	163705	284.0	245.0	282.0	3000	168380	166553	1827	318.0	318	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	166235	B	282.0	277.0	117	236.0	0	221.0
24	1	1	170414	381.0	258.0	234.0	3000	175143	173265	1878	320.0	320	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	172945	A	302.0	237.0	117	278.0	0	188.0
25	1	1	177176	271.0	283.0	258.0	3000	182370	180206	2164	500.0	500	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	179706	B	493.0	298.0	117	316.0	0	245.0
26	0	1	184402				3000	187619	187114	0		182	[3]	[4, 3, 1, 4, 2, 3, 1, 2]	186932	A			117		0	
27	1	1	189661	287.0	321.0	271.0	3000	194409	192607	1802	416.0	416	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	192191	B	248.0	233.0	117	219.0	0	223.0
28	1	1	196439	304.0	274.0	270.0	3000	201242	199295	1947	326.0	326	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	198969	A	281.0	232.0	117	350.0	0	236.0
29	1	1	203274	250.0	265.0	235.0	3000	207844	206077	1767	273.0	273	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	205804	A	263.0	236.0	117	278.0	0	240.0
30	0	1	209875				3000	213607	212838	265	433.0	433	[3, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	212405	B			117		0	
31	0	1	215648				3000	219409	218657	248	479.0	479	[4, 1]	[4, 3, 1, 4, 2, 3, 1, 2]	218178	A			117		0	
32	1	1	221450	233.0	442.0	220.0	3000	226049	224250	1799	269.0	269	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	223981	A	242.0	220.0	117	262.0	0	180.0
33	0	1	228084			290.0	3000	233146	231175	1466	560.0	560	[3, 2, 4, 1, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	230615	B			117	295.0	0	286.0
34	1	1	235184	194.0	304.0	242.0	3000	239752	237972	1780	260.0	260	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	237712	A	229.0	196.0	117	427.0	0	188.0
35	1	1	241783	261.0	287.0	256.0	3000	246432	244658	1774	345.0	345	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	244313	A	248.0	235.0	117	275.0	0	212.0
36	1	1	248463	243.0	311.0	268.0	3000	252943	251233	1710	239.0	239	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	250994	A	276.0	206.0	117	228.0	0	178.0
37	1	1	254969	286.0	268.0	192.0	3000	260174	258601	1573	1102.0	1102	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	257499	A	194.0	110.0	117	282.0	0	241.0
38	1	1	262204	242.0	390.0	292.0	3000	267178	265066	2112	332.0	332	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	264734	B	378.0	302.0	117	270.0	0	238.0
39	1	1	269209	236.0	273.0	215.0	3000	273626	272034	1591	295.0	295	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	271739	A	226.0	211.0	117	258.0	0	172.0
40	0	1	275658				3000	278963	278458	0		269	[3]	[4, 3, 1, 4, 2, 3, 1, 2]	278189	A			117		0	
41	0	1	281004		343.0	256.0	3000	286031	283966	1561	432.0	432	[3, 2, 4, 1, 2, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	283534	B			117	287.0	0	366.0
42	1	1	288072	279.0	367.0	289.0	3000	293164	290912	2252	310.0	310	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	290602	B	334.0	431.0	117	318.0	0	234.0
43	1	1	295196	339.0	848.0	317.0	3000	300532	297817	2715	91.0	91	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	297726	A	291.0	280.0	117	426.0	0	214.0
44	0	1	302568				3000	306364	305382	478	284.0	284	[4, 3, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	305098	A			117		0	213.0
45	1	1	308403	223.0	276.0	210.0	3000	312909	311250	1659	317.0	317	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	310933	B	285.0	216.0	117	241.0	0	208.0
46	1	1	314939	245.0	278.0	246.0	3000	319384	317709	1675	240.0	240	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	317469	A	248.0	242.0	117	234.0	0	182.0
47	1	1	321414	297.0	613.0	247.0	3000	326674	324229	2445	284.0	284	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	323945	A	267.0	292.0	117	482.0	0	247.0
48	1	1	328702	230.0	285.0	213.0	3000	334142	331721	2421	488.0	488	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	331233	B	426.0	398.0	117	387.0	0	482.0
49	0	1	336171		328.0	285.0	3000	341546	339058	1984	356.0	356	[3, 2, 4, 1, 2, 4, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	338702	B		361.0	117	340.0	0	294.0
50	0	1	343588				3000	347001	346496	0		378	[4]	[3, 2, 4, 1, 2, 4, 3, 1]	346118	B			117		0	
51	1	1	349043	255.0	287.0	260.0	3000	353663	351876	1787	303.0	303	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	351573	A	248.0	248.0	117	260.0	0	229.0
52	0	1	355691		395.0	413.0	3000	361724	358500	2529	279.0	279	[3, 2, 4, 1, 2, 4, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	358221	B	390.0	390.0	117	582.0	1	359.0
53	1	1	363765	252.0	294.0	255.0	3000	368308	366565	1743	269.0	269	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	366296	A	256.0	230.0	117	267.0	0	189.0
54	0	1	370339		271.0	259.0	3000	375867	373462	1898	592.0	592	[3, 2, 4, 1, 2, 4, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	372870	B		301.0	117	267.0	0	239.0
55	1	1	377908	605.0	318.0	333.0	3000	383163	380720	2443	282.0	282	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	380438	A	244.0	227.0	117	516.0	0	200.0
56	1	1	385194	298.0	433.0	307.0	3000	390403	388053	2350	329.0	329	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	387724	B	411.0	327.0	117	290.0	0	284.0
57	0	1	392434		431.0	279.0	3000	398467	395234	1962	270.0	270	[4, 3, 1, 4, 2, 3, 1]	[4, 3, 1, 4, 2, 3, 1, 2]	394964	A	243.0	290.0	117	525.0	1	194.0
58	1	1	400511	610.0	294.0	241.0	3000	405453	403313	2140	272.0	272	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	403041	A	281.0	236.0	117	281.0	0	197.0
59	1	1	407485	780.0	247.0	229.0	3000	412516	410318	2198	303.0	303	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	410015	A	262.0	241.0	117	243.0	0	196.0
60	1	1	414549	606.0	235.0	255.0	3000	419481	417427	2054	347.0	347	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	417080	A	260.0	220.0	117	259.0	0	219.0
61	1	1	421511	290.0	188.0	204.0	3000	426003	424580	1423	540.0	540	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	424040	A	190.0	161.0	117	214.0	0	176.0
62	1	1	428034	618.0	255.0	197.0	3000	432857	430891	1966	327.0	327	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	430564	A	230.0	255.0	117	264.0	0	147.0
63	1	1	434893	116.0	172.0	171.0	3000	438892	437696	1196	273.0	273	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	437423	A	195.0	165.0	117	201.0	0	176.0
64	1	1	440927	234.0	230.0	222.0	3000	445823	444176	1647	719.0	719	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	443457	A	220.0	251.0	117	269.0	0	221.0
65	0	1	447856			237.0	3000	452816	451255	1056	869.0	869	[4, 3, 1, 4, 3]	[4, 3, 1, 4, 2, 3, 1, 2]	450386	A			117	194.0	0	186.0
66	1	1	454859	464.0	264.0	308.0	3000	460146	457820	2326	431.0	431	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	457389	B	458.0	296.0	117	299.0	0	237.0
67	0	1	462184			214.0	3000	468205	467093	574	2391.0	2391	[4, 3, 1, 4]	[4, 3, 1, 4, 2, 3, 1, 2]	464702	A			117	201.0	1	159.0
68	0	1	470248		790.0	272.0	3000	476281	473089	2448	311.0	311	[3, 2, 4, 1, 2, 4, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	472778	B	536.0	370.0	117	238.0	1	242.0
69	1	1	478323	279.0	293.0	344.0	3000	483353	481161	2192	307.0	307	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	480854	A	349.0	266.0	117	421.0	0	240.0
70	0	1	485381			259.0	3000	490089	488418	1163	505.0	505	[3, 2, 4, 1, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	487913	B			117	280.0	0	210.0
71	1	1	492133	278.0	230.0	264.0	3000	496901	494988	1913	326.0	326	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	494662	B	320.0	294.0	117	269.0	0	258.0
72	1	1	498938	296.0	288.0	258.0	3000	503695	501780	1915	312.0	312	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	501468	A	294.0	246.0	117	317.0	0	216.0
73	1	1	505723	282.0	315.0	269.0	3000	510392	508570	1822	317.0	317	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	508253	A	301.0	230.0	117	238.0	0	187.0
74	1	1	512421	279.0	291.0	293.0	3000	517214	515285	1929	334.0	334	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	514951	A	298.0	259.0	117	264.0	0	245.0
75	1	1	519247	304.0	354.0	291.0	3000	524076	522067	2009	289.0	289	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	521778	A	341.0	265.0	117	249.0	0	205.0
76	1	1	526111	254.0	272.0	274.0	3000	530841	529047	1794	406.0	406	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	528641	B	273.0	258.0	117	256.0	0	207.0
77	0	1	532870				3000	536708	535593	611	193.0	193	[4, 3, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	535400	A			117		0	301.0
78	0	1	538753			210.0	3000	543094	541745	844	462.0	462	[4, 3, 1, 4, 3]	[4, 3, 1, 4, 2, 3, 1, 2]	541283	A			117	211.0	0	177.0
79	1	1	545138	499.0	314.0	254.0	3000	550256	548021	2235	353.0	353	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	547668	A	273.0	207.0	117	450.0	0	238.0
80	0	1	552291				3000	555807	555049	253	228.0	228	[4, 4]	[4, 3, 1, 4, 2, 3, 1, 2]	554821	A			117		0	
81	1	1	557853	274.0	317.0	306.0	3000	562609	560692	1917	309.0	309	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	560383	A	316.0	286.0	117	230.0	0	188.0
82	1	1	564640	656.0	625.0	265.0	3000	570015	567448	2567	278.0	278	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	567170	A	260.0	328.0	117	227.0	0	206.0
83	0	1	572048				3000	575929	575183	241	604.0	604	[4, 3, 4]	[4, 3, 1, 4, 2, 3, 1, 2]	574579	A			117		0	185.0
84	1	1	577973	267.0	303.0	266.0	3000	582658	580826	1832	323.0	323	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	580503	A	301.0	247.0	117	267.0	0	181.0
85	0	1	584686		418.0	502.0	3000	590719	587641	2395	425.0	425	[3, 2, 4, 1, 2, 4, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	587216	B	459.0	287.0	117	467.0	1	262.0
86	0	1	592763		315.0	410.0	3000	598800	595778	2133	484.0	484	[3, 2, 4, 1, 2, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	595294	B		589.0	117	585.0	1	234.0
87	1	1	600845	323.0	423.0	253.0	3000	605914	603749	2165	374.0	374	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	603375	A	348.0	260.0	117	315.0	0	243.0
88	1	1	607949	121.0	205.0	198.0	3000	613475	612216	1259	1736.0	1736	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	610480	A	196.0	143.0	117	221.0	0	175.0
89	1	1	615507	230.0	240.0	265.0	3000	620023	618382	1641	344.0	344	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	618038	B	251.0	203.0	117	195.0	0	257.0
