	accuracy	block	cue_onset	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
0	0	1	4009		409.0	419.0	3000	10623	7578	2412	458	458	[3, 2, 4, 1, 2, 4, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	7120	A	385.0	382.0	128	434.0	1	383.0
1	1	1	11588	276.0	400.0	313.0	3000	17762	15381	2381	379	379	[1, 2, 3, 4, 2, 4, 1, 3]	[1, 2, 3, 4, 2, 4, 1, 3]	15002	random	307.0	388.0	128	307.0	0	390.0
2	1	1	19476	302.0	310.0	301.0	3000	25211	22929	2282	342	342	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	22587	A	385.0	358.0	128	323.0	0	303.0
3	1	1	27327	228.0	329.0	270.0	3000	32999	30836	2163	398	398	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	30438	A	375.0	318.0	128	296.0	0	347.0
4	1	1	34913	373.0	376.0	323.0	3000	40846	38259	2587	336	336	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	37923	A	342.0	353.0	128	371.0	0	449.0
5	1	1	42967	312.0	352.0	357.0	3000	48955	46367	2588	289	289	[1, 4, 2, 3, 2, 4, 3, 1]	[1, 4, 2, 3, 2, 4, 3, 1]	46078	random	437.0	347.0	128	354.0	0	429.0
6	1	1	50876	230.0	360.0	313.0	3000	56994	54730	2264	343	343	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	54387	A	300.0	355.0	128	378.0	0	328.0
7	1	1	59108	262.0	321.0	284.0	3000	65121	62859	2262	339	339	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	62520	A	281.0	373.0	128	325.0	0	416.0
8	1	1	66850	275.0	324.0	319.0	3000	72686	70444	2242	383	383	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	70061	A	296.0	356.0	128	330.0	0	342.0
9	1	1	74900	288.0	340.0	325.0	3000	80705	78470	2235	359	359	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	78111	A	331.0	340.0	128	307.0	0	304.0
10	1	1	82519	306.0	435.0	295.0	3000	88634	86050	2584	321	321	[1, 3, 2, 4, 2, 3, 4, 1]	[1, 3, 2, 4, 2, 3, 4, 1]	85729	random	359.0	387.0	128	361.0	0	441.0
