	accuracy	block	cue_onset	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
0	0	1	2009				3000	8023					[]	[3, 2, 4, 1, 2, 4, 3, 1]	4520	A			124		1	
1	0	1	10041		244.0	319.0	3000	14881	12988.0	1390.0	436.0	436.0	[3, 2, 4, 1, 2, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	12552	A			124	346.0	0	224.0
2	0	1	16920		267.0	359.0	3000	22531	19961.0	2066.0	529.0	529.0	[2, 1, 4, 2, 3, 4, 1, 2]	[2, 1, 4, 2, 3, 4, 1, 3]	19432	B	239.0	231.0	124	236.0	0	447.0
3	0	1	24546				3000	28679	27479.0	696.0	421.0	421.0	[3, 2, 4, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	27058	A			124	277.0	0	161.0
4	1	1	30693	287.0	528.0	446.0	3000	35867	33672.0	2195.0	467.0	467.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	33205	A	256.0	271.0	124	272.0	0	135.0
5	1	1	37881	209.0	478.0	243.0	3000	42532	40798.0	1734.0	406.0	406.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	40392	A	220.0	214.0	124	265.0	0	105.0
6	1	1	44546	211.0	291.0	179.0	3000	49442	47748.0	1694.0	691.0	691.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	47057	A	218.0	236.0	124	223.0	0	336.0
7	1	1	51456	180.0	271.0	117.0	3000	55600	54285.0	1315.0	318.0	318.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	53967	A	266.0	168.0	124	207.0	0	106.0
8	1	1	57615	193.0	121.0	151.0	3000	61797	60519.0	1278.0	392.0	392.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	60127	A	260.0	175.0	124	215.0	0	163.0
9	1	1	63811	191.0	322.0	118.0	3000	67993	66688.0	1305.0	366.0	366.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	66322	A	164.0	206.0	124	170.0	0	134.0
10	1	1	70006	176.0	559.0	96.0	3000	74573	72869.0	1704.0	352.0	352.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	72517	A	274.0	252.0	124	212.0	0	135.0
11	0	1	76588		261.0	448.0	3000	81992	79506.0	1982.0	407.0	407.0	[2, 1, 4, 2, 3, 4, 1, 2]	[2, 1, 4, 2, 3, 4, 1, 3]	79099	B	277.0	222.0	124	324.0	0	198.0
12	0	1	84005		304.0	297.0	3000	89958	87267.0	2186.0	750.0	750.0	[2, 1, 4, 2, 3, 4, 1, 4]	[2, 1, 4, 2, 3, 4, 1, 3]	86517	B	226.0	226.0	124	264.0	0	403.0
13	0	1	91974		407.0	262.0	3000	97989	95110.0	1920.0	624.0	624.0	[2, 1, 4, 2, 3, 4, 1]	[2, 1, 4, 2, 3, 4, 1, 3]	94486	B	233.0	369.0	124	209.0	1	440.0
14	1	1	100003	197.0	337.0	241.0	3000	104584	102813.0	1771.0	297.0	297.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	102516	A	202.0	313.0	124	321.0	0	160.0
15	1	1	106598	575.0	308.0	377.0	3000	111926	109673.0	2253.0	564.0	564.0	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	109109	B	263.0	206.0	124	303.0	0	221.0
16	1	1	113940	199.0	302.0	160.0	3000	118282	116881.0	1401.0	430.0	430.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	116451	A	207.0	196.0	124	200.0	0	137.0
17	1	1	120300	172.0	283.0	133.0	3000	124496	123210.0	1286.0	395.0	395.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	122815	A	158.0	223.0	124	184.0	0	133.0
18	1	1	126517	188.0	158.0	152.0	3000	130742	129553.0	1189.0	523.0	523.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	129030	A	157.0	175.0	124	229.0	0	130.0
19	0	1	132756				3000	136406	135571.0	331.0	303.0	303.0	[3, 2, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	135268	A			124		0	106.0
