	accuracy	block	cue_onset	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
10	1	3	85243	341.0	331.0	335.0	3000	91447	88979	2468	506	506	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	88473	A	326.0	310.0	138	494.0	0	331
11	0	3	93479		516.0	540.0	3000	100013	97046	2347	536	536	[2, 1, 4, 2, 3, 4]	[2, 1, 4, 2, 3, 4, 1, 3]	96510	B		428.0	138	373.0	1	490
12	0	3	101000		496.0	584.0	3000	108034	105034	2048	503	503	[3, 1, 4, 2, 3]	[3, 1, 4, 2, 3, 2, 1, 4]	104531	random			138	459.0	1	509
13	1	3	109324	385.0	373.0	304.0	3000	115107	112774	2333	419	419	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	112355	A	306.0	336.0	138	312.0	0	317
14	1	3	116839	278.0	340.0	287.0	3000	123144	121048	2096	378	378	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	120670	A	332.0	284.0	138	299.0	0	276
15	1	3	124975	222.0	282.0	225.0	3000	130438	128494	1944	389	389	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	128105	A	405.0	263.0	138	276.0	0	271
16	1	3	132369	287.0	317.0	294.0	3000	138521	136379	2142	378	378	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	136001	A	308.0	280.0	138	330.0	0	326
17	0	3	141144		514.0	565.0	3000	148880	145788	2533	414	414	[2, 1, 4, 2, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	145374	B			138	1062.0	1	392
18	1	3	150167	383.0	323.0	274.0	3000	156236	153702	2534	403	403	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	153299	A	374.0	547.0	138	281.0	0	352
19	1	3	158364	335.0	356.0	322.0	3000	164955	162692	2263	397	397	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	162295	A	321.0	293.0	138	318.0	0	318
20	1	3	166583	309.0	308.0	282.0	3000	172331	170232	2099	418	418	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	169814	A	298.0	246.0	138	308.0	0	348
21	0	3	174059				3000	178777	177525	748	435	435	[2, 4, 3]	[2, 4, 1, 3, 2, 1, 4, 3]	177090	random			138		0	434
22	1	3	181067	316.0	376.0	340.0	3000	186985	184627	2358	429	429	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	184198	A	263.0	463.0	138	282.0	0	318
23	1	3	188610	306.0	357.0	343.0	3000	194901	192635	2266	394	394	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	192241	A	309.0	351.0	138	257.0	0	343
24	0	3	196628		474.0	295.0	3000	202719	200484	1731	425	425	[3, 2, 4, 1, 2, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	200059	A			138	318.0	0	328
25	0	3	203809		703.0	339.0	3000	210344	207231	2383	390	390	[3, 2, 4, 1, 2, 4, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	206841	A	341.0	294.0	138	318.0	1	388
26	1	3	211433	307.0	451.0	285.0	3000	217917	215589	2328	425	425	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	215164	A	340.0	278.0	138	316.0	0	351
27	0	3	219445			796.0	3000	226279	223492	1890	716	716	[4, 1, 3, 2]	[4, 1, 3, 2, 3, 1, 4, 2]	222776	random			138	562.0	1	532
28	0	3	227269		407.0	540.0	3000	233903	230820	2323	420	420	[2, 1, 4, 2, 3, 4]	[2, 1, 4, 2, 3, 4, 1, 3]	230400	B		462.0	138	494.0	1	420
29	1	3	235091	267.0	377.0	276.0	3000	240778	238527	2251	406	406	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	238121	A	345.0	324.0	138	320.0	0	342
30	1	3	242307	248.0	335.0	315.0	3000	248054	245776	2278	338	338	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	245438	A	431.0	302.0	138	359.0	0	288
31	0	3	249586		412.0	620.0	3000	256119	253001	2333	385	385	[2, 1, 4, 2, 3, 4]	[2, 1, 4, 2, 3, 4, 1, 3]	252616	B		443.0	138	490.0	1	368
32	1	3	257209	296.0	389.0	272.0	3000	263001	260724	2277	483	483	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	260241	A	348.0	303.0	138	324.0	0	345
33	0	3	264728		355.0	459.0	3000	271262	268157	2442	398	398	[2, 1, 4, 2, 3, 4, 1]	[2, 1, 4, 2, 3, 4, 1, 3]	267759	B	383.0	480.0	138	380.0	1	385
34	1	3	273452	349.0	409.0	284.0	3000	279555	277303	2252	519	519	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	276784	A	266.0	306.0	138	281.0	0	357
