	accuracy	block	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	rew_onset	reward	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
0	0	1		448.0	206.0	1570	10037	8271	1041	309.0	309	[3, 2, 4, 1, 2]	4331	5	[3, 2, 4, 1, 2, 4, 3, 1]	7962	B			109	202.0	1	185.0
1	1	1	84.0	134.0	151.0	1340	18036	17091	945	297.0	297	[4, 3, 1, 4, 2, 3, 1, 2]	13162	5	[4, 3, 1, 4, 2, 3, 1, 2]	16794	A	167.0	133.0	109	168.0	0	108.0
2	1	1	82.0	110.0	141.0	1340	29064	28130	934	361.0	361	[4, 3, 1, 4, 2, 3, 1, 2]	22238	30	[4, 3, 1, 4, 2, 3, 1, 2]	27769	A	163.0	143.0	109	183.0	0	112.0
3	0	1		251.0	169.0	1340	39036	37519	999	329.0	329	[4, 3, 1, 4, 2, 3, 1]	33658	30	[4, 3, 1, 4, 2, 3, 1, 2]	37190	A	195.0	143.0	109	177.0	1	64.0
4	1	1	85.0	155.0	125.0	1340	46917	46014	903	296.0	296	[4, 3, 1, 4, 2, 3, 1, 2]	42187	5	[4, 3, 1, 4, 2, 3, 1, 2]	45718	A	172.0	117.0	109	161.0	0	88.0
5	1	1	171.0	133.0	148.0	1570	56129	55045	1084	305.0	305	[3, 2, 4, 1, 2, 4, 3, 1]	50809	30	[3, 2, 4, 1, 2, 4, 3, 1]	54740	B	131.0	198.0	109	153.0	0	150.0
6	1	1	188.0	85.0	166.0	1570	66271	65220	1051	291.0	291	[3, 2, 4, 1, 2, 4, 3, 1]	59698	30	[3, 2, 4, 1, 2, 4, 3, 1]	64929	B	121.0	190.0	109	143.0	0	158.0
7	1	1	80.0	126.0	119.0	1340	76814	75959	855	291.0	291	[4, 3, 1, 4, 2, 3, 1, 2]	71733	10	[4, 3, 1, 4, 2, 3, 1, 2]	75668	A	178.0	115.0	109	186.0	0	51.0
8	1	1	188.0	50.0	141.0	1570	85839	84853	986	314.0	314	[3, 2, 4, 1, 2, 4, 3, 1]	80607	5	[3, 2, 4, 1, 2, 4, 3, 1]	84539	B	128.0	207.0	109	141.0	0	131.0
9	1	1	194.0	70.0	157.0	1570	94443	93433	1010	294.0	294	[3, 2, 4, 1, 2, 4, 3, 1]	89508	5	[3, 2, 4, 1, 2, 4, 3, 1]	93139	B	93.0	202.0	109	157.0	0	137.0
10	1	1	165.0	107.0	132.0	1570	102865	101861	1004	322.0	322	[3, 2, 4, 1, 2, 4, 3, 1]	97909	10	[3, 2, 4, 1, 2, 4, 3, 1]	101539	B	117.0	181.0	109	157.0	0	145.0
11	0	1				1570	111117	110461	152	297.0	297	[3, 4]	106633	30	[3, 2, 4, 1, 2, 4, 3, 1]	110164	B			109		0	
12	1	1	80.0	139.0	122.0	1340	119474	118575	899	304.0	304	[4, 3, 1, 4, 2, 3, 1, 2]	114639	5	[4, 3, 1, 4, 2, 3, 1, 2]	118271	A	164.0	146.0	109	162.0	0	86.0
13	1	1	85.0	132.0	120.0	1340	127970	127108	862	311.0	311	[4, 3, 1, 4, 2, 3, 1, 2]	123166	10	[4, 3, 1, 4, 2, 3, 1, 2]	126797	A	171.0	129.0	109	145.0	0	80.0
14	1	1	192.0	72.0	138.0	1570	137650	136589	1061	292.0	292	[3, 2, 4, 1, 2, 4, 3, 1]	132166	30	[3, 2, 4, 1, 2, 4, 3, 1]	136297	B	148.0	195.0	109	160.0	0	156.0
15	1	1	78.0	134.0	120.0	1340	149339	148449	890	293.0	293	[4, 3, 1, 4, 2, 3, 1, 2]	143821	30	[4, 3, 1, 4, 2, 3, 1, 2]	148156	A	177.0	124.0	109	164.0	0	93.0
16	1	1	189.0	76.0	136.0	1570	159600	158554	1046	291.0	291	[3, 2, 4, 1, 2, 4, 3, 1]	153832	10	[3, 2, 4, 1, 2, 4, 3, 1]	158263	B	141.0	196.0	109	159.0	0	149.0
17	1	1	190.0	64.0	145.0	1570	168165	167156	1009	354.0	354	[3, 2, 4, 1, 2, 4, 3, 1]	163270	10	[3, 2, 4, 1, 2, 4, 3, 1]	166802	B	103.0	192.0	109	161.0	0	154.0
18	1	1	177.0	234.0	254.0	1570	177294	176052	1242	294.0	294	[3, 2, 4, 1, 2, 4, 3, 1]	171726	5	[3, 2, 4, 1, 2, 4, 3, 1]	175758	B	93.0	190.0	109	170.0	0	124.0
19	1	1	71.0	105.0	131.0	1340	186356	185507	849	320.0	320	[4, 3, 1, 4, 2, 3, 1, 2]	181155	5	[4, 3, 1, 4, 2, 3, 1, 2]	185187	A	175.0	131.0	109	154.0	0	82.0
20	1	1	67.0	115.0	128.0	1340	195701	194806	895	325.0	325	[4, 3, 1, 4, 2, 3, 1, 2]	190350	10	[4, 3, 1, 4, 2, 3, 1, 2]	194481	A	194.0	146.0	109	150.0	0	95.0
21	1	1	94.0	143.0	116.0	1340	205539	204601	938	275.0	275	[4, 3, 1, 4, 2, 3, 1, 2]	199395	30	[4, 3, 1, 4, 2, 3, 1, 2]	204326	A	189.0	115.0	109	178.0	0	103.0
22	1	1	193.0	79.0	146.0	1570	214754	213689	1065	323.0	323	[3, 2, 4, 1, 2, 4, 3, 1]	209734	10	[3, 2, 4, 1, 2, 4, 3, 1]	213366	B	145.0	203.0	109	157.0	0	142.0
23	1	1	80.0	137.0	112.0	1340	224345	223469	876	315.0	315	[4, 3, 1, 4, 2, 3, 1, 2]	219623	10	[4, 3, 1, 4, 2, 3, 1, 2]	223154	A	183.0	125.0	109	153.0	0	86.0
24	1	1	182.0	110.0	141.0	1570	233526	232494	1032	325.0	325	[3, 2, 4, 1, 2, 4, 3, 1]	228038	5	[3, 2, 4, 1, 2, 4, 3, 1]	232169	B	109.0	195.0	109	160.0	0	135.0
25	1	1	98.0	130.0	131.0	1340	242835	241955	880	335.0	335	[4, 3, 1, 4, 2, 3, 1, 2]	237289	5	[4, 3, 1, 4, 2, 3, 1, 2]	241620	A	186.0	103.0	109	179.0	0	53.0
26	1	1	178.0	65.0	149.0	1570	252975	251971	1004	310.0	310	[3, 2, 4, 1, 2, 4, 3, 1]	248127	10	[3, 2, 4, 1, 2, 4, 3, 1]	251661	B	89.0	199.0	109	155.0	0	169.0
27	1	1	77.0	153.0	130.0	1340	261560	260618	942	304.0	304	[4, 3, 1, 4, 2, 3, 1, 2]	256483	30	[4, 3, 1, 4, 2, 3, 1, 2]	260314	A	200.0	116.0	109	159.0	0	107.0
28	1	1	130.0	163.0	132.0	1340	270761	269773	988	288.0	288	[4, 3, 1, 4, 2, 3, 1, 2]	265254	10	[4, 3, 1, 4, 2, 3, 1, 2]	269485	A	173.0	107.0	109	157.0	0	126.0
29	1	1	169.0	89.0	137.0	1570	279516	278479	1037	290.0	290	[3, 2, 4, 1, 2, 4, 3, 1]	274658	30	[3, 2, 4, 1, 2, 4, 3, 1]	278189	B	102.0	215.0	109	181.0	0	144.0
30	0	2		187.0	153.0	1169	11228	9866	742	310.0	310	[4, 3, 1, 4, 2, 3]	4725	5	[4, 3, 1, 4, 2, 3, 1, 2]	9556	A		124.0	109	170.0	1	108.0
