	Unnamed: 0	accuracy	block	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	rew_onset	reward	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
30	30	1	5	159.0	324.0	131.0	1531.0	9537	8382	1155	329.0	329	[3, 2, 4, 1, 2, 4, 3, 1]	4222	5	[3, 2, 4, 1, 2, 4, 3, 1]	8053	A	95.0	178.0	104	146.0	0	122.0
31	31	1	5	247.0	225.0	124.0	1765.0	18402	17263	1139	294.0	294	[2, 1, 4, 2, 3, 4, 1, 3]	13438	30	[2, 1, 4, 2, 3, 4, 1, 3]	16969	B	152.0	130.0	104	182.0	0	79.0
32	32	1	5	130.0	341.0	90.0	1531.0	27141	26056	1085	250.0	250	[3, 2, 4, 1, 2, 4, 3, 1]	22175	5	[3, 2, 4, 1, 2, 4, 3, 1]	25806	A	102.0	174.0	104	149.0	0	99.0
33	33	1	5	140.0	77.0	104.0	1531.0	36812	35840	972	268.0	268	[3, 2, 4, 1, 2, 4, 3, 1]	31841	5	[3, 2, 4, 1, 2, 4, 3, 1]	35572	A	59.0	337.0	104	169.0	0	86.0
34	34	0	5		252.0	97.0	1765.0	47517	45596	1363	350.0	350	[2, 1, 4, 2, 3, 4, 1]	41614	30	[2, 1, 4, 2, 3, 4, 1, 3]	45246	B	424.0	307.0	104	159.0	1	124.0
35	35	1	5	170.0	285.0	115.0	1765.0	55265	54164	1101	289.0	289	[2, 1, 4, 2, 3, 4, 1, 3]	50244	10	[2, 1, 4, 2, 3, 4, 1, 3]	53875	B	134.0	153.0	104	153.0	0	91.0
36	36	0	5		190.0	161.0	1531.0	65341	63365	1472	0.0	0	[3, 2, 4, 1, 2, 3]	59434	10	[3, 2, 4, 1, 2, 4, 3, 1]	63365	A			104	710.0	0	252.0
37	37	1	5	147.0	126.0	101.0	1531.0	73581	72548	1033	311.0	311	[3, 2, 4, 1, 2, 4, 3, 1]	68707	30	[3, 2, 4, 1, 2, 4, 3, 1]	72237	A	68.0	329.0	104	146.0	0	116.0
38	38	1	5	145.0	182.0	123.0	1765.0	82655	81586	1069	271.0	271	[2, 1, 4, 2, 3, 4, 1, 3]	77783	5	[2, 1, 4, 2, 3, 4, 1, 3]	81315	B	147.0	221.0	104	140.0	0	111.0
39	39	1	5	145.0	104.0	126.0	1531.0	92142	91060	1082	299.0	299	[3, 2, 4, 1, 2, 4, 3, 1]	86430	30	[3, 2, 4, 1, 2, 4, 3, 1]	90761	A	149.0	327.0	104	97.0	0	134.0
40	40	0	5			208.0	1765.0	102140	100842	501	970.0	970	[2, 1, 4, 2]	95740	5	[2, 1, 4, 2, 3, 4, 1, 3]	99872	B			104	131.0	1	162.0
41	41	1	5	140.0	162.0	111.0	1531.0	110632	109551	1081	351.0	351	[3, 2, 4, 1, 2, 4, 3, 1]	104868	5	[3, 2, 4, 1, 2, 4, 3, 1]	109200	A	113.0	281.0	104	115.0	0	159.0
42	42	0	5			102.0	1531.0	122578	121360	714	293.0	293	[3, 2, 4, 1, 4]	115336	10	[3, 2, 4, 1, 2, 4, 3, 1]	121067	A			104	174.0	0	126.0
43	43	1	5	262.0	176.0	159.0	1765.0	131339	130014	1325	343.0	343	[2, 1, 4, 2, 3, 4, 1, 3]	125739	10	[2, 1, 4, 2, 3, 4, 1, 3]	129671	B	187.0	249.0	104	149.0	0	143.0
44	44	1	5	139.0	350.0	135.0	1765.0	141132	139955	1177	312.0	312	[2, 1, 4, 2, 3, 4, 1, 3]	135311	5	[2, 1, 4, 2, 3, 4, 1, 3]	139643	B	172.0	140.0	104	106.0	0	135.0
45	45	0	5		465.0	105.0	1531.0	151860	150110	1083	284.0	284	[3, 2, 4, 1, 2, 4, 3]	145095	5	[3, 2, 4, 1, 2, 4, 3, 1]	149826	A	137.0	152.0	104	94.0	1	130.0
46	46	1	5	114.0	341.0	104.0	1531.0	162685	161632	1053	277.0	277	[3, 2, 4, 1, 2, 4, 3, 1]	156124	30	[3, 2, 4, 1, 2, 4, 3, 1]	161355	A	110.0	166.0	104	116.0	0	102.0
47	47	1	5	98.0	350.0	65.0	1531.0	172145	171085	1060	364.0	364	[3, 2, 4, 1, 2, 4, 3, 1]	167090	10	[3, 2, 4, 1, 2, 4, 3, 1]	170721	A	107.0	196.0	104	146.0	0	98.0
48	48	1	5	117.0	323.0	106.0	1531.0	180894	179791	1103	309.0	309	[3, 2, 4, 1, 2, 4, 3, 1]	175651	10	[3, 2, 4, 1, 2, 4, 3, 1]	179482	A	124.0	174.0	104	125.0	0	134.0
49	49	0	5		175.0	274.0	1765.0	190801	189208	976	675.0	675	[2, 1, 4, 2, 3, 4]	184901	5	[2, 1, 4, 2, 3, 4, 1, 3]	188533	B		125.0	104	253.0	1	149.0
50	50	0	5		291.0	338.0	1765.0	200028	198343	1046	583.0	583	[2, 1, 4, 2, 3, 4]	194128	5	[2, 1, 4, 2, 3, 4, 1, 3]	197760	B		135.0	104	147.0	1	135.0
51	51	1	5	170.0	273.0	141.0	1765.0	208420	207264	1156	576.0	576	[2, 1, 4, 2, 3, 4, 1, 3]	203157	30	[2, 1, 4, 2, 3, 4, 1, 3]	206688	B	200.0	109.0	104	148.0	0	115.0
52	52	1	5	179.0	353.0	127.0	1765.0	217701	216482	1219	456.0	456	[2, 1, 4, 2, 3, 4, 1, 3]	212195	30	[2, 1, 4, 2, 3, 4, 1, 3]	216026	B	143.0	137.0	104	148.0	0	132.0
53	53	0	5		342.0	159.0	1531.0	226737	225256	973	355.0	355	[3, 2, 4, 1, 2, 3]	221370	30	[3, 2, 4, 1, 2, 4, 3, 1]	224901	A			104	174.0	0	114.0
54	54	0	5				1765.0	234335	233831	0		300	[3]	229700	10	[2, 1, 4, 2, 3, 4, 1, 3]	233531	B			104		0	
55	55	1	5	127.0	360.0	99.0	1531.0	243191	242008	1183	307.0	307	[3, 2, 4, 1, 2, 4, 3, 1]	237170	30	[3, 2, 4, 1, 2, 4, 3, 1]	241701	A	97.0	267.0	104	112.0	0	121.0
56	56	1	5	111.0	346.0	89.0	1531.0	252912	251808	1104	277.0	277	[3, 2, 4, 1, 2, 4, 3, 1]	247400	10	[3, 2, 4, 1, 2, 4, 3, 1]	251531	A	94.0	221.0	104	118.0	0	125.0
57	57	1	5	178.0	462.0	133.0	1765.0	261961	260620	1341	374.0	374	[2, 1, 4, 2, 3, 4, 1, 3]	256514	10	[2, 1, 4, 2, 3, 4, 1, 3]	260246	B	155.0	134.0	104	198.0	0	81.0
58	58	0	5		151.0	337.0	1765.0	271527	269957	871	698.0	698	[2, 1, 4, 2, 3, 4]	265327	10	[2, 1, 4, 2, 3, 4, 1, 3]	269259	B		109.0	104	167.0	1	107.0
59	59	1	5	144.0	227.0	148.0	1765.0	280742	279622	1120	634.0	634	[2, 1, 4, 2, 3, 4, 1, 3]	274457	30	[2, 1, 4, 2, 3, 4, 1, 3]	278988	B	203.0	124.0	104	151.0	0	123.0
60	60	1	6	143.0	276.0	130.0	1765.0	10052	8816	1236	357.0	357	[2, 1, 4, 2, 3, 4, 1, 3]	4628	10	[2, 1, 4, 2, 3, 4, 1, 3]	8459	B	172.0	288.0	104	129.0	0	98.0
61	61	1	6	133.0	424.0	103.0	1531.0	18225	17133	1092	277.0	277	[3, 2, 4, 1, 2, 4, 3, 1]	13325	30	[3, 2, 4, 1, 2, 4, 3, 1]	16856	A	103.0	147.0	104	104.0	0	78.0
62	62	1	6	192.0	325.0	117.0	1765.0	28308	27175	1133	411.0	411	[2, 1, 4, 2, 3, 4, 1, 3]	21932	5	[2, 1, 4, 2, 3, 4, 1, 3]	26764	B	150.0	149.0	104	108.0	0	92.0
63	63	0	6				1765.0	36187	35681	0		373	[3]	31777	30	[2, 1, 4, 2, 3, 4, 1, 3]	35308	B			104		0	
64	64	0	6		321.0	129.0	1531.0	45984	44692	703	742.0	742	[3, 2, 4, 1, 2]	39119	10	[3, 2, 4, 1, 2, 4, 3, 1]	43950	A			104	149.0	1	104.0
65	65	0	6		329.0	142.0	1531.0	55437	53891	1039	311.0	311	[3, 2, 4, 1, 2, 4, 3, 2]	49049	30	[3, 2, 4, 1, 2, 4, 3, 1]	53580	A	130.0	200.0	104	119.0	0	104.0
66	66	1	6	167.0	166.0	114.0	1531.0	64214	63088	1126	259.0	259	[3, 2, 4, 1, 2, 4, 3, 1]	58398	5	[3, 2, 4, 1, 2, 4, 3, 1]	62829	A	160.0	244.0	104	169.0	0	106.0
67	67	0	6		219.0	320.0	1765.0	74225	72272	1131	318.0	318	[2, 1, 4, 2, 3, 4, 1]	68023	30	[2, 1, 4, 2, 3, 4, 1, 3]	71954	B	149.0	163.0	104	207.0	1	73.0
68	68	1	6	273.0	270.0	175.0	1765.0	83027	81705	1322	320.0	320	[2, 1, 4, 2, 3, 4, 1, 3]	77054	10	[2, 1, 4, 2, 3, 4, 1, 3]	81385	B	134.0	181.0	104	154.0	0	135.0
69	69	0	6		360.0	107.0	1531.0	92690	91131	1052	301.0	301	[3, 2, 4, 1, 2, 4, 1]	86799	30	[3, 2, 4, 1, 2, 4, 3, 1]	90830	A		189.0	104	180.0	0	77.0
70	70	1	6	213.0	229.0	186.0	1765.0	103048	101781	1267	390.0	390	[2, 1, 4, 2, 3, 4, 1, 3]	97660	30	[2, 1, 4, 2, 3, 4, 1, 3]	101391	B	154.0	160.0	104	211.0	0	114.0
71	71	1	6	162.0	115.0	129.0	1531.0	112481	111317	1164	367.0	367	[3, 2, 4, 1, 2, 4, 3, 1]	106319	30	[3, 2, 4, 1, 2, 4, 3, 1]	110950	A	91.0	357.0	104	181.0	0	129.0
72	72	1	6	185.0	314.0	118.0	1765.0	121146	119948	1198	432.0	432	[2, 1, 4, 2, 3, 4, 1, 3]	115984	10	[2, 1, 4, 2, 3, 4, 1, 3]	119516	B	131.0	142.0	104	159.0	0	149.0
73	73	0	6		201.0	133.0	1531.0	130186	128914	631	762.0	762	[3, 2, 4, 1, 2]	124620	10	[3, 2, 4, 1, 2, 4, 3, 1]	128152	A			104	197.0	1	100.0
74	74	1	6	115.0	266.0	114.0	1765.0	138702	137608	1094	522.0	522	[2, 1, 4, 2, 3, 4, 1, 3]	133355	30	[2, 1, 4, 2, 3, 4, 1, 3]	137086	B	148.0	189.0	104	160.0	0	102.0
75	75	1	6	111.0	281.0	120.0	1765.0	147771	146675	1096	371.0	371	[2, 1, 4, 2, 3, 4, 1, 3]	142472	5	[2, 1, 4, 2, 3, 4, 1, 3]	146304	B	170.0	147.0	104	107.0	0	160.0
76	76	0	6		374.0	90.0	1531.0	157115	155442	1035	363.0	363	[3, 2, 4, 1, 2, 4, 3]	151548	10	[3, 2, 4, 1, 2, 4, 3, 1]	155079	A	112.0	183.0	104	150.0	1	126.0
77	77	1	6	115.0	369.0	88.0	1531.0	166078	164949	1129	338.0	338	[3, 2, 4, 1, 2, 4, 3, 1]	161080	5	[3, 2, 4, 1, 2, 4, 3, 1]	164611	A	109.0	166.0	104	169.0	0	113.0
78	78	0	6		147.0	178.0	1531.0	176447	174909	995	499.0	499	[3, 2, 4, 1, 2]	170179	5	[3, 2, 4, 1, 2, 4, 3, 1]	174410	A			104	294.0	1	376.0
79	79	1	6	254.0	296.0	142.0	1765.0	186198	184949	1249	305.0	305	[2, 1, 4, 2, 3, 4, 1, 3]	179713	5	[2, 1, 4, 2, 3, 4, 1, 3]	184644	B	175.0	132.0	104	106.0	0	144.0
80	80	0	6		412.0	89.0	1531.0	195629	193987	1018	392.0	392	[3, 2, 4, 1, 2, 4, 3]	190065	5	[3, 2, 4, 1, 2, 4, 3, 1]	193595	A	115.0	133.0	104	162.0	1	107.0
81	81	0	6		622.0	114.0	1531.0	205159	203450	961	325.0	325	[3, 2, 4, 1, 2]	198894	10	[3, 2, 4, 1, 2, 4, 3, 1]	203125	A			104	121.0	1	104.0
82	82	1	6	154.0	178.0	110.0	1765.0	215013	214024	989	366.0	366	[2, 1, 4, 2, 3, 4, 1, 3]	208527	10	[2, 1, 4, 2, 3, 4, 1, 3]	213658	B	152.0	154.0	104	112.0	0	129.0
83	83	0	6				1765.0	225306	224259	540	339.0	339	[2, 1, 4, 3]	218888	5	[2, 1, 4, 2, 3, 4, 1, 3]	223920	B			104	144.0	0	111.0
84	84	1	6	111.0	142.0	207.0	1765.0	234227	233080	1147	611.0	611	[2, 1, 4, 2, 3, 4, 1, 3]	228038	10	[2, 1, 4, 2, 3, 4, 1, 3]	232469	B	180.0	114.0	104	252.0	0	141.0
85	85	0	6		394.0	103.0	1531.0	243569	241923	1031	388.0	388	[3, 2, 4, 1, 2, 4, 3]	237504	30	[3, 2, 4, 1, 2, 4, 3, 1]	241535	A	141.0	130.0	104	161.0	1	102.0
86	86	0	6		174.0	161.0	1531.0	253299	251773	812	508.0	508	[3, 2, 4, 1, 2, 4]	247434	5	[3, 2, 4, 1, 2, 4, 3, 1]	251265	A		251.0	104	108.0	1	118.0
87	87	0	6		211.0	125.0	1531.0	262833	261532	659	733.0	733	[3, 2, 4, 1, 2]	256568	10	[3, 2, 4, 1, 2, 4, 3, 1]	260799	A			104	159.0	1	164.0
88	88	0	6		195.0	151.0	1765.0	271434	270089	840	362.0	362	[2, 1, 4, 2, 3, 4, 3]	265996	5	[2, 1, 4, 2, 3, 4, 1, 3]	269727	B		118.0	104	129.0	0	124.0
89	89	1	6	110.0	212.0	134.0	1765.0	279541	278553	988	357.0	357	[2, 1, 4, 2, 3, 4, 1, 3]	274366	30	[2, 1, 4, 2, 3, 4, 1, 3]	278196	B	162.0	134.0	104	123.0	0	113.0
90	90	0	7		173.0	131.0	1765.0	10112	8697	911	334.0	334	[2, 1, 4, 2, 3, 1]	4032	30	[2, 1, 4, 2, 3, 4, 1, 3]	8363	B			104	185.0	0	157.0
91	91	1	7	129.0	181.0	146.0	1765.0	19468	18177	1291	297.0	297	[2, 1, 4, 2, 3, 4, 1, 3]	13049	5	[2, 1, 4, 2, 3, 4, 1, 3]	17880	B	354.0	171.0	104	160.0	0	150.0
92	92	1	7	142.0	108.0	144.0	1531.0	28806	27787	1019	310.0	310	[3, 2, 4, 1, 2, 4, 3, 1]	23545	30	[3, 2, 4, 1, 2, 4, 3, 1]	27477	A	109.0	275.0	104	128.0	0	113.0
93	93	0	7			109.0	1531.0	37580	36429	647	289.0	289	[3, 2, 4, 1, 4]	32508	5	[3, 2, 4, 1, 2, 4, 3, 1]	36140	A			104	115.0	0	110.0
94	94	0	7		461.0	124.0	1531.0	46713	45056	1152	280.0	280	[3, 2, 4, 1, 2, 4, 2]	41045	10	[3, 2, 4, 1, 2, 4, 3, 1]	44776	A		134.0	104	99.0	0	159.0
95	95	0	7				1765.0	55134	54086	544	273.0	273	[2, 1, 4, 3]	49782	5	[2, 1, 4, 2, 3, 4, 1, 3]	53813	B			104	89.0	0	131.0
96	96	0	7		345.0	143.0	1531.0	64239	62540	1095	338.0	338	[3, 2, 4, 1, 2, 4, 3]	58571	10	[3, 2, 4, 1, 2, 4, 3, 1]	62202	A	113.0	205.0	104	146.0	1	143.0
97	97	1	7	119.0	235.0	110.0	1765.0	72351	71266	1085	327.0	327	[2, 1, 4, 2, 3, 4, 1, 3]	67407	5	[2, 1, 4, 2, 3, 4, 1, 3]	70939	B	198.0	156.0	104	113.0	0	154.0
98	98	1	7	123.0	181.0	130.0	1765.0	81584	80542	1042	286.0	286	[2, 1, 4, 2, 3, 4, 1, 3]	76724	10	[2, 1, 4, 2, 3, 4, 1, 3]	80256	B	183.0	142.0	104	155.0	0	128.0
99	99	1	7	127.0	153.0	130.0	1765.0	90422	89441	981	350.0	350	[2, 1, 4, 2, 3, 4, 1, 3]	84860	30	[2, 1, 4, 2, 3, 4, 1, 3]	89091	B	166.0	155.0	104	108.0	0	142.0
100	100	1	7	146.0	372.0	134.0	1531.0	99514	98303	1211	285.0	285	[3, 2, 4, 1, 2, 4, 3, 1]	93786	30	[3, 2, 4, 1, 2, 4, 3, 1]	98018	A	83.0	193.0	104	152.0	0	131.0
101	101	1	7	90.0	196.0	131.0	1765.0	109092	107956	1136	309.0	309	[2, 1, 4, 2, 3, 4, 1, 3]	103916	5	[2, 1, 4, 2, 3, 4, 1, 3]	107647	B	257.0	149.0	104	148.0	0	165.0
102	102	1	7	153.0	78.0	179.0	1531.0	117751	116582	1169	278.0	278	[3, 2, 4, 1, 2, 4, 3, 1]	112373	30	[3, 2, 4, 1, 2, 4, 3, 1]	116304	A	101.0	340.0	104	175.0	0	143.0
103	103	0	7		540.0	132.0	1531.0	129825	128098	1135	307.0	307	[3, 2, 4, 1, 2, 4]	121359	5	[3, 2, 4, 1, 2, 4, 3, 1]	127791	A		183.0	104	143.0	1	137.0
104	104	1	7	150.0	175.0	179.0	1765.0	141174	139884	1290	362.0	362	[2, 1, 4, 2, 3, 4, 1, 3]	134192	30	[2, 1, 4, 2, 3, 4, 1, 3]	139522	B	265.0	155.0	104	198.0	0	168.0
105	105	1	7	121.0	181.0	135.0	1765.0	149779	148760	1019	673.0	673	[2, 1, 4, 2, 3, 4, 1, 3]	144556	10	[2, 1, 4, 2, 3, 4, 1, 3]	148087	B	136.0	150.0	104	161.0	0	135.0
106	106	0	7			116.0	1531.0	158581	157386	691	304.0	304	[3, 2, 4, 1, 4]	153151	10	[3, 2, 4, 1, 2, 4, 3, 1]	157082	A			104	172.0	0	132.0
107	107	1	7	140.0	214.0	117.0	1765.0	167130	165966	1164	285.0	285	[2, 1, 4, 2, 3, 4, 1, 3]	161851	10	[2, 1, 4, 2, 3, 4, 1, 3]	165681	B	268.0	148.0	104	137.0	0	140.0
108	108	1	7	130.0	465.0	105.0	1531.0	177348	176102	1246	273.0	273	[3, 2, 4, 1, 2, 4, 3, 1]	170798	5	[3, 2, 4, 1, 2, 4, 3, 1]	175829	A	110.0	177.0	104	144.0	0	115.0
109	109	1	7	129.0	59.0	128.0	1531.0	186301	185189	1112	304.0	304	[3, 2, 4, 1, 2, 4, 3, 1]	181054	30	[3, 2, 4, 1, 2, 4, 3, 1]	184885	A	120.0	382.0	104	153.0	0	141.0
110	110	0	7		420.0	137.0	1531.0	196170	194491	1104	355.0	355	[3, 2, 4, 1, 2, 4, 3]	189804	5	[3, 2, 4, 1, 2, 4, 3, 1]	194136	A	100.0	161.0	104	154.0	1	132.0
111	111	1	7	115.0	260.0	135.0	1765.0	204552	203509	1043	337.0	337	[2, 1, 4, 2, 3, 4, 1, 3]	199641	30	[2, 1, 4, 2, 3, 4, 1, 3]	203172	B	182.0	117.0	104	116.0	0	118.0
112	112	0	7		392.0	139.0	1531.0	213214	211743	967	289.0	289	[3, 2, 4, 1, 2, 3]	207823	10	[3, 2, 4, 1, 2, 4, 3, 1]	211454	A			104	106.0	0	127.0
113	113	0	7		181.0	188.0	1531.0	222348	220985	704	671.0	671	[3, 2, 4, 1, 2]	216383	30	[3, 2, 4, 1, 2, 4, 3, 1]	220314	A			104	141.0	1	194.0
114	114	0	7		431.0	156.0	1531.0	231080	229333	1151	287.0	287	[3, 2, 4, 1, 2, 4, 3]	225415	10	[3, 2, 4, 1, 2, 4, 3, 1]	229046	A	128.0	144.0	104	164.0	1	128.0
115	115	1	7	297.0	392.0	147.0	1765.0	240355	238961	1394	285.0	285	[2, 1, 4, 2, 3, 4, 1, 3]	234345	5	[2, 1, 4, 2, 3, 4, 1, 3]	238676	B	136.0	183.0	104	113.0	0	126.0
116	116	1	7	132.0	277.0	132.0	1765.0	249940	248761	1179	307.0	307	[2, 1, 4, 2, 3, 4, 1, 3]	244323	10	[2, 1, 4, 2, 3, 4, 1, 3]	248454	B	226.0	156.0	104	119.0	0	137.0
117	117	1	7	138.0	137.0	123.0	1531.0	259292	258245	1047	303.0	303	[3, 2, 4, 1, 2, 4, 3, 1]	253512	5	[3, 2, 4, 1, 2, 4, 3, 1]	257942	A	87.0	338.0	104	111.0	0	113.0
118	118	1	7	130.0	189.0	133.0	1765.0	269251	268272	979	341.0	341	[2, 1, 4, 2, 3, 4, 1, 3]	263700	10	[2, 1, 4, 2, 3, 4, 1, 3]	267931	B	166.0	128.0	104	117.0	0	116.0
119	119	0	7		204.0	206.0	1765.0	279225	277635	957	678.0	678	[2, 1, 4, 2, 3, 4, 1]	273026	30	[2, 1, 4, 2, 3, 4, 1, 3]	276957	B	173.0	76.0	104	210.0	1	88.0
120	120	1	8	140.0	184.0	132.0	1342.0	9352	8364	988	311.0	311	[2, 1, 4, 2, 3, 4, 1, 3]	4522	5	[2, 1, 4, 2, 3, 4, 1, 3]	8053	B	163.0	127.0	104	122.0	0	120.0
121	121	0	8		186.0	159.0	1342.0	18827	17377	891	397.0	397	[2, 1, 4, 2, 3, 4, 1]	13449	10	[2, 1, 4, 2, 3, 4, 1, 3]	16980	B	144.0	150.0	104	138.0	1	114.0
122	122	0	8			189.0	1379.0	28200	26582	376	264.0	264	[3, 2, 4, 1]	22386	10	[3, 2, 4, 1, 2, 4, 3, 1]	26318	A			104	99.0	1	88.0
123	123	0	8		368.0	115.0	1379.0	37664	36126	1031	275.0	275	[3, 2, 4, 1, 2, 4, 3, 2]	31319	30	[3, 2, 4, 1, 2, 4, 3, 1]	35851	A	138.0	140.0	104	121.0	0	111.0
124	124	0	8		266.0	113.0	1342.0	46466	44931	951	310.0	310	[2, 1, 4, 2, 3, 4, 1]	41090	30	[2, 1, 4, 2, 3, 4, 1, 3]	44621	B	275.0	52.0	104	135.0	1	110.0
125	125	0	8				1342.0	54793	54115	172	357.0	357	[2, 4]	50227	5	[2, 1, 4, 2, 3, 4, 1, 3]	53758	B			104		0	
126	126	0	8		191.0	140.0	1379.0	63465	62008	638	425.0	425	[3, 2, 4, 1, 2]	57952	30	[3, 2, 4, 1, 2, 4, 3, 1]	61583	A			104	155.0	1	152.0
127	127	0	8		394.0	119.0	1379.0	73003	71431	973	310.0	310	[3, 2, 4, 1, 2, 4]	67491	10	[3, 2, 4, 1, 2, 4, 3, 1]	71121	A		170.0	104	170.0	1	120.0
128	128	0	8		508.0	107.0	1379.0	82140	80557	985	299.0	299	[3, 2, 4, 1, 2, 4]	76126	5	[3, 2, 4, 1, 2, 4, 3, 1]	80258	A		117.0	104	120.0	1	133.0
129	129	0	8		349.0	108.0	1379.0	90875	89243	1003	253.0	253	[3, 2, 4, 1, 2, 4, 3]	85258	5	[3, 2, 4, 1, 2, 4, 3, 1]	88990	A	97.0	193.0	104	153.0	1	103.0
130	130	0	8		439.0	107.0	1379.0	99809	98162	1102	235.0	235	[3, 2, 4, 1, 2, 4, 3]	93996	30	[3, 2, 4, 1, 2, 4, 3, 1]	97927	A	125.0	172.0	104	143.0	1	116.0
131	131	0	8		149.0	234.0	1342.0	109211	107683	918	317.0	317	[2, 1, 4, 2, 3]	103035	30	[2, 1, 4, 2, 3, 4, 1, 3]	107366	B			104	341.0	1	194.0
132	132	0	8			204.0	1342.0	119777	118381	890	382.0	382	[2, 1, 4, 2, 4]	112568	10	[2, 1, 4, 2, 3, 4, 1, 3]	117999	B			104	144.0	0	193.0
133	133	0	8		132.0	203.0	1379.0	129554	128012	839	343.0	343	[3, 2, 4, 1, 2]	122937	5	[3, 2, 4, 1, 2, 4, 3, 1]	127669	A			104	224.0	1	280.0
134	134	0	8		125.0	187.0	1379.0	138392	136853	910	343.0	343	[3, 2, 4, 1, 2, 4]	132879	10	[3, 2, 4, 1, 2, 4, 3, 1]	136510	A		202.0	104	199.0	1	197.0
135	135	1	8	135.0	88.0	134.0	1379.0	146799	145750	1049	302.0	302	[3, 2, 4, 1, 2, 4, 3, 1]	141817	30	[3, 2, 4, 1, 2, 4, 3, 1]	145448	A	77.0	338.0	104	115.0	0	162.0
136	136	0	8			163.0	1342.0	156388	155195	689	501.0	501	[2, 1, 4, 2, 4]	151162	10	[2, 1, 4, 2, 3, 4, 1, 3]	154694	B			104	118.0	0	118.0
137	137	0	8		170.0	212.0	1342.0	165519	163984	989	310.0	310	[2, 1, 4, 2, 3, 4, 1]	160043	10	[2, 1, 4, 2, 3, 4, 1, 3]	163674	B	161.0	109.0	104	113.0	1	224.0
138	138	0	8		389.0	148.0	1379.0	175100	173502	933	288.0	288	[3, 2, 4, 1, 2, 4]	169282	10	[3, 2, 4, 1, 2, 4, 3, 1]	173214	A		130.0	104	104.0	1	162.0
139	139	0	8		222.0	231.0	1342.0	186201	184736	826	382.0	382	[2, 1, 4, 2, 3, 4]	178223	30	[2, 1, 4, 2, 3, 4, 1, 3]	184354	B		95.0	104	107.0	1	171.0
140	140	0	8			171.0	1342.0	195740	194613	463	720.0	720	[2, 1, 4, 2]	189562	30	[2, 1, 4, 2, 3, 4, 1, 3]	193893	B			104	123.0	1	169.0
141	141	0	8		281.0	148.0	1342.0	205887	204453	930	321.0	321	[2, 1, 4, 2, 3, 4, 4]	199700	5	[2, 1, 4, 2, 3, 4, 1, 3]	204132	B		55.0	104	104.0	0	140.0
142	142	0	8				1342.0	215895	215264	127	385.0	385	[2, 3]	209248	30	[2, 1, 4, 2, 3, 4, 1, 3]	214879	B			104		0	
143	143	0	8		451.0	170.0	1379.0	225270	223755	924	367.0	367	[3, 2, 4, 1, 2]	219857	5	[3, 2, 4, 1, 2, 4, 3, 1]	223388	A			104	180.0	1	123.0
144	144	0	8			153.0	1342.0	235485	234160	820	444.0	444	[2, 1, 4, 2, 4]	229885	10	[2, 1, 4, 2, 3, 4, 1, 3]	233716	B			104	179.0	0	221.0
145	145	0	8		371.0	115.0	1379.0	244954	243365	1011	293.0	293	[3, 2, 4, 1, 2, 4, 3]	239140	5	[3, 2, 4, 1, 2, 4, 3, 1]	243072	A	102.0	185.0	104	123.0	1	115.0
146	146	0	8		392.0	108.0	1379.0	253787	252207	1040	302.0	302	[3, 2, 4, 1, 2, 4, 3]	248274	30	[3, 2, 4, 1, 2, 4, 3, 1]	251905	A	98.0	173.0	104	141.0	1	128.0
147	147	1	8	123.0	206.0	143.0	1342.0	264473	263468	1005	325.0	325	[2, 1, 4, 2, 3, 4, 1, 3]	257712	5	[2, 1, 4, 2, 3, 4, 1, 3]	263143	B	125.0	129.0	104	119.0	0	160.0
148	148	0	8			73.0	1379.0	273588	272207	876	296.0	296	[3, 2, 4, 1, 4]	268180	10	[3, 2, 4, 1, 2, 4, 3, 1]	271911	A			104	137.0	0	117.0
149	149	1	8	132.0	199.0	128.0	1342.0	281994	281025	969	282.0	282	[2, 1, 4, 2, 3, 4, 1, 3]	276813	5	[2, 1, 4, 2, 3, 4, 1, 3]	280743	B	154.0	124.0	104	120.0	0	112.0
