	accuracy	block	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	rew_onset	reward	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
0	0	1			311.0	1978	10435	8625	1091	671.0	671	[3, 2, 4, 1]	4323	5	[3, 2, 4, 1, 2, 4, 3, 1]	7954	B			135	459.0	1	321.0
1	0	1				1612	17344	16840	0		61	[3]	13149	5	[4, 3, 1, 4, 2, 3, 1, 2]	16779	A			135		0	
2	0	1				1612	26916	26412	0		151	[1]	20729	30	[4, 3, 1, 4, 2, 3, 1, 2]	26261	A			135		0	
3	0	1				1612	35177	34319	354	90.0	90	[4, 2]	30699	30	[4, 3, 1, 4, 2, 3, 1, 2]	34229	A			135		0	
4	0	1			318.0	1612	43703	41633	1345	45.0	45	[4, 3, 1, 4]	38057	5	[4, 3, 1, 4, 2, 3, 1, 2]	41588	A			135	410.0	1	617.0
5	0	1				1978	53194	51889	767	1176.0	1176	[3, 2, 4]	46781	30	[3, 2, 4, 1, 2, 4, 3, 1]	50713	B			135	375.0	1	392.0
6	0	1				1978	63524	61819	971	776.0	776	[3, 2, 4]	55811	30	[3, 2, 4, 1, 2, 4, 3, 1]	61043	B			135	500.0	1	471.0
7	0	1				1612	72595	72091	0		123	[1]	68038	10	[4, 3, 1, 4, 2, 3, 1, 2]	71968	A			135		0	
8	0	1				1978	80435	79931	0		423	[2]	75578	5	[3, 2, 4, 1, 2, 4, 3, 1]	79508	B			135		0	
9	0	1				1978	87292	86785	0		1	[2]	83153	5	[3, 2, 4, 1, 2, 4, 3, 1]	86784	B			135		0	
10	0	1				1978	95917	94376	910	940.0	940	[3, 2, 4]	89805	10	[3, 2, 4, 1, 2, 4, 3, 1]	93436	B			135	440.0	1	470.0
11	0	1		310.0	207.0	1978	104743	102548	1559	286.0	286	[3, 2, 4, 1, 2, 4, 3]	98731	30	[3, 2, 4, 1, 2, 4, 3, 1]	102262	B	331.0	302.0	135	199.0	1	210.0
12	1	1	126.0	161.0	141.0	1612	112812	111759	1053	269.0	269	[4, 3, 1, 4, 2, 3, 1, 2]	107859	5	[4, 3, 1, 4, 2, 3, 1, 2]	111490	A	150.0	156.0	135	163.0	0	156.0
13	1	1	114.0	152.0	153.0	1612	121227	120145	1082	285.0	285	[4, 3, 1, 4, 2, 3, 1, 2]	116230	10	[4, 3, 1, 4, 2, 3, 1, 2]	119860	A	167.0	152.0	135	172.0	0	172.0
14	1	1	168.0	250.0	201.0	1978	131120	129540	1580	261.0	261	[3, 2, 4, 1, 2, 4, 3, 1]	125149	30	[3, 2, 4, 1, 2, 4, 3, 1]	129279	B	278.0	306.0	135	186.0	0	191.0
15	1	1	112.0	169.0	156.0	1612	142627	141506	1121	293.0	293	[4, 3, 1, 4, 2, 3, 1, 2]	136882	30	[4, 3, 1, 4, 2, 3, 1, 2]	141213	A	163.0	151.0	135	182.0	0	188.0
16	1	1	182.0	244.0	178.0	1978	153169	151568	1601	285.0	285	[3, 2, 4, 1, 2, 4, 3, 1]	146851	10	[3, 2, 4, 1, 2, 4, 3, 1]	151283	B	338.0	307.0	135	164.0	0	188.0
17	1	1	183.0	140.0	152.0	1978	161634	160254	1380	296.0	296	[3, 2, 4, 1, 2, 4, 3, 1]	156426	10	[3, 2, 4, 1, 2, 4, 3, 1]	159958	B	265.0	316.0	135	146.0	0	178.0
18	1	1	178.0	150.0	170.0	1978	170558	169101	1457	281.0	281	[3, 2, 4, 1, 2, 4, 3, 1]	164789	5	[3, 2, 4, 1, 2, 4, 3, 1]	168820	B	343.0	292.0	135	141.0	0	183.0
19	1	1	107.0	173.0	144.0	1612	179481	178392	1089	342.0	342	[4, 3, 1, 4, 2, 3, 1, 2]	174019	5	[4, 3, 1, 4, 2, 3, 1, 2]	178050	A	171.0	155.0	135	204.0	0	135.0
20	1	1	134.0	189.0	132.0	1612	188808	187613	1195	278.0	278	[4, 3, 1, 4, 2, 3, 1, 2]	183203	10	[4, 3, 1, 4, 2, 3, 1, 2]	187335	A	159.0	181.0	135	216.0	0	184.0
21	1	1	110.0	152.0	191.0	1612	198674	197506	1168	342.0	342	[4, 3, 1, 4, 2, 3, 1, 2]	192233	30	[4, 3, 1, 4, 2, 3, 1, 2]	197164	A	162.0	190.0	135	195.0	0	168.0
22	0	1		265.0	196.0	1978	208708	206532	1535	305.0	305	[3, 2, 4, 1, 2, 4]	202595	10	[3, 2, 4, 1, 2, 4, 3, 1]	206227	B		203.0	135	664.0	1	207.0
23	1	1	95.0	157.0	156.0	1612	217571	216498	1073	343.0	343	[4, 3, 1, 4, 2, 3, 1, 2]	212625	10	[4, 3, 1, 4, 2, 3, 1, 2]	216155	A	180.0	138.0	135	181.0	0	166.0
24	0	1				1978	226386	225371	509	244.0	244	[3, 2, 4, 4]	220996	5	[3, 2, 4, 1, 2, 4, 3, 1]	225127	B			135	182.0	0	189.0
25	1	1	94.0	191.0	141.0	1612	234943	233786	1157	251.0	251	[4, 3, 1, 4, 2, 3, 1, 2]	229204	5	[4, 3, 1, 4, 2, 3, 1, 2]	233535	A	205.0	136.0	135	214.0	0	176.0
26	1	1	184.0	258.0	164.0	1978	245385	243821	1564	318.0	318	[3, 2, 4, 1, 2, 4, 3, 1]	239971	10	[3, 2, 4, 1, 2, 4, 3, 1]	243503	B	369.0	221.0	135	172.0	0	196.0
27	1	1	139.0	171.0	206.0	1612	253821	252599	1222	325.0	325	[4, 3, 1, 4, 2, 3, 1, 2]	248443	30	[4, 3, 1, 4, 2, 3, 1, 2]	252274	A	177.0	186.0	135	207.0	0	136.0
28	1	1	117.0	129.0	171.0	1612	262918	261790	1128	312.0	312	[4, 3, 1, 4, 2, 3, 1, 2]	257247	10	[4, 3, 1, 4, 2, 3, 1, 2]	261478	A	169.0	165.0	135	215.0	0	162.0
29	1	1	211.0	186.0	182.0	1978	271971	270396	1575	326.0	326	[3, 2, 4, 1, 2, 4, 3, 1]	266541	30	[3, 2, 4, 1, 2, 4, 3, 1]	270070	B	249.0	381.0	135	184.0	0	182.0
30	1	2	111.0	163.0	198.0	1612	11006	9850	1156	297.0	297	[4, 3, 1, 4, 2, 3, 1, 2]	4722	5	[4, 3, 1, 4, 2, 3, 1, 2]	9553	A	170.0	155.0	135	205.0	0	154.0
31	1	2	130.0	188.0	164.0	1612	20123	18948	1175	289.0	289	[4, 3, 1, 4, 2, 3, 1, 2]	14928	5	[4, 3, 1, 4, 2, 3, 1, 2]	18659	A	168.0	165.0	135	208.0	0	152.0
32	1	2	169.0	337.0	180.0	1978	30957	29385	1572	309.0	309	[3, 2, 4, 1, 2, 4, 3, 1]	25245	5	[3, 2, 4, 1, 2, 4, 3, 1]	29076	B	312.0	223.0	135	198.0	0	153.0
33	1	2	119.0	173.0	145.0	1612	39240	38061	1179	312.0	312	[4, 3, 1, 4, 2, 3, 1, 2]	34121	30	[4, 3, 1, 4, 2, 3, 1, 2]	37749	A	182.0	172.0	135	198.0	0	190.0
34	1	2	123.0	168.0	159.0	1612	48110	46908	1202	309.0	309	[4, 3, 1, 4, 2, 3, 1, 2]	42668	10	[4, 3, 1, 4, 2, 3, 1, 2]	46599	A	183.0	156.0	135	227.0	0	186.0
35	1	2	116.0	162.0	169.0	1612	58760	57568	1192	399.0	399	[4, 3, 1, 4, 2, 3, 1, 2]	52438	30	[4, 3, 1, 4, 2, 3, 1, 2]	57169	A	202.0	154.0	135	241.0	0	148.0
36	1	2	179.0	155.0	164.0	1978	68079	66644	1435	325.0	325	[3, 2, 4, 1, 2, 4, 3, 1]	62288	5	[3, 2, 4, 1, 2, 4, 3, 1]	66319	B	312.0	285.0	135	180.0	0	160.0
37	1	2	107.0	164.0	135.0	1612	77616	76526	1090	362.0	362	[4, 3, 1, 4, 2, 3, 1, 2]	71434	5	[4, 3, 1, 4, 2, 3, 1, 2]	76164	A	191.0	143.0	135	207.0	0	143.0
38	1	2	182.0	150.0	156.0	1978	86811	85373	1438	303.0	303	[3, 2, 4, 1, 2, 4, 3, 1]	81539	30	[3, 2, 4, 1, 2, 4, 3, 1]	85070	B	308.0	303.0	135	185.0	0	154.0
39	1	2	127.0	152.0	146.0	1612	95041	93920	1121	313.0	313	[4, 3, 1, 4, 2, 3, 1, 2]	89976	30	[4, 3, 1, 4, 2, 3, 1, 2]	93607	A	178.0	144.0	135	197.0	0	177.0
40	1	2	175.0	142.0	138.0	1978	105155	103819	1336	323.0	323	[3, 2, 4, 1, 2, 4, 3, 1]	99664	10	[3, 2, 4, 1, 2, 4, 3, 1]	103496	B	287.0	269.0	135	165.0	0	160.0
41	1	2	158.0	162.0	139.0	1612	116496	115383	1113	433.0	433	[4, 3, 1, 4, 2, 3, 1, 2]	110417	10	[4, 3, 1, 4, 2, 3, 1, 2]	114950	A	173.0	142.0	135	193.0	0	146.0
42	1	2	177.0	169.0	180.0	1978	125772	124248	1524	296.0	296	[3, 2, 4, 1, 2, 4, 3, 1]	120321	10	[3, 2, 4, 1, 2, 4, 3, 1]	123952	B	298.0	342.0	135	176.0	0	182.0
43	1	2	175.0	126.0	181.0	1978	134199	132767	1432	309.0	309	[3, 2, 4, 1, 2, 4, 3, 1]	128927	5	[3, 2, 4, 1, 2, 4, 3, 1]	132458	B	288.0	294.0	135	171.0	0	197.0
44	0	2		261.0	168.0	1612	143091	141732	737	756.0	756	[4, 3, 1, 4, 2]	137253	5	[4, 3, 1, 4, 2, 3, 1, 2]	140976	A			135	163.0	1	145.0
45	1	2	187.0	171.0	184.0	1978	151866	150299	1567	290.0	290	[3, 2, 4, 1, 2, 4, 3, 1]	146078	10	[3, 2, 4, 1, 2, 4, 3, 1]	150009	B	183.0	382.0	135	251.0	0	209.0
46	1	2	186.0	362.0	181.0	1978	161764	160254	1510	298.0	298	[3, 2, 4, 1, 2, 4, 3, 1]	156025	5	[3, 2, 4, 1, 2, 4, 3, 1]	159956	B	216.0	224.0	135	161.0	0	180.0
47	1	2	132.0	186.0	148.0	1612	170396	169238	1158	287.0	287	[4, 3, 1, 4, 2, 3, 1, 2]	165021	5	[4, 3, 1, 4, 2, 3, 1, 2]	168951	A	198.0	133.0	135	213.0	0	148.0
48	1	2	178.0	145.0	227.0	1978	179406	177868	1538	312.0	312	[3, 2, 4, 1, 2, 4, 3, 1]	173925	30	[3, 2, 4, 1, 2, 4, 3, 1]	177556	B	209.0	317.0	135	271.0	0	191.0
