	accuracy	block	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	rew_onset	reward	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
17	1	5	147.0	168.0	168.0	1624	169013	167973	1040	339.0	339	[4, 3, 1, 4, 2, 3, 1, 2]	164003	10	[4, 3, 1, 4, 2, 3, 1, 2]	167634	A	154.0	174.0	107	129.0	0	100.0
18	1	5	100.0	194.0	168.0	1624	177551	176607	944	350.0	350	[4, 3, 1, 4, 2, 3, 1, 2]	172426	10	[4, 3, 1, 4, 2, 3, 1, 2]	176257	A	145.0	162.0	107	152.0	0	23.0
19	0	5		434.0	258.0	2313	187911	185599	1607	504.0	504	[3, 2, 4, 1, 2, 4, 3]	181463	5	[3, 2, 4, 1, 2, 4, 3, 1]	185095	B	238.0	208.0	107	288.0	1	181.0
20	1	5	154.0	384.0	185.0	2313	196218	194699	1519	379.0	379	[3, 2, 4, 1, 2, 4, 3, 1]	190688	5	[3, 2, 4, 1, 2, 4, 3, 1]	194320	B	202.0	165.0	107	229.0	0	200.0
21	1	5	166.0	410.0	180.0	2313	204699	203182	1517	313.0	313	[3, 2, 4, 1, 2, 4, 3, 1]	199338	30	[3, 2, 4, 1, 2, 4, 3, 1]	202869	B	212.0	157.0	107	215.0	0	177.0
22	1	5	146.0	456.0	137.0	2313	213377	211991	1386	237.0	237	[3, 2, 4, 1, 2, 4, 3, 1]	207923	30	[3, 2, 4, 1, 2, 4, 3, 1]	211754	B	169.0	127.0	107	207.0	0	144.0
23	1	5	139.0	233.0	179.0	1624	221402	220298	1104	264.0	264	[4, 3, 1, 4, 2, 3, 1, 2]	216503	30	[4, 3, 1, 4, 2, 3, 1, 2]	220034	A	177.0	138.0	107	141.0	0	97.0
24	1	5	163.0	268.0	216.0	2313	230592	228923	1669	275.0	275	[3, 2, 4, 1, 2, 4, 3, 1]	224817	10	[3, 2, 4, 1, 2, 4, 3, 1]	228648	B	417.0	244.0	107	193.0	0	168.0
25	1	5	124.0	156.0	207.0	1624	239223	238182	1041	251.0	251	[4, 3, 1, 4, 2, 3, 1, 2]	233400	30	[4, 3, 1, 4, 2, 3, 1, 2]	237931	A	150.0	191.0	107	137.0	0	76.0
26	1	5	134.0	282.0	203.0	1624	248949	247739	1210	273.0	273	[4, 3, 1, 4, 2, 3, 1, 2]	243335	10	[4, 3, 1, 4, 2, 3, 1, 2]	247466	A	168.0	183.0	107	140.0	0	100.0
27	0	5		419.0	358.0	2313	258780	256581	1694	391.0	391	[3, 2, 4, 1, 2, 4, 2]	252459	10	[3, 2, 4, 1, 2, 4, 3, 1]	256190	B		252.0	107	261.0	0	152.0
28	1	5	152.0	337.0	154.0	2313	266706	265291	1415	296.0	296	[3, 2, 4, 1, 2, 4, 3, 1]	261064	10	[3, 2, 4, 1, 2, 4, 3, 1]	264995	B	200.0	202.0	107	201.0	0	169.0
29	1	5	165.0	463.0	150.0	2313	275992	274448	1544	285.0	285	[3, 2, 4, 1, 2, 4, 3, 1]	269632	30	[3, 2, 4, 1, 2, 4, 3, 1]	274163	B	201.0	181.0	107	201.0	0	183.0
