	accuracy	block	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	rew_onset	reward	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
28	1	1	107.0	139.0	118.0	1407	272450	271555	895	377.0	377	[4, 3, 1, 4, 2, 3, 1, 2]	266966	10	[4, 3, 1, 4, 2, 3, 1, 2]	271178	A	205.0	147.0	129	165.0	0	14.0
29	1	1	195.0	117.0	177.0	1483	281248	280201	1047	430.0	430	[3, 2, 4, 1, 2, 4, 3, 1]	276260	30	[3, 2, 4, 1, 2, 4, 3, 1]	279771	B	120.0	132.0	129	194.0	0	112.0
30	0	2		176.0	133.0	1269	11304	9859	865	327.0	327	[4, 3, 1, 4, 2, 3, 1]	4713	5	[4, 3, 1, 4, 2, 3, 1, 2]	9532	A	164.0	148.0	129	169.0	1	75.0
31	0	2		138.0	116.0	1269	20492	19137	787	417.0	417	[4, 3, 1, 4, 2, 3, 1]	15007	5	[4, 3, 1, 4, 2, 3, 1, 2]	18720	A	169.0	139.0	129	144.0	1	81.0
32	1	2	175.0	100.0	166.0	1483	30585	29584	1001	383.0	383	[3, 2, 4, 1, 2, 4, 3, 1]	25390	5	[3, 2, 4, 1, 2, 4, 3, 1]	29201	B	147.0	136.0	129	161.0	0	116.0
33	0	2		159.0	94.0	1269	39430	38169	756	338.0	338	[4, 3, 1, 4, 2, 3, 2]	34220	30	[4, 3, 1, 4, 2, 3, 1, 2]	37831	A		134.0	129	151.0	0	42.0
34	0	2		159.0	129.0	1269	48317	46905	899	361.0	361	[4, 3, 1, 4, 2, 3, 1]	42632	10	[4, 3, 1, 4, 2, 3, 1, 2]	46544	A	188.0	142.0	129	169.0	1	112.0
35	1	2	111.0	156.0	115.0	1269	58362	57475	887	347.0	347	[4, 3, 1, 4, 2, 3, 1, 2]	52415	30	[4, 3, 1, 4, 2, 3, 1, 2]	57128	A	192.0	128.0	129	144.0	0	41.0
36	1	2	162.0	101.0	133.0	1483	67540	66564	976	341.0	341	[3, 2, 4, 1, 2, 4, 3, 1]	62211	5	[3, 2, 4, 1, 2, 4, 3, 1]	66223	B	114.0	168.0	129	183.0	0	115.0
37	0	2				1269	76939	76434	0		348	[3]	71374	5	[4, 3, 1, 4, 2, 3, 1, 2]	76086	A			129		0	
38	1	2	176.0	96.0	168.0	1483	85462	84485	977	329.0	329	[3, 2, 4, 1, 2, 4, 3, 1]	80645	30	[3, 2, 4, 1, 2, 4, 3, 1]	84156	B	116.0	164.0	129	161.0	0	96.0
39	0	2		181.0	125.0	1269	94480	93046	873	338.0	338	[4, 3, 1, 4, 2, 3, 1]	89096	30	[4, 3, 1, 4, 2, 3, 1, 2]	92708	A	222.0	162.0	129	124.0	1	59.0
40	1	2	185.0	99.0	207.0	1483	104162	103025	1137	331.0	331	[3, 2, 4, 1, 2, 4, 3, 1]	98878	10	[3, 2, 4, 1, 2, 4, 3, 1]	102694	B	165.0	190.0	129	189.0	0	102.0
41	0	2		155.0	111.0	1269	116092	114768	820	358.0	358	[4, 3, 1, 4, 2, 3, 2]	109898	10	[4, 3, 1, 4, 2, 3, 1, 2]	114410	A		137.0	129	154.0	0	71.0
42	1	2	160.0	115.0	151.0	1483	124681	123699	982	387.0	387	[3, 2, 4, 1, 2, 4, 3, 1]	119692	10	[3, 2, 4, 1, 2, 4, 3, 1]	123312	B	125.0	169.0	129	168.0	0	94.0
43	1	2	169.0	128.0	200.0	1483	133281	132192	1089	362.0	362	[3, 2, 4, 1, 2, 4, 3, 1]	128317	5	[3, 2, 4, 1, 2, 4, 3, 1]	131830	B	128.0	183.0	129	174.0	0	107.0
44	0	2		189.0	113.0	1269	142310	140923	874	386.0	386	[4, 3, 1, 4, 2, 3, 1]	136816	5	[4, 3, 1, 4, 2, 3, 1, 2]	140537	A	216.0	134.0	129	180.0	1	42.0
45	0	2				1483	150859	149858	497	337.0	337	[3, 2, 4, 3]	145610	10	[3, 2, 4, 1, 2, 4, 3, 1]	149521	B			129	193.0	0	105.0
46	0	2		101.0	244.0	1483	160855	159213	1070	344.0	344	[3, 2, 4, 1, 2, 4, 3]	154952	5	[3, 2, 4, 1, 2, 4, 3, 1]	158869	B	112.0	266.0	129	219.0	1	128.0
47	0	2		168.0	113.0	1269	169667	168313	850	362.0	362	[4, 3, 1, 4, 2, 3, 2]	164039	5	[4, 3, 1, 4, 2, 3, 1, 2]	167951	A		114.0	129	137.0	0	100.0
48	1	2	196.0	120.0	169.0	1483	177999	176891	1108	313.0	313	[3, 2, 4, 1, 2, 4, 3, 1]	172966	30	[3, 2, 4, 1, 2, 4, 3, 1]	176578	B	123.0	208.0	129	166.0	0	126.0
49	0	2		170.0	136.0	1269	188127	186689	881	334.0	334	[4, 3, 1, 4, 2, 3, 1]	182043	30	[4, 3, 1, 4, 2, 3, 1, 2]	186355	A	211.0	150.0	129	151.0	1	63.0
50	1	2	162.0	130.0	185.0	1483	196381	195308	1073	271.0	271	[3, 2, 4, 1, 2, 4, 3, 1]	191426	10	[3, 2, 4, 1, 2, 4, 3, 1]	195037	B	119.0	180.0	129	200.0	0	97.0
51	0	2		192.0	184.0	1269	205699	204369	736	442.0	442	[4, 3, 1, 4, 2, 3]	200416	10	[4, 3, 1, 4, 2, 3, 1, 2]	203927	A		155.0	129	201.0	1	4.0
52	1	2	195.0	113.0	183.0	1483	214527	213445	1082	320.0	320	[3, 2, 4, 1, 2, 4, 3, 1]	209113	30	[3, 2, 4, 1, 2, 4, 3, 1]	213125	B	185.0	126.0	129	158.0	0	122.0
53	0	2		109.0	194.0	1483	225259	223600	963	327.0	327	[3, 2, 4, 1, 2, 4, 3]	219062	10	[3, 2, 4, 1, 2, 4, 3, 1]	223273	B	127.0	213.0	129	169.0	1	151.0
54	0	2		173.0	124.0	1269	234831	233398	910	339.0	339	[4, 3, 1, 4, 2, 3, 1]	228646	10	[4, 3, 1, 4, 2, 3, 1, 2]	233059	A	244.0	138.0	129	140.0	1	91.0
55	0	2		157.0	106.0	1269	244823	243439	867	389.0	389	[4, 3, 1, 4, 2, 3, 1]	238830	10	[4, 3, 1, 4, 2, 3, 1, 2]	243050	A	216.0	147.0	129	166.0	1	75.0
56	1	2	163.0	122.0	180.0	1483	253623	252547	1076	311.0	311	[3, 2, 4, 1, 2, 4, 3, 1]	248524	5	[3, 2, 4, 1, 2, 4, 3, 1]	252236	B	121.0	205.0	129	177.0	0	108.0
57	1	2	173.0	97.0	196.0	1483	262369	261330	1039	360.0	360	[3, 2, 4, 1, 2, 4, 3, 1]	257458	30	[3, 2, 4, 1, 2, 4, 3, 1]	260970	B	123.0	152.0	129	156.0	0	142.0
58	1	2	239.0	107.0	203.0	1483	271622	270500	1122	276.0	276	[3, 2, 4, 1, 2, 4, 3, 1]	266307	30	[3, 2, 4, 1, 2, 4, 3, 1]	270224	B	125.0	190.0	129	154.0	0	104.0
59	0	2			163.0	1269	281186	280295	387	325.0	325	[4, 3, 1, 4, 3]	276157	30	[4, 3, 1, 4, 2, 3, 1, 2]	279970	A			129	121.0	0	81.0
60	1	3	164.0	119.0	159.0	1350	10641	9616	1025	294.0	294	[3, 2, 4, 1, 2, 4, 3, 1]	5010	30	[3, 2, 4, 1, 2, 4, 3, 1]	9322	B	130.0	150.0	129	161.0	0	142.0
61	0	3		119.0	172.0	1350	20277	18715	923	291.0	291	[3, 2, 4, 1, 2, 4, 3]	14809	5	[3, 2, 4, 1, 2, 4, 3, 1]	18424	B	129.0	183.0	129	152.0	1	168.0
62	0	3		118.0	159.0	1350	29166	27646	872	333.0	333	[3, 2, 4, 1, 2, 4, 3]	23596	30	[3, 2, 4, 1, 2, 4, 3, 1]	27313	B	137.0	190.0	129	161.0	1	107.0
63	0	3		109.0	145.0	1350	38853	37326	860	326.0	326	[3, 2, 4, 1, 2, 4, 3]	32685	10	[3, 2, 4, 1, 2, 4, 3, 1]	37000	B	127.0	179.0	129	149.0	1	151.0
64	0	3		110.0	166.0	1350	47420	46159	757	278.0	278	[3, 2, 4, 1, 2, 3]	42270	5	[3, 2, 4, 1, 2, 4, 3, 1]	45881	B			129	163.0	0	105.0
65	1	3	32.0	150.0	127.0	1269	56177	55323	854	364.0	364	[4, 3, 1, 4, 2, 3, 1, 2]	50641	5	[4, 3, 1, 4, 2, 3, 1, 2]	54959	A	186.0	146.0	129	134.0	0	79.0
66	1	3	53.0	142.0	104.0	1269	64963	64102	861	359.0	359	[4, 3, 1, 4, 2, 3, 1, 2]	60127	30	[4, 3, 1, 4, 2, 3, 1, 2]	63743	A	197.0	140.0	129	156.0	0	69.0
67	0	3		64.0	169.0	1350	74941	73773	664	346.0	346	[3, 2, 4, 1, 2, 3]	69512	30	[3, 2, 4, 1, 2, 4, 3, 1]	73427	B			129	181.0	0	90.0
68	1	3	94.0	135.0	115.0	1269	83088	82203	885	331.0	331	[4, 3, 1, 4, 2, 3, 1, 2]	78061	10	[4, 3, 1, 4, 2, 3, 1, 2]	81872	A	188.0	132.0	129	169.0	0	52.0
69	1	3	53.0	151.0	120.0	1269	94048	93169	879	315.0	315	[4, 3, 1, 4, 2, 3, 1, 2]	87140	30	[4, 3, 1, 4, 2, 3, 1, 2]	92854	A	214.0	133.0	129	139.0	0	69.0
70	0	3		102.0	160.0	1350	102966	101806	656	297.0	297	[3, 2, 4, 1, 2, 3]	97898	10	[3, 2, 4, 1, 2, 4, 3, 1]	101509	B			129	163.0	0	99.0
71	0	3		112.0	151.0	1350	112657	111130	863	326.0	326	[3, 2, 4, 1, 2, 4, 3]	106984	30	[3, 2, 4, 1, 2, 4, 3, 1]	110804	B	125.0	186.0	129	166.0	1	123.0
72	0	3		109.0	182.0	1350	122145	120595	941	303.0	303	[3, 2, 4, 1, 2, 4, 3]	115876	10	[3, 2, 4, 1, 2, 4, 3, 1]	120292	B	128.0	218.0	129	190.0	1	114.0
73	0	3		144.0	100.0	1269	131247	129866	787	391.0	391	[4, 3, 1, 4, 2, 3, 1]	125863	10	[4, 3, 1, 4, 2, 3, 1, 2]	129475	A	210.0	125.0	129	143.0	1	65.0
74	0	3		178.0	114.0	1269	141730	140256	901	298.0	298	[4, 3, 1, 4, 2, 3, 1]	135146	10	[4, 3, 1, 4, 2, 3, 1, 2]	139958	A	223.0	133.0	129	161.0	1	92.0
75	0	3		206.0	81.0	1269	151813	150390	913	350.0	350	[4, 3, 1, 4, 2, 3, 1]	146429	5	[4, 3, 1, 4, 2, 3, 1, 2]	150040	A	243.0	122.0	129	167.0	1	94.0
76	0	3		188.0	89.0	1269	161296	159847	902	323.0	323	[4, 3, 1, 4, 2, 3, 1]	155312	5	[4, 3, 1, 4, 2, 3, 1, 2]	159524	A	240.0	117.0	129	156.0	1	112.0
77	0	3		105.0	160.0	1350	170960	169447	864	340.0	340	[3, 2, 4, 1, 2, 4, 3]	165295	5	[3, 2, 4, 1, 2, 4, 3, 1]	169107	B	128.0	185.0	129	162.0	1	124.0
78	1	3	69.0	158.0	95.0	1269	179983	179108	875	317.0	317	[4, 3, 1, 4, 2, 3, 1, 2]	174479	30	[4, 3, 1, 4, 2, 3, 1, 2]	178791	A	212.0	109.0	129	144.0	0	88.0
79	1	3	85.0	165.0	124.0	1269	189274	188353	921	308.0	308	[4, 3, 1, 4, 2, 3, 1, 2]	184433	30	[4, 3, 1, 4, 2, 3, 1, 2]	188045	A	213.0	120.0	129	135.0	0	79.0
80	1	3	186.0	103.0	167.0	1350	200190	199152	1038	309.0	309	[3, 2, 4, 1, 2, 4, 3, 1]	194027	10	[3, 2, 4, 1, 2, 4, 3, 1]	198843	B	105.0	200.0	129	171.0	0	106.0
81	0	3		101.0	153.0	1350	209624	208130	826	359.0	359	[3, 2, 4, 1, 2, 4, 3]	204159	5	[3, 2, 4, 1, 2, 4, 3, 1]	207771	B	123.0	160.0	129	155.0	1	134.0
82	0	3		148.0	122.0	1269	219573	218246	823	284.0	284	[4, 3, 1, 4, 2, 3, 2]	213644	10	[4, 3, 1, 4, 2, 3, 1, 2]	217962	A		114.0	129	124.0	0	76.0
83	0	3		161.0	115.0	1269	228263	226842	914	354.0	354	[4, 3, 1, 4, 2, 3, 1]	222776	10	[4, 3, 1, 4, 2, 3, 1, 2]	226488	A	252.0	137.0	129	161.0	1	88.0
84	1	3	99.0	167.0	110.0	1269	236631	235708	923	333.0	333	[4, 3, 1, 4, 2, 3, 1, 2]	231462	5	[4, 3, 1, 4, 2, 3, 1, 2]	235375	A	203.0	122.0	129	131.0	0	91.0
85	0	3		175.0	406.0	1350	245849	244319	870	323.0	323	[3, 2, 4, 1, 2]	240383	5	[3, 2, 4, 1, 2, 4, 3, 1]	243996	B			129	205.0	1	84.0
86	0	3		121.0	161.0	1350	254640	253100	881	313.0	313	[3, 2, 4, 1, 2, 4, 3]	248969	30	[3, 2, 4, 1, 2, 4, 3, 1]	252787	B	118.0	170.0	129	154.0	1	157.0
87	0	3		119.0	166.0	1350	264030	262449	886	272.0	272	[3, 2, 4, 1, 2, 4, 3]	258059	10	[3, 2, 4, 1, 2, 4, 3, 1]	262177	B	143.0	197.0	129	183.0	1	78.0
88	0	3		170.0	132.0	1269	273631	272181	912	322.0	322	[4, 3, 1, 4, 2, 3, 1]	267248	5	[4, 3, 1, 4, 2, 3, 1, 2]	271859	A	166.0	261.0	129	118.0	1	65.0
89	1	3	96.0	170.0	134.0	1269	282123	281174	949	318.0	318	[4, 3, 1, 4, 2, 3, 1, 2]	277142	30	[4, 3, 1, 4, 2, 3, 1, 2]	280856	A	213.0	142.0	129	139.0	0	55.0
90	1	4	96.0	118.0	157.0	1269	10183	9239	944	314.0	314	[4, 3, 1, 4, 2, 3, 1, 2]	5211	30	[4, 3, 1, 4, 2, 3, 1, 2]	8925	A	183.0	182.0	129	104.0	0	104.0
91	0	4		108.0	144.0	1350	21599	20085	884	339.0	339	[3, 2, 4, 1, 2, 4, 3]	15633	5	[3, 2, 4, 1, 2, 4, 3, 1]	19746	B	131.0	204.0	129	161.0	1	136.0
92	1	4	88.0	151.0	127.0	1269	30430	29539	891	302.0	302	[4, 3, 1, 4, 2, 3, 1, 2]	25126	10	[4, 3, 1, 4, 2, 3, 1, 2]	29237	A	172.0	153.0	129	114.0	0	86.0
93	1	4	98.0	151.0	136.0	1269	40883	39983	900	292.0	292	[4, 3, 1, 4, 2, 3, 1, 2]	34879	10	[4, 3, 1, 4, 2, 3, 1, 2]	39691	A	174.0	128.0	129	112.0	0	101.0
94	0	4		202.0	268.0	1350	50498	49059	763	414.0	414	[3, 2, 4, 1, 2]	44934	30	[3, 2, 4, 1, 2, 4, 3, 1]	48645	B			129	174.0	1	119.0
95	0	4		117.0	177.0	1350	60082	58518	896	289.0	289	[3, 2, 4, 1, 2, 4]	54517	5	[3, 2, 4, 1, 2, 4, 3, 1]	58229	B		320.0	129	165.0	1	117.0
96	1	4	163.0	85.0	143.0	1350	68882	67928	954	311.0	311	[3, 2, 4, 1, 2, 4, 3, 1]	63502	10	[3, 2, 4, 1, 2, 4, 3, 1]	67617	B	119.0	162.0	129	186.0	0	96.0
97	0	4		168.0	170.0	1269	77841	76390	910	321.0	321	[4, 3, 1, 4, 2, 3, 1]	72551	5	[4, 3, 1, 4, 2, 3, 1, 2]	76069	A	182.0	165.0	129	124.0	1	101.0
98	1	4	63.0	159.0	145.0	1269	86275	85365	910	312.0	312	[4, 3, 1, 4, 2, 3, 1, 2]	81241	30	[4, 3, 1, 4, 2, 3, 1, 2]	85053	A	191.0	144.0	129	129.0	0	79.0
99	1	4	184.0	109.0	121.0	1350	95508	94520	988	283.0	283	[3, 2, 4, 1, 2, 4, 3, 1]	90526	10	[3, 2, 4, 1, 2, 4, 3, 1]	94237	B	116.0	195.0	129	157.0	0	106.0
100	0	4		144.0	266.0	1350	105445	104002	938	298.0	298	[3, 2, 4, 1, 2, 3]	100188	10	[3, 2, 4, 1, 2, 4, 3, 1]	103704	B			129	176.0	0	107.0
101	1	4	96.0	156.0	122.0	1269	114591	113677	914	297.0	297	[4, 3, 1, 4, 2, 3, 1, 2]	109364	10	[4, 3, 1, 4, 2, 3, 1, 2]	113380	A	210.0	117.0	129	124.0	0	89.0
102	0	4		112.0	178.0	1350	124006	122449	992	296.0	296	[3, 2, 4, 1, 2, 4, 3]	118441	5	[3, 2, 4, 1, 2, 4, 3, 1]	122153	B	144.0	273.0	129	175.0	1	110.0
103	0	4		187.0	69.0	1269	132909	131468	911	331.0	331	[4, 3, 1, 4, 2, 3, 1]	127325	30	[4, 3, 1, 4, 2, 3, 1, 2]	131137	A	222.0	152.0	129	184.0	1	97.0
104	0	4				1350	142308	141803	0		273	[4]	137219	30	[3, 2, 4, 1, 2, 4, 3, 1]	141530	B			129		0	
105	0	4		96.0	201.0	1350	151393	149909	952	369.0	369	[3, 2, 4, 1, 2, 4, 3]	146027	10	[3, 2, 4, 1, 2, 4, 3, 1]	149540	B	129.0	219.0	129	169.0	1	138.0
106	0	4				1350	161874	160755	615	318.0	318	[3, 2, 4, 2]	155119	30	[3, 2, 4, 1, 2, 4, 3, 1]	160437	B			129	178.0	0	138.0
107	0	4		171.0	112.0	1269	170877	169459	744	354.0	354	[4, 3, 1, 4, 2, 3]	165092	30	[4, 3, 1, 4, 2, 3, 1, 2]	169105	A		243.0	129	145.0	1	73.0
108	1	4	77.0	171.0	97.0	1269	178815	177927	888	329.0	329	[4, 3, 1, 4, 2, 3, 1, 2]	174086	5	[4, 3, 1, 4, 2, 3, 1, 2]	177598	A	194.0	98.0	129	198.0	0	53.0
109	1	4	63.0	92.0	211.0	1269	188808	187891	917	314.0	314	[4, 3, 1, 4, 2, 3, 1, 2]	182665	5	[4, 3, 1, 4, 2, 3, 1, 2]	187577	A	170.0	171.0	129	140.0	0	70.0
110	1	4	95.0	178.0	115.0	1269	197267	196390	877	309.0	309	[4, 3, 1, 4, 2, 3, 1, 2]	192558	30	[4, 3, 1, 4, 2, 3, 1, 2]	196081	A	180.0	103.0	129	138.0	0	68.0
111	0	4			278.0	1269	206406	205100	601	466.0	466	[4, 3, 1, 4]	201120	10	[4, 3, 1, 4, 2, 3, 1, 2]	204634	A			129	245.0	1	78.0
112	0	4				1350	215561	214600	457	373.0	373	[3, 2, 4, 3]	210408	30	[3, 2, 4, 1, 2, 4, 3, 1]	214227	B			129	183.0	0	134.0
113	1	4	104.0	178.0	116.0	1269	224305	223406	899	307.0	307	[4, 3, 1, 4, 2, 3, 1, 2]	219484	5	[4, 3, 1, 4, 2, 3, 1, 2]	223099	A	176.0	113.0	129	143.0	0	69.0
114	0	4			137.0	1269	233837	232767	566	295.0	295	[4, 3, 1, 4, 1]	228657	10	[4, 3, 1, 4, 2, 3, 1, 2]	232472	A			129	144.0	0	97.0
115	1	4	173.0	113.0	158.0	1350	242586	241540	1046	290.0	290	[3, 2, 4, 1, 2, 4, 3, 1]	237538	30	[3, 2, 4, 1, 2, 4, 3, 1]	241250	B	117.0	193.0	129	167.0	0	125.0
116	0	4		114.0	165.0	1350	252520	251035	931	368.0	368	[3, 2, 4, 1, 2, 4, 3]	246255	5	[3, 2, 4, 1, 2, 4, 3, 1]	250667	B	111.0	237.0	129	180.0	1	124.0
117	0	4		117.0	135.0	1350	262006	260546	869	393.0	393	[3, 2, 4, 1, 2, 4, 3]	256542	5	[3, 2, 4, 1, 2, 4, 3, 1]	260153	B	105.0	220.0	129	174.0	1	118.0
118	0	4		138.0	139.0	1350	272088	270574	951	339.0	339	[3, 2, 4, 1, 2, 4, 3]	265724	10	[3, 2, 4, 1, 2, 4, 3, 1]	270235	B	112.0	232.0	129	188.0	1	142.0
119	1	4	112.0	190.0	106.0	1269	280643	279695	948	271.0	271	[4, 3, 1, 4, 2, 3, 1, 2]	275413	5	[4, 3, 1, 4, 2, 3, 1, 2]	279424	A	203.0	118.0	129	140.0	0	79.0
120	0	5		194.0	125.0	1269	9794	8435	764	413.0	413	[4, 3, 1, 4, 2, 3]	4211	5	[4, 3, 1, 4, 2, 3, 1, 2]	8022	A		141.0	129	181.0	1	123.0
121	1	5	141.0	113.0	146.0	1350	18164	17143	1021	234.0	234	[3, 2, 4, 1, 2, 4, 3, 1]	13396	30	[3, 2, 4, 1, 2, 4, 3, 1]	16909	B	123.0	197.0	129	159.0	0	142.0
122	1	5	93.0	148.0	116.0	1269	27019	26207	812	262.0	262	[4, 3, 1, 4, 2, 3, 1, 2]	22334	5	[4, 3, 1, 4, 2, 3, 1, 2]	25945	A	160.0	125.0	129	113.0	0	57.0
123	1	5	99.0	153.0	112.0	1269	36789	35942	847	260.0	260	[4, 3, 1, 4, 2, 3, 1, 2]	31970	5	[4, 3, 1, 4, 2, 3, 1, 2]	35682	A	161.0	120.0	129	122.0	0	80.0
124	1	5	133.0	104.0	133.0	1350	46657	45756	901	291.0	291	[3, 2, 4, 1, 2, 4, 3, 1]	41846	30	[3, 2, 4, 1, 2, 4, 3, 1]	45465	B	101.0	162.0	129	171.0	0	97.0
125	1	5	143.0	91.0	144.0	1350	55170	54227	943	282.0	282	[3, 2, 4, 1, 2, 4, 3, 1]	50327	10	[3, 2, 4, 1, 2, 4, 3, 1]	53945	B	113.0	208.0	129	151.0	0	93.0
126	1	5	60.0	144.0	121.0	1269	64778	63995	783	342.0	342	[4, 3, 1, 4, 2, 3, 1, 2]	59739	10	[4, 3, 1, 4, 2, 3, 1, 2]	63653	A	159.0	125.0	129	131.0	0	43.0
