	accuracy	block	cue_onset	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
0	0	1	4010			402.0	3000	10625	8546	1262	1424.0	1424	[3, 2, 4, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	7122	A			114	442.0	1	418.0
1	0	1	11597		237.0	423.0	3000	18521	15475	2533	458.0	458	[1, 3, 2, 4, 1, 4, 2]	[1, 3, 2, 4, 1, 4, 2, 3]	15017	random	528.0	521.0	114	306.0	1	518.0
2	0	1	19686		259.0	308.0	3000	25073	23237	1332	441.0	441	[3, 2, 4, 1, 2, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	22796	A			114	259.0	0	241.0
3	1	1	26641	330.0	327.0	246.0	3000	32318	30126	2192	374.0	374	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	29752	A	364.0	354.0	114	314.0	0	257.0
4	1	1	34233	386.0	272.0	213.0	3000	39586	37623	1963	378.0	378	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	37245	A	312.0	302.0	114	193.0	0	285.0
5	0	1	41701			521.0	3000	48314	45280	2225	469.0	469	[4, 1, 3, 2]	[4, 1, 3, 2, 3, 4, 2, 1]	44811	random			114	735.0	1	969.0
6	1	1	49683	320.0	275.0	195.0	3000	55536	53570	1966	375.0	375	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	53195	A	324.0	382.0	114	239.0	0	231.0
7	1	1	57652	196.0	258.0	324.0	3000	63856	61537	2319	462.0	462	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	61075	A	431.0	272.0	114	349.0	0	489.0
8	1	1	65571	274.0	350.0	199.0	3000	71056	69150	1906	369.0	369	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	68781	A	310.0	347.0	114	150.0	0	276.0
9	1	1	73273	237.0	284.0	165.0	3000	78368	76724	1644	240.0	240	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	76484	A	255.0	289.0	114	239.0	0	175.0
10	0	1	80182				3000	84440	83770	166	376.0	376	[4, 1]	[4, 3, 2, 1, 2, 3, 1, 4]	83394	random			114		0	
11	1	1	85406	203.0	212.0	172.0	3000	90424	88716	1708	289.0	289	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	88427	A	336.0	375.0	114	232.0	0	178.0
12	1	1	92138	265.0	260.0	198.0	3000	97256	95424	1832	268.0	268	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	95156	A	321.0	276.0	114	209.0	0	303.0
13	1	1	98770	249.0	250.0	222.0	3000	104030	102129	1901	345.0	345	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	101784	A	351.0	251.0	114	276.0	0	302.0
14	0	1	105845		440.0	205.0	3000	112458	109358	2351	403.0	403	[3, 2, 4, 1, 4, 1, 2]	[3, 2, 4, 1, 4, 1, 2, 3]	108955	random	819.0	274.0	114	262.0	1	351.0
15	0	1	113423				3000	119117	117628	985	495.0	495	[2, 1, 4, 1]	[2, 1, 4, 2, 3, 4, 1, 3]	117133	B			114	364.0	0	405.0
16	1	1	121481	254.0	252.0	231.0	3000	127745	125838	1907	537.0	537	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	125301	A	367.0	325.0	114	232.0	0	246.0
17	1	1	129560	311.0	257.0	189.0	3000	134699	132846	1853	274.0	274	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	132572	A	301.0	422.0	114	226.0	0	147.0
18	0	1	137315				3000	143471	141792	1173	555.0	555	[2, 1, 4, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	141237	B			114	353.0	0	489.0
19	0	1	144538				3000	149287	148282	501	334.0	334	[3, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	147948	A			114		0	
20	1	1	150460	218.0	304.0	263.0	3000	156300	153948	2352	275.0	275	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	153673	A	459.0	338.0	114	479.0	0	291.0
21	0	1	158015		339.0	450.0	3000	164015	161647	1864	522.0	522	[2, 1, 4, 2, 3, 1]	[2, 1, 4, 2, 3, 4, 1, 3]	161125	B			114	358.0	0	437.0
22	1	1	165079	298.0	368.0	294.0	3000	171064	168825	2239	336.0	336	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	168489	A	297.0	420.0	114	272.0	0	290.0
23	1	1	172578	324.0	321.0	328.0	3000	178571	176241	2330	348.0	348	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	175893	A	314.0	487.0	114	260.0	0	296.0
