	accuracy	block	cue_onset	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
0	0	1	2011		395.0	423.0	3000	8026	4822	2413	299.0	299	[4, 3, 1, 4, 2, 3, 1]	[4, 3, 1, 4, 2, 3, 1, 2]	4523	A	394.0	315.0	123	415.0	1	471.0
1	0	1	10041				3000	14226	13058	663	499.0	499	[3, 2, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	12559	B			123		0	346.0
2	1	1	16240	354.0	327.0	341.0	3000	21682	19095	2587	343.0	343	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	18752	A	342.0	335.0	123	359.0	0	529.0
3	0	1	23696		350.0	381.0	3000	29290	26459	2327	251.0	251	[4, 3, 1, 4, 2, 3, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	26208	A		320.0	123	417.0	0	518.0
4	0	1	31304		446.0	503.0	3000	37322	34069	2485	250.0	250	[3, 2, 4, 1, 2, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	33819	B		547.0	123	556.0	1	433.0
5	0	1	39337		568.0	423.0	3000	45354	42122	2403	271.0	271	[3, 2, 4, 1, 2, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	41851	B		483.0	123	518.0	1	411.0
6	0	1	47373		545.0	444.0	3000	53394	50488	1986	597.0	597	[3, 2, 4, 1, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	49891	B			123	519.0	1	478.0
7	0	1	55412		299.0	320.0	3000	61431	58400	2418	472.0	472	[4, 3, 1, 4, 2, 3, 1]	[4, 3, 1, 4, 2, 3, 1, 2]	57928	A	459.0	494.0	123	337.0	1	509.0
8	0	1	63453		370.0	380.0	3000	69380	66404	2472	431.0	431	[4, 3, 1, 4, 2, 3, 1, 4]	[4, 3, 1, 4, 2, 3, 1, 2]	65973	A	336.0	356.0	123	569.0	0	104.0
9	0	1	71395				3000	75076	74572	0		657	[4]	[3, 2, 4, 1, 2, 4, 3, 1]	73915	B			123		0	
10	0	1	77093		426.0	373.0	3000	83113	79925	2407	315.0	315	[3, 2, 4, 1, 2, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	79610	B		549.0	123	621.0	1	438.0
11	0	1	85128		356.0	362.0	3000	91147	88107	2245	463.0	463	[4, 3, 1, 4, 2, 3, 1]	[4, 3, 1, 4, 2, 3, 1, 2]	87644	A	368.0	389.0	123	320.0	1	450.0
12	1	1	93162	323.0	303.0	301.0	3000	98599	96174	2425	491.0	491	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	95683	A	276.0	340.0	123	358.0	0	524.0
