	accuracy	block	cue_onset	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
0	0	1	2016				3000	5936	5428	0		880	[4]	[3, 2, 4, 1, 2, 4, 3, 1]	4548	A			108		0	
1	0	1	7996		381.0	380.0	3000	14030	11193	2304	666.0	666	[2, 1, 4, 2, 3, 4, 1]	[2, 1, 4, 2, 3, 4, 1, 3]	10527	B	360.0	335.0	108	391.0	1	457.0
2	1	1	16070	367.0	391.0	324.0	3000	21332	18972	2360	371.0	371	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	18601	B	273.0	283.0	108	305.0	0	417.0
3	0	1	23356		326.0	322.0	3000	28646	26489	1652	603.0	603	[3, 2, 4, 1, 2, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	25886	A			108	326.0	0	336.0
4	1	1	30682	320.0	361.0	330.0	3000	36039	33745	2294	532.0	532	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	33213	B	289.0	312.0	108	311.0	0	371.0
5	1	1	38066	457.0	325.0	295.0	3000	43134	40988	2146	391.0	391	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	40597	B	216.0	303.0	108	358.0	0	192.0
6	0	1	45159		403.0	235.0	3000	50396	48059	1832	369.0	369	[2, 1, 4, 2, 3, 4, 1, 2]	[2, 1, 4, 2, 3, 4, 1, 3]	47690	B	249.0	283.0	108	257.0	0	204.0
7	1	1	52434	381.0	384.0	288.0	3000	57935	55508	2427	544.0	544	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	54964	A	399.0	326.0	108	337.0	0	312.0
8	1	1	59958	368.0	444.0	390.0	3000	65256	62944	2312	455.0	455	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	62489	B	301.0	268.0	108	336.0	0	205.0
9	1	1	67284	267.0	394.0	286.0	3000	72697	70389	2308	574.0	574	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	69815	A	326.0	308.0	108	304.0	0	423.0
10	1	1	74725	179.0	294.0	217.0	3000	79624	77734	1890	478.0	478	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	77256	A	304.0	285.0	108	302.0	0	309.0
11	1	1	81649	480.0	342.0	290.0	3000	87091	84537	2554	357.0	357	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	84180	B	651.0	292.0	108	315.0	0	184.0
12	1	1	89118	164.0	345.0	231.0	3000	94007	92024	1983	375.0	375	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	91649	A	309.0	302.0	108	304.0	0	328.0
13	1	1	96032	230.0	307.0	233.0	3000	101098	99153	1945	590.0	590	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	98563	A	301.0	301.0	108	265.0	0	308.0
14	1	1	103125	542.0	365.0	303.0	3000	108389	106025	2364	369.0	369	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	105656	B	269.0	282.0	108	519.0	0	84.0
15	1	1	110414	230.0	313.0	224.0	3000	115407	113477	1930	533.0	533	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	112944	A	274.0	305.0	108	299.0	0	285.0
16	1	1	117431	207.0	320.0	238.0	3000	122301	120332	1969	370.0	370	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	119962	A	295.0	305.0	108	325.0	0	279.0
17	1	1	124327	216.0	283.0	255.0	3000	129173	127316	1857	457.0	457	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	126859	A	262.0	305.0	108	285.0	0	251.0
18	1	1	131199	229.0	234.0	215.0	3000	136058	134293	1765	564.0	564	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	133729	A	253.0	270.0	108	307.0	0	257.0
19	1	1	138084	189.0	267.0	188.0	3000	142867	141233	1634	618.0	618	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	140615	A	219.0	226.0	108	271.0	0	274.0
20	1	1	144896	304.0	367.0	316.0	3000	149889	147771	2118	344.0	344	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	147427	B	318.0	258.0	108	316.0	0	239.0
21	1	1	151917	184.0	300.0	264.0	3000	156714	154934	1780	488.0	488	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	154446	A	214.0	238.0	108	302.0	0	278.0
22	1	1	158739	183.0	250.0	243.0	3000	163265	161645	1620	383.0	383	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	161262	A	224.0	224.0	108	281.0	0	215.0
23	1	1	165293	238.0	320.0	295.0	3000	170103	168211	1892	387.0	387	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	167824	B	265.0	270.0	108	305.0	0	199.0
24	1	1	172136	286.0	289.0	245.0	3000	177133	175070	2063	405.0	405	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	174665	A	268.0	281.0	108	314.0	0	380.0
25	1	1	179164	210.0	215.0	232.0	3000	183816	182087	1729	392.0	392	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	181695	A	268.0	290.0	108	275.0	0	239.0
26	1	1	185846	273.0	226.0	301.0	3000	190676	188752	1924	376.0	376	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	188376	A	311.0	271.0	108	288.0	0	254.0
27	1	1	192704	203.0	172.0	243.0	3000	197186	195661	1525	425.0	425	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	195236	A	230.0	204.0	108	245.0	0	228.0
28	1	1	199215	293.0	368.0	257.0	3000	204284	202098	2186	353.0	353	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	201745	B	309.0	320.0	108	352.0	0	287.0
29	1	1	206315	191.0	135.0	228.0	3000	210683	209260	1423	414.0	414	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	208846	A	196.0	202.0	108	249.0	0	222.0
30	0	1	212709		340.0	257.0	3000	218035	215697	1833	457.0	457	[2, 1, 4, 2, 3, 4, 1, 2]	[2, 1, 4, 2, 3, 4, 1, 3]	215240	B	291.0	267.0	108	249.0	0	223.0
31	1	1	220073	223.0	151.0	253.0	3000	224697	223100	1597	496.0	496	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	222604	A	250.0	231.0	108	247.0	0	242.0
32	1	1	226722	187.0	134.0	230.0	3000	231448	230077	1371	824.0	824	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	229253	A	200.0	181.0	108	206.0	0	233.0
33	1	1	233473	211.0	87.0	242.0	3000	237785	236427	1358	423.0	423	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	236004	A	221.0	184.0	108	221.0	0	192.0
34	1	1	239817	209.0	152.0	209.0	3000	244234	242832	1402	484.0	484	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	242348	A	207.0	182.0	108	242.0	0	201.0
35	1	1	246267	184.0	112.0	231.0	3000	250642	249361	1281	563.0	563	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	248798	A	190.0	139.0	108	242.0	0	183.0
36	1	1	252668	201.0	83.0	214.0	3000	256993	255761	1232	563.0	563	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	255198	A	171.0	152.0	108	229.0	0	182.0
