	accuracy	block	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	rew_onset	reward	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
19	0	1		297.0	329.0	1903.0	187636	185501	1440	271.0	271	[3, 2, 4, 1, 2, 4, 3]	181219	5	[3, 2, 4, 1, 2, 4, 3, 1]	185230	A	194.0	251.0	124	196.0	1	173.0
20	1	1	200.0	140.0	190.0	1903.0	196327	194925	1402	306.0	306	[3, 2, 4, 1, 2, 4, 3, 1]	190505	10	[3, 2, 4, 1, 2, 4, 3, 1]	194619	A	232.0	211.0	124	268.0	0	161.0
21	0	1		382.0	253.0	1903.0	206759	204820	1198	467.0	467	[3, 2, 4, 1, 2, 4]	199440	30	[3, 2, 4, 1, 2, 4, 3, 1]	204353	A		191.0	124	214.0	1	158.0
22	0	1			251.0	2182.0	215404	214011	889	569.0	569	[2, 1, 4, 2, 4]	209824	10	[2, 1, 4, 2, 3, 4, 1, 3]	213442	B			124	223.0	0	214.0
23	0	1		122.0	252.0	1903.0	225023	222953	1438	336.0	336	[3, 2, 4, 1, 2, 4, 3]	219097	10	[3, 2, 4, 1, 2, 4, 3, 1]	222617	A	211.0	400.0	124	264.0	1	189.0
24	0	1		252.0	252.0	2182.0	234195	232126	1563	417.0	417	[2, 1, 4, 2, 3, 4, 1, 2]	227596	5	[2, 1, 4, 2, 3, 4, 1, 3]	231709	B	233.0	194.0	124	251.0	0	160.0
25	1	1	258.0	85.0	247.0	1903.0	242874	241446	1428	354.0	354	[3, 2, 4, 1, 2, 4, 3, 1]	236779	5	[3, 2, 4, 1, 2, 4, 3, 1]	241092	A	131.0	397.0	124	194.0	0	116.0
26	0	1		232.0	591.0	2182.0	253784	251403	1756	304.0	304	[2, 1, 4, 2, 3, 4]	247588	10	[2, 1, 4, 2, 3, 4, 1, 3]	251099	B		200.0	124	556.0	1	177.0
27	0	1				1903.0	261127	260222	400	342.0	342	[3, 2, 1]	256069	30	[3, 2, 4, 1, 2, 4, 3, 1]	259880	A			124		0	149.0
28	0	1		297.0	279.0	1903.0	270308	268417	1319	515.0	515	[3, 2, 4, 1, 2]	263691	10	[3, 2, 4, 1, 2, 4, 3, 1]	267902	A			124	241.0	1	502.0
29	1	1	316.0	188.0	239.0	2182.0	278757	276885	1872	292.0	292	[2, 1, 4, 2, 3, 4, 1, 3]	273074	30	[2, 1, 4, 2, 3, 4, 1, 3]	276593	B	323.0	165.0	124	445.0	0	196.0
30	1	2	228.0	96.0	254.0	1903.0	11172	9803	1369	280.0	280	[3, 2, 4, 1, 2, 4, 3, 1]	4712	5	[3, 2, 4, 1, 2, 4, 3, 1]	9523	A	186.0	237.0	124	191.0	0	177.0
31	1	2	187.0	226.0	237.0	1903.0	20348	18874	1474	376.0	376	[3, 2, 4, 1, 2, 4, 3, 1]	14787	5	[3, 2, 4, 1, 2, 4, 3, 1]	18498	A	219.0	193.0	124	240.0	0	172.0
32	0	2		179.0	236.0	2182.0	31660	29357	1549	382.0	382	[2, 1, 4, 2, 3, 4, 1]	25162	5	[2, 1, 4, 2, 3, 4, 1, 3]	28975	B	215.0	117.0	124	581.0	1	221.0
33	1	2	225.0	303.0	258.0	1903.0	39485	38035	1450	354.0	354	[3, 2, 4, 1, 2, 4, 3, 1]	34067	30	[3, 2, 4, 1, 2, 4, 3, 1]	37681	A	153.0	189.0	124	189.0	0	133.0
34	1	2	192.0	326.0	239.0	1903.0	48200	46780	1420	261.0	261	[3, 2, 4, 1, 2, 4, 3, 1]	42608	10	[3, 2, 4, 1, 2, 4, 3, 1]	46519	A	170.0	186.0	124	174.0	0	133.0
35	1	2	180.0	168.0	229.0	1903.0	58731	57247	1484	319.0	319	[3, 2, 4, 1, 2, 4, 3, 1]	52215	30	[3, 2, 4, 1, 2, 4, 3, 1]	56928	A	295.0	231.0	124	234.0	0	147.0
36	1	2	283.0	231.0	457.0	2182.0	67931	66210	1721	253.0	253	[2, 1, 4, 2, 3, 4, 1, 3]	61945	5	[2, 1, 4, 2, 3, 4, 1, 3]	65957	B	215.0	146.0	124	259.0	0	130.0
37	1	2	205.0	181.0	177.0	1903.0	77448	76082	1366	300.0	300	[3, 2, 4, 1, 2, 4, 3, 1]	71070	5	[3, 2, 4, 1, 2, 4, 3, 1]	75782	A	189.0	214.0	124	208.0	0	192.0
38	1	2	298.0	223.0	204.0	2182.0	86415	84856	1559	276.0	276	[2, 1, 4, 2, 3, 4, 1, 3]	81069	30	[2, 1, 4, 2, 3, 4, 1, 3]	84580	B	218.0	108.0	124	472.0	0	36.0
39	1	2	219.0	128.0	213.0	1903.0	94721	93413	1308	448.0	448	[3, 2, 4, 1, 2, 4, 3, 1]	89350	30	[3, 2, 4, 1, 2, 4, 3, 1]	92965	A	192.0	200.0	124	207.0	0	149.0
40	1	2	342.0	182.0	428.0	2182.0	104788	103139	1649	288.0	288	[2, 1, 4, 2, 3, 4, 1, 3]	99035	10	[2, 1, 4, 2, 3, 4, 1, 3]	102851	B	188.0	132.0	124	249.0	0	128.0
41	1	2	195.0	70.0	200.0	1903.0	115827	114634	1193	298.0	298	[3, 2, 4, 1, 2, 4, 3, 1]	109823	10	[3, 2, 4, 1, 2, 4, 3, 1]	114336	A	190.0	203.0	124	174.0	0	161.0
42	0	2		183.0	159.0	2182.0	125388	123198	1686	241.0	241	[2, 1, 4, 2, 3, 4, 1, 2]	119343	10	[2, 1, 4, 2, 3, 4, 1, 3]	122957	B	205.0	113.0	124	527.0	0	155.0
43	1	2	387.0	242.0	249.0	2182.0	133248	131642	1606	357.0	357	[2, 1, 4, 2, 3, 4, 1, 3]	127773	5	[2, 1, 4, 2, 3, 4, 1, 3]	131285	B	201.0	148.0	124	265.0	0	114.0
44	0	2		68.0	181.0	1903.0	142198	140088	1047	296.0	296	[3, 2, 4, 1, 2, 4, 3]	136082	5	[3, 2, 4, 1, 2, 4, 3, 1]	139792	A	246.0	224.0	124	168.0	1	160.0
45	1	2	495.0	234.0	365.0	2182.0	150938	149066	1872	293.0	293	[2, 1, 4, 2, 3, 4, 1, 3]	144862	10	[2, 1, 4, 2, 3, 4, 1, 3]	148773	B	203.0	193.0	124	186.0	0	196.0
46	0	2				2182.0	159689	159185	0		390	[3]	154877	5	[2, 1, 4, 2, 3, 4, 1, 3]	158795	B			124		0	
47	0	2		262.0	395.0	1903.0	168491	166435	1410	350.0	350	[3, 2, 4, 1, 2, 4, 3]	162174	5	[3, 2, 4, 1, 2, 4, 3, 1]	166085	A	200.0	158.0	124	228.0	1	167.0
48	1	2	256.0	178.0	203.0	2182.0	176619	175099	1520	326.0	326	[2, 1, 4, 2, 3, 4, 1, 3]	171155	30	[2, 1, 4, 2, 3, 4, 1, 3]	174773	B	276.0	112.0	124	344.0	0	151.0
49	1	2	222.0	193.0	244.0	1903.0	185872	184520	1352	253.0	253	[3, 2, 4, 1, 2, 4, 3, 1]	179955	30	[3, 2, 4, 1, 2, 4, 3, 1]	184267	A	201.0	180.0	124	172.0	0	140.0
50	1	2	253.0	205.0	187.0	2182.0	194737	192973	1764	274.0	274	[2, 1, 4, 2, 3, 4, 1, 3]	189086	10	[2, 1, 4, 2, 3, 4, 1, 3]	192699	B	256.0	116.0	124	591.0	0	156.0
51	1	2	183.0	96.0	179.0	1903.0	203072	201913	1159	325.0	325	[3, 2, 4, 1, 2, 4, 3, 1]	198077	10	[3, 2, 4, 1, 2, 4, 3, 1]	201588	A	183.0	188.0	124	208.0	0	122.0
52	1	2	253.0	170.0	168.0	2182.0	212086	210677	1409	273.0	273	[2, 1, 4, 2, 3, 4, 1, 3]	206387	30	[2, 1, 4, 2, 3, 4, 1, 3]	210404	B	229.0	126.0	124	393.0	0	70.0
53	1	2	287.0	211.0	241.0	2182.0	221807	220396	1411	262.0	262	[2, 1, 4, 2, 3, 4, 1, 3]	215922	10	[2, 1, 4, 2, 3, 4, 1, 3]	220134	B	233.0	116.0	124	179.0	0	144.0
54	1	2	208.0	92.0	198.0	1903.0	231033	229829	1204	363.0	363	[3, 2, 4, 1, 2, 4, 3, 1]	225044	10	[3, 2, 4, 1, 2, 4, 3, 1]	229466	A	184.0	199.0	124	170.0	0	153.0
55	0	2				1903.0	240533	239464	564	305.0	305	[3, 2, 4, 2]	234948	10	[3, 2, 4, 1, 2, 4, 3, 1]	239159	A			124	193.0	0	140.0
56	1	2	260.0	206.0	205.0	2182.0	249186	247660	1526	345.0	345	[2, 1, 4, 2, 3, 4, 1, 3]	243597	5	[2, 1, 4, 2, 3, 4, 1, 3]	247315	B	281.0	110.0	124	335.0	0	129.0
57	1	2	243.0	197.0	174.0	2182.0	257611	256138	1473	306.0	306	[2, 1, 4, 2, 3, 4, 1, 3]	252321	30	[2, 1, 4, 2, 3, 4, 1, 3]	255832	B	259.0	131.0	124	343.0	0	126.0
58	1	2	231.0	195.0	267.0	2182.0	266574	265059	1515	301.0	301	[2, 1, 4, 2, 3, 4, 1, 3]	260847	30	[2, 1, 4, 2, 3, 4, 1, 3]	264758	B	308.0	126.0	124	215.0	0	173.0
59	1	2	222.0	175.0	253.0	1903.0	276044	274577	1467	350.0	350	[3, 2, 4, 1, 2, 4, 3, 1]	270410	30	[3, 2, 4, 1, 2, 4, 3, 1]	274227	A	248.0	191.0	124	186.0	0	192.0
60	0	3		213.0	147.0	1747.0	11574	9631	1327	307.0	307	[2, 1, 4, 2, 3, 4, 1]	5011	30	[2, 1, 4, 2, 3, 4, 1, 3]	9324	B	234.0	93.0	124	507.0	1	133.0
61	0	3		235.0	265.0	1747.0	20658	18737	1193	329.0	329	[2, 1, 4, 2, 3, 4, 1]	14795	5	[2, 1, 4, 2, 3, 4, 1, 3]	18408	B	320.0	60.0	124	196.0	1	117.0
62	1	3	211.0	220.0	305.0	1747.0	29007	27588	1419	296.0	296	[2, 1, 4, 2, 3, 4, 1, 3]	23580	30	[2, 1, 4, 2, 3, 4, 1, 3]	27292	B	288.0	64.0	124	190.0	0	141.0
63	0	3			171.0	1747.0	38679	37273	902	277.0	277	[2, 1, 4, 2, 4]	32678	10	[2, 1, 4, 2, 3, 4, 1, 3]	36996	B			124	493.0	0	54.0
64	0	3			225.0	1747.0	47170	45734	931	423.0	423	[2, 1, 4, 2, 4]	41699	5	[2, 1, 4, 2, 3, 4, 1, 3]	45311	B			124	462.0	0	44.0
65	0	3		285.0	248.0	1502.0	56313	54641	1035	333.0	333	[3, 2, 4, 1, 2, 4]	49996	5	[3, 2, 4, 1, 2, 4, 3, 1]	54308	A		171.0	124	163.0	1	168.0
66	1	3	201.0	115.0	218.0	1502.0	64585	63364	1221	263.0	263	[3, 2, 4, 1, 2, 4, 3, 1]	59484	30	[3, 2, 4, 1, 2, 4, 3, 1]	63101	A	181.0	199.0	124	135.0	0	172.0
67	1	3	217.0	285.0	229.0	1747.0	74509	73062	1447	247.0	247	[2, 1, 4, 2, 3, 4, 1, 3]	68901	30	[2, 1, 4, 2, 3, 4, 1, 3]	72815	B	227.0	191.0	124	203.0	0	95.0
68	0	3				1502.0	82823	81859	459	259.0	259	[3, 2, 4, 2]	77789	10	[3, 2, 4, 1, 2, 4, 3, 1]	81600	A			124	137.0	0	163.0
69	0	3		288.0	374.0	1502.0	93807	92078	1037	276.0	276	[3, 2, 4, 1, 2]	86089	30	[3, 2, 4, 1, 2, 4, 3, 1]	91802	A			124	175.0	1	200.0
70	0	3		197.0	208.0	1747.0	102737	100827	1212	340.0	340	[2, 1, 4, 2, 3, 4]	96875	10	[2, 1, 4, 2, 3, 4, 1, 3]	100487	B		132.0	124	547.0	1	128.0
71	1	3	168.0	242.0	181.0	1747.0	111886	110522	1364	347.0	347	[2, 1, 4, 2, 3, 4, 1, 3]	106362	30	[2, 1, 4, 2, 3, 4, 1, 3]	110175	B	229.0	126.0	124	330.0	0	88.0
72	0	3			219.0	1747.0	121439	120002	933	335.0	335	[2, 1, 4, 2, 4]	115256	10	[2, 1, 4, 2, 3, 4, 1, 3]	119667	B			124	419.0	0	45.0
73	0	3		344.0	268.0	1502.0	130380	128596	1225	221.0	221	[3, 2, 4, 1, 2, 4]	124760	10	[3, 2, 4, 1, 2, 4, 3, 1]	128375	A		257.0	124	210.0	1	146.0
74	0	3		192.0	255.0	1502.0	140864	139112	1100	253.0	253	[3, 2, 4, 1, 2, 4]	134045	10	[3, 2, 4, 1, 2, 4, 3, 1]	138859	A		197.0	124	230.0	1	226.0
75	0	3		193.0	229.0	1502.0	150945	149289	1021	349.0	349	[3, 2, 4, 1, 2, 4]	145330	5	[3, 2, 4, 1, 2, 4, 3, 1]	148940	A		216.0	124	189.0	1	194.0
76	0	3		198.0	206.0	1502.0	160428	158684	1207	261.0	261	[3, 2, 4, 1, 2, 4, 3]	154211	5	[3, 2, 4, 1, 2, 4, 3, 1]	158423	A	278.0	180.0	124	179.0	1	166.0
77	0	3			189.0	1747.0	169557	168307	745	301.0	301	[2, 1, 4, 2, 4]	164195	5	[2, 1, 4, 2, 3, 4, 1, 3]	168006	B			124	206.0	0	118.0
78	0	3		178.0	219.0	1502.0	179004	177260	1084	261.0	261	[3, 2, 4, 1, 2, 4, 3]	172677	30	[3, 2, 4, 1, 2, 4, 3, 1]	176999	A	203.0	167.0	124	197.0	1	120.0
79	1	3	214.0	85.0	165.0	1502.0	187779	186594	1185	304.0	304	[3, 2, 4, 1, 2, 4, 3, 1]	182673	30	[3, 2, 4, 1, 2, 4, 3, 1]	186290	A	154.0	245.0	124	176.0	0	146.0
80	1	3	400.0	275.0	182.0	1747.0	198828	197255	1573	148.0	148	[2, 1, 4, 2, 3, 4, 1, 3]	192296	10	[2, 1, 4, 2, 3, 4, 1, 3]	197107	B	160.0	216.0	124	217.0	0	123.0
81	0	3		288.0	118.0	1747.0	208276	206331	1059	305.0	305	[2, 1, 4, 2, 3, 4, 1]	202399	5	[2, 1, 4, 2, 3, 4, 1, 3]	206026	B	226.0	156.0	124	225.0	1	46.0
82	0	3				1502.0	217318	216453	361	245.0	245	[3, 2, 1]	211897	10	[3, 2, 4, 1, 2, 4, 3, 1]	216208	A			124		0	101.0
83	0	3		51.0	196.0	1502.0	226016	224286	1222	278.0	278	[3, 2, 4, 1, 2, 4, 3]	220296	10	[3, 2, 4, 1, 2, 4, 3, 1]	224008	A	176.0	488.0	124	173.0	1	138.0
84	0	3		234.0	420.0	1502.0	234899	233186	1147	292.0	292	[3, 2, 4, 1, 2, 4]	228983	5	[3, 2, 4, 1, 2, 4, 3, 1]	232894	A		156.0	124	185.0	1	152.0
85	0	3				1747.0	242641	241691	445	214.0	214	[2, 1, 1]	237865	5	[2, 1, 4, 2, 3, 4, 1, 3]	241477	B			124		0	91.0
86	0	3				1747.0	250044	249500	40	315.0	315	[2, 3]	245362	30	[2, 1, 4, 2, 3, 4, 1, 3]	249185	B			124		0	
87	0	3		197.0	383.0	1747.0	259426	257477	1344	301.0	301	[2, 1, 4, 2, 3, 4, 1]	253065	10	[2, 1, 4, 2, 3, 4, 1, 3]	257176	B	225.0	112.0	124	322.0	1	105.0
88	1	3	173.0	146.0	185.0	1502.0	268338	267165	1173	303.0	303	[3, 2, 4, 1, 2, 4, 3, 1]	262251	5	[3, 2, 4, 1, 2, 4, 3, 1]	266862	A	168.0	196.0	124	162.0	0	143.0
89	1	3	182.0	124.0	166.0	1502.0	277372	276174	1198	303.0	303	[3, 2, 4, 1, 2, 4, 3, 1]	272160	30	[3, 2, 4, 1, 2, 4, 3, 1]	275871	A	228.0	186.0	124	167.0	0	145.0
90	1	4	203.0	80.0	195.0	1502.0	10385	9208	1177	285.0	285	[3, 2, 4, 1, 2, 4, 3, 1]	5212	30	[3, 2, 4, 1, 2, 4, 3, 1]	8923	A	166.0	237.0	124	176.0	0	120.0
91	0	4		251.0	246.0	1747.0	21970	19988	1207	268.0	268	[2, 1, 4, 2, 3, 4, 1]	15602	5	[2, 1, 4, 2, 3, 4, 1, 3]	19720	B	165.0	184.0	124	170.0	1	191.0
92	0	4		120.0	162.0	1502.0	31212	29657	957	450.0	450	[3, 2, 4, 1, 2, 4, 3]	25095	10	[3, 2, 4, 1, 2, 4, 3, 1]	29207	A	173.0	180.0	124	166.0	1	156.0
93	1	4	176.0	109.0	201.0	1502.0	41166	39946	1220	256.0	256	[3, 2, 4, 1, 2, 4, 3, 1]	34878	10	[3, 2, 4, 1, 2, 4, 3, 1]	39690	A	176.0	213.0	124	157.0	0	188.0
94	1	4	190.0	242.0	200.0	1747.0	50267	48977	1290	283.0	283	[2, 1, 4, 2, 3, 4, 1, 3]	44983	30	[2, 1, 4, 2, 3, 4, 1, 3]	48694	B	194.0	151.0	124	221.0	0	92.0
95	1	4	158.0	168.0	292.0	1747.0	59798	58413	1385	252.0	252	[2, 1, 4, 2, 3, 4, 1, 3]	54443	5	[2, 1, 4, 2, 3, 4, 1, 3]	58161	B	236.0	122.0	124	387.0	0	22.0
96	0	4				1747.0	68336	67773	58	292.0	292	[2, 3]	63369	10	[2, 1, 4, 2, 3, 4, 1, 3]	67481	B			124		0	
97	0	4		135.0	203.0	1502.0	76575	74889	1007	319.0	319	[3, 2, 4, 1, 2, 4, 3]	71058	5	[3, 2, 4, 1, 2, 4, 3, 1]	74570	A	194.0	180.0	124	153.0	1	142.0
98	0	4		362.0	306.0	1502.0	85570	83677	1333	112.0	112	[3, 2, 4, 1, 2, 4, 3]	79745	30	[3, 2, 4, 1, 2, 4, 3, 1]	83565	A	207.0	157.0	124	159.0	1	142.0
99	0	4		291.0	193.0	1747.0	94999	93064	1265	315.0	315	[2, 1, 4, 2, 3, 4, 1]	89038	10	[2, 1, 4, 2, 3, 4, 1, 3]	92749	B	249.0	148.0	124	274.0	1	110.0
100	1	4	138.0	192.0	320.0	1747.0	103766	102438	1328	207.0	207	[2, 1, 4, 2, 3, 4, 1, 3]	98720	10	[2, 1, 4, 2, 3, 4, 1, 3]	102231	B	260.0	109.0	124	260.0	0	49.0
101	0	4		135.0	133.0	1502.0	113855	112158	1005	308.0	308	[3, 2, 4, 1, 2, 4, 3]	107838	10	[3, 2, 4, 1, 2, 4, 3, 1]	111850	A	240.0	169.0	124	196.0	1	132.0
102	0	4			364.0	1747.0	122360	120892	963	260.0	260	[2, 1, 4, 2, 4]	116921	5	[2, 1, 4, 2, 3, 4, 1, 3]	120632	B			124	162.0	0	135.0
103	0	4		181.0	176.0	1502.0	131107	129335	1208	233.0	233	[3, 2, 4, 1, 2, 4, 3]	125291	30	[3, 2, 4, 1, 2, 4, 3, 1]	129102	A	331.0	240.0	124	161.0	1	119.0
104	0	4		264.0	281.0	1747.0	141689	139694	1491	210.0	210	[2, 1, 4, 2, 3, 4, 1, 1]	135173	30	[2, 1, 4, 2, 3, 4, 1, 3]	139484	B	100.0	284.0	124	187.0	0	130.0
105	0	4			179.0	1747.0	150153	148854	795	333.0	333	[2, 1, 4, 2, 4]	145010	10	[2, 1, 4, 2, 3, 4, 1, 3]	148521	B			124	227.0	0	149.0
106	1	4	128.0	201.0	324.0	1747.0	160382	159030	1352	244.0	244	[2, 1, 4, 2, 3, 4, 1, 3]	153474	30	[2, 1, 4, 2, 3, 4, 1, 3]	158786	B	270.0	99.0	124	215.0	0	115.0
107	1	4	213.0	109.0	160.0	1502.0	169139	168039	1100	270.0	270	[3, 2, 4, 1, 2, 4, 3, 1]	163757	30	[3, 2, 4, 1, 2, 4, 3, 1]	167769	A	190.0	171.0	124	147.0	0	110.0
108	1	4	192.0	103.0	132.0	1502.0	177456	176414	1042	239.0	239	[3, 2, 4, 1, 2, 4, 3, 1]	172657	5	[3, 2, 4, 1, 2, 4, 3, 1]	176175	A	188.0	170.0	124	159.0	0	98.0
109	1	4	216.0	84.0	150.0	1502.0	187484	186294	1190	298.0	298	[3, 2, 4, 1, 2, 4, 3, 1]	181077	5	[3, 2, 4, 1, 2, 4, 3, 1]	185996	A	173.0	199.0	124	150.0	0	218.0
110	1	4	206.0	30.0	150.0	1502.0	195905	194819	1086	304.0	304	[3, 2, 4, 1, 2, 4, 3, 1]	191003	30	[3, 2, 4, 1, 2, 4, 3, 1]	194515	A	234.0	222.0	124	129.0	0	115.0
111	0	4		46.0	148.0	1502.0	204642	203484	654	451.0	451	[3, 2, 4, 1, 2, 3]	199522	10	[3, 2, 4, 1, 2, 4, 3, 1]	203033	A			124	144.0	0	161.0
112	0	4		255.0	148.0	1747.0	213975	212472	999	251.0	251	[2, 1, 4, 2, 3, 4, 2]	208409	30	[2, 1, 4, 2, 3, 4, 1, 3]	212221	B		124.0	124	197.0	0	44.0
113	1	4	172.0	58.0	159.0	1502.0	222583	221468	1115	348.0	348	[3, 2, 4, 1, 2, 4, 3, 1]	217502	5	[3, 2, 4, 1, 2, 4, 3, 1]	221120	A	245.0	183.0	124	152.0	0	146.0
114	1	4	183.0	104.0	134.0	1502.0	231864	230850	1014	324.0	324	[3, 2, 4, 1, 2, 4, 3, 1]	226714	10	[3, 2, 4, 1, 2, 4, 3, 1]	230526	A	150.0	178.0	124	158.0	0	107.0
115	1	4	149.0	239.0	289.0	1747.0	241077	239778	1299	185.0	185	[2, 1, 4, 2, 3, 4, 1, 3]	235881	30	[2, 1, 4, 2, 3, 4, 1, 3]	239593	B	164.0	169.0	124	105.0	0	184.0
116	0	4				1747.0	250136	249064	568	301.0	301	[2, 1, 2]	244351	5	[2, 1, 4, 2, 3, 4, 1, 3]	248763	B			124		0	28.0
117	0	4		219.0	184.0	1747.0	259626	257728	1289	352.0	352	[2, 1, 4, 2, 3, 4, 1]	253758	5	[2, 1, 4, 2, 3, 4, 1, 3]	257376	B	220.0	124.0	124	462.0	1	80.0
118	1	4	107.0	188.0	204.0	1747.0	269109	267700	1409	240.0	240	[2, 1, 4, 2, 3, 4, 1, 3]	262947	10	[2, 1, 4, 2, 3, 4, 1, 3]	267460	B	165.0	158.0	124	393.0	0	194.0
119	0	4				1502.0	277517	276979	33	387.0	387	[3, 4]	272581	5	[3, 2, 4, 1, 2, 4, 3, 1]	276592	A			124		0	
120	1	5	257.0	76.0	207.0	1502.0	9527	8304	1223	273.0	273	[3, 2, 4, 1, 2, 4, 3, 1]	4215	5	[3, 2, 4, 1, 2, 4, 3, 1]	8031	A	127.0	233.0	124	151.0	0	172.0
121	1	5	145.0	266.0	196.0	1747.0	18648	17310	1338	347.0	347	[2, 1, 4, 2, 3, 4, 1, 3]	13450	30	[2, 1, 4, 2, 3, 4, 1, 3]	16963	B	179.0	158.0	124	321.0	0	73.0
122	1	5	186.0	58.0	155.0	1502.0	27493	26385	1108	352.0	352	[3, 2, 4, 1, 2, 4, 3, 1]	22421	5	[3, 2, 4, 1, 2, 4, 3, 1]	26033	A	169.0	222.0	124	174.0	0	144.0
123	1	5	178.0	64.0	179.0	1502.0	37295	36203	1092	281.0	281	[3, 2, 4, 1, 2, 4, 3, 1]	32211	5	[3, 2, 4, 1, 2, 4, 3, 1]	35922	A	177.0	215.0	124	158.0	0	121.0
124	0	5			180.0	1747.0	47375	45992	878	267.0	267	[2, 1, 4, 2, 4]	42112	30	[2, 1, 4, 2, 3, 4, 1, 3]	45725	B			124	366.0	0	113.0
