	accuracy	block	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	rew_onset	reward	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
0	1	1	346.0	295.0	386.0	2565	10438	8352	2086	397.0	397	[2, 1, 4, 2, 3, 4, 1, 3]	4324	5	[2, 1, 4, 2, 3, 4, 1, 3]	7955	B	311.0	202.0	138	240.0	0	306.0
1	0	1		178.0	355.0	2165	19406	17111	1535	373.0	373	[3, 2, 4, 1, 2, 4, 3]	13108	5	[3, 2, 4, 1, 2, 4, 3, 1]	16738	A	317.0	220.0	138	210.0	1	255.0
2	0	1		235.0	299.0	2165	30434	28144	1719	378.0	378	[3, 2, 4, 1, 2, 4, 3]	22234	30	[3, 2, 4, 1, 2, 4, 3, 1]	27766	A	302.0	311.0	138	286.0	1	286.0
3	0	1		282.0	284.0	2165	39862	37614	1619	420.0	420	[3, 2, 4, 1, 2, 4, 3]	33667	30	[3, 2, 4, 1, 2, 4, 3, 1]	37194	A	256.0	232.0	138	281.0	1	284.0
4	1	1	160.0	221.0	267.0	2165	47637	46072	1565	351.0	351	[3, 2, 4, 1, 2, 4, 3, 1]	42190	5	[3, 2, 4, 1, 2, 4, 3, 1]	45721	A	238.0	211.0	138	237.0	0	231.0
5	1	1	316.0	252.0	332.0	2565	56970	54996	1974	359.0	359	[2, 1, 4, 2, 3, 4, 1, 3]	50705	30	[2, 1, 4, 2, 3, 4, 1, 3]	54637	B	270.0	263.0	138	262.0	0	279.0
6	1	1	306.0	345.0	385.0	2565	67264	65189	2075	417.0	417	[2, 1, 4, 2, 3, 4, 1, 3]	59540	30	[2, 1, 4, 2, 3, 4, 1, 3]	64772	B	309.0	162.0	138	254.0	0	314.0
7	0	1		319.0	272.0	2165	78335	76036	1682	369.0	369	[3, 2, 4, 1, 2, 4, 3]	71736	10	[3, 2, 4, 1, 2, 4, 3, 1]	75667	A	244.0	292.0	138	261.0	1	294.0
8	1	1	319.0	282.0	373.0	2565	87087	85039	2048	341.0	341	[2, 1, 4, 2, 3, 4, 1, 3]	80767	5	[2, 1, 4, 2, 3, 4, 1, 3]	84698	B	274.0	186.0	138	305.0	0	309.0
9	1	1	331.0	277.0	312.0	2565	95801	93854	1947	468.0	468	[2, 1, 4, 2, 3, 4, 1, 3]	89756	5	[2, 1, 4, 2, 3, 4, 1, 3]	93386	B	293.0	188.0	138	266.0	0	280.0
10	1	1	319.0	260.0	320.0	2565	104225	102297	1928	400.0	400	[2, 1, 4, 2, 3, 4, 1, 3]	98267	10	[2, 1, 4, 2, 3, 4, 1, 3]	101897	B	284.0	177.0	138	274.0	0	294.0
11	1	1	282.0	278.0	343.0	2565	112823	110916	1907	388.0	388	[2, 1, 4, 2, 3, 4, 1, 3]	106996	30	[2, 1, 4, 2, 3, 4, 1, 3]	110528	B	266.0	182.0	138	254.0	0	302.0
12	0	1		235.0	256.0	2165	122189	119945	1554	424.0	424	[3, 2, 4, 1, 2, 4, 3]	115890	5	[3, 2, 4, 1, 2, 4, 3, 1]	119521	A	299.0	261.0	138	258.0	1	245.0
13	1	1	218.0	251.0	292.0	2165	130246	128495	1751	349.0	349	[3, 2, 4, 1, 2, 4, 3, 1]	124516	10	[3, 2, 4, 1, 2, 4, 3, 1]	128146	A	232.0	223.0	138	271.0	0	264.0
14	0	1		196.0	408.0	2565	140822	138133	1961	379.0	379	[2, 1, 4, 2, 3, 4]	133622	30	[2, 1, 4, 2, 3, 4, 1, 3]	137754	B		422.0	138	582.0	1	353.0
15	1	1	245.0	251.0	293.0	2165	151907	150149	1758	363.0	363	[3, 2, 4, 1, 2, 4, 3, 1]	145456	30	[3, 2, 4, 1, 2, 4, 3, 1]	149786	A	210.0	245.0	138	239.0	0	275.0
16	0	1		219.0	369.0	2565	162872	160431	1936	421.0	421	[2, 1, 4, 2, 3, 4, 1, 2]	155578	10	[2, 1, 4, 2, 3, 4, 1, 3]	160010	B	331.0	195.0	138	255.0	0	291.0
17	0	1		340.0	415.0	2565	171604	168942	1972	406.0	406	[2, 1, 4, 2, 3, 4, 1]	165005	10	[2, 1, 4, 2, 3, 4, 1, 3]	168536	B	378.0	167.0	138	383.0	1	289.0
18	1	1	311.0	244.0	407.0	2565	180106	178065	2041	399.0	399	[2, 1, 4, 2, 3, 4, 1, 3]	173635	5	[2, 1, 4, 2, 3, 4, 1, 3]	177666	B	282.0	158.0	138	318.0	0	321.0
19	1	1	243.0	265.0	287.0	2165	189153	187366	1787	355.0	355	[3, 2, 4, 1, 2, 4, 3, 1]	182980	5	[3, 2, 4, 1, 2, 4, 3, 1]	187011	A	222.0	268.0	138	242.0	0	260.0
20	0	1		247.0	301.0	2165	199121	196856	1526	403.0	403	[3, 2, 4, 1, 2, 4, 3]	192322	10	[3, 2, 4, 1, 2, 4, 3, 1]	196453	A	172.0	283.0	138	242.0	1	281.0
21	1	1	191.0	247.0	272.0	2165	208526	206749	1777	369.0	369	[3, 2, 4, 1, 2, 4, 3, 1]	201448	30	[3, 2, 4, 1, 2, 4, 3, 1]	206380	A	239.0	276.0	138	287.0	0	265.0
22	1	1	314.0	275.0	355.0	2565	217875	215879	1996	352.0	352	[2, 1, 4, 2, 3, 4, 1, 3]	211896	10	[2, 1, 4, 2, 3, 4, 1, 3]	215527	B	325.0	204.0	138	240.0	0	283.0
23	0	1		252.0	301.0	2165	227945	225603	1662	326.0	326	[3, 2, 4, 1, 2, 4, 3]	221747	10	[3, 2, 4, 1, 2, 4, 3, 1]	225277	A	254.0	362.0	138	229.0	1	264.0
24	1	1	297.0	228.0	359.0	2565	236795	234788	2007	380.0	380	[2, 1, 4, 2, 3, 4, 1, 3]	230277	5	[2, 1, 4, 2, 3, 4, 1, 3]	234408	B	333.0	178.0	138	313.0	0	299.0
25	0	1		270.0	272.0	2165	246562	244299	1567	405.0	405	[3, 2, 4, 1, 2, 4, 3]	239564	5	[3, 2, 4, 1, 2, 4, 3, 1]	243894	A	225.0	284.0	138	257.0	1	259.0
26	1	1	306.0	250.0	342.0	2565	256377	254377	2000	355.0	355	[2, 1, 4, 2, 3, 4, 1, 3]	250491	10	[2, 1, 4, 2, 3, 4, 1, 3]	254022	B	368.0	193.0	138	246.0	0	295.0
27	0	1		248.0	314.0	2165	265348	263098	1552	418.0	418	[3, 2, 4, 1, 2, 4, 3]	258848	30	[3, 2, 4, 1, 2, 4, 3, 1]	262680	A	240.0	241.0	138	244.0	1	265.0
28	1	1	212.0	248.0	268.0	2165	273907	272285	1622	377.0	377	[3, 2, 4, 1, 2, 4, 3, 1]	267677	10	[3, 2, 4, 1, 2, 4, 3, 1]	271908	A	212.0	218.0	138	244.0	0	220.0
29	1	1	270.0	271.0	479.0	2565	282993	280939	2054	430.0	430	[2, 1, 4, 2, 3, 4, 1, 3]	276977	30	[2, 1, 4, 2, 3, 4, 1, 3]	280509	B	308.0	173.0	138	285.0	0	268.0
30	0	2		285.0	407.0	2165	12223	9975	1600	420.0	420	[3, 2, 4, 1, 2, 4]	4726	5	[3, 2, 4, 1, 2, 4, 3, 1]	9555	A		310.0	138	280.0	1	318.0
31	0	2		197.0	311.0	2165	21457	19165	1600	376.0	376	[3, 2, 4, 1, 2, 4, 3]	15058	5	[3, 2, 4, 1, 2, 4, 3, 1]	18789	A	234.0	211.0	138	264.0	1	383.0
32	0	2		286.0	345.0	2302	32120	29776	1690	461.0	461	[2, 1, 4, 2, 3, 4, 1]	25484	5	[2, 1, 4, 2, 3, 4, 1, 3]	29315	B	293.0	189.0	138	289.0	1	288.0
33	1	2	251.0	201.0	284.0	2165	40043	38368	1675	323.0	323	[3, 2, 4, 1, 2, 4, 3, 1]	34414	30	[3, 2, 4, 1, 2, 4, 3, 1]	38045	A	182.0	228.0	138	244.0	0	285.0
34	0	2		134.0	330.0	2165	49517	47235	1396	386.0	386	[3, 2, 4, 1, 2, 4, 3]	42917	10	[3, 2, 4, 1, 2, 4, 3, 1]	46849	A	191.0	224.0	138	247.0	1	270.0
35	1	2	224.0	197.0	245.0	2165	59537	57848	1689	368.0	368	[3, 2, 4, 1, 2, 4, 3, 1]	52749	30	[3, 2, 4, 1, 2, 4, 3, 1]	57480	A	233.0	222.0	138	262.0	0	306.0
36	0	2		261.0	333.0	2302	69345	67033	1680	493.0	493	[2, 1, 4, 2, 3, 4, 1]	62509	5	[2, 1, 4, 2, 3, 4, 1, 3]	66540	B	388.0	197.0	138	251.0	1	250.0
37	0	2		254.0	326.0	2165	79239	76936	1666	365.0	365	[3, 2, 4, 1, 2, 4, 3]	71840	5	[3, 2, 4, 1, 2, 4, 3, 1]	76571	A	266.0	251.0	138	253.0	1	316.0
38	0	2		196.0	469.0	2302	88410	86081	1644	476.0	476	[2, 1, 4, 2, 3, 4, 1]	82073	30	[2, 1, 4, 2, 3, 4, 1, 3]	85605	B	306.0	147.0	138	261.0	1	265.0
39	1	2	234.0	194.0	272.0	2165	96379	94681	1698	350.0	350	[3, 2, 4, 1, 2, 4, 3, 1]	90699	30	[3, 2, 4, 1, 2, 4, 3, 1]	94331	A	266.0	231.0	138	227.0	0	274.0
40	1	2	279.0	264.0	315.0	2302	106464	104645	1819	361.0	361	[2, 1, 4, 2, 3, 4, 1, 3]	100454	10	[2, 1, 4, 2, 3, 4, 1, 3]	104284	B	297.0	156.0	138	219.0	0	289.0
41	1	2	252.0	192.0	275.0	2165	117973	116346	1627	423.0	423	[3, 2, 4, 1, 2, 4, 3, 1]	111392	10	[3, 2, 4, 1, 2, 4, 3, 1]	115923	A	222.0	201.0	138	219.0	0	266.0
42	1	2	251.0	320.0	307.0	2302	127054	125264	1790	386.0	386	[2, 1, 4, 2, 3, 4, 1, 3]	121246	10	[2, 1, 4, 2, 3, 4, 1, 3]	124878	B	299.0	157.0	138	210.0	0	246.0
43	1	2	310.0	297.0	222.0	2302	135594	133848	1746	433.0	433	[2, 1, 4, 2, 3, 4, 1, 3]	129884	5	[2, 1, 4, 2, 3, 4, 1, 3]	133415	B	319.0	114.0	138	224.0	0	260.0
44	0	2		174.0	442.0	2165	144726	142586	1341	528.0	528	[3, 2, 4, 1, 2, 4]	138327	5	[3, 2, 4, 1, 2, 4, 3, 1]	142058	A		223.0	138	265.0	1	237.0
45	1	2	342.0	247.0	320.0	2302	153309	151522	1787	438.0	438	[2, 1, 4, 2, 3, 4, 1, 3]	147152	10	[2, 1, 4, 2, 3, 4, 1, 3]	151084	B	256.0	145.0	138	222.0	0	255.0
46	0	2		247.0	345.0	2302	163885	161644	1734	565.0	565	[2, 1, 4, 2, 3, 4, 1]	157148	5	[2, 1, 4, 2, 3, 4, 1, 3]	161079	B	259.0	175.0	138	294.0	1	414.0
47	1	2	233.0	153.0	425.0	2165	172344	170591	1753	386.0	386	[3, 2, 4, 1, 2, 4, 3, 1]	166275	5	[3, 2, 4, 1, 2, 4, 3, 1]	170205	A	252.0	224.0	138	206.0	0	260.0
48	1	2	273.0	271.0	279.0	2302	181045	179312	1733	360.0	360	[2, 1, 4, 2, 3, 4, 1, 3]	175321	30	[2, 1, 4, 2, 3, 4, 1, 3]	178952	B	306.0	146.0	138	219.0	0	239.0
49	0	2		171.0	317.0	2165	191274	189103	1435	497.0	497	[3, 2, 4, 1, 2, 4, 3]	184276	30	[3, 2, 4, 1, 2, 4, 3, 1]	188606	A	229.0	250.0	138	196.0	1	272.0
50	1	2	224.0	304.0	248.0	2302	199393	197718	1675	389.0	389	[2, 1, 4, 2, 3, 4, 1, 3]	193699	10	[2, 1, 4, 2, 3, 4, 1, 3]	197329	B	272.0	163.0	138	213.0	0	251.0
51	1	2	221.0	250.0	300.0	2165	208197	206498	1699	340.0	340	[3, 2, 4, 1, 2, 4, 3, 1]	202627	10	[3, 2, 4, 1, 2, 4, 3, 1]	206158	A	259.0	203.0	138	233.0	0	233.0
52	0	2		324.0	260.0	2302	218108	215851	1569	548.0	548	[2, 1, 4, 2, 3, 4, 1]	211271	30	[2, 1, 4, 2, 3, 4, 1, 3]	215303	B	268.0	183.0	138	266.0	1	268.0
53	0	2		318.0	239.0	2302	228324	225951	1576	432.0	432	[2, 1, 4, 2, 3, 4, 1]	221288	10	[2, 1, 4, 2, 3, 4, 1, 3]	225519	B	326.0	196.0	138	201.0	1	296.0
54	1	2	222.0	191.0	232.0	2165	237345	235741	1604	394.0	394	[3, 2, 4, 1, 2, 4, 3, 1]	230916	10	[3, 2, 4, 1, 2, 4, 3, 1]	235347	A	255.0	224.0	138	247.0	0	233.0
55	1	2	198.0	226.0	286.0	2165	247271	245642	1629	399.0	399	[3, 2, 4, 1, 2, 4, 3, 1]	241012	10	[3, 2, 4, 1, 2, 4, 3, 1]	245243	A	254.0	216.0	138	204.0	0	245.0
56	0	2		426.0	260.0	2302	257174	254907	1622	538.0	538	[2, 1, 4, 2, 3, 4, 1]	250638	5	[2, 1, 4, 2, 3, 4, 1, 3]	254369	B	322.0	164.0	138	210.0	1	240.0
57	1	2	186.0	309.0	232.0	2302	265274	263611	1663	416.0	416	[2, 1, 4, 2, 3, 4, 1, 3]	259664	30	[2, 1, 4, 2, 3, 4, 1, 3]	263195	B	269.0	210.0	138	209.0	0	248.0
58	1	2	222.0	241.0	265.0	2302	274337	272676	1661	334.0	334	[2, 1, 4, 2, 3, 4, 1, 3]	268410	30	[2, 1, 4, 2, 3, 4, 1, 3]	272342	B	301.0	178.0	138	208.0	0	246.0
59	1	2	191.0	171.0	259.0	2165	283861	282301	1560	399.0	399	[3, 2, 4, 1, 2, 4, 3, 1]	278071	30	[3, 2, 4, 1, 2, 4, 3, 1]	281902	A	300.0	194.0	138	180.0	0	265.0
60	0	3		322.0	239.0	2302	12166	9847	1557	486.0	486	[2, 1, 4, 2, 3, 4, 1]	5030	30	[2, 1, 4, 2, 3, 4, 1, 3]	9361	B	243.0	189.0	138	261.0	1	303.0
61	0	3		251.0	245.0	2302	21303	18872	1528	378.0	378	[2, 1, 4, 2, 3, 4, 1]	14864	5	[2, 1, 4, 2, 3, 4, 1, 3]	18494	B	431.0	180.0	138	188.0	1	233.0
62	1	3	197.0	242.0	257.0	2302	29380	27847	1533	419.0	419	[2, 1, 4, 2, 3, 4, 1, 3]	23697	30	[2, 1, 4, 2, 3, 4, 1, 3]	27428	B	252.0	154.0	138	205.0	0	226.0
