	accuracy	block	cue_onset	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
0	1	1	4016	118.0	399.0	317.0	3000	9360	7458	1902	311.0	311	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	7147	A	260.0	271.0	137	315.0	0	222.0
1	0	1	10894		460.0	363.0	3000	17830	14811	2177	486.0	486	[4, 1, 3, 2, 3, 4]	[4, 1, 3, 2, 3, 4, 2, 1]	14325	random		431.0	137	398.0	1	525.0
2	0	1	19019		470.0	333.0	3000	25654	22516	1798	365.0	365	[4, 3, 1, 4, 2, 3, 1]	[4, 3, 1, 4, 2, 3, 1, 2]	22151	A	298.0	190.0	137	300.0	1	207.0
3	1	1	27243	144.0	371.0	333.0	3000	32810	30700	2110	327.0	327	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	30373	A	342.0	302.0	137	367.0	0	251.0
4	1	1	34740	147.0	511.0	458.0	3000	40320	38069	2251	298.0	298	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	37771	A	256.0	232.0	137	371.0	0	276.0
5	0	1	42452		389.0	375.0	3000	48590	46078	2008	495.0	495	[4, 3, 2, 1, 4, 2]	[4, 3, 2, 1, 4, 1, 3, 2]	45583	random			137	448.0	0	436.0
6	1	1	49979	96.0	411.0	342.0	3000	56025	53911	2114	401.0	401	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	53510	A	266.0	308.0	137	408.0	0	283.0
7	1	1	58153	132.0	452.0	305.0	3000	64180	62005	2175	421.0	421	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	61584	A	348.0	322.0	137	380.0	0	236.0
8	0	1	65913		536.0	432.0	3000	72647	69987	1928	844.0	844	[4, 3, 1, 4, 2, 3]	[4, 3, 1, 4, 2, 3, 1, 2]	69143	A		296.0	137	406.0	1	258.0
9	0	1	74335		443.0	289.0	3000	79632	77929	1199	363.0	363	[4, 3, 1, 4, 2, 1]	[4, 3, 1, 4, 2, 3, 1, 2]	77566	A			137	191.0	0	233.0
