	accuracy	block	cue_onset	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
0	1	1	2016	237.0	296.0	290.0	3000	7334	5085	2249	536.0	536	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	4549	A	453.0	273.0	134	320.0	0	380.0
1	0	1	9363		387.0	310.0	3000	15399	12348	2052	452.0	452	[2, 1, 4, 2, 3, 4, 1]	[2, 1, 4, 2, 3, 4, 1, 3]	11896	B	225.0	360.0	134	350.0	1	420.0
2	1	1	17438	201.0	249.0	266.0	3000	22300	20559	1741	588.0	588	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	19971	A	197.0	256.0	134	283.0	0	289.0
3	1	1	24325	192.0	217.0	199.0	3000	28747	27276	1471	419.0	419	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	26857	A	209.0	192.0	134	240.0	0	222.0
4	1	1	30776	212.0	245.0	227.0	3000	35305	33604	1701	297.0	297	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	33307	A	191.0	249.0	134	255.0	0	322.0
5	0	1	37338				3000	41772	40205	1062	334.0	334	[2, 1, 4, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	39871	B			134	356.0	0	529.0
6	1	1	43807	183.0	231.0	220.0	3000	48151	46631	1520	293.0	293	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	46338	A	180.0	285.0	134	254.0	0	167.0
7	1	1	50182	214.0	475.0	310.0	3000	55517	53042	2475	328.0	328	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	52714	A	156.0	317.0	134	559.0	0	444.0
8	1	1	57543	253.0	322.0	320.0	3000	62742	60485	2257	413.0	413	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	60072	B	416.0	216.0	134	313.0	0	417.0
9	1	1	64774	255.0	319.0	433.0	3000	70064	67864	2200	559.0	559	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	67305	B	246.0	195.0	134	310.0	0	442.0
