	accuracy	block	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	rew_onset	reward	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
11	1	8	130.0	186.0	167.0	2313	104680	103351	1329	268	268	[3, 2, 4, 1, 2, 4, 3, 1]	98752	30	[3, 2, 4, 1, 2, 4, 3, 1]	103083	B	250.0	242.0	107	186.0	0	168.0
12	1	8	147.0	443.0	157.0	2313	115321	113336	1985	301	301	[3, 2, 4, 1, 2, 4, 3, 1]	107604	10	[3, 2, 4, 1, 2, 4, 3, 1]	113035	B	476.0	313.0	107	214.0	0	235.0
13	1	8	147.0	216.0	154.0	1624	124160	123068	1092	296	296	[4, 3, 1, 4, 2, 3, 1, 2]	118040	5	[4, 3, 1, 4, 2, 3, 1, 2]	122772	A	178.0	145.0	107	134.0	0	118.0
14	0	8		280.0	174.0	1624	133529	131714	1285	312	312	[4, 3, 1, 4, 2, 3, 1]	127771	10	[4, 3, 1, 4, 2, 3, 1, 2]	131402	A	489.0	113.0	107	115.0	1	114.0
15	0	8		437.0	98.0	1624	142463	140724	1153	390	390	[4, 3, 1, 4, 2, 3, 1]	136703	30	[4, 3, 1, 4, 2, 3, 1, 2]	140334	A	159.0	117.0	107	211.0	1	131.0
16	1	8	159.0	257.0	289.0	2313	151508	149874	1634	306	306	[3, 2, 4, 1, 2, 4, 3, 1]	146037	10	[3, 2, 4, 1, 2, 4, 3, 1]	149568	B	245.0	259.0	107	247.0	0	178.0
17	1	8	142.0	332.0	210.0	2313	160139	158684	1455	324	324	[3, 2, 4, 1, 2, 4, 3, 1]	154728	10	[3, 2, 4, 1, 2, 4, 3, 1]	158360	B	215.0	163.0	107	219.0	0	174.0
18	1	8	37.0	159.0	172.0	1624	168553	167679	874	287	287	[4, 3, 1, 4, 2, 3, 1, 2]	163461	10	[4, 3, 1, 4, 2, 3, 1, 2]	167392	A	160.0	149.0	107	92.0	0	105.0
19	1	8	136.0	362.0	200.0	2313	179864	178379	1485	296	296	[3, 2, 4, 1, 2, 4, 3, 1]	171952	30	[3, 2, 4, 1, 2, 4, 3, 1]	178083	B	203.0	149.0	107	225.0	0	210.0
20	1	8	119.0	175.0	135.0	2313	189108	187405	1703	285	285	[3, 2, 4, 1, 2, 4, 3, 1]	182789	30	[3, 2, 4, 1, 2, 4, 3, 1]	187120	B	406.0	431.0	107	221.0	0	216.0
21	1	8	152.0	163.0	161.0	2313	198817	197339	1478	282	282	[3, 2, 4, 1, 2, 4, 3, 1]	192625	5	[3, 2, 4, 1, 2, 4, 3, 1]	197057	B	184.0	402.0	107	219.0	0	197.0
22	1	8	155.0	182.0	164.0	2313	209066	207621	1445	245	245	[3, 2, 4, 1, 2, 4, 3, 1]	201744	30	[3, 2, 4, 1, 2, 4, 3, 1]	207376	B	162.0	379.0	107	221.0	0	182.0
23	1	8	21.0	191.0	136.0	1624	217434	216489	945	371	371	[4, 3, 1, 4, 2, 3, 1, 2]	212586	5	[4, 3, 1, 4, 2, 3, 1, 2]	216118	A	172.0	145.0	107	136.0	0	144.0
24	1	8	128.0	176.0	146.0	2313	228036	226446	1590	271	271	[3, 2, 4, 1, 2, 4, 3, 1]	222344	10	[3, 2, 4, 1, 2, 4, 3, 1]	226175	B	476.0	289.0	107	222.0	0	153.0
25	0	8			463.0	1624	237316	235466	1179	277	277	[4, 3, 1, 4]	231258	5	[4, 3, 1, 4, 2, 3, 1, 2]	235189	A			107	550.0	1	166.0
26	1	8	49.0	166.0	153.0	1624	245245	244296	949	279	279	[4, 3, 1, 4, 2, 3, 1, 2]	240386	30	[4, 3, 1, 4, 2, 3, 1, 2]	244017	A	145.0	161.0	107	156.0	0	119.0
27	1	8	168.0	111.0	184.0	2313	256652	255149	1503	257	257	[3, 2, 4, 1, 2, 4, 3, 1]	249460	5	[3, 2, 4, 1, 2, 4, 3, 1]	254892	B	120.0	584.0	107	174.0	0	162.0
28	0	8				1624	264150	263365	277	262	262	[4, 1]	259372	10	[4, 3, 1, 4, 2, 3, 1, 2]	263103	A			107		0	
29	0	8				2313	272149	271329	316	276	276	[3, 2, 3]	267122	5	[3, 2, 4, 1, 2, 4, 3, 1]	271053	B			107		0	148.0
