	accuracy	block	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	rew_onset	reward	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
23	1	1	160.0	256.0	174.0	1737	225151	223795	1356	232.0	232	[4, 3, 1, 4, 2, 3, 1, 2]	220032	10	[4, 3, 1, 4, 2, 3, 1, 2]	223563	A	270.0	145.0	131	208.0	0	143.0
24	0	1		228.0	225.0	1945	234348	232840	1002	259.0	259	[3, 2, 4, 1, 2, 4, 4]	228449	5	[3, 2, 4, 1, 2, 4, 3, 1]	232581	B		127.0	131	186.0	0	183.0
25	1	1	145.0	296.0	169.0	1737	243233	241812	1421	288.0	288	[4, 3, 1, 4, 2, 3, 1, 2]	237193	5	[4, 3, 1, 4, 2, 3, 1, 2]	241524	A	237.0	181.0	131	242.0	0	151.0
26	1	1	190.0	288.0	221.0	1945	253388	251931	1457	270.0	270	[3, 2, 4, 1, 2, 4, 3, 1]	248129	10	[3, 2, 4, 1, 2, 4, 3, 1]	251661	B	194.0	209.0	131	202.0	0	153.0
27	1	1	122.0	243.0	148.0	1737	261860	260654	1206	313.0	313	[4, 3, 1, 4, 2, 3, 1, 2]	256509	30	[4, 3, 1, 4, 2, 3, 1, 2]	260341	A	220.0	139.0	131	219.0	0	115.0
28	1	1	111.0	280.0	127.0	1737	271036	269684	1352	296.0	296	[4, 3, 1, 4, 2, 3, 1, 2]	265157	10	[4, 3, 1, 4, 2, 3, 1, 2]	269388	A	326.0	173.0	131	202.0	0	133.0
29	1	1	181.0	259.0	217.0	1945	279721	278318	1403	250.0	250	[3, 2, 4, 1, 2, 4, 3, 1]	274538	30	[3, 2, 4, 1, 2, 4, 3, 1]	278068	B	215.0	186.0	131	212.0	0	133.0
30	0	2		242.0	207.0	1568	11634	9867	1030	304.0	304	[4, 3, 1, 4, 2, 3]	4731	5	[4, 3, 1, 4, 2, 3, 1, 2]	9563	A		151.0	131	294.0	1	136.0
31	1	2	94.0	262.0	146.0	1568	20281	19090	1191	297.0	297	[4, 3, 1, 4, 2, 3, 1, 2]	15061	5	[4, 3, 1, 4, 2, 3, 1, 2]	18793	A	271.0	100.0	131	217.0	0	101.0
32	0	2		149.0	171.0	1653	31440	29561	1225	277.0	277	[3, 2, 4, 1, 2, 4]	25452	5	[3, 2, 4, 1, 2, 4, 3, 1]	29284	B		475.0	131	207.0	1	223.0
33	1	2	109.0	259.0	130.0	1568	39497	38320	1177	303.0	303	[4, 3, 1, 4, 2, 3, 1, 2]	34387	30	[4, 3, 1, 4, 2, 3, 1, 2]	38017	A	231.0	143.0	131	221.0	0	84.0
34	1	2	121.0	242.0	116.0	1568	48325	47193	1132	295.0	295	[4, 3, 1, 4, 2, 3, 1, 2]	42967	10	[4, 3, 1, 4, 2, 3, 1, 2]	46898	A	234.0	98.0	131	219.0	0	102.0
35	1	2	92.0	312.0	150.0	1568	58999	57756	1243	322.0	322	[4, 3, 1, 4, 2, 3, 1, 2]	52702	30	[4, 3, 1, 4, 2, 3, 1, 2]	57434	A	238.0	119.0	131	228.0	0	104.0
36	0	2		203.0	192.0	1653	68761	66952	1164	350.0	350	[3, 2, 4, 1, 2, 4, 3]	62570	5	[3, 2, 4, 1, 2, 4, 3, 1]	66602	B	192.0	209.0	131	207.0	1	161.0
37	1	2	84.0	223.0	154.0	1568	78051	76916	1135	278.0	278	[4, 3, 1, 4, 2, 3, 1, 2]	71906	5	[4, 3, 1, 4, 2, 3, 1, 2]	76638	A	224.0	115.0	131	223.0	0	112.0
38	1	2	154.0	197.0	211.0	1653	87050	85846	1204	292.0	292	[3, 2, 4, 1, 2, 4, 3, 1]	82022	30	[3, 2, 4, 1, 2, 4, 3, 1]	85554	B	192.0	130.0	131	173.0	0	147.0
39	0	2		241.0	131.0	1568	96248	94485	1159	312.0	312	[4, 3, 1, 4, 2, 3, 1]	90542	30	[4, 3, 1, 4, 2, 3, 1, 2]	94173	A	315.0	143.0	131	221.0	1	108.0
40	0	2			261.0	1653	106033	104497	1031	291.0	291	[3, 2, 4, 1, 3]	100376	10	[3, 2, 4, 1, 2, 4, 3, 1]	104206	B			131	180.0	0	191.0
41	1	2	115.0	208.0	194.0	1568	117151	115905	1246	296.0	296	[4, 3, 1, 4, 2, 3, 1, 2]	111078	10	[4, 3, 1, 4, 2, 3, 1, 2]	115609	A	216.0	136.0	131	223.0	0	154.0
42	0	2		196.0	428.0	1653	126812	124921	1365	265.0	265	[3, 2, 4, 1, 2, 4, 3]	121025	10	[3, 2, 4, 1, 2, 4, 3, 1]	124656	B	231.0	185.0	131	176.0	1	149.0
43	0	2		164.0	237.0	1653	135442	133589	1154	303.0	303	[3, 2, 4, 1, 2, 4, 3]	129754	5	[3, 2, 4, 1, 2, 4, 3, 1]	133286	B	286.0	135.0	131	148.0	1	184.0
44	1	2	149.0	286.0	152.0	1568	143500	142292	1208	273.0	273	[4, 3, 1, 4, 2, 3, 1, 2]	138287	5	[4, 3, 1, 4, 2, 3, 1, 2]	142019	A	229.0	101.0	131	206.0	0	85.0
45	1	2	181.0	156.0	198.0	1653	152449	151251	1198	248.0	248	[3, 2, 4, 1, 2, 4, 3, 1]	147072	10	[3, 2, 4, 1, 2, 4, 3, 1]	151003	B	226.0	142.0	131	153.0	0	142.0
46	0	2				1653	162718	161154	1059	290.0	290	[3, 2, 4, 2]	156933	5	[3, 2, 4, 1, 2, 4, 3, 1]	160864	B			131	180.0	0	724.0
47	1	2	128.0	224.0	167.0	1568	171227	170012	1215	319.0	319	[4, 3, 1, 4, 2, 3, 1, 2]	165761	5	[4, 3, 1, 4, 2, 3, 1, 2]	169693	A	199.0	157.0	131	192.0	0	148.0
48	0	2		513.0	179.0	1653	180585	178703	1273	277.0	277	[3, 2, 4, 1, 2, 4]	174795	30	[3, 2, 4, 1, 2, 4, 3, 1]	178426	B		254.0	131	164.0	1	163.0
49	1	2	151.0	219.0	168.0	1568	189810	188537	1273	279.0	279	[4, 3, 1, 4, 2, 3, 1, 2]	183927	30	[4, 3, 1, 4, 2, 3, 1, 2]	188258	A	173.0	146.0	131	312.0	0	104.0
50	0	2		185.0	189.0	1653	198708	197249	952	243.0	243	[3, 2, 4, 1, 2, 4, 4]	193377	10	[3, 2, 4, 1, 2, 4, 3, 1]	197006	B		123.0	131	213.0	0	173.0
51	0	2		267.0	457.0	1568	207658	205886	1189	302.0	302	[4, 3, 1, 4, 2, 3]	202052	10	[4, 3, 1, 4, 2, 3, 1, 2]	205584	A		154.0	131	228.0	1	83.0
52	0	2		167.0	168.0	1653	216466	215090	871	267.0	267	[3, 2, 4, 1, 2, 4, 4]	210792	30	[3, 2, 4, 1, 2, 4, 3, 1]	214823	B		148.0	131	215.0	0	121.0
53	0	2		411.0	189.0	1653	226696	224815	1324	275.0	275	[3, 2, 4, 1, 2, 4, 3]	220309	10	[3, 2, 4, 1, 2, 4, 3, 1]	224540	B	107.0	225.0	131	206.0	1	186.0
54	1	2	102.0	220.0	169.0	1568	235860	234660	1200	289.0	289	[4, 3, 1, 4, 2, 3, 1, 2]	229939	10	[4, 3, 1, 4, 2, 3, 1, 2]	234371	A	220.0	124.0	131	268.0	0	97.0
55	1	2	91.0	203.0	141.0	1568	245718	244651	1067	287.0	287	[4, 3, 1, 4, 2, 3, 1, 2]	240133	10	[4, 3, 1, 4, 2, 3, 1, 2]	244364	A	219.0	118.0	131	210.0	0	85.0
56	1	2	170.0	419.0	157.0	1653	255052	253677	1375	256.0	256	[3, 2, 4, 1, 2, 4, 3, 1]	249689	5	[3, 2, 4, 1, 2, 4, 3, 1]	253421	B	155.0	176.0	131	187.0	0	111.0
57	0	2		230.0	151.0	1653	264136	262569	1062	296.0	296	[3, 2, 4, 1, 2, 4, 4]	258742	30	[3, 2, 4, 1, 2, 4, 3, 1]	262273	B		330.0	131	216.0	0	113.0
58	0	2		207.0	159.0	1653	273464	271599	1265	292.0	292	[3, 2, 4, 1, 2, 4, 3]	267376	30	[3, 2, 4, 1, 2, 4, 3, 1]	271307	B	140.0	425.0	131	197.0	1	137.0
59	1	2	110.0	248.0	178.0	1568	282678	281473	1205	333.0	333	[4, 3, 1, 4, 2, 3, 1, 2]	277308	30	[4, 3, 1, 4, 2, 3, 1, 2]	281140	A	167.0	170.0	131	179.0	0	153.0
60	0	3		30.0	208.0	1653	11385	9636	1244	272.0	272	[3, 2, 4, 1, 2, 4, 2]	5033	30	[3, 2, 4, 1, 2, 4, 3, 1]	9364	B		469.0	131	183.0	0	171.0
61	0	3				1653	19888	18679	701	314.0	314	[3, 2, 4, 2]	14734	5	[3, 2, 4, 1, 2, 4, 3, 1]	18365	B			131	177.0	0	156.0
62	0	3		142.0	546.0	1653	28821	26919	1225	254.0	254	[3, 2, 4, 1, 2, 4]	22934	30	[3, 2, 4, 1, 2, 4, 3, 1]	26665	B		191.0	131	194.0	1	152.0
63	0	3		205.0	197.0	1653	38407	36732	1168	334.0	334	[3, 2, 4, 1, 2, 3]	32067	10	[3, 2, 4, 1, 2, 4, 3, 1]	36398	B			131	160.0	0	155.0
64	0	3				1653	46676	45459	711	277.0	277	[3, 2, 4, 2]	41550	5	[3, 2, 4, 1, 2, 4, 3, 1]	45182	B			131	210.0	0	115.0
65	0	3		355.0	192.0	1414	55867	54241	988	293.0	293	[4, 3, 1, 4, 2, 3]	49618	5	[4, 3, 1, 4, 2, 3, 1, 2]	53948	A		128.0	131	187.0	1	126.0
66	1	3	79.0	245.0	161.0	1414	64174	63063	1111	283.0	283	[4, 3, 1, 4, 2, 3, 1, 2]	59149	30	[4, 3, 1, 4, 2, 3, 1, 2]	62780	A	207.0	114.0	131	200.0	0	105.0
67	0	3				1653	73706	72851	351	318.0	318	[3, 2, 3]	68602	30	[3, 2, 4, 1, 2, 4, 3, 1]	72533	B			131		0	174.0
68	0	3		279.0	218.0	1414	82301	80664	927	280.0	280	[4, 3, 1, 4, 2, 3]	76553	10	[4, 3, 1, 4, 2, 3, 1, 2]	80384	A		125.0	131	195.0	1	110.0
69	0	3		361.0	161.0	1414	93342	91735	986	314.0	314	[4, 3, 1, 4, 2, 3]	85690	30	[4, 3, 1, 4, 2, 3, 1, 2]	91421	A		143.0	131	208.0	1	113.0
70	0	3		114.0	257.0	1653	102316	100515	1138	355.0	355	[3, 2, 4, 1, 2, 4, 3]	96528	10	[3, 2, 4, 1, 2, 4, 3, 1]	100160	B	172.0	220.0	131	199.0	1	176.0
71	1	3	226.0	104.0	214.0	1653	111462	110236	1226	340.0	340	[3, 2, 4, 1, 2, 4, 3, 1]	106065	30	[3, 2, 4, 1, 2, 4, 3, 1]	109896	B	98.0	191.0	131	199.0	0	194.0
72	1	3	198.0	89.0	206.0	1653	120902	119696	1206	320.0	320	[3, 2, 4, 1, 2, 4, 3, 1]	114945	10	[3, 2, 4, 1, 2, 4, 3, 1]	119376	B	145.0	231.0	131	179.0	0	158.0
73	0	3		230.0	259.0	1414	130433	128823	970	307.0	307	[4, 3, 1, 4, 2, 3]	124884	10	[4, 3, 1, 4, 2, 3, 1, 2]	128516	A		131.0	131	258.0	1	92.0
74	0	3		447.0	138.0	1414	140970	139349	1000	297.0	297	[4, 3, 1, 4, 2, 3]	134221	10	[4, 3, 1, 4, 2, 3, 1, 2]	139052	A		124.0	131	217.0	1	74.0
75	0	3			277.0	1414	150698	149567	623	383.0	383	[4, 3, 1, 4, 4]	145552	5	[4, 3, 1, 4, 2, 3, 1, 2]	149184	A			131	234.0	0	84.0
76	0	3		232.0	156.0	1414	160235	158604	1021	286.0	286	[4, 3, 1, 4, 2, 3, 1]	154087	5	[4, 3, 1, 4, 2, 3, 1, 2]	158318	A	242.0	90.0	131	195.0	1	106.0
77	0	3		390.0	289.0	1653	169894	168239	1149	289.0	289	[3, 2, 4, 1, 2, 3]	164119	5	[3, 2, 4, 1, 2, 4, 3, 1]	167950	B			131	180.0	0	180.0
78	1	3	69.0	264.0	140.0	1414	178837	177770	1067	298.0	298	[4, 3, 1, 4, 2, 3, 1, 2]	173140	30	[4, 3, 1, 4, 2, 3, 1, 2]	177472	A	196.0	114.0	131	178.0	0	106.0
79	0	3		373.0	142.0	1414	188710	187103	919	310.0	310	[4, 3, 1, 4, 2, 3]	183161	30	[4, 3, 1, 4, 2, 3, 1, 2]	186793	A		118.0	131	205.0	1	81.0
80	0	3		28.0	252.0	1653	199319	197901	911	272.0	272	[3, 2, 4, 1, 2, 3]	192797	10	[3, 2, 4, 1, 2, 4, 3, 1]	197629	B			131	222.0	0	219.0
81	0	3		163.0	232.0	1653	208254	206447	1106	349.0	349	[3, 2, 4, 1, 2, 4, 3]	202466	5	[3, 2, 4, 1, 2, 4, 3, 1]	206098	B	33.0	282.0	131	204.0	1	192.0
82	0	3		284.0	145.0	1414	218246	216656	1048	327.0	327	[4, 3, 1, 4, 2, 3, 1]	211997	10	[4, 3, 1, 4, 2, 3, 1, 2]	216329	A	225.0	93.0	131	202.0	1	99.0
83	0	3		236.0	158.0	1414	226977	225325	1119	265.0	265	[4, 3, 1, 4, 2, 3, 1]	221328	10	[4, 3, 1, 4, 2, 3, 1, 2]	225060	A	174.0	240.0	131	183.0	1	128.0
84	0	3		317.0	153.0	1414	235911	234281	988	287.0	287	[4, 3, 1, 4, 2, 3]	230062	5	[4, 3, 1, 4, 2, 3, 1, 2]	233994	A		221.0	131	177.0	1	120.0
85	1	3	174.0	116.0	229.0	1653	244176	242930	1246	302.0	302	[3, 2, 4, 1, 2, 4, 3, 1]	238997	5	[3, 2, 4, 1, 2, 4, 3, 1]	242628	B	146.0	201.0	131	208.0	0	172.0
86	0	3				1653	252504	251657	340	271.0	271	[3, 2, 3]	247555	30	[3, 2, 4, 1, 2, 4, 3, 1]	251386	B			131		0	134.0
87	0	3				1653	260865	260047	313	264.0	264	[3, 2, 3]	255652	10	[3, 2, 4, 1, 2, 4, 3, 1]	259783	B			131		0	114.0
88	0	3		265.0	158.0	1414	270364	268741	1059	297.0	297	[4, 3, 1, 4, 2, 3, 1]	263812	5	[4, 3, 1, 4, 2, 3, 1, 2]	268444	A	178.0	161.0	131	186.0	1	111.0
89	0	3		276.0	160.0	1414	279240	277776	959	299.0	299	[4, 3, 1, 4, 2, 3, 3]	273746	30	[4, 3, 1, 4, 2, 3, 1, 2]	277477	A		134.0	131	211.0	0	81.0
90	1	4	146.0	289.0	132.0	1414	10376	9238	1138	275.0	275	[4, 3, 1, 4, 2, 3, 1, 2]	5232	30	[4, 3, 1, 4, 2, 3, 1, 2]	8963	A	151.0	182.0	131	168.0	0	70.0
91	1	4	286.0	254.0	175.0	1653	21463	20136	1327	306.0	306	[3, 2, 4, 1, 2, 4, 3, 1]	15698	5	[3, 2, 4, 1, 2, 4, 3, 1]	19830	B	112.0	175.0	131	181.0	0	144.0
92	1	4	132.0	193.0	226.0	1414	30794	29687	1107	306.0	306	[4, 3, 1, 4, 2, 3, 1, 2]	25249	10	[4, 3, 1, 4, 2, 3, 1, 2]	29381	A	161.0	125.0	131	143.0	0	127.0
93	0	4		290.0	172.0	1414	41868	40241	1074	290.0	290	[4, 3, 1, 4, 2, 3, 1]	35119	10	[4, 3, 1, 4, 2, 3, 1, 2]	39951	A	156.0	156.0	131	167.0	1	132.0
94	0	4				1653	50019	49247	267	270.0	270	[3, 2, 3]	45246	30	[3, 2, 4, 1, 2, 4, 3, 1]	48977	B			131		0	107.0
95	0	4		173.0	206.0	1653	59391	57795	1091	301.0	301	[3, 2, 4, 1, 2, 4, 2]	53762	5	[3, 2, 4, 1, 2, 4, 3, 1]	57494	B		167.0	131	240.0	0	145.0
96	1	4	178.0	157.0	194.0	1653	68268	66959	1309	286.0	286	[3, 2, 4, 1, 2, 4, 3, 1]	62542	10	[3, 2, 4, 1, 2, 4, 3, 1]	66673	B	197.0	220.0	131	228.0	0	135.0
97	1	4	111.0	229.0	161.0	1414	76570	75459	1111	267.0	267	[4, 3, 1, 4, 2, 3, 1, 2]	71660	5	[4, 3, 1, 4, 2, 3, 1, 2]	75192	A	206.0	115.0	131	199.0	0	90.0
98	1	4	98.0	249.0	143.0	1414	85597	84514	1083	292.0	292	[4, 3, 1, 4, 2, 3, 1, 2]	80390	30	[4, 3, 1, 4, 2, 3, 1, 2]	84222	A	206.0	110.0	131	171.0	0	106.0
99	0	4				1653	94795	93766	521	308.0	308	[3, 2, 4, 3]	89727	10	[3, 2, 4, 1, 2, 4, 3, 1]	93458	B			131	204.0	0	121.0
100	1	4	185.0	87.0	227.0	1653	103821	102455	1366	286.0	286	[3, 2, 4, 1, 2, 4, 3, 1]	98638	10	[3, 2, 4, 1, 2, 4, 3, 1]	102169	B	205.0	298.0	131	218.0	0	146.0
101	1	4	79.0	206.0	139.0	1414	113305	112300	1005	263.0	263	[4, 3, 1, 4, 2, 3, 1, 2]	108005	10	[4, 3, 1, 4, 2, 3, 1, 2]	112037	A	208.0	98.0	131	176.0	0	99.0
102	0	4				1653	122235	121087	643	324.0	324	[3, 2, 4, 2]	117032	5	[3, 2, 4, 1, 2, 4, 3, 1]	120763	B			131	200.0	0	146.0
103	1	4	68.0	239.0	160.0	1414	130500	129415	1085	300.0	300	[4, 3, 1, 4, 2, 3, 1, 2]	125284	30	[4, 3, 1, 4, 2, 3, 1, 2]	129115	A	226.0	104.0	131	197.0	0	91.0
104	0	4			301.0	1653	141716	139863	905	303.0	303	[3, 2, 4, 1]	135228	30	[3, 2, 4, 1, 2, 4, 3, 1]	139560	B			131	330.0	1	274.0
105	0	4		424.0	226.0	1653	150848	149016	1200	324.0	324	[3, 2, 4, 1, 2, 4]	145160	10	[3, 2, 4, 1, 2, 4, 3, 1]	148692	B		179.0	131	196.0	1	175.0
106	1	4	159.0	208.0	203.0	1653	161277	159921	1356	289.0	289	[3, 2, 4, 1, 2, 4, 3, 1]	154300	30	[3, 2, 4, 1, 2, 4, 3, 1]	159632	B	160.0	269.0	131	200.0	0	157.0
107	0	4		227.0	150.0	1414	170712	169084	1034	289.0	289	[4, 3, 1, 4, 2, 3, 1]	164764	30	[4, 3, 1, 4, 2, 3, 1, 2]	168795	A	232.0	109.0	131	177.0	1	139.0
108	0	4		258.0	153.0	1414	179249	177631	1046	299.0	299	[4, 3, 1, 4, 2, 3, 1]	173800	5	[4, 3, 1, 4, 2, 3, 1, 2]	177332	A	160.0	184.0	131	191.0	1	100.0
109	0	4		261.0	165.0	1414	189283	187687	1075	324.0	324	[4, 3, 1, 4, 2, 3, 1]	182431	5	[4, 3, 1, 4, 2, 3, 1, 2]	187363	A	201.0	141.0	131	191.0	1	116.0
110	1	4	53.0	206.0	153.0	1414	197255	196221	1034	316.0	316	[4, 3, 1, 4, 2, 3, 1, 2]	192374	30	[4, 3, 1, 4, 2, 3, 1, 2]	195905	A	203.0	120.0	131	200.0	0	99.0
111	1	4	64.0	236.0	130.0	1414	205863	204797	1066	278.0	278	[4, 3, 1, 4, 2, 3, 1, 2]	200988	10	[4, 3, 1, 4, 2, 3, 1, 2]	204519	A	229.0	113.0	131	165.0	0	129.0
112	1	4	166.0	294.0	265.0	1653	215757	214400	1357	280.0	280	[3, 2, 4, 1, 2, 4, 3, 1]	210288	30	[3, 2, 4, 1, 2, 4, 3, 1]	214120	B	119.0	195.0	131	193.0	0	125.0
113	0	4		259.0	143.0	1414	225493	223842	1122	267.0	267	[4, 3, 1, 4, 2, 3, 1]	219944	5	[4, 3, 1, 4, 2, 3, 1, 2]	223575	A	212.0	237.0	131	174.0	1	97.0
114	0	4		374.0	194.0	1414	234932	233334	988	319.0	319	[4, 3, 1, 4, 2, 3]	229184	10	[4, 3, 1, 4, 2, 3, 1, 2]	233015	A		135.0	131	172.0	1	113.0
115	0	4		145.0	182.0	1653	243853	242542	806	292.0	292	[3, 2, 4, 1, 2, 4, 4]	238519	30	[3, 2, 4, 1, 2, 4, 3, 1]	242250	B		142.0	131	191.0	0	126.0
116	1	4	143.0	201.0	176.0	1653	252624	251401	1223	267.0	267	[3, 2, 4, 1, 2, 4, 3, 1]	246702	5	[3, 2, 4, 1, 2, 4, 3, 1]	251134	B	122.0	271.0	131	194.0	0	116.0
117	0	4				1653	261779	260921	353	384.0	384	[3, 2, 3]	256906	5	[3, 2, 4, 1, 2, 4, 3, 1]	260537	B			131		0	159.0
118	1	4	129.0	169.0	188.0	1653	271376	270040	1336	281.0	281	[3, 2, 4, 1, 2, 4, 3, 1]	265228	10	[3, 2, 4, 1, 2, 4, 3, 1]	269759	B	218.0	280.0	131	193.0	0	159.0
119	0	4		259.0	167.0	1414	280908	279279	1061	288.0	288	[4, 3, 1, 4, 2, 3, 1]	274959	5	[4, 3, 1, 4, 2, 3, 1, 2]	278991	A	174.0	157.0	131	164.0	1	140.0
120	0	5		374.0	209.0	1414	9980	8321	983	258.0	258	[4, 3, 1, 4, 2, 3]	4231	5	[4, 3, 1, 4, 2, 3, 1, 2]	8063	A		140.0	131	153.0	1	107.0
121	0	5				1653	18185	17323	355	324.0	324	[3, 2, 3]	13467	30	[3, 2, 4, 1, 2, 4, 3, 1]	16999	B			131		0	210.0
122	1	5	148.0	229.0	141.0	1414	26554	25425	1129	257.0	257	[4, 3, 1, 4, 2, 3, 1, 2]	21537	5	[4, 3, 1, 4, 2, 3, 1, 2]	25168	A	196.0	141.0	131	168.0	0	106.0
123	0	5		297.0	147.0	1414	37025	35394	1042	286.0	286	[4, 3, 1, 4, 2, 3, 1]	31377	5	[4, 3, 1, 4, 2, 3, 1, 2]	35108	A	176.0	136.0	131	200.0	1	86.0
124	1	5	140.0	166.0	196.0	1653	46516	45306	1210	257.0	257	[3, 2, 4, 1, 2, 4, 3, 1]	41417	30	[3, 2, 4, 1, 2, 4, 3, 1]	45049	B	127.0	294.0	131	150.0	0	137.0
125	1	5	160.0	195.0	172.0	1653	55162	53793	1369	261.0	261	[3, 2, 4, 1, 2, 4, 3, 1]	49902	10	[3, 2, 4, 1, 2, 4, 3, 1]	53532	B	183.0	352.0	131	167.0	0	140.0
126	1	5	145.0	237.0	138.0	1414	64770	63667	1103	287.0	287	[4, 3, 1, 4, 2, 3, 1, 2]	59449	10	[4, 3, 1, 4, 2, 3, 1, 2]	63380	A	175.0	150.0	131	144.0	0	114.0
127	1	5	113.0	209.0	124.0	1414	73603	72594	1009	264.0	264	[4, 3, 1, 4, 2, 3, 1, 2]	68799	30	[4, 3, 1, 4, 2, 3, 1, 2]	72330	A	177.0	138.0	131	161.0	0	87.0
