	accuracy	block	cue_onset	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
0	1	1	2017	181.0	386	247	3000	6743	4939	1804	391	391	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	4548	A	223.0	278.0	132	277	0	212
1	1	1	8775	170.0	193	220	3000	13034	11619	1415	314	314	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	11305	A	215.0	192.0	132	184	0	241
2	1	1	15059	167.0	195	230	3000	19434	18007	1427	414	414	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	17593	A	225.0	219.0	132	172	0	219
3	1	1	21460	159.0	178	229	3000	25790	24352	1438	362	362	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	23990	A	223.0	259.0	132	156	0	234
4	1	1	27815	470.0	368	431	3000	33066	30785	2281	439	439	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	30346	B	206.0	216.0	132	296	0	294
5	1	1	35097	411.0	172	482	3000	39940	37953	1987	326	326	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	37627	B	265.0	253.0	132	178	0	226
6	1	1	41968	170.0	321	237	3000	46384	44876	1508	377	377	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	44499	A	183.0	204.0	132	167	0	226
7	1	1	48420	169.0	213	249	3000	52773	51298	1475	348	348	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	50950	A	220.0	179.0	132	156	0	289
8	1	1	54803	180.0	137	242	3000	59023	57691	1332	356	356	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	57335	A	211.0	191.0	132	124	0	247
9	1	1	61050	388.0	213	442	3000	65952	63958	1994	375	375	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	63583	B	263.0	217.0	132	280	0	191
10	1	1	67980	143.0	231	259	3000	72273	70891	1382	377	377	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	70514	A	187.0	197.0	132	126	0	239
11	1	1	74304	371.0	304	388	3000	79236	77279	1957	442	442	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	76837	B	244.0	182.0	132	204	0	264
12	1	1	81265	166.0	148	293	3000	85727	84263	1464	464	464	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	83799	A	215.0	233.0	132	170	0	239
13	1	1	87755	353.0	175	273	3000	92484	90715	1769	427	427	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	90288	B	295.0	186.0	132	297	0	190
14	1	1	94516	157.0	186	264	3000	98921	97509	1412	460	460	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	97049	A	209.0	257.0	132	126	0	213
15	1	1	100947	172.0	150	211	3000	105216	103913	1303	432	432	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	103481	A	195.0	170.0	132	152	0	253
16	1	1	107248	193.0	159	221	3000	111547	110212	1335	431	431	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	109781	A	202.0	183.0	132	167	0	210
17	1	1	113578	224.0	156	231	3000	117839	116459	1380	348	348	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	116111	A	192.0	196.0	132	152	0	229
18	1	1	119865	301.0	188	254	3000	124460	122754	1706	356	356	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	122398	B	281.0	192.0	132	288	0	202
19	1	1	126492	392.0	183	386	3000	131296	129435	1861	410	410	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	129025	B	216.0	171.0	132	430	0	83
20	1	1	133327	168.0	182	259	3000	137869	136443	1426	582	582	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	135861	A	221.0	184.0	132	176	0	236
21	1	1	139897	131.0	425	228	3000	144534	142822	1712	392	392	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	142430	A	204.0	268.0	132	211	0	245
22	1	1	146561	379.0	219	178	3000	151088	149487	1601	394	394	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	149093	B	208.0	188.0	132	231	0	198
23	0	1	153120		225	227	3000	157674	156041	1129	388	388	[3, 2, 4, 1, 2, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	155653	A			132	168	0	206
24	1	1	159727	188.0	266	241	3000	164221	162725	1496	465	465	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	162260	A	182.0	238.0	132	160	0	221
25	1	1	166255	186.0	194	229	3000	170601	169213	1388	425	425	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	168788	A	182.0	234.0	132	172	0	191
26	1	1	172631	126.0	173	228	3000	176986	175747	1239	583	583	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	175164	A	190.0	163.0	132	151	0	208
27	1	1	179014	284.0	176	271	3000	183526	181951	1575	404	404	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	181547	B	273.0	183.0	132	226	0	162
28	1	1	185555	203.0	300	238	3000	190055	188441	1614	352	352	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	188089	A	239.0	264.0	132	129	0	241
29	1	1	192086	463.0	203	221	3000	196632	194942	1690	323	323	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	194619	B	231.0	164.0	132	186	0	222
30	1	1	198660	473.0	317	208	3000	203565	201748	1817	555	555	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	201193	A	167.0	286.0	132	156	0	210
31	1	1	205600	144.0	253	235	3000	209945	208526	1419	393	393	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	208133	A	197.0	232.0	132	140	0	218
32	1	1	211971	169.0	154	255	3000	216154	214881	1273	377	377	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	214504	A	189.0	176.0	132	118	0	212
33	1	1	218180	314.0	178	230	3000	222620	221084	1536	371	371	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	220713	B	227.0	171.0	132	198	0	218
34	1	1	224652	204.0	284	278	3000	229169	227586	1583	401	401	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	227185	A	196.0	281.0	132	142	0	198
35	1	1	231196	171.0	317	222	3000	235519	234046	1473	317	317	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	233729	A	167.0	235.0	132	134	0	227
36	1	1	237549	326.0	182	476	3000	242374	240417	1957	335	335	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	240082	B	323.0	174.0	132	252	0	224
37	1	1	244412	317.0	187	263	3000	248956	247368	1588	423	423	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	246945	B	236.0	149.0	132	247	0	189
38	1	1	250984	425.0	180	249	3000	255563	253911	1652	393	393	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	253518	B	217.0	148.0	132	262	0	171
39	1	1	257590	181.0	173	217	3000	261948	260494	1454	371	371	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	260123	A	185.0	369.0	132	142	0	187
40	1	1	263975	207.0	342	247	3000	268409	266883	1526	374	374	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	266509	A	179.0	205.0	132	123	0	223
41	1	1	270435	199.0	260	266	3000	274847	273330	1517	362	362	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	272968	A	228.0	169.0	132	152	0	243
42	1	1	276873	186.0	145	269	3000	281122	279754	1368	348	348	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	279406	A	199.0	191.0	132	138	0	240
43	1	1	283152	175.0	184	228	3000	287351	286040	1311	356	356	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	285684	A	206.0	175.0	132	144	0	199
44	1	1	289380	165.0	195	281	3000	293810	292421	1389	506	506	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	291915	A	182.0	177.0	132	115	0	274
45	1	1	295838	221.0	160	224	3000	300253	298785	1468	414	414	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	298371	A	206.0	195.0	132	180	0	282
46	1	1	302281	274.0	175	192	3000	306783	305173	1610	359	359	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	304814	B	325.0	207.0	132	220	0	217
47	1	1	308816	240.0	195	239	3000	313163	311774	1389	424	424	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	311350	A	179.0	195.0	132	144	0	197
48	1	1	315193	141.0	269	263	3000	319599	318164	1435	438	438	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	317726	A	205.0	183.0	132	135	0	239
49	1	1	321627	349.0	199	315	3000	326319	324547	1772	386	386	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	324161	B	243.0	186.0	132	272	0	208
50	1	1	328348	162.0	154	235	3000	332522	331226	1296	345	345	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	330881	A	229.0	169.0	132	120	0	227
51	1	1	334556	170.0	214	310	3000	338964	337518	1446	429	429	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	337089	A	183.0	205.0	132	148	0	216
52	1	1	340997	350.0	197	168	3000	345640	344087	1553	557	557	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	343530	B	263.0	162.0	132	217	0	196
53	1	1	347666	320.0	201	172	3000	352062	350547	1515	348	348	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	350199	B	248.0	154.0	132	197	0	223
54	1	1	354101	320.0	187	174	3000	358487	356973	1514	340	340	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	356633	B	217.0	158.0	132	219	0	239
55	1	1	360515	191.0	439	260	3000	365089	363450	1639	401	401	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	363049	A	183.0	209.0	132	143	0	214
56	1	1	367122	184.0	259	245	3000	371599	370070	1529	415	415	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	369655	A	185.0	318.0	132	129	0	209
57	1	1	373629	392.0	235	541	3000	378742	376603	2139	441	441	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	376162	B	287.0	250.0	132	184	0	250
58	1	1	380776	122.0	199	232	3000	385159	383877	1282	568	568	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	383309	A	219.0	176.0	132	137	0	197
59	1	1	387186	178.0	165	249	3000	391469	390105	1364	386	386	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	389719	A	238.0	168.0	132	140	0	226
60	1	1	393496	160.0	181	258	3000	398170	396823	1347	796	796	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	396027	A	232.0	178.0	132	143	0	195
61	1	1	400198	142.0	151	207	3000	404486	403243	1243	515	515	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	402728	A	207.0	205.0	132	148	0	183
