	accuracy	block	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	rew_onset	reward	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
33	1	2	200.0	314.0	243.0	2282.0	39717	37992.0	1725.0	400.0	400.0	[3, 2, 4, 1, 2, 4, 3, 1]	33961	30	[3, 2, 4, 1, 2, 4, 3, 1]	37592	A	211.0	256.0	116	275.0	0	226.0
34	1	2	189.0	203.0	189.0	2282.0	48238	46826.0	1412.0	419.0	419.0	[3, 2, 4, 1, 2, 4, 3, 1]	42476	10	[3, 2, 4, 1, 2, 4, 3, 1]	46407	A	221.0	214.0	116	215.0	0	181.0
35	1	2	258.0	211.0	177.0	2282.0	58531	57134.0	1397.0	513.0	513.0	[3, 2, 4, 1, 2, 4, 3, 1]	51890	30	[3, 2, 4, 1, 2, 4, 3, 1]	56621	A	192.0	183.0	116	190.0	0	186.0
36	0	2				2117.0	68031	66932.0	376.0	1523.0	1523.0	[2, 1, 4]	61378	5	[2, 1, 4, 2, 3, 4, 1, 3]	65409	B			116	194.0	1	182.0
37	1	2	261.0	333.0	170.0	2282.0	77394	75843.0	1551.0	403.0	403.0	[3, 2, 4, 1, 2, 4, 3, 1]	70709	5	[3, 2, 4, 1, 2, 4, 3, 1]	75440	A	243.0	174.0	116	218.0	0	152.0
38	0	2		212.0	356.0	2117.0	86806	84553.0	1414.0	367.0	367.0	[2, 1, 4, 2, 3, 4, 1]	80654	30	[2, 1, 4, 2, 3, 4, 1, 3]	84186	B	208.0	156.0	116	318.0	1	164.0
39	0	2		227.0	148.0	2282.0	95705	93762.0	1248.0	845.0	845.0	[3, 2, 4, 1, 2, 4, 3]	89286	30	[3, 2, 4, 1, 2, 4, 3, 1]	92917	A	190.0	247.0	116	278.0	1	158.0
40	1	2	419.0	219.0	201.0	2117.0	105052	103439.0	1613.0	492.0	492.0	[2, 1, 4, 2, 3, 4, 1, 3]	99116	10	[2, 1, 4, 2, 3, 4, 1, 3]	102947	B	203.0	173.0	116	232.0	0	166.0
41	0	2				2282.0	116211	115268.0	439.0	564.0	564.0	[3, 2, 1]	110173	10	[3, 2, 4, 1, 2, 4, 3, 1]	114704	A			116		0	218.0
42	0	2		178.0	306.0	2117.0	125074	123146.0	1306.0	692.0	692.0	[2, 1, 4, 2, 3, 4]	118824	10	[2, 1, 4, 2, 3, 4, 1, 3]	122454	B		141.0	116	520.0	1	161.0
43	1	2	389.0	226.0	290.0	2117.0	133179	131540.0	1639.0	455.0	455.0	[2, 1, 4, 2, 3, 4, 1, 3]	127554	5	[2, 1, 4, 2, 3, 4, 1, 3]	131085	B	178.0	133.0	116	255.0	0	168.0
44	1	2	195.0	223.0	184.0	2282.0	141582	140311.0	1271.0	480.0	480.0	[3, 2, 4, 1, 2, 4, 3, 1]	136099	5	[3, 2, 4, 1, 2, 4, 3, 1]	139831	A	159.0	181.0	116	199.0	0	130.0
45	0	2		194.0	279.0	2117.0	150986	148865.0	1339.0	501.0	501.0	[2, 1, 4, 2, 3, 4, 1]	144433	10	[2, 1, 4, 2, 3, 4, 1, 3]	148364	B	171.0	193.0	116	287.0	1	215.0
46	0	2		198.0	248.0	2117.0	161016	159132.0	1195.0	736.0	736.0	[2, 1, 4, 2, 3, 4, 1]	154465	5	[2, 1, 4, 2, 3, 4, 1, 3]	158396	B	198.0	140.0	116	240.0	1	171.0
47	0	2		129.0	150.0	2282.0	169480	168018.0	958.0	494.0	494.0	[3, 2, 4, 1, 2, 3]	163593	5	[3, 2, 4, 1, 2, 4, 3, 1]	167524	A			116	247.0	0	190.0
48	1	2	378.0	182.0	208.0	2117.0	177381	175844.0	1537.0	418.0	418.0	[2, 1, 4, 2, 3, 4, 1, 3]	171797	30	[2, 1, 4, 2, 3, 4, 1, 3]	175426	B	201.0	170.0	116	239.0	0	159.0
49	1	2	198.0	250.0	270.0	2282.0	187131	185517.0	1614.0	386.0	386.0	[3, 2, 4, 1, 2, 4, 3, 1]	180800	30	[3, 2, 4, 1, 2, 4, 3, 1]	185131	A	224.0	253.0	116	214.0	0	205.0
50	0	2		205.0	247.0	2117.0	196240	194153.0	1313.0	536.0	536.0	[2, 1, 4, 2, 3, 4, 1]	189986	10	[2, 1, 4, 2, 3, 4, 1, 3]	193617	B	217.0	207.0	116	240.0	1	197.0
51	0	2		226.0	176.0	2282.0	204660	203078.0	1074.0	427.0	427.0	[3, 2, 4, 1, 2, 3]	199120	10	[3, 2, 4, 1, 2, 4, 3, 1]	202651	A			116	213.0	0	230.0
52	0	2				2117.0	212400	211895.0	0.0		784.0	[1]	207080	30	[2, 1, 4, 2, 3, 4, 1, 3]	211111	B			116		0	
53	0	2		177.0	330.0	2117.0	222633	220717.0	1305.0	704.0	704.0	[2, 1, 4, 2, 3]	215781	10	[2, 1, 4, 2, 3, 4, 1, 3]	220013	B			116	521.0	1	277.0
54	1	2	181.0	184.0	178.0	2282.0	231825	230317.0	1508.0	480.0	480.0	[3, 2, 4, 1, 2, 4, 3, 1]	225413	10	[3, 2, 4, 1, 2, 4, 3, 1]	229837	A	339.0	263.0	116	200.0	0	163.0
55	0	2		215.0	169.0	2282.0	242399	240822.0	938.0	1208.0	1208.0	[3, 2, 4, 1, 2, 4]	235383	10	[3, 2, 4, 1, 2, 4, 3, 1]	239614	A		215.0	116	183.0	1	156.0
56	0	2				2117.0	250926	250422.0	0.0		1577.0	[3]	245114	5	[2, 1, 4, 2, 3, 4, 1, 3]	248845	B			116		0	
57	0	2		232.0	330.0	2117.0	259759	257610.0	1488.0	471.0	471.0	[2, 1, 4, 2, 3, 4, 1]	253608	30	[2, 1, 4, 2, 3, 4, 1, 3]	257139	B	234.0	162.0	116	271.0	1	259.0
58	1	2	319.0	385.0	213.0	2117.0	268581	266902.0	1679.0	430.0	430.0	[2, 1, 4, 2, 3, 4, 1, 3]	262541	30	[2, 1, 4, 2, 3, 4, 1, 3]	266472	B	184.0	135.0	116	240.0	0	203.0
59	1	2	201.0	216.0	182.0	2282.0	278170	276711.0	1459.0	376.0	376.0	[3, 2, 4, 1, 2, 4, 3, 1]	272503	30	[3, 2, 4, 1, 2, 4, 3, 1]	276335	A	202.0	267.0	116	195.0	0	196.0
60	0	3		193.0	329.0	2117.0	11833	9758.0	1570.0	397.0	397.0	[2, 1, 4, 2, 3, 4, 1, 2]	5030	30	[2, 1, 4, 2, 3, 4, 1, 3]	9361	B	176.0	162.0	116	224.0	0	178.0
61	0	3		197.0	317.0	2117.0	20970	18773.0	1633.0	426.0	426.0	[2, 1, 4, 2, 3, 4]	14716	5	[2, 1, 4, 2, 3, 4, 1, 3]	18347	B		125.0	116	475.0	1	519.0
62	0	3		207.0	329.0	2117.0	29903	27786.0	1335.0	503.0	503.0	[2, 1, 4, 2, 3, 4, 1]	23552	30	[2, 1, 4, 2, 3, 4, 1, 3]	27283	B	199.0	124.0	116	333.0	1	143.0
63	0	3		261.0	278.0	2117.0	39638	37449.0	1340.0	433.0	433.0	[2, 1, 4, 2, 3, 4, 1]	32685	10	[2, 1, 4, 2, 3, 4, 1, 3]	37016	B	255.0	163.0	116	225.0	1	158.0
64	0	3		215.0	212.0	2117.0	48569	46753.0	1194.0	804.0	804.0	[2, 1, 4, 2, 3, 4, 1]	42318	5	[2, 1, 4, 2, 3, 4, 1, 3]	45949	B	204.0	134.0	116	215.0	1	214.0
65	1	3	401.0	225.0	159.0	2282.0	57444	55843.0	1601.0	466.0	466.0	[3, 2, 4, 1, 2, 4, 3, 1]	51047	5	[3, 2, 4, 1, 2, 4, 3, 1]	55377	A	244.0	193.0	116	195.0	0	184.0
66	1	3	227.0	218.0	212.0	2282.0	65829	64497.0	1332.0	464.0	464.0	[3, 2, 4, 1, 2, 4, 3, 1]	60402	30	[3, 2, 4, 1, 2, 4, 3, 1]	64033	A	159.0	163.0	116	166.0	0	187.0
67	1	3	227.0	212.0	323.0	2117.0	75260	73735.0	1525.0	413.0	413.0	[2, 1, 4, 2, 3, 4, 1, 3]	69391	30	[2, 1, 4, 2, 3, 4, 1, 3]	73322	B	202.0	160.0	116	236.0	0	165.0
68	0	3		226.0	159.0	2282.0	84321	82960.0	853.0	946.0	946.0	[3, 2, 4, 1, 2, 3]	78183	10	[3, 2, 4, 1, 2, 4, 3, 1]	82014	A			116	176.0	0	142.0
69	0	3		189.0	168.0	2282.0	95355	94015.0	707.0	1445.0	1445.0	[3, 2, 4, 1, 2]	86839	30	[3, 2, 4, 1, 2, 4, 3, 1]	92570	A			116	180.0	1	170.0
70	0	3				2117.0	103185	101774.0	907.0	466.0	466.0	[2, 1, 3]	97676	10	[2, 1, 4, 2, 3, 4, 1, 3]	101308	B			116		0	516.0
71	1	3	418.0	194.0	268.0	2117.0	112279	110692.0	1587.0	391.0	391.0	[2, 1, 4, 2, 3, 4, 1, 3]	106470	30	[2, 1, 4, 2, 3, 4, 1, 3]	110301	B	193.0	158.0	116	222.0	0	134.0
72	0	3		193.0	333.0	2117.0	122361	120390.0	1284.0	649.0	649.0	[2, 1, 4, 2, 3, 4, 1]	115310	10	[2, 1, 4, 2, 3, 4, 1, 3]	119741	B	221.0	137.0	116	253.0	1	147.0
73	0	3		207.0	191.0	2282.0	131763	129429.0	1677.0	454.0	454.0	[3, 2, 4, 1, 2, 4, 3]	125344	10	[3, 2, 4, 1, 2, 4, 3, 1]	128975	A	314.0	568.0	116	204.0	1	193.0
74	1	3	339.0	206.0	182.0	2282.0	141408	139937.0	1471.0	422.0	422.0	[3, 2, 4, 1, 2, 4, 3, 1]	134684	10	[3, 2, 4, 1, 2, 4, 3, 1]	139515	A	157.0	254.0	116	165.0	0	168.0
75	0	3				2282.0	151640	150768.0	367.0	1474.0	1474.0	[3, 2, 1]	145662	5	[3, 2, 4, 1, 2, 4, 3, 1]	149294	A			116		0	179.0
76	1	3	162.0	262.0	142.0	2282.0	160600	158895.0	1705.0	505.0	505.0	[3, 2, 4, 1, 2, 4, 3, 1]	154158	5	[3, 2, 4, 1, 2, 4, 3, 1]	158390	A	272.0	426.0	116	232.0	0	209.0
77	1	3	332.0	218.0	209.0	2117.0	169948	168405.0	1543.0	418.0	418.0	[2, 1, 4, 2, 3, 4, 1, 3]	164156	5	[2, 1, 4, 2, 3, 4, 1, 3]	167987	B	191.0	163.0	116	244.0	0	186.0
78	1	3	194.0	250.0	169.0	2282.0	179371	178017.0	1354.0	408.0	408.0	[3, 2, 4, 1, 2, 4, 3, 1]	173278	30	[3, 2, 4, 1, 2, 4, 3, 1]	177609	A	179.0	237.0	116	185.0	0	140.0
79	0	3		426.0	188.0	2282.0	189252	187147.0	1546.0	680.0	680.0	[3, 2, 4, 1, 2, 4]	182835	30	[3, 2, 4, 1, 2, 4, 3, 1]	186467	A		165.0	116	536.0	1	231.0
80	1	3	342.0	238.0	283.0	2117.0	199381	197698.0	1683.0	394.0	394.0	[2, 1, 4, 2, 3, 4, 1, 3]	192473	10	[2, 1, 4, 2, 3, 4, 1, 3]	197304	B	181.0	139.0	116	293.0	0	207.0
81	1	3	264.0	203.0	199.0	2117.0	208283	206968.0	1315.0	734.0	734.0	[2, 1, 4, 2, 3, 4, 1, 3]	202602	5	[2, 1, 4, 2, 3, 4, 1, 3]	206234	B	179.0	139.0	116	192.0	0	139.0
82	1	3	207.0	244.0	170.0	2282.0	218353	216866.0	1487.0	433.0	433.0	[3, 2, 4, 1, 2, 4, 3, 1]	212102	10	[3, 2, 4, 1, 2, 4, 3, 1]	216433	A	180.0	264.0	116	191.0	0	231.0
83	0	3				2282.0	226380	225872.0	0.0		1036.0	[2]	221104	10	[3, 2, 4, 1, 2, 4, 3, 1]	224836	A			116		0	
84	0	3		307.0	205.0	2282.0	235306	233153.0	1393.0	632.0	632.0	[3, 2, 4, 1, 2, 4]	228591	5	[3, 2, 4, 1, 2, 4, 3, 1]	232521	A		459.0	116	191.0	1	231.0
85	0	3				2117.0	242986	241597.0	885.0	445.0	445.0	[2, 1, 4, 3]	237520	5	[2, 1, 4, 2, 3, 4, 1, 3]	241152	B			116	398.0	0	189.0
86	0	3				2117.0	250158	249653.0	0.0		451.0	[3]	245371	30	[2, 1, 4, 2, 3, 4, 1, 3]	249202	B			116		0	
87	0	3				2117.0	258910	257411.0	995.0	440.0	440.0	[2, 1, 4, 3]	252840	10	[2, 1, 4, 2, 3, 4, 1, 3]	256971	B			116	481.0	0	232.0
88	1	3	401.0	272.0	170.0	2282.0	268056	266444.0	1612.0	422.0	422.0	[3, 2, 4, 1, 2, 4, 3, 1]	261391	5	[3, 2, 4, 1, 2, 4, 3, 1]	266022	A	180.0	207.0	116	171.0	0	211.0
89	1	3	232.0	321.0	195.0	2282.0	276820	275383.0	1436.0	541.0	541.0	[3, 2, 4, 1, 2, 4, 3, 1]	271110	30	[3, 2, 4, 1, 2, 4, 3, 1]	274842	A	162.0	176.0	116	170.0	0	181.0
90	1	4	193.0	244.0	161.0	2282.0	10782	9409.0	1373.0	446.0	446.0	[3, 2, 4, 1, 2, 4, 3, 1]	5232	30	[3, 2, 4, 1, 2, 4, 3, 1]	8963	A	179.0	208.0	116	196.0	0	192.0
91	0	4		209.0	365.0	2117.0	21996	19834.0	1407.0	458.0	458.0	[2, 1, 4, 2, 3, 4, 1]	15244	5	[2, 1, 4, 2, 3, 4, 1, 3]	19376	B	184.0	175.0	116	266.0	1	208.0
92	1	4	217.0	256.0	203.0	2282.0	30957	29453.0	1504.0	545.0	545.0	[3, 2, 4, 1, 2, 4, 3, 1]	24778	10	[3, 2, 4, 1, 2, 4, 3, 1]	28908	A	172.0	271.0	116	193.0	0	192.0
93	1	4	250.0	132.0	186.0	2282.0	41010	39619.0	1391.0	378.0	378.0	[3, 2, 4, 1, 2, 4, 3, 1]	34410	10	[3, 2, 4, 1, 2, 4, 3, 1]	39241	A	197.0	232.0	116	178.0	0	216.0
94	0	4				2117.0	49979	48416.0	1056.0	607.0	607.0	[2, 1, 4, 3]	44078	30	[2, 1, 4, 2, 3, 4, 1, 3]	47809	B			116	312.0	0	502.0
95	0	4		212.0	298.0	2117.0	59611	57598.0	1282.0	607.0	607.0	[2, 1, 4, 2, 3, 4, 1]	53260	5	[2, 1, 4, 2, 3, 4, 1, 3]	56991	B	198.0	150.0	116	240.0	1	184.0
96	1	4	363.0	228.0	219.0	2117.0	68449	66869.0	1580.0	445.0	445.0	[2, 1, 4, 2, 3, 4, 1, 3]	62293	10	[2, 1, 4, 2, 3, 4, 1, 3]	66424	B	203.0	187.0	116	225.0	0	155.0
97	0	4				2282.0	76081	75576.0	0.0		665.0	[2]	71379	5	[3, 2, 4, 1, 2, 4, 3, 1]	74911	A			116		0	
98	1	4	211.0	268.0	179.0	2282.0	84117	82738.0	1379.0	408.0	408.0	[3, 2, 4, 1, 2, 4, 3, 1]	78499	30	[3, 2, 4, 1, 2, 4, 3, 1]	82330	A	180.0	190.0	116	182.0	0	169.0
99	1	4	254.0	208.0	340.0	2117.0	93120	91546.0	1574.0	447.0	447.0	[2, 1, 4, 2, 3, 4, 1, 3]	87376	10	[2, 1, 4, 2, 3, 4, 1, 3]	91099	B	190.0	139.0	116	249.0	0	194.0
100	1	4	345.0	204.0	222.0	2117.0	102540	101026.0	1514.0	455.0	455.0	[2, 1, 4, 2, 3, 4, 1, 3]	97040	10	[2, 1, 4, 2, 3, 4, 1, 3]	100571	B	187.0	158.0	116	197.0	0	201.0
101	1	4	232.0	201.0	186.0	2282.0	112443	110699.0	1744.0	406.0	406.0	[3, 2, 4, 1, 2, 4, 3, 1]	106261	10	[3, 2, 4, 1, 2, 4, 3, 1]	110293	A	338.0	386.0	116	210.0	0	191.0
102	0	4				2117.0	120068	119562.0	0.0		527.0	[3]	115303	5	[2, 1, 4, 2, 3, 4, 1, 3]	119035	B			116		0	
103	1	4	218.0	253.0	180.0	2282.0	128386	126998.0	1388.0	512.0	512.0	[3, 2, 4, 1, 2, 4, 3, 1]	122656	30	[3, 2, 4, 1, 2, 4, 3, 1]	126486	A	170.0	190.0	116	194.0	0	183.0
104	1	4	508.0	190.0	216.0	2117.0	138649	136966.0	1683.0	393.0	393.0	[2, 1, 4, 2, 3, 4, 1, 3]	132242	30	[2, 1, 4, 2, 3, 4, 1, 3]	136573	B	173.0	172.0	116	223.0	0	201.0
105	0	4		201.0	231.0	2117.0	148327	146268.0	1178.0	561.0	561.0	[2, 1, 4, 2, 3, 4, 1]	142176	10	[2, 1, 4, 2, 3, 4, 1, 3]	145707	B	174.0	189.0	116	205.0	1	178.0
106	0	4		191.0	253.0	2117.0	158982	157055.0	1422.0	414.0	414.0	[2, 1, 4, 2, 3, 4, 1, 2]	151310	30	[2, 1, 4, 2, 3, 4, 1, 3]	156641	B	194.0	150.0	116	218.0	0	173.0
107	0	4		252.0	627.0	2282.0	168286	166009.0	1503.0	508.0	508.0	[3, 2, 4, 1, 2]	161470	30	[3, 2, 4, 1, 2, 4, 3, 1]	165501	A			116	427.0	1	197.0
108	0	4				2282.0	175144	174637.0	0.0		600.0	[4]	170506	5	[3, 2, 4, 1, 2, 4, 3, 1]	174037	A			116		0	
109	1	4	199.0	171.0	200.0	2282.0	184230	182849.0	1381.0	453.0	453.0	[3, 2, 4, 1, 2, 4, 3, 1]	177465	5	[3, 2, 4, 1, 2, 4, 3, 1]	182396	A	210.0	231.0	116	202.0	0	168.0
110	1	4	178.0	194.0	176.0	2282.0	192660	191316.0	1344.0	792.0	792.0	[3, 2, 4, 1, 2, 4, 3, 1]	186993	30	[3, 2, 4, 1, 2, 4, 3, 1]	190524	A	197.0	213.0	116	209.0	0	177.0
111	1	4	171.0	215.0	152.0	2282.0	201150	199915.0	1235.0	866.0	866.0	[3, 2, 4, 1, 2, 4, 3, 1]	195518	10	[3, 2, 4, 1, 2, 4, 3, 1]	199049	A	152.0	234.0	116	171.0	0	140.0
112	0	4		184.0	258.0	2117.0	210967	208947.0	1512.0	410.0	410.0	[2, 1, 4, 2, 3, 4, 1, 2]	204707	30	[2, 1, 4, 2, 3, 4, 1, 3]	208537	B	181.0	179.0	116	240.0	0	163.0
113	1	4	201.0	215.0	157.0	2282.0	219790	218217.0	1573.0	436.0	436.0	[3, 2, 4, 1, 2, 4, 3, 1]	214149	5	[3, 2, 4, 1, 2, 4, 3, 1]	217781	A	201.0	399.0	116	205.0	0	195.0
114	0	4		220.0	194.0	2282.0	229025	227442.0	1075.0	467.0	467.0	[3, 2, 4, 1, 2, 3]	223146	10	[3, 2, 4, 1, 2, 4, 3, 1]	226975	A			116	192.0	0	189.0
115	0	4				2117.0	237801	236385.0	911.0	904.0	904.0	[2, 1, 4, 3]	231749	30	[2, 1, 4, 2, 3, 4, 1, 3]	235481	B			116	186.0	0	353.0
116	1	4	477.0	204.0	216.0	2117.0	246701	245073.0	1628.0	457.0	457.0	[2, 1, 4, 2, 3, 4, 1, 3]	240184	5	[2, 1, 4, 2, 3, 4, 1, 3]	244616	B	205.0	166.0	116	195.0	0	165.0
117	1	4	338.0	202.0	299.0	2117.0	256186	254616.0	1570.0	455.0	455.0	[2, 1, 4, 2, 3, 4, 1, 3]	250529	5	[2, 1, 4, 2, 3, 4, 1, 3]	254161	B	212.0	141.0	116	190.0	0	188.0
118	1	4	360.0	225.0	247.0	2117.0	266272	264692.0	1580.0	450.0	450.0	[2, 1, 4, 2, 3, 4, 1, 3]	259711	10	[2, 1, 4, 2, 3, 4, 1, 3]	264242	B	228.0	157.0	116	214.0	0	149.0
119	0	4		78.0	229.0	2282.0	276140	273914.0	1719.0	491.0	491.0	[3, 2, 4, 1, 2, 4, 3, 2]	269391	5	[3, 2, 4, 1, 2, 4, 3, 1]	273423	A	280.0	571.0	116	221.0	0	199.0
120	1	5	225.0	209.0	147.0	2282.0	9763	8482.0	1281.0	421.0	421.0	[3, 2, 4, 1, 2, 4, 3, 1]	4230	5	[3, 2, 4, 1, 2, 4, 3, 1]	8061	A	199.0	180.0	116	156.0	0	165.0
