	accuracy	block	cue_onset	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
0	0	1	2011		351.0	414.0	3000	8027	5150	2329	626	626	[2, 1, 4, 2, 3, 4, 1]	[2, 1, 4, 2, 3, 4, 1, 3]	4524	B	420.0	313.0	114	440.0	1	391.0
1	0	1	10050		296.0	224.0	3000	15302	12909	1888	345	345	[3, 2, 4, 1, 2, 4, 3, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	12564	A	296.0	292.0	114	237.0	0	261.0
2	1	1	17315	329.0	447.0	236.0	3000	22540	20165	2375	336	336	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	19829	A	549.0	398.0	114	191.0	0	225.0
3	1	1	24554	190.0	327.0	223.0	3000	29271	27467	1804	397	397	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	27070	A	419.0	237.0	114	184.0	0	224.0
4	1	1	31285	474.0	309.0	404.0	3000	36216	34122	2094	317	317	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	33805	B	255.0	227.0	114	361.0	0	64.0
5	1	1	38230	369.0	193.0	169.0	3000	42513	40991	1522	245	245	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	40746	A	233.0	178.0	114	139.0	0	241.0
6	1	1	44530	232.0	163.0	173.0	3000	48968	47602	1366	560	560	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	47042	A	212.0	227.0	114	155.0	0	204.0
7	1	1	50987	194.0	163.0	156.0	3000	54986	53795	1191	296	296	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	53499	A	220.0	161.0	114	125.0	0	172.0
8	1	1	57000	224.0	182.0	175.0	3000	60965	59771	1194	259	259	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	59512	A	187.0	130.0	114	156.0	0	140.0
9	0	1	62979			167.0	3000	67000	65790	705	296	296	[3, 2, 4, 1, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	65494	A			114	154.0	0	133.0
10	1	1	69014	543.0	262.0	351.0	3000	73772	71778	1994	247	247	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	71531	B	308.0	204.0	114	160.0	0	166.0
11	1	1	75786	206.0	187.0	175.0	3000	79820	78578	1242	280	280	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	78298	A	205.0	162.0	114	161.0	0	146.0
12	1	1	81838	203.0	217.0	156.0	3000	85821	84686	1135	337	337	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	84349	A	162.0	127.0	114	165.0	0	105.0
13	1	1	87836	244.0	158.0	151.0	3000	91896	90710	1186	362	362	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	90348	A	165.0	172.0	114	160.0	0	136.0
14	1	1	93910	200.0	135.0	154.0	3000	97785	96693	1092	264	264	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	96429	A	127.0	197.0	114	182.0	0	97.0
15	1	1	99799	210.0	133.0	136.0	3000	103827	102692	1135	382	382	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	102310	A	136.0	217.0	114	186.0	0	117.0
16	0	1	105842		140.0	179.0	3000	110255	108791	960	436	436	[3, 2, 4, 1, 2, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	108355	A			114	204.0	0	107.0
17	1	1	112269	217.0	159.0	176.0	3000	117075	115606	1469	826	826	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	114780	A	192.0	350.0	114	257.0	0	118.0
18	1	1	119089	220.0	167.0	127.0	3000	123244	122056	1188	455	455	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	121601	A	139.0	224.0	114	189.0	0	122.0
19	1	1	125258	202.0	114.0	160.0	3000	129295	128124	1171	345	345	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	127779	A	160.0	230.0	114	171.0	0	134.0
20	0	1	131310				3000	135163	134102	557	277	277	[2, 1, 4, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	133825	B			114	154.0	0	174.0
21	1	1	137179	261.0	143.0	145.0	3000	141155	139970	1185	278	278	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	139692	A	134.0	217.0	114	189.0	0	96.0
