	accuracy	block	cue_onset	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
0	0	1	4018		439.0	304.0	3000	10652	8007.0	1970.0	858.0	858.0	[3, 2, 4, 1, 2, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	7149	A		428.0	116	400.0	1	399.0
1	0	1	11643		420.0	411.0	3000	18250	15763.0	1979.0	690.0	690.0	[1, 2, 3, 4, 3, 2]	[1, 2, 3, 4, 3, 1, 2, 4]	15073	random			116	375.0	0	443.0
2	0	1	19439		451.0	382.0	3000	26073	23129.0	2428.0	559.0	559.0	[3, 2, 4, 1, 2, 4, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	22570	A	449.0	367.0	116	403.0	1	376.0
3	0	1	27661		445.0	331.0	3000	34203	31225.0	2473.0	433.0	433.0	[3, 2, 4, 1, 2, 4, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	30792	A		410.0	116	375.0	0	365.0
4	0	1	35592		501.0	413.0	3000	42125	38991.0	2482.0	369.0	369.0	[3, 2, 4, 1, 2, 4, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	38622	A	393.0	423.0	116	378.0	1	374.0
5	0	1	43713		419.0	365.0	3000	50168	47300.0	2362.0	457.0	457.0	[2, 1, 4, 3, 1, 4, 3]	[2, 1, 4, 3, 1, 4, 2, 3]	46843	random		306.0	116	361.0	0	436.0
6	0	1	51556		461.0	343.0	3000	58593	55842.0	1936.0	755.0	755.0	[3, 2, 4, 1, 2, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	55087	A		435.0	116	326.0	1	371.0
7	1	1	60182	414.0	436.0	354.0	3000	66599	63951.0	2648.0	338.0	338.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	63613	A	389.0	399.0	116	349.0	0	307.0
8	1	1	68332	327.0	442.0	327.0	3000	74255	71901.0	2354.0	338.0	338.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	71563	A	453.0	294.0	116	302.0	0	209.0
9	0	1	76487			280.0	3000	81771	80076.0	1190.0	359.0	359.0	[3, 2, 4, 1, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	79717	A			116	306.0	0	269.0
10	0	1	83061		456.0	390.0	3000	89796	86884.0	2264.0	593.0	593.0	[2, 1, 3, 4, 3, 1]	[2, 1, 3, 4, 3, 1, 2, 4]	86291	random		433.0	116	509.0	1	476.0
11	0	1	90786		437.0	328.0	3000	96987	94195.0	2287.0	378.0	378.0	[3, 2, 4, 1, 2, 4, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	93817	A		386.0	116	355.0	0	321.0
12	1	1	98173	357.0	446.0	333.0	3000	104129	101589.0	2540.0	385.0	385.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	101204	A	381.0	390.0	116	338.0	0	295.0
13	0	1	105658		440.0	306.0	3000	112123	109084.0	2533.0	395.0	395.0	[3, 2, 4, 1, 2, 4, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	108689	A		314.0	116	319.0	0	281.0
14	0	1	113413		550.0	419.0	3000	120046	117099.0	1928.0	556.0	556.0	[3, 4, 2, 1, 2]	[3, 4, 2, 1, 2, 3, 4, 1]	116543	random			116	523.0	1	436.0
15	0	1	121037				3000	127098	125430.0	1162.0	663.0	663.0	[2, 1, 4, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	124767	B			116	365.0	0	429.0
16	1	1	129487	301.0	445.0	318.0	3000	136198	133708.0	2490.0	390.0	390.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	133318	A	441.0	347.0	116	317.0	0	321.0
17	1	1	138029	276.0	452.0	336.0	3000	143995	141488.0	2507.0	429.0	429.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	141059	A	541.0	289.0	116	317.0	0	296.0
18	0	1	146624		556.0	494.0	3000	154057	151054.0	2333.0	500.0	500.0	[2, 1, 4, 2, 3, 4]	[2, 1, 4, 2, 3, 4, 1, 3]	150554	B		449.0	116	393.0	1	441.0
19	0	1	155146		453.0	348.0	3000	162085	159027.0	2499.0	449.0	449.0	[3, 2, 4, 1, 2, 4, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	158578	A	591.0	325.0	116	432.0	1	350.0
20	1	1	163274	291.0	427.0	368.0	3000	169499	166946.0	2553.0	441.0	441.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	166505	A	518.0	325.0	116	322.0	0	302.0
21	0	1	171227		513.0	495.0	3000	177863	174911.0	2191.0	554.0	554.0	[2, 1, 4, 2, 3, 4]	[2, 1, 4, 2, 3, 4, 1, 3]	174357	B		408.0	116	366.0	1	409.0
22	0	1	178952		453.0	339.0	3000	185886	182740.0	2475.0	357.0	357.0	[3, 2, 4, 1, 2, 4, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	182383	A	584.0	287.0	116	346.0	1	466.0
23	1	1	186877	279.0	465.0	305.0	3000	193075	190625.0	2450.0	418.0	418.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	190207	A	349.0	281.0	116	421.0	0	350.0
24	1	1	194806	291.0	526.0	323.0	3000	201053	198644.0	2409.0	407.0	407.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	198237	A	294.0	285.0	116	374.0	0	316.0
25	0	1	202785		520.0	432.0	3000	209419	206303.0	2350.0	387.0	387.0	[2, 1, 4, 2, 3, 4, 1]	[2, 1, 4, 2, 3, 4, 1, 3]	205916	B	278.0	398.0	116	402.0	1	320.0
26	1	1	210809	330.0	476.0	290.0	3000	216645	214283.0	2361.0	443.0	443.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	213840	A	341.0	298.0	116	339.0	0	288.0
27	0	1	218175		299.0	486.0	3000	224510	222076.0	1928.0	471.0	471.0	[1, 2, 4, 3, 2, 1]	[1, 2, 4, 3, 2, 4, 3, 1]	221605	random			116	331.0	0	501.0
