	accuracy	block	cue_onset	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
0	0	1	4018				3000	8999	8495.0	0.0		1340.0	[2]	[3, 2, 4, 1, 2, 4, 3, 1]	7155	A			112		0	
1	0	1	9988				3000	15182	14033.0	644.0	614.0	614.0	[1, 2]	[1, 3, 4, 2, 3, 4, 1, 2]	13419	random			112		0	
2	0	1	16370			524.0	3000	23004	20133.0	1558.0	632.0	632.0	[3, 2, 4, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	19501	A			112	500.0	1	534.0
3	0	1	24593		493.0	425.0	3000	31233	28679.0	1880.0	949.0	949.0	[3, 2, 4, 1, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	27730	A			112	472.0	1	490.0
4	0	1	32621				3000	36806	36301.0	0.0		650.0	[2]	[3, 2, 4, 1, 2, 4, 3, 1]	35651	A			112		0	
5	0	1	38393			710.0	3000	45030	42334.0	2090.0	809.0	809.0	[4, 2, 1, 3]	[4, 2, 1, 3, 4, 3, 1, 2]	41525	random			112	476.0	1	904.0
6	0	1	46417				3000	53454	51686.0	750.0	1738.0	1738.0	[3, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	49948	A			112		1	750.0
7	0	1	55042		523.0	507.0	3000	61984	59434.0	1918.0	953.0	953.0	[3, 2, 4, 1, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	58481	A			112	450.0	1	438.0
8	0	1	63172			387.0	3000	69905	67425.0	1593.0	1023.0	1023.0	[3, 2, 4, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	66402	A			112	501.0	1	705.0
9	0	1	71594		525.0	375.0	3000	78335	75755.0	1768.0	923.0	923.0	[3, 2, 4, 1, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	74832	A			112	449.0	1	419.0
10	0	1	79626			677.0	3000	86361	83431.0	2106.0	574.0	574.0	[4, 2, 1, 3]	[4, 2, 1, 3, 4, 1, 2, 3]	82857	random			112	603.0	1	826.0
11	0	1	87350		514.0	347.0	3000	93884	91375.0	1896.0	994.0	994.0	[3, 2, 4, 1, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	90381	A			112	471.0	1	564.0
12	0	1	95071		466.0	386.0	3000	101605	98883.0	1818.0	781.0	781.0	[3, 2, 4, 1, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	98102	A			112	447.0	1	519.0
13	0	1	102593		508.0	597.0	3000	109127	106392.0	1976.0	768.0	768.0	[3, 2, 4, 1, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	105624	A			112	460.0	1	411.0
14	0	1	110415			575.0	3000	117049	114134.0	1616.0	588.0	588.0	[3, 4, 1, 2]	[3, 4, 1, 2, 1, 3, 4, 2]	113546	random			112	452.0	1	589.0
15	0	1	118030			789.0	3000	125270	122752.0	1821.0	985.0	985.0	[2, 1, 4, 2]	[2, 1, 4, 2, 3, 4, 1, 3]	121767	B			112	408.0	1	624.0
16	0	1	127658			372.0	3000	134988	132461.0	1265.0	978.0	978.0	[3, 2, 4, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	131483	A			112	364.0	1	529.0
17	0	1	136276		897.0	436.0	3000	142810	139875.0	2205.0	568.0	568.0	[3, 2, 4, 1, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	139307	A			112	387.0	1	485.0
18	0	1	144899				3000	152340	149908.0	1429.0	1071.0	1071.0	[2, 1, 4]	[2, 1, 4, 2, 3, 4, 1, 3]	148837	B			112	530.0	1	899.0
19	0	1	153429				3000	159640	159135.0	0.0		2269.0	[4]	[3, 2, 4, 1, 2, 4, 3, 1]	156866	A			112		0	
20	0	1	160828			499.0	3000	167563	165000.0	1314.0	940.0	940.0	[3, 2, 4, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	164060	A			112	362.0	1	453.0
21	0	1	168751			660.0	3000	175223	172541.0	2177.0	659.0	659.0	[2, 1, 4, 2, 4]	[2, 1, 4, 2, 3, 4, 1, 3]	171882	B			112	492.0	0	548.0
22	0	1	176311				3000	181403	180899.0	0.0		1156.0	[4]	[3, 2, 4, 1, 2, 4, 3, 1]	179743	A			112		0	
23	0	1	182391			567.0	3000	189225	186558.0	1853.0	836.0	836.0	[3, 2, 4, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	185722	A			112	443.0	1	843.0
24	0	1	190414			499.0	3000	197347	195105.0	1587.0	1261.0	1261.0	[3, 2, 4, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	193844	A			112	521.0	1	567.0
25	0	1	198536				3000	205170	202441.0	2040.0	774.0	774.0	[2, 1, 4]	[2, 1, 4, 2, 3, 4, 1, 3]	201667	B			112	640.0	1	1400.0
26	0	1	206560				3000	213093	210474.0	967.0	884.0	884.0	[3, 2, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	209590	A			112	452.0	1	515.0
27	0	1	214170				3000	220382	218304.0	1574.0	695.0	695.0	[4, 1, 2, 4]	[4, 1, 2, 3, 1, 4, 2, 3]	217609	random			112	589.0	0	466.0
28	0	1	221468			391.0	3000	228206	225763.0	1286.0	1063.0	1063.0	[3, 2, 4, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	224700	A			112	418.0	1	477.0
29	0	1	229395		459.0	340.0	3000	236130	233375.0	1977.0	748.0	748.0	[3, 2, 4, 1, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	232627	A			112	434.0	1	744.0
30	0	1	237119		465.0	358.0	3000	243653	240815.0	2238.0	665.0	665.0	[3, 2, 4, 1, 2, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	240150	A		358.0	112	428.0	1	629.0
31	0	1	245743		451.0	316.0	3000	252353	249967.0	1882.0	989.0	989.0	[3, 2, 4, 1, 2, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	248978	A			112	336.0	0	433.0
32	0	1	253342		469.0	310.0	3000	259977	257202.0	2038.0	729.0	729.0	[3, 2, 4, 1, 2, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	256473	A		319.0	112	417.0	1	523.0
33	0	1	260966		532.0	421.0	3000	268500	265904.0	1973.0	907.0	907.0	[3, 2, 4, 1, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	264997	A			112	454.0	1	566.0
34	0	1	270591			497.0	3000	277932	275306.0	1628.0	877.0	877.0	[2, 1, 4, 2]	[2, 1, 4, 2, 3, 4, 1, 3]	274429	B			112	437.0	1	694.0
35	0	2	972		498.0	471.0	3000	7906	5032.0	2092.0	629.0	629.0	[2, 1, 4, 2, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	4403	B			112	490.0	1	633.0
36	0	2	8898		403.0	384.0	3000	15435	12660.0	2103.0	730.0	730.0	[3, 2, 4, 1, 2, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	11930	A		445.0	112	391.0	1	480.0
37	0	2	16524		485.0	385.0	3000	23157	20173.0	2036.0	519.0	519.0	[3, 2, 4, 1, 2, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	19654	A		492.0	112	331.0	1	343.0
38	0	2	24246		707.0	367.0	3000	30781	27938.0	1975.0	660.0	660.0	[3, 2, 4, 1, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	27278	A			112	345.0	1	556.0
39	0	2	31970				3000	36589	35761.0	323.0	560.0	560.0	[3, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	35201	A			112		0	
40	0	2	37977		515.0	361.0	3000	44612	41983.0	2058.0	875.0	875.0	[3, 2, 4, 1, 2, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	41108	A		430.0	112	313.0	1	439.0
41	0	2	45602		356.0	369.0	3000	52136	49143.0	1862.0	510.0	510.0	[3, 2, 4, 1, 2, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	48633	A		341.0	112	349.0	1	447.0
