	accuracy	block	cue_onset	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
0	0	1	2017				3000	8056					[]	[3, 2, 4, 1, 2, 4, 3, 1]	4553	A			116		1	
1	0	1	10120				3000	14829	13208.0	1116.0	552.0	552.0	[2, 1, 4, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	12656	B			116	349.0	0	417.0
2	0	1	16868			422.0	3000	22002	19976.0	1522.0	572.0	572.0	[2, 1, 4, 2, 4]	[2, 1, 4, 2, 3, 4, 1, 3]	19404	B			116	358.0	0	354.0
3	1	1	24041	277.0	437.0	318.0	3000	29470	26935.0	2535.0	358.0	358.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	26577	A	563.0	283.0	116	431.0	0	226.0
4	0	1	31496		360.0	294.0	3000	36707	34348.0	1854.0	314.0	314.0	[3, 2, 4, 1, 2, 4, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	34034	A		291.0	116	319.0	0	255.0
5	1	1	38745	290.0	466.0	328.0	3000	44131	41758.0	2373.0	476.0	476.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	41282	A	325.0	285.0	116	432.0	0	247.0
6	1	1	46162	292.0	380.0	348.0	3000	51483	49189.0	2294.0	490.0	490.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	48699	A	341.0	278.0	116	329.0	0	326.0
7	1	1	53508	303.0	347.0	276.0	3000	58656	56508.0	2148.0	464.0	464.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	56044	A	351.0	322.0	116	286.0	0	263.0
8	1	1	60684	318.0	363.0	363.0	3000	66144	63842.0	2302.0	622.0	622.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	63220	A	372.0	305.0	116	297.0	0	284.0
9	0	1	68170				3000	74201					[]	[3, 2, 4, 1, 2, 4, 3, 1]	70698	A			116		1	
10	0	1	76217				3000	82232					[]	[3, 2, 4, 1, 2, 4, 3, 1]	78729	A			116		1	
11	0	1	84247				3000	93184					[]	[2, 1, 4, 2, 3, 4, 1, 3]	86769	B			116		1	
12	1	1	95224	336.0	309.0	315.0	3000	100514	98167.0	2347.0	413.0	413.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	97754	A	366.0	310.0	116	340.0	0	371.0
