	accuracy	block	cue_onset	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
0	0	1	4021				3000	8403	7897	0		739	[4]	[3, 2, 4, 1, 2, 4, 3, 1]	7158	A			138		0	
1	0	1	9392			565.0	3000	16326	13910	1690	1087.0	1087	[3, 2, 4, 1]	[3, 2, 4, 1, 2, 1, 4, 3]	12823	random			138	536.0	1	589.0
2	0	1	17514		446.0	438.0	3000	24146	21113	2184	470.0	470	[3, 2, 4, 1, 2, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	20643	A		420.0	138	436.0	1	444.0
3	0	1	25734		311.0	370.0	3000	32369	29514	2226	648.0	648	[3, 2, 4, 1, 2, 4, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	28866	A	294.0	342.0	138	460.0	1	449.0
4	0	1	33755		414.0	409.0	3000	40288	37598	2084	813.0	813	[3, 2, 4, 1, 2, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	36785	A		421.0	138	418.0	1	422.0
5	0	1	41878		623.0	499.0	3000	48513	45488	2415	478.0	478	[3, 2, 1, 4, 2, 4]	[3, 2, 1, 4, 2, 4, 3, 1]	45010	random		489.0	138	421.0	1	383.0
6	0	1	49902		386.0	537.0	3000	56936	54050	2126	617.0	617	[3, 2, 4, 1, 2, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	53433	A		392.0	138	404.0	1	407.0
7	0	1	58525		425.0	504.0	3000	65466	62673	2194	710.0	710	[3, 2, 4, 1, 2, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	61963	A		404.0	138	407.0	1	454.0
8	0	1	66654		345.0	545.0	3000	73388	70407	2132	522.0	522	[3, 2, 4, 1, 2, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	69885	A		440.0	138	420.0	1	382.0
9	0	1	75076		438.0	309.0	3000	81811	78761	2205	453.0	453	[3, 2, 4, 1, 2, 4, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	78308	A	317.0	373.0	138	364.0	1	404.0
10	0	1	83100		395.0	401.0	3000	89834	87095	2074	764.0	764	[3, 2, 1, 4, 3, 2]	[3, 2, 1, 4, 3, 2, 1, 4]	86331	random		465.0	138	442.0	1	371.0
11	0	1	90819		376.0	379.0	3000	97353	94247	2260	397.0	397	[3, 2, 4, 1, 2, 4, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	93850	A	356.0	388.0	138	413.0	1	348.0
12	0	1	98542		464.0	355.0	3000	105076	102112	2118	539.0	539	[3, 2, 4, 1, 2, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	101573	A		409.0	138	444.0	1	446.0
13	0	1	106063		356.0	393.0	3000	112597	109647	2061	553.0	553	[3, 2, 4, 1, 2, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	109094	A		413.0	138	499.0	1	400.0
14	0	1	113886		529.0	460.0	3000	120520	117532	2345	515.0	515	[2, 3, 4, 1, 3, 4]	[2, 3, 4, 1, 3, 4, 2, 1]	117017	random		462.0	138	432.0	1	462.0
15	0	1	121507				3000	127354	125639	1210	401.0	401	[2, 1, 4, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	125238	B			138	432.0	0	437.0
16	0	1	129743		448.0	453.0	3000	137084	134288	2267	707.0	707	[3, 2, 4, 1, 2, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	133581	A		408.0	138	490.0	1	468.0
17	0	1	138373		397.0	515.0	3000	144907	142004	2113	600.0	600	[3, 2, 4, 1, 2, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	141404	A		414.0	138	374.0	1	413.0
18	0	1	146996		456.0	567.0	3000	154436	151934	1922	1001.0	1001	[2, 1, 4, 2, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	150933	B			138	401.0	1	498.0
