	accuracy	block	cue_onset	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
0	1	1	4022	413.0	358.0	283.0	3000	9550	7510	2040	357.0	357	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	7153	A	264.0	243.0	130	211.0	0	268.0
1	0	1	11074			318.0	3000	17157	14909	1742	404.0	404	[4, 1, 3, 2, 4]	[4, 1, 3, 2, 3, 4, 2, 1]	14505	random			130	484.0	0	723.0
2	1	1	18347	295.0	319.0	296.0	3000	24184	21833	2351	355.0	355	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	21478	A	377.0	290.0	130	256.0	0	518.0
3	1	1	26316	361.0	339.0	291.0	3000	32184	29816	2368	369.0	369	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	29447	A	282.0	300.0	130	292.0	0	503.0
4	0	1	34115		335.0	291.0	3000	40038	37478	2055	332.0	332	[3, 2, 4, 1, 2, 4, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	37146	A		291.0	130	289.0	0	257.0
5	0	1	41628		388.0	345.0	3000	48261	45242	1832	484.0	484	[2, 4, 3, 1, 2, 1]	[2, 4, 3, 1, 2, 1, 3, 4]	44758	random		510.0	130	284.0	1	305.0
6	1	1	49650	277.0	360.0	514.0	3000	55810	53494	2316	312.0	312	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	53182	A	292.0	322.0	130	268.0	0	283.0
7	1	1	57942	250.0	273.0	245.0	3000	63400	61648	1752	276.0	276	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	61372	A	251.0	294.0	130	232.0	0	207.0
8	1	1	65131	275.0	310.0	257.0	3000	70558	68700	1858	337.0	337	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	68363	A	246.0	275.0	130	259.0	0	236.0
9	1	1	72784	244.0	643.0	262.0	3000	78402	76340	2062	325.0	325	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	76015	A	221.0	233.0	130	225.0	0	234.0
10	0	1	80235				3000	85033	83920	606	454.0	454	[2, 3, 4]	[2, 3, 1, 4, 1, 2, 3, 4]	83466	random			130		0	373.0
11	1	1	86022	273.0	344.0	276.0	3000	91291	89428	1863	376.0	376	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	89052	A	243.0	252.0	130	233.0	0	242.0
12	1	1	93030	230.0	298.0	273.0	3000	98087	96430	1657	369.0	369	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	96061	A	171.0	257.0	130	223.0	0	205.0
13	1	1	99614	305.0	358.0	267.0	3000	104958	102960	1998	315.0	315	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	102645	A	177.0	443.0	130	222.0	0	226.0
14	0	1	106786			685.0	3000	112738	110616	1617	699.0	699	[3, 4, 1, 2, 4]	[3, 4, 1, 2, 3, 2, 4, 1]	109917	random			130	278.0	0	394.0
15	1	1	113727	488.0	296.0	509.0	3000	120266	117775	2491	331.0	331	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	117444	B	258.0	262.0	130	370.0	0	308.0
16	1	1	123181	269.0	732.0	252.0	3000	129459	127344	2115	353.0	353	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	126991	A	182.0	226.0	130	203.0	0	251.0
17	1	1	131275	318.0	365.0	281.0	3000	136579	134659	1920	373.0	373	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	134286	A	232.0	265.0	130	223.0	0	236.0
18	0	1	139204				3000	144926	143455	966	328.0	328	[2, 1, 4, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	143127	B			130	399.0	0	308.0
19	1	1	146012	238.0	330.0	268.0	3000	151898	149706	2192	268.0	268	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	149438	A	259.0	258.0	130	253.0	0	586.0
20	1	1	153617	249.0	391.0	256.0	3000	159207	157121	2086	280.0	280	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	156841	A	258.0	426.0	130	237.0	0	269.0
21	1	1	160930	448.0	274.0	454.0	3000	166828	164479	2349	427.0	427	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	164052	B	275.0	213.0	130	385.0	0	300.0
22	1	1	168446	408.0	306.0	259.0	3000	174138	172152	1986	285.0	285	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	171867	A	195.0	381.0	130	210.0	0	227.0
23	1	1	175656	243.0	441.0	261.0	3000	181185	179249	1936	273.0	273	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	178976	A	233.0	293.0	130	217.0	0	248.0
24	1	1	182903	289.0	344.0	256.0	3000	188590	186659	1931	326.0	326	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	186333	A	238.0	375.0	130	194.0	0	235.0
25	0	1	190307		281.0	351.0	3000	196932	193934	1696	505.0	505	[2, 1, 4, 2, 3, 4, 1]	[2, 1, 4, 2, 3, 4, 1, 3]	193429	B	254.0	224.0	130	279.0	1	307.0
26	1	1	198309	524.0	317.0	247.0	3000	203548	201628	1920	298.0	298	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	201330	A	201.0	211.0	130	190.0	0	230.0
27	0	1	205067		317.0	475.0	3000	211155	208888	1762	395.0	395	[4, 1, 3, 2, 4, 1]	[4, 1, 3, 2, 4, 3, 1, 2]	208493	random			130	418.0	0	295.0
28	1	1	212228	262.0	316.0	244.0	3000	217473	215780	1693	331.0	331	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	215449	A	187.0	264.0	130	200.0	0	220.0
29	1	1	219191	413.0	277.0	283.0	3000	224537	222721	1816	308.0	308	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	222413	A	168.0	219.0	130	206.0	0	250.0
30	1	1	226056	263.0	686.0	265.0	3000	231451	229407	2044	331.0	331	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	229076	A	185.0	211.0	130	163.0	0	271.0
31	1	1	234073	256.0	315.0	278.0	3000	239366	237603	1763	303.0	303	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	237300	A	218.0	241.0	130	206.0	0	249.0
32	1	1	240884	335.0	620.0	250.0	3000	246384	244334	2050	324.0	324	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	244010	A	165.0	245.0	130	218.0	0	217.0
33	1	1	247903	245.0	510.0	258.0	3000	254242	252213	2029	285.0	285	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	251928	A	234.0	215.0	130	291.0	0	276.0
