	accuracy	block	cue_onset	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
0	1	1	2017	352.0	407.0	305.0	3000	7506	4928	2578	378.0	378	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	4550	A	279.0	422.0	138	390.0	0	423.0
1	1	1	9546	319.0	413.0	313.0	3000	14825	12407	2418	328.0	328	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	12079	A	326.0	321.0	138	363.0	0	363.0
2	1	1	16852	418.0	304.0	452.0	3000	22297	19823	2474	438.0	438	[2, 1, 4, 2, 3, 4, 1, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	19385	B	288.0	350.0	138	348.0	0	314.0
3	1	1	24330	327.0	376.0	307.0	3000	29477	27186	2291	323.0	323	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	26863	A	318.0	281.0	138	344.0	0	338.0
4	1	1	31503	298.0	405.0	311.0	3000	36680	34388	2292	352.0	352	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	34036	A	277.0	344.0	138	317.0	0	340.0
5	0	1	38709		494.0	390.0	3000	44745	41631	2202	389.0	389	[2, 1, 4, 2, 3, 4, 1]	[2, 1, 4, 2, 3, 4, 1, 3]	41242	B	308.0	335.0	138	370.0	1	305.0
6	0	1	46783		327.0	469.0	3000	52820	49897	2194	580.0	580	[2, 1, 4, 2, 3, 4, 1]	[2, 1, 4, 2, 3, 4, 1, 3]	49317	B	325.0	355.0	138	348.0	1	370.0
7	0	1	54859		437.0	436.0	3000	60895	57867	2216	475.0	475	[2, 1, 4, 2, 3, 4, 1]	[2, 1, 4, 2, 3, 4, 1, 3]	57392	B	362.0	323.0	138	331.0	1	327.0
8	1	1	62934	275.0	490.0	326.0	3000	68166	65894	2272	426.0	426	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	65468	A	288.0	279.0	138	280.0	0	334.0
9	1	1	70194	254.0	442.0	275.0	3000	75300	73108	2192	381.0	381	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	72727	A	294.0	341.0	138	293.0	0	293.0
