	accuracy	block	cue_onset	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
0	1	1	4016	372.0	392.0	438.0	3000	9959	7476	2483	329	329	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	7147	A	336.0	278.0	105	322.0	0	345.0
1	0	1	11490		367.0	348.0	3000	18423	15408	2338	488	488	[2, 4, 3, 1, 2, 4, 3]	[2, 4, 3, 1, 2, 4, 3, 1]	14920	random	393.0	349.0	105	435.0	1	446.0
2	1	1	19611	405.0	338.0	364.0	3000	25429	23093	2336	352	352	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	22741	A	332.0	269.0	105	349.0	0	279.0
3	1	1	27559	361.0	313.0	357.0	3000	33294	31056	2238	367	367	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	30689	A	282.0	312.0	105	342.0	0	271.0
4	1	1	35224	299.0	493.0	338.0	3000	40994	38592	2402	336	336	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	38256	A	304.0	304.0	105	391.0	0	273.0
5	1	1	43120	293.0	421.0	311.0	3000	49131	46614	2517	363	363	[1, 3, 2, 4, 3, 1, 4, 2]	[1, 3, 2, 4, 3, 1, 4, 2]	46251	random	374.0	303.0	105	335.0	0	480.0
6	1	1	51061	315.0	274.0	387.0	3000	57081	54997	2084	404	404	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	54593	A	244.0	273.0	105	314.0	0	277.0
7	1	1	59212	305.0	300.0	331.0	3000	64948	62933	2015	291	291	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	62642	A	278.0	286.0	105	284.0	0	231.0
8	1	1	66674	303.0	304.0	346.0	3000	72295	70241	2054	336	336	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	69905	A	287.0	261.0	105	298.0	0	255.0
9	1	1	74524	350.0	320.0	367.0	3000	80227	78083	2144	328	328	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	77755	A	289.0	277.0	105	311.0	0	230.0
